row_index,WGEN.TotPwr.InstMag.i_h
6132,22877092.0
6133,22877092.0
6134,22877092.0
6135,22877092.0
6136,22877094.0
6137,22877094.0
6138,22877096.0
6139,22877096.0
6140,22877096.0
6141,22877096.0
6142,22877096.0
6143,22877098.0
6144,22877098.0
6145,22877100.0
6146,22877100.0
6147,22877100.0
6148,22877100.0
6149,22877100.0
6150,22877100.0
6151,22877100.0
6152,22877100.0
6153,22877102.0
6154,22877102.0
6155,22877102.0
6156,22877104.0
6157,22877104.0
6158,22877104.0
6159,22877104.0
6160,22877104.0
6161,22877104.0
6162,22877104.0
6163,22877104.0
6164,22877104.0
6165,22877104.0
6166,22877104.0
6167,22877106.0
6168,22877106.0
6169,22877108.0
6170,22877108.0
6171,22877108.0
6172,22877108.0
6173,22877108.0
6174,22877108.0
6175,22877108.0
6176,22877108.0
6177,22877108.0
6178,22877108.0
6179,22877108.0
6180,22877110.0
6181,22877110.0
6182,22877110.0
6183,22877112.0
6184,22877112.0
6185,22877112.0
6186,22877112.0
6187,22877112.0
6188,22877112.0
6189,22877112.0
6190,22877114.0
6191,22877114.0
6192,22877116.0
6193,22877116.0
6194,22877116.0
6195,22877116.0
6196,22877116.0
6197,22877116.0
6198,22877116.0
6199,22877118.0
6200,22877118.0
6201,22877120.0
6202,22877120.0
6203,22877120.0
6204,22877120.0
6205,22877120.0
6206,22877122.0
6207,22877122.0
6208,22877124.0
6209,22877124.0
6210,22877124.0
6211,22877124.0
6212,22877124.0
6213,22877126.0
6214,22877128.0
6215,22877128.0
6216,22877128.0
6217,22877128.0
6218,22877128.0
6219,22877128.0
6220,22877130.0
6221,22877130.0
6222,22877132.0
6223,22877132.0
6224,22877132.0
6225,22877132.0
6226,22877132.0
6227,22877132.0
6228,22877132.0
6229,22877132.0
6230,22877132.0
6231,22877132.0
6232,22877134.0
6233,22877134.0
6234,22877136.0
6235,22877136.0
6236,22877136.0
6237,22877136.0
6238,22877136.0
6239,22877136.0
6240,22877136.0
6241,22877138.0
6242,22877140.0
6243,22877140.0
6244,22877140.0
6245,22877140.0
6246,22877140.0
6247,22877140.0
6248,22877140.0
6249,22877142.0
6250,22877142.0
6251,22877144.0
6252,22877144.0
6253,22877144.0
6254,22877144.0
6255,22877144.0
6256,22877144.0
6257,22877144.0
6258,22877144.0
6259,22877146.0
6260,22877146.0
6261,22877146.0
6262,22877148.0
6263,22877148.0
6264,22877148.0
6265,22877148.0
6266,22877148.0
6267,22877148.0
6268,22877148.0
6269,22877148.0
6270,22877148.0
6271,22877148.0
6272,22877150.0
6273,22877150.0
6274,22877150.0
6275,22877150.0
6276,22877152.0
6277,22877152.0
6278,22877152.0
6279,22877152.0
6280,22877152.0
6281,22877152.0
6282,22877152.0
6283,22877152.0
6284,22877152.0
6285,22877154.0
6286,22877154.0
6287,22877154.0
6288,22877154.0
6289,22877156.0
6290,22877156.0
6291,22877156.0
6292,22877156.0
6293,22877156.0
6294,22877156.0
6295,22877156.0
6296,22877156.0
6297,22877156.0
6298,22877156.0
6299,22877156.0
6300,22877158.0
6301,22877158.0
6302,22877158.0
6303,22877158.0
6304,22877160.0
6305,22877160.0
6306,22877160.0
6307,22877160.0
6308,22877160.0
6309,22877160.0
6310,22877160.0
6311,22877160.0
6312,22877160.0
6313,22877162.0
6314,22877162.0
6315,22877164.0
6316,22877164.0
6317,22877164.0
6318,22877164.0
6319,22877164.0
6320,22877164.0
6321,22877164.0
6322,22877164.0
6323,22877164.0
6324,22877166.0
6325,22877166.0
6326,22877166.0
6327,22877166.0
6328,22877166.0
6329,22877168.0
6330,22877168.0
6331,22877168.0
6332,22877168.0
6333,22877168.0
6334,22877168.0
6335,22877168.0
6336,22877168.0
6337,22877168.0
6338,22877168.0
6339,22877170.0
6340,22877170.0
6341,22877170.0
6342,22877170.0
6343,22877172.0
6344,22877172.0
6345,22877172.0
6346,22877172.0
6347,22877172.0
6348,22877172.0
6349,22877172.0
6350,22877172.0
6351,22877172.0
6352,22877172.0
6353,22877172.0
6354,22877172.0
6355,22877172.0
6356,22877174.0
6357,22877174.0
6358,22877174.0
6359,22877176.0
6360,22877176.0
6361,22877176.0
6362,22877176.0
6363,22877176.0
6364,22877176.0
6365,22877178.0
6366,22877178.0
6367,22877180.0
6368,22877180.0
6369,22877180.0
6370,22877180.0
6371,22877180.0
6372,22877180.0
6373,22877180.0
6374,22877182.0
6375,22877182.0
6376,22877184.0
6377,22877184.0
6378,22877184.0
6379,22877184.0
6380,22877184.0
6381,22877184.0
6382,22877184.0
6383,22877186.0
6384,22877186.0
6385,22877186.0
6386,22877186.0
6387,22877188.0
6388,22877188.0
6389,22877188.0
6390,22877188.0
6391,22877188.0
6392,22877188.0
6393,22877188.0
6394,22877188.0
6395,22877190.0
6396,22877190.0
6397,22877190.0
6398,22877190.0
6399,22877192.0
6400,22877192.0
6401,22877192.0
6402,22877192.0
6403,22877192.0
6404,22877192.0
6405,22877192.0
6406,22877192.0
6407,22877192.0
6408,22877192.0
6409,22877192.0
6410,22877192.0
6411,22877192.0
6412,22877192.0
6413,22877194.0
6414,22877194.0
6415,22877194.0
6416,22877194.0
6417,22877194.0
6418,22877194.0
6419,22877194.0
6420,22877194.0
6421,22877194.0
6422,22877194.0
6423,22877196.0
6424,22877196.0
6425,22877196.0
6426,22877196.0
6427,22877196.0
6428,22877196.0
6429,22877196.0
6430,22877196.0
6431,22877196.0
6432,22877196.0
6433,22877196.0
6434,22877196.0
6435,22877196.0
6436,22877196.0
6437,22877196.0
6438,22877196.0
6439,22877198.0
6440,22877198.0
6441,22877198.0
6442,22877200.0
6443,22877200.0
6444,22877200.0
6445,22877200.0
6446,22877200.0
6447,22877200.0
6448,22877200.0
6449,22877202.0
6450,22877202.0
6451,22877202.0
6452,22877204.0
6453,22877204.0
6454,22877204.0
6455,22877204.0
6456,22877204.0
6457,22877204.0
6458,22877204.0
6459,22877206.0
6460,22877206.0
6461,22877208.0
6462,22877208.0
6463,22877208.0
6464,22877208.0
6465,22877208.0
6466,22877208.0
6467,22877208.0
6468,22877210.0
6469,22877210.0
6470,22877210.0
6471,22877210.0
6472,22877212.0
6473,22877212.0
6474,22877212.0
6475,22877212.0
6476,22877212.0
6477,22877212.0
6478,22877212.0
6479,22877212.0
6480,22877212.0
6481,22877212.0
6482,22877212.0
6483,22877214.0
6484,22877214.0
6485,22877214.0
6486,22877216.0
6487,22877216.0
6488,22877216.0
6489,22877216.0
6490,22877216.0
6491,22877216.0
6492,22877216.0
6493,22877216.0
6494,22877218.0
6495,22877218.0
6496,22877218.0
6497,22877220.0
6498,22877220.0
6499,22877220.0
6500,22877220.0
6501,22877220.0
6502,22877220.0
6503,22877220.0
6504,22877220.0
6505,22877220.0
6506,22877220.0
6507,22877222.0
6508,22877222.0
6509,22877222.0
6510,22877224.0
6511,22877224.0
6512,22877224.0
6513,22877224.0
6514,22877224.0
6515,22877224.0
6516,22877224.0
6517,22877224.0
6518,22877224.0
6519,22877226.0
6520,22877226.0
6521,22877226.0
6522,22877228.0
6523,22877228.0
6524,22877228.0
6525,22877228.0
6526,22877228.0
6527,22877228.0
6528,22877228.0
6529,22877228.0
6530,22877228.0
6531,22877230.0
6532,22877230.0
6533,22877232.0
6534,22877232.0
6535,22877232.0
6536,22877232.0
6537,22877232.0
6538,22877234.0
6539,22877236.0
6540,22877236.0
6541,22877236.0
6542,22877236.0
6543,22877236.0
6544,22877236.0
6545,22877238.0
6546,22877238.0
6547,22877240.0
6548,22877240.0
6549,22877240.0
6550,22877240.0
6551,22877240.0
6552,22877242.0
6553,22877242.0
6554,22877244.0
6555,22877244.0
6556,22877244.0
6557,22877244.0
6558,22877244.0
6559,22877244.0
6560,22877246.0
6561,22877246.0
6562,22877248.0
6563,22877248.0
6564,22877248.0
6565,22877248.0
6566,22877250.0
6567,22877250.0
6568,22877252.0
6569,22877252.0
6570,22877252.0
6571,22877252.0
6572,22877254.0
6573,22877256.0
6574,22877256.0
6575,22877256.0
6576,22877256.0
6577,22877256.0
6578,22877256.0
6579,22877258.0
6580,22877258.0
6581,22877260.0
6582,22877260.0
6583,22877260.0
6584,22877260.0
6585,22877260.0
6586,22877260.0
6587,22877260.0
6588,22877262.0
6589,22877262.0
6590,22877264.0
6591,22877264.0
6592,22877264.0
6593,22877264.0
6594,22877264.0
6595,22877264.0
6596,22877264.0
6597,22877264.0
6598,22877266.0
6599,22877266.0
6600,22877266.0
6601,22877268.0
6602,22877268.0
6603,22877268.0
6604,22877268.0
6605,22877268.0
6606,22877268.0
6607,22877268.0
6608,22877268.0
6609,22877270.0
6610,22877270.0
6611,22877272.0
6612,22877272.0
6613,22877272.0
6614,22877272.0
6615,22877272.0
6616,22877272.0
6617,22877272.0
6618,22877274.0
6619,22877274.0
6620,22877274.0
6621,22877276.0
6622,22877276.0
6623,22877276.0
6624,22877276.0
6625,22877276.0
6626,22877276.0
6627,22877276.0
6628,22877278.0
6629,22877278.0
6630,22877280.0
6631,22877280.0
6632,22877280.0
6633,22877280.0
6634,22877282.0
6635,22877282.0
6636,22877284.0
6637,22877284.0
6638,22877284.0
6639,22877284.0
6640,22877284.0
6641,22877284.0
6642,22877286.0
6643,22877286.0
6644,22877288.0
6645,22877288.0
6646,22877288.0
6647,22877288.0
6648,22877288.0
6649,22877290.0
6650,22877292.0
6651,22877292.0
6652,22877292.0
6653,22877292.0
6654,22877292.0
6655,22877294.0
6656,22877294.0
6657,22877296.0
6658,22877296.0
6659,22877296.0
6660,22877296.0
6661,22877296.0
6662,22877296.0
6663,22877298.0
6664,22877298.0
6665,22877300.0
6666,22877300.0
6667,22877300.0
6668,22877300.0
6669,22877300.0
6670,22877302.0
6671,22877304.0
6672,22877304.0
6673,22877304.0
6674,22877304.0
6675,22877306.0
6676,22877306.0
6677,22877308.0
6678,22877308.0
6679,22877308.0
6680,22877310.0
6681,22877312.0
6682,22877312.0
6683,22877312.0
6684,22877312.0
6685,22877314.0
6686,22877316.0
6687,22877316.0
6688,22877316.0
6689,22877316.0
6690,22877318.0
6691,22877320.0
6692,22877320.0
6693,22877320.0
6694,22877320.0
6695,22877322.0
6696,22877324.0
6697,22877324.0
6698,22877324.0
6699,22877324.0
6700,22877326.0
6701,22877328.0
6702,22877328.0
6703,22877328.0
6704,22877328.0
6705,22877330.0
6706,22877332.0
6707,22877332.0
6708,22877332.0
6709,22877332.0
6710,22877334.0
6711,22877334.0
6712,22877336.0
6713,22877336.0
6714,22877336.0
6715,22877336.0
6716,22877336.0
6717,22877336.0
6718,22877338.0
6719,22877338.0
6720,22877338.0
6721,22877340.0
6722,22877340.0
6723,22877340.0
6724,22877340.0
6725,22877340.0
6726,22877340.0
6727,22877340.0
6728,22877340.0
6729,22877342.0
6730,22877342.0
6731,22877344.0
6732,22877344.0
6733,22877344.0
6734,22877344.0
6735,22877344.0
6736,22877346.0
6737,22877348.0
6738,22877348.0
6739,22877348.0
6740,22877348.0
6741,22877348.0
6742,22877350.0
6743,22877352.0
6744,22877352.0
6745,22877352.0
6746,22877352.0
6747,22877354.0
6748,22877356.0
6749,22877356.0
6750,22877356.0
6751,22877356.0
6752,22877356.0
6753,22877358.0
6754,22877358.0
6755,22877360.0
6756,22877360.0
6757,22877360.0
6758,22877360.0
6759,22877362.0
6760,22877362.0
6761,22877364.0
6762,22877364.0
6763,22877364.0
6764,22877364.0
6765,22877366.0
6766,22877366.0
6767,22877368.0
6768,22877368.0
6769,22877368.0
6770,22877368.0
6771,22877368.0
6772,22877368.0
6773,22877370.0
6774,22877370.0
6775,22877372.0
6776,22877372.0
6777,22877372.0
6778,22877372.0
6779,22877372.0
6780,22877372.0
6781,22877374.0
6782,22877376.0
6783,22877376.0
6784,22877376.0
6785,22877376.0
6786,22877376.0
6787,22877376.0
6788,22877378.0
6789,22877378.0
6790,22877380.0
6791,22877380.0
6792,22877380.0
6793,22877380.0
6794,22877380.0
6795,22877380.0
6796,22877382.0
6797,22877382.0
6798,22877382.0
6799,22877384.0
6800,22877384.0
6801,22877384.0
6802,22877384.0
6803,22877384.0
6804,22877384.0
6805,22877384.0
6806,22877384.0
6807,22877386.0
6808,22877386.0
6809,22877386.0
6810,22877386.0
6811,22877386.0
6812,22877388.0
6813,22877388.0
6814,22877388.0
6815,22877388.0
6816,22877388.0
6817,22877388.0
6818,22877388.0
6819,22877388.0
6820,22877390.0
6821,22877390.0
6822,22877392.0
6823,22877392.0
6824,22877392.0
6825,22877392.0
6826,22877392.0
6827,22877394.0
6828,22877396.0
6829,22877396.0
6830,22877396.0
6831,22877396.0
6832,22877396.0
6833,22877398.0
6834,22877400.0
6835,22877400.0
6836,22877400.0
6837,22877400.0
6838,22877400.0
6839,22877402.0
6840,22877404.0
6841,22877404.0
6842,22877404.0
6843,22877404.0
6844,22877404.0
6845,22877406.0
6846,22877406.0
6847,22877408.0
6848,22877408.0
6849,22877408.0
6850,22877408.0
6851,22877410.0
6852,22877410.0
6853,22877412.0
6854,22877412.0
6855,22877412.0
6856,22877412.0
6857,22877412.0
6858,22877412.0
6859,22877414.0
6860,22877414.0
6861,22877416.0
6862,22877416.0
6863,22877416.0
6864,22877416.0
6865,22877416.0
6866,22877418.0
6867,22877418.0
6868,22877420.0
6869,22877420.0
6870,22877420.0
6871,22877420.0
6872,22877420.0
6873,22877422.0
6874,22877422.0
6875,22877424.0
6876,22877424.0
6877,22877424.0
6878,22877424.0
6879,22877426.0
6880,22877426.0
6881,22877428.0
6882,22877428.0
6883,22877428.0
6884,22877428.0
6885,22877428.0
6886,22877428.0
6887,22877430.0
6888,22877430.0
6889,22877432.0
6890,22877432.0
6891,22877432.0
6892,22877432.0
6893,22877432.0
6894,22877432.0
6895,22877432.0
6896,22877434.0
6897,22877434.0
6898,22877436.0
6899,22877436.0
6900,22877436.0
6901,22877436.0
6902,22877438.0
6903,22877438.0
6904,22877440.0
6905,22877440.0
6906,22877440.0
6907,22877440.0
6908,22877440.0
6909,22877442.0
6910,22877444.0
6911,22877444.0
6912,22877444.0
6913,22877444.0
6914,22877444.0
6915,22877446.0
6916,22877448.0
6917,22877448.0
6918,22877448.0
6919,22877448.0
6920,22877450.0
6921,22877452.0
6922,22877452.0
6923,22877452.0
6924,22877452.0
6925,22877454.0
6926,22877456.0
6927,22877456.0
6928,22877456.0
6929,22877458.0
6930,22877460.0
6931,22877460.0
6932,22877460.0
6933,22877460.0
6934,22877462.0
6935,22877464.0
6936,22877464.0
6937,22877464.0
6938,22877466.0
6939,22877468.0
6940,22877468.0
6941,22877468.0
6942,22877470.0
6943,22877472.0
6944,22877472.0
6945,22877472.0
6946,22877474.0
6947,22877476.0
6948,22877476.0
6949,22877476.0
6950,22877476.0
6951,22877478.0
6952,22877480.0
6953,22877480.0
6954,22877480.0
6955,22877480.0
6956,22877482.0
6957,22877484.0
6958,22877484.0
6959,22877484.0
6960,22877484.0
6961,22877484.0
6962,22877484.0
6963,22877486.0
6964,22877486.0
6965,22877486.0
6966,22877488.0
6967,22877488.0
6968,22877488.0
6969,22877488.0
6970,22877488.0
6971,22877488.0
6972,22877490.0
6973,22877490.0
6974,22877490.0
6975,22877492.0
6976,22877492.0
6977,22877492.0
6978,22877492.0
6979,22877492.0
6980,22877492.0
6981,22877494.0
6982,22877494.0
6983,22877496.0
6984,22877496.0
6985,22877496.0
6986,22877496.0
6987,22877496.0
6988,22877496.0
6989,22877498.0
6990,22877498.0
6991,22877500.0
6992,22877500.0
6993,22877500.0
6994,22877500.0
6995,22877500.0
6996,22877500.0
6997,22877502.0
6998,22877504.0
6999,22877504.0
7000,22877504.0
7001,22877504.0
7002,22877504.0
7003,22877506.0
7004,22877506.0
7005,22877508.0
7006,22877508.0
7007,22877508.0
7008,22877508.0
7009,22877510.0
7010,22877512.0
7011,22877512.0
7012,22877512.0
7013,22877512.0
7014,22877512.0
7015,22877512.0
7016,22877514.0
7017,22877514.0
7018,22877516.0
7019,22877516.0
7020,22877516.0
7021,22877516.0
7022,22877516.0
7023,22877516.0
7024,22877516.0
7025,22877516.0
7026,22877516.0
7027,22877516.0
7028,22877516.0
7029,22877518.0
7030,22877518.0
7031,22877518.0
7032,22877520.0
7033,22877520.0
7034,22877520.0
7035,22877520.0
7036,22877520.0
7037,22877520.0
7038,22877520.0
7039,22877520.0
7040,22877522.0
7041,22877522.0
7042,22877522.0
7043,22877524.0
7044,22877524.0
7045,22877524.0
7046,22877524.0
7047,22877524.0
7048,22877524.0
7049,22877524.0
7050,22877524.0
7051,22877524.0
7052,22877524.0
7053,22877524.0
7054,22877524.0
7055,22877526.0
7056,22877526.0
7057,22877526.0
7058,22877526.0
7059,22877526.0
7060,22877528.0
7061,22877528.0
7062,22877528.0
7063,22877528.0
7064,22877528.0
7065,22877528.0
7066,22877528.0
7067,22877528.0
7068,22877528.0
7069,22877528.0
7070,22877528.0
7071,22877528.0
7072,22877528.0
7073,22877530.0
7074,22877530.0
7075,22877530.0
7076,22877530.0
7077,22877532.0
7078,22877532.0
7079,22877532.0
7080,22877532.0
7081,22877532.0
7082,22877532.0
7083,22877532.0
7084,22877532.0
7085,22877532.0
7086,22877532.0
7087,22877534.0
7088,22877534.0
7089,22877534.0
7090,22877536.0
7091,22877536.0
7092,22877536.0
7093,22877536.0
7094,22877536.0
7095,22877536.0
7096,22877536.0
7097,22877536.0
7098,22877536.0
7099,22877538.0
7100,22877538.0
7101,22877540.0
7102,22877540.0
7103,22877540.0
7104,22877540.0
7105,22877540.0
7106,22877540.0
7107,22877540.0
7108,22877542.0
7109,22877542.0
7110,22877542.0
7111,22877544.0
7112,22877544.0
7113,22877544.0
7114,22877544.0
7115,22877544.0
7116,22877544.0
7117,22877544.0
7118,22877546.0
7119,22877546.0
7120,22877548.0
7121,22877548.0
7122,22877548.0
7123,22877548.0
7124,22877548.0
7125,22877550.0
7126,22877550.0
7127,22877552.0
7128,22877552.0
7129,22877552.0
7130,22877552.0
7131,22877552.0
7132,22877554.0
7133,22877554.0
7134,22877556.0
7135,22877556.0
7136,22877556.0
7137,22877556.0
7138,22877556.0
7139,22877558.0
7140,22877558.0
7141,22877560.0
7142,22877560.0
7143,22877560.0
7144,22877560.0
7145,22877560.0
7146,22877560.0
7147,22877560.0
7148,22877562.0
7149,22877562.0
7150,22877564.0
7151,22877564.0
7152,22877564.0
7153,22877564.0
7154,22877564.0
7155,22877564.0
7156,22877564.0
7157,22877564.0
7158,22877566.0
7159,22877566.0
7160,22877568.0
7161,22877568.0
7162,22877568.0
7163,22877568.0
7164,22877568.0
7165,22877568.0
7166,22877568.0
7167,22877568.0
7168,22877568.0
7169,22877570.0
7170,22877570.0
7171,22877570.0
7172,22877570.0
7173,22877572.0
7174,22877572.0
7175,22877572.0
7176,22877572.0
7177,22877572.0
7178,22877572.0
7179,22877572.0
7180,22877572.0
7181,22877574.0
7182,22877576.0
7183,22877576.0
7184,22877576.0
7185,22877576.0
7186,22877576.0
7187,22877578.0
7188,22877580.0
7189,22877580.0
7190,22877580.0
7191,22877580.0
7192,22877582.0
7193,22877582.0
7194,22877584.0
7195,22877584.0
7196,22877584.0
7197,22877584.0
7198,22877586.0
7199,22877586.0
7200,22877588.0
7201,22877588.0
7202,22877588.0
7203,22877588.0
7204,22877590.0
7205,22877590.0
7206,22877592.0
7207,22877592.0
7208,22877592.0
7209,22877592.0
7210,22877592.0
7211,22877594.0
7212,22877596.0
7213,22877596.0
7214,22877596.0
7215,22877596.0
7216,22877598.0
7217,22877598.0
7218,22877600.0
7219,22877600.0
7220,22877600.0
7221,22877600.0
7222,22877602.0
7223,22877602.0
7224,22877604.0
7225,22877604.0
7226,22877604.0
7227,22877604.0
7228,22877604.0
7229,22877604.0
7230,22877606.0
7231,22877608.0
7232,22877608.0
7233,22877608.0
7234,22877608.0
7235,22877608.0
7236,22877610.0
7237,22877610.0
7238,22877612.0
7239,22877612.0
7240,22877612.0
7241,22877612.0
7242,22877612.0
7243,22877612.0
7244,22877612.0
7245,22877614.0
7246,22877614.0
7247,22877616.0
7248,22877616.0
7249,22877616.0
7250,22877616.0
7251,22877616.0
7252,22877616.0
7253,22877616.0
7254,22877616.0
7255,22877618.0
7256,22877618.0
7257,22877620.0
7258,22877620.0
7259,22877620.0
7260,22877620.0
7261,22877620.0
7262,22877622.0
7263,22877624.0
7264,22877624.0
7265,22877624.0
7266,22877624.0
7267,22877624.0
7268,22877624.0
7269,22877626.0
7270,22877626.0
7271,22877628.0
7272,22877628.0
7273,22877628.0
7274,22877628.0
7275,22877628.0
7276,22877628.0
7277,22877630.0
7278,22877630.0
7279,22877632.0
7280,22877632.0
7281,22877632.0
7282,22877632.0
7283,22877634.0
7284,22877634.0
7285,22877636.0
7286,22877636.0
7287,22877636.0
7288,22877636.0
7289,22877638.0
7290,22877638.0
7291,22877640.0
7292,22877640.0
7293,22877640.0
7294,22877640.0
7295,22877640.0
7296,22877642.0
7297,22877642.0
7298,22877644.0
7299,22877644.0
7300,22877644.0
7301,22877644.0
7302,22877644.0
7303,22877646.0
7304,22877648.0
7305,22877648.0
7306,22877648.0
7307,22877648.0
7308,22877648.0
7309,22877650.0
7310,22877652.0
7311,22877652.0
7312,22877652.0
7313,22877652.0
7314,22877652.0
7315,22877652.0
7316,22877652.0
7317,22877654.0
7318,22877656.0
7319,22877656.0
7320,22877656.0
7321,22877656.0
7322,22877656.0
7323,22877656.0
7324,22877658.0
7325,22877658.0
7326,22877660.0
7327,22877660.0
7328,22877660.0
7329,22877660.0
7330,22877662.0
7331,22877662.0
7332,22877664.0
7333,22877664.0
7334,22877664.0
7335,22877666.0
7336,22877666.0
7337,22877668.0
7338,22877668.0
7339,22877668.0
7340,22877670.0
7341,22877670.0
7342,22877672.0
7343,22877672.0
7344,22877672.0
7345,22877674.0
7346,22877676.0
7347,22877676.0
7348,22877676.0
7349,22877676.0
7350,22877678.0
7351,22877680.0
7352,22877680.0
7353,22877680.0
7354,22877680.0
7355,22877682.0
7356,22877684.0
7357,22877684.0
7358,22877684.0
7359,22877686.0
7360,22877688.0
7361,22877688.0
7362,22877688.0
7363,22877690.0
7364,22877692.0
7365,22877692.0
7366,22877692.0
7367,22877692.0
7368,22877694.0
7369,22877696.0
7370,22877696.0
7371,22877696.0
7372,22877698.0
7373,22877700.0
7374,22877700.0
7375,22877700.0
7376,22877702.0
7377,22877704.0
7378,22877704.0
7379,22877704.0
7380,22877706.0
7381,22877706.0
7382,22877708.0
7383,22877708.0
7384,22877708.0
7385,22877710.0
7386,22877712.0
7387,22877712.0
7388,22877712.0
7389,22877714.0
7390,22877716.0
7391,22877716.0
7392,22877716.0
7393,22877716.0
7394,22877718.0
7395,22877720.0
7396,22877720.0
7397,22877720.0
7398,22877720.0
7399,22877722.0
7400,22877722.0
7401,22877724.0
7402,22877724.0
7403,22877724.0
7404,22877726.0
7405,22877728.0
7406,22877728.0
7407,22877728.0
7408,22877730.0
7409,22877732.0
7410,22877732.0
7411,22877732.0
7412,22877734.0
7413,22877736.0
7414,22877736.0
7415,22877736.0
7416,22877738.0
7417,22877740.0
7418,22877740.0
7419,22877740.0
7420,22877742.0
7421,22877742.0
7422,22877744.0
7423,22877744.0
7424,22877744.0
7425,22877746.0
7426,22877748.0
7427,22877748.0
7428,22877748.0
7429,22877750.0
7430,22877750.0
7431,22877752.0
7432,22877752.0
7433,22877752.0
7434,22877752.0
7435,22877754.0
7436,22877756.0
7437,22877756.0
7438,22877756.0
7439,22877758.0
7440,22877760.0
7441,22877760.0
7442,22877760.0
7443,22877762.0
7444,22877762.0
7445,22877764.0
7446,22877764.0
7447,22877764.0
7448,22877766.0
7449,22877768.0
7450,22877768.0
7451,22877768.0
7452,22877768.0
7453,22877770.0
7454,22877770.0
7455,22877772.0
7456,22877772.0
7457,22877772.0
7458,22877774.0
7459,22877776.0
7460,22877776.0
7461,22877776.0
7462,22877778.0
7463,22877780.0
7464,22877780.0
7465,22877780.0
7466,22877782.0
7467,22877782.0
7468,22877784.0
7469,22877784.0
7470,22877784.0
7471,22877786.0
7472,22877788.0
7473,22877788.0
7474,22877788.0
7475,22877788.0
7476,22877790.0
7477,22877792.0
7478,22877792.0
7479,22877792.0
7480,22877794.0
7481,22877796.0
7482,22877796.0
7483,22877796.0
7484,22877796.0
7485,22877798.0
7486,22877800.0
7487,22877800.0
7488,22877800.0
7489,22877802.0
7490,22877804.0
7491,22877804.0
7492,22877804.0
7493,22877806.0
7494,22877808.0
7495,22877808.0
7496,22877808.0
7497,22877808.0
7498,22877810.0
7499,22877812.0
7500,22877812.0
7501,22877812.0
7502,22877812.0
7503,22877814.0
7504,22877816.0
7505,22877816.0
7506,22877816.0
7507,22877816.0
7508,22877818.0
7509,22877818.0
7510,22877820.0
7511,22877820.0
7512,22877820.0
7513,22877820.0
7514,22877822.0
7515,22877824.0
7516,22877824.0
7517,22877824.0
7518,22877824.0
7519,22877824.0
7520,22877826.0
7521,22877826.0
7522,22877828.0
7523,22877828.0
7524,22877828.0
7525,22877828.0
7526,22877830.0
7527,22877832.0
7528,22877832.0
7529,22877832.0
7530,22877832.0
7531,22877834.0
7532,22877836.0
7533,22877836.0
7534,22877836.0
7535,22877836.0
7536,22877838.0
7537,22877838.0
7538,22877840.0
7539,22877840.0
7540,22877840.0
7541,22877842.0
7542,22877842.0
7543,22877844.0
7544,22877844.0
7545,22877844.0
7546,22877844.0
7547,22877846.0
7548,22877848.0
7549,22877848.0
7550,22877848.0
7551,22877848.0
7552,22877850.0
7553,22877850.0
7554,22877852.0
7555,22877852.0
7556,22877852.0
7557,22877852.0
7558,22877854.0
7559,22877856.0
7560,22877856.0
7561,22877856.0
7562,22877856.0
7563,22877856.0
7564,22877858.0
7565,22877860.0
7566,22877860.0
7567,22877860.0
7568,22877864.0
7569,22877864.0
7570,22877864.0
7571,22877864.0
7572,22877866.0
7573,22877868.0
7574,22877868.0
7575,22877868.0
7576,22877868.0
7577,22877870.0
7578,22877872.0
7579,22877872.0
7580,22877872.0
7581,22877874.0
7582,22877876.0
7583,22877876.0
7584,22877876.0
7585,22877876.0
7586,22877878.0
7587,22877880.0
7588,22877880.0
7589,22877880.0
7590,22877880.0
7591,22877882.0
7592,22877884.0
7593,22877884.0
7594,22877884.0
7595,22877884.0
7596,22877886.0
7597,22877888.0
7598,22877888.0
7599,22877888.0
7600,22877890.0
7601,22877890.0
7602,22877892.0
7603,22877892.0
7604,22877892.0
7605,22877894.0
7606,22877896.0
7607,22877896.0
7608,22877896.0
7609,22877898.0
7610,22877898.0
7611,22877900.0
7612,22877900.0
7613,22877900.0
7614,22877902.0
7615,22877904.0
7616,22877904.0
7617,22877904.0
7618,22877904.0
7619,22877906.0
7620,22877908.0
7621,22877908.0
7622,22877908.0
7623,22877910.0
7624,22877912.0
7625,22877912.0
7626,22877912.0
7627,22877914.0
7628,22877916.0
7629,22877916.0
7630,22877916.0
7631,22877918.0
7632,22877918.0
7633,22877920.0
7634,22877920.0
7635,22877920.0
7636,22877922.0
7637,22877922.0
7638,22877924.0
7639,22877924.0
7640,22877924.0
7641,22877926.0
7642,22877928.0
7643,22877928.0
7644,22877928.0
7645,22877930.0
7646,22877932.0
7647,22877932.0
7648,22877932.0
7649,22877934.0
7650,22877936.0
7651,22877936.0
7652,22877936.0
7653,22877938.0
7654,22877940.0
7655,22877940.0
7656,22877940.0
7657,22877942.0
7658,22877944.0
7659,22877944.0
7660,22877946.0
7661,22877948.0
7662,22877948.0
7663,22877948.0
7664,22877950.0
7665,22877952.0
7666,22877952.0
7667,22877952.0
7668,22877954.0
7669,22877956.0
7670,22877956.0
7671,22877956.0
7672,22877956.0
7673,22877958.0
7674,22877960.0
7675,22877960.0
7676,22877960.0
7677,22877962.0
7678,22877964.0
7679,22877964.0
7680,22877964.0
7681,22877964.0
7682,22877968.0
7683,22877968.0
