row_index,WYAW.WkHours.Mt3
232,1107.46
233,1107.46
234,1107.46
235,1107.46
236,1107.46
237,1107.46
238,1107.46
239,1107.46
240,1107.46
241,1107.46
242,1107.46
243,1107.46
244,1107.46
245,1107.46
246,1107.46
247,1107.46
248,1107.46
249,1107.46
250,1107.46
251,1107.46
252,1107.46
253,1107.46
254,1107.46
255,1107.46
256,1107.46
257,1107.46
258,1107.46
259,1107.46
260,1107.46
261,1107.46
262,1107.46
263,1107.46
264,1107.46
265,1107.46
266,1107.46
267,1107.46
268,1107.46
269,1107.46
270,1107.46
271,1107.46
272,1107.46
273,1107.46
274,1107.46
275,1107.46
276,1107.46
277,1107.46
278,1107.46
279,1107.46
280,1107.46
281,1107.46
282,1107.46
283,1107.46
284,1107.46
285,1107.46
286,1107.46
287,1107.46
288,1107.46
289,1107.46
290,1107.46
291,1107.46
292,1107.46
293,1107.46
294,1107.46
295,1107.46
296,1107.46
297,1107.46
298,1107.46
299,1107.46
300,1107.46
301,1107.46
302,1107.46
303,1107.46
304,1107.46
305,1107.46
306,1107.46
307,1107.46
308,1107.46
309,1107.46
310,1107.46
311,1107.46
312,1107.46
313,1107.46
314,1107.46
315,1107.46
316,1107.46
317,1107.46
318,1107.46
319,1107.46
320,1107.46
321,1107.46
322,1107.46
323,1107.46
324,1107.46
325,1107.46
326,1107.46
327,1107.46
328,1107.46
329,1107.46
330,1107.46
331,1107.46
332,1107.46
333,1107.46
334,1107.46
335,1107.46
336,1107.46
337,1107.46
338,1107.46
339,1107.46
340,1107.46
341,1107.46
342,1107.46
343,1107.46
344,1107.46
345,1107.46
346,1107.46
347,1107.46
348,1107.46
349,1107.46
350,1107.46
351,1107.46
352,1107.46
353,1107.46
354,1107.46
355,1107.46
356,1107.46
357,1107.46
358,1107.46
359,1107.46
360,1107.46
361,1107.46
362,1107.46
363,1107.46
364,1107.46
365,1107.46
366,1107.46
367,1107.46
368,1107.46
369,1107.46
370,1107.46
371,1107.46
372,1107.46
373,1107.46
374,1107.46
375,1107.46
376,1107.46
377,1107.46
378,1107.46
379,1107.46
380,1107.46
381,1107.46
382,1107.46
383,1107.46
384,1107.46
385,1107.46
386,1107.46
387,1107.46
388,1107.46
389,1107.46
390,1107.46
391,1107.46
392,1107.46
393,1107.46
394,1107.46
395,1107.46
396,1107.46
397,1107.46
398,1107.46
399,1107.46
400,1107.46
401,1107.46
402,1107.46
403,1107.46
404,1107.46
405,1107.46
406,1107.46
407,1107.46
408,1107.46
409,1107.46
410,1107.46
411,1107.46
412,1107.46
413,1107.46
414,1107.46
415,1107.46
416,1107.46
417,1107.46
418,1107.46
419,1107.46
420,1107.46
421,1107.46
422,1107.46
423,1107.46
424,1107.46
425,1107.46
426,1107.46
427,1107.46
428,1107.46
429,1107.46
430,1107.46
431,1107.46
432,1107.46
433,1107.46
434,1107.46
435,1107.46
436,1107.46
437,1107.46
438,1107.46
439,1107.46
440,1107.46
441,1107.46
442,1107.46
443,1107.46
444,1107.46
445,1107.46
446,1107.46
447,1107.46
448,1107.46
449,1107.46
450,1107.46
451,1107.46
452,1107.46
453,1107.46
454,1107.46
455,1107.46
456,1107.46
457,1107.46
458,1107.46
459,1107.46
460,1107.46
461,1107.46
462,1107.46
463,1107.46
464,1107.46
465,1107.46
466,1107.46
467,1107.46
468,1107.46
469,1107.46
470,1107.46
471,1107.46
472,1107.46
473,1107.46
474,1107.46
475,1107.46
476,1107.46
477,1107.46
478,1107.46
479,1107.46
480,1107.46
481,1107.46
482,1107.46
483,1107.46
484,1107.46
485,1107.46
486,1107.46
487,1107.46
488,1107.46
489,1107.46
490,1107.46
491,1107.46
492,1107.46
493,1107.46
494,1107.46
495,1107.46
496,1107.46
497,1107.46
498,1107.46
499,1107.46
500,1107.46
501,1107.46
502,1107.46
503,1107.46
504,1107.46
505,1107.46
506,1107.46
507,1107.46
508,1107.46
509,1107.46
510,1107.46
511,1107.46
512,1107.46
513,1107.46
514,1107.46
515,1107.46
516,1107.46
517,1107.46
518,1107.46
519,1107.46
520,1107.46
521,1107.46
522,1107.46
523,1107.46
524,1107.46
525,1107.46
526,1107.46
527,1107.46
528,1107.46
529,1107.46
530,1107.46
531,1107.46
532,1107.46
533,1107.46
534,1107.46
535,1107.46
536,1107.46
537,1107.46
538,1107.46
539,1107.46
540,1107.46
541,1107.46
542,1107.46
543,1107.46
544,1107.46
545,1107.46
546,1107.46
547,1107.46
548,1107.46
549,1107.46
550,1107.46
551,1107.46
552,1107.46
553,1107.46
554,1107.46
555,1107.46
556,1107.46
557,1107.46
558,1107.46
559,1107.46
560,1107.46
561,1107.46
562,1107.46
563,1107.46
564,1107.46
565,1107.46
566,1107.46
567,1107.46
568,1107.46
569,1107.46
570,1107.46
571,1107.46
572,1107.46
573,1107.46
574,1107.46
575,1107.46
576,1107.46
577,1107.46
578,1107.46
579,1107.46
580,1107.46
581,1107.46
582,1107.46
583,1107.46
584,1107.46
585,1107.46
586,1107.46
587,1107.46
588,1107.46
589,1107.46
590,1107.46
591,1107.46
592,1107.46
593,1107.46
594,1107.46
595,1107.46
596,1107.46
597,1107.46
598,1107.46
599,1107.46
600,1107.46
601,1107.46
602,1107.46
603,1107.46
604,1107.46
605,1107.46
606,1107.46
607,1107.46
608,1107.46
609,1107.46
610,1107.46
611,1107.46
612,1107.46
613,1107.46
614,1107.46
615,1107.46
616,1107.46
617,1107.46
618,1107.46
619,1107.46
620,1107.46
621,1107.46
622,1107.46
623,1107.46
624,1107.46
625,1107.46
626,1107.46
627,1107.46
628,1107.46
629,1107.46
630,1107.46
631,1107.46
632,1107.46
633,1107.46
634,1107.46
635,1107.46
636,1107.46
637,1107.46
638,1107.46
639,1107.46
640,1107.46
641,1107.46
642,1107.46
643,1107.46
644,1107.46
645,1107.46
646,1107.46
647,1107.46
648,1107.46
649,1107.46
650,1107.46
651,1107.46
652,1107.46
653,1107.46
654,1107.46
655,1107.46
656,1107.46
657,1107.46
658,1107.46
659,1107.46
660,1107.46
661,1107.46
662,1107.46
663,1107.46
664,1107.46
665,1107.46
666,1107.46
667,1107.46
668,1107.46
669,1107.46
670,1107.46
671,1107.46
672,1107.46
673,1107.46
674,1107.46
675,1107.46
676,1107.46
677,1107.46
678,1107.46
679,1107.46
680,1107.46
681,1107.46
682,1107.46
683,1107.46
684,1107.46
685,1107.46
686,1107.46
687,1107.46
688,1107.46
689,1107.46
690,1107.46
691,1107.46
692,1107.46
693,1107.46
694,1107.46
695,1107.46
696,1107.46
697,1107.46
698,1107.46
699,1107.46
700,1107.46
701,1107.46
702,1107.46
703,1107.46
704,1107.46
705,1107.46
706,1107.46
707,1107.46
708,1107.46
709,1107.46
710,1107.46
711,1107.46
712,1107.46
713,1107.46
714,1107.46
715,1107.46
716,1107.46
717,1107.46
718,1107.46
719,1107.46
720,1107.46
721,1107.46
722,1107.46
723,1107.46
724,1107.46
725,1107.46
726,1107.46
727,1107.46
728,1107.46
729,1107.46
730,1107.46
731,1107.46
732,1107.46
733,1107.46
734,1107.46
735,1107.46
736,1107.46
737,1107.46
738,1107.46
739,1107.46
740,1107.46
741,1107.46
742,1107.46
743,1107.46
744,1107.46
745,1107.46
746,1107.46
747,1107.46
748,1107.46
749,1107.46
750,1107.46
751,1107.46
752,1107.46
753,1107.46
754,1107.46
755,1107.46
756,1107.46
757,1107.46
758,1107.46
759,1107.46
760,1107.46
761,1107.46
762,1107.46
763,1107.46
764,1107.46
765,1107.46
766,1107.46
767,1107.46
768,1107.46
769,1107.46
770,1107.46
771,1107.46
772,1107.46
773,1107.46
774,1107.46
775,1107.46
776,1107.46
777,1107.46
778,1107.46
779,1107.46
780,1107.46
781,1107.46
782,1107.46
783,1107.46
784,1107.46
785,1107.46
786,1107.46
787,1107.46
788,1107.46
789,1107.46
790,1107.46
791,1107.46
792,1107.46
793,1107.46
794,1107.46
795,1107.46
796,1107.46
797,1107.46
798,1107.46
799,1107.46
800,1107.46
801,1107.46
802,1107.46
803,1107.46
804,1107.46
805,1107.46
806,1107.46
807,1107.46
808,1107.46
809,1107.46
810,1107.46
811,1107.46
812,1107.46
813,1107.46
814,1107.46
815,1107.46
816,1107.46
817,1107.46
818,1107.46
819,1107.46
820,1107.46
821,1107.46
822,1107.46
823,1107.46
824,1107.46
825,1107.46
826,1107.46
827,1107.46
828,1107.46
829,1107.46
830,1107.46
831,1107.46
832,1107.46
833,1107.46
834,1107.46
835,1107.46
836,1107.46
837,1107.46
838,1107.46
839,1107.46
840,1107.46
841,1107.46
842,1107.46
843,1107.46
844,1107.46
845,1107.46
846,1107.46
847,1107.46
848,1107.46
849,1107.46
850,1107.46
851,1107.46
852,1107.46
853,1107.46
854,1107.46
855,1107.46
856,1107.46
857,1107.46
858,1107.46
859,1107.46
860,1107.46
861,1107.46
862,1107.46
863,1107.46
864,1107.46
865,1107.46
866,1107.46
867,1107.46
868,1107.46
869,1107.46
870,1107.46
871,1107.46
872,1107.46
873,1107.46
874,1107.46
875,1107.46
876,1107.46
877,1107.46
878,1107.46
879,1107.46
880,1107.46
881,1107.46
882,1107.46
883,1107.46
884,1107.46
885,1107.46
886,1107.46
887,1107.46
888,1107.46
889,1107.46
890,1107.46
891,1107.46
892,1107.46
893,1107.46
894,1107.46
895,1107.46
896,1107.46
897,1107.46
898,1107.46
899,1107.46
900,1107.46
901,1107.46
902,1107.46
903,1107.46
904,1107.46
905,1107.46
906,1107.46
907,1107.46
908,1107.46
909,1107.46
910,1107.46
911,1107.46
912,1107.46
913,1107.46
914,1107.46
915,1107.46
916,1107.46
917,1107.46
918,1107.46
919,1107.46
920,1107.46
921,1107.46
922,1107.46
923,1107.46
924,1107.46
925,1107.46
926,1107.46
927,1107.46
928,1107.46
929,1107.46
930,1107.46
931,1107.46
932,1107.46
933,1107.46
934,1107.46
935,1107.46
936,1107.46
937,1107.46
938,1107.46
939,1107.46
940,1107.46
941,1107.46
942,1107.46
943,1107.46
944,1107.46
945,1107.46
946,1107.46
947,1107.46
948,1107.46
949,1107.46
950,1107.46
951,1107.46
952,1107.46
953,1107.46
954,1107.46
955,1107.46
956,1107.46
957,1107.46
958,1107.46
959,1107.46
960,1107.46
961,1107.46
962,1107.46
963,1107.46
964,1107.46
965,1107.46
966,1107.46
967,1107.46
968,1107.46
969,1107.46
970,1107.46
971,1107.46
972,1107.46
973,1107.46
974,1107.46
975,1107.46
976,1107.46
977,1107.46
978,1107.46
979,1107.46
980,1107.46
981,1107.46
982,1107.46
983,1107.46
984,1107.46
985,1107.46
986,1107.46
987,1107.46
988,1107.46
989,1107.46
990,1107.46
991,1107.46
992,1107.46
993,1107.46
994,1107.46
995,1107.46
996,1107.46
997,1107.46
998,1107.46
999,1107.46
1000,1107.46
1001,1107.46
1002,1107.46
1003,1107.46
1004,1107.46
1005,1107.46
1006,1107.46
1007,1107.46
1008,1107.46
1009,1107.46
1010,1107.46
1011,1107.46
1012,1107.46
1013,1107.46
1014,1107.46
1015,1107.46
1016,1107.46
1017,1107.46
1018,1107.46
1019,1107.46
1020,1107.46
1021,1107.46
1022,1107.46
1023,1107.46
1024,1107.46
1025,1107.46
1026,1107.46
1027,1107.46
1028,1107.46
1029,1107.46
1030,1107.46
1031,1107.46
1032,1107.46
1033,1107.46
1034,1107.46
1035,1107.46
1036,1107.46
1037,1107.46
1038,1107.46
1039,1107.46
1040,1107.46
1041,1107.46
1042,1107.46
1043,1107.46
1044,1107.46
1045,1107.46
1046,1107.46
1047,1107.46
1048,1107.46
1049,1107.46
1050,1107.46
1051,1107.46
1052,1107.46
1053,1107.46
1054,1107.46
1055,1107.46
1056,1107.46
1057,1107.46
1058,1107.46
1059,1107.46
1060,1107.46
1061,1107.46
1062,1107.46
1063,1107.46
1064,1107.46
1065,1107.46
1066,1107.46
1067,1107.46
1068,1107.46
1069,1107.46
1070,1107.46
1071,1107.46
1072,1107.46
1073,1107.46
1074,1107.46
1075,1107.46
1076,1107.46
1077,1107.46
1078,1107.46
1079,1107.46
1080,1107.46
1081,1107.46
1082,1107.46
1083,1107.46
1084,1107.46
1085,1107.46
1086,1107.46
1087,1107.46
1088,1107.46
1089,1107.46
1090,1107.46
1091,1107.46
1092,1107.46
1093,1107.46
1094,1107.46
1095,1107.46
1096,1107.46
1097,1107.46
1098,1107.46
1099,1107.46
1100,1107.46
1101,1107.46
1102,1107.46
1103,1107.46
1104,1107.46
1105,1107.46
1106,1107.46
1107,1107.46
1108,1107.46
1109,1107.46
1110,1107.46
1111,1107.46
1112,1107.46
1113,1107.46
1114,1107.46
1115,1107.46
1116,1107.46
1117,1107.46
1118,1107.46
1119,1107.46
1120,1107.46
1121,1107.46
1122,1107.46
1123,1107.46
1124,1107.46
1125,1107.46
1126,1107.46
1127,1107.46
1128,1107.46
1129,1107.46
1130,1107.46
1131,1107.46
1132,1107.46
1133,1107.46
1134,1107.46
1135,1107.46
1136,1107.46
1137,1107.46
1138,1107.46
1139,1107.46
1140,1107.46
1141,1107.46
1142,1107.46
1143,1107.46
1144,1107.46
1145,1107.46
1146,1107.46
1147,1107.46
1148,1107.46
1149,1107.46
1150,1107.46
1151,1107.46
1152,1107.46
1153,1107.46
1154,1107.46
1155,1107.46
1156,1107.46
1157,1107.46
1158,1107.46
1159,1107.46
1160,1107.46
1161,1107.46
1162,1107.46
1163,1107.46
1164,1107.46
1165,1107.46
1166,1107.46
1167,1107.46
1168,1107.46
1169,1107.46
1170,1107.46
1171,1107.46
1172,1107.46
1173,1107.46
1174,1107.46
1175,1107.46
1176,1107.46
1177,1107.46
1178,1107.46
1179,1107.46
1180,1107.46
1181,1107.46
1182,1107.46
1183,1107.46
1184,1107.46
1185,1107.46
1186,1107.46
1187,1107.46
1188,1107.46
1189,1107.46
1190,1107.46
1191,1107.46
1192,1107.46
1193,1107.46
1194,1107.46
1195,1107.46
1196,1107.46
1197,1107.46
1198,1107.46
1199,1107.46
1200,1107.46
1201,1107.46
1202,1107.46
1203,1107.46
1204,1107.46
1205,1107.46
1206,1107.46
1207,1107.46
1208,1107.46
1209,1107.46
1210,1107.46
1211,1107.46
1212,1107.46
1213,1107.46
1214,1107.46
1215,1107.46
1216,1107.46
1217,1107.46
1218,1107.46
1219,1107.46
1220,1107.46
1221,1107.46
1222,1107.46
1223,1107.46
1224,1107.46
1225,1107.46
1226,1107.46
1227,1107.46
1228,1107.46
1229,1107.46
1230,1107.46
1231,1107.46
1232,1107.46
1233,1107.46
1234,1107.46
1235,1107.46
1236,1107.46
1237,1107.46
1238,1107.46
1239,1107.46
1240,1107.46
1241,1107.46
1242,1107.46
1243,1107.46
1244,1107.46
1245,1107.46
1246,1107.46
1247,1107.46
1248,1107.46
1249,1107.46
1250,1107.46
1251,1107.46
1252,1107.46
1253,1107.46
1254,1107.46
1255,1107.46
1256,1107.46
1257,1107.46
1258,1107.46
1259,1107.46
1260,1107.46
1261,1107.46
1262,1107.46
1263,1107.46
1264,1107.46
1265,1107.46
1266,1107.46
1267,1107.46
1268,1107.46
1269,1107.46
1270,1107.46
1271,1107.46
1272,1107.46
1273,1107.46
1274,1107.46
1275,1107.46
1276,1107.46
1277,1107.46
1278,1107.46
1279,1107.46
1280,1107.46
1281,1107.46
1282,1107.46
1283,1107.46
1284,1107.46
1285,1107.46
1286,1107.46
1287,1107.46
1288,1107.46
1289,1107.46
1290,1107.46
1291,1107.46
1292,1107.46
1293,1107.46
1294,1107.46
1295,1107.46
1296,1107.46
1297,1107.46
1298,1107.46
1299,1107.46
1300,1107.46
1301,1107.46
1302,1107.46
1303,1107.46
1304,1107.46
1305,1107.46
1306,1107.46
1307,1107.46
1308,1107.46
1309,1107.46
1310,1107.46
1311,1107.46
1312,1107.46
1313,1107.46
1314,1107.46
1315,1107.46
1316,1107.46
1317,1107.46
1318,1107.46
1319,1107.46
1320,1107.46
1321,1107.46
1322,1107.46
1323,1107.46
1324,1107.46
1325,1107.46
1326,1107.46
1327,1107.46
1328,1107.46
1329,1107.46
1330,1107.46
1331,1107.46
1332,1107.46
1333,1107.46
1334,1107.46
1335,1107.46
1336,1107.46
1337,1107.46
1338,1107.46
1339,1107.46
1340,1107.46
1341,1107.46
1342,1107.46
1343,1107.46
1344,1107.46
1345,1107.46
1346,1107.46
1347,1107.46
1348,1107.46
1349,1107.46
1350,1107.46
1351,1107.46
1352,1107.46
1353,1107.46
1354,1107.46
1355,1107.46
1356,1107.46
1357,1107.46
1358,1107.46
1359,1107.46
1360,1107.46
1361,1107.46
1362,1107.46
1363,1107.46
1364,1107.46
1365,1107.46
1366,1107.46
1367,1107.46
1368,1107.46
1369,1107.46
1370,1107.46
1371,1107.46
1372,1107.46
1373,1107.46
1374,1107.46
1375,1107.46
1376,1107.46
1377,1107.46
1378,1107.46
1379,1107.46
1380,1107.46
1381,1107.46
1382,1107.46
1383,1107.46
1384,1107.46
1385,1107.46
1386,1107.46
1387,1107.46
1388,1107.46
1389,1107.46
1390,1107.46
1391,1107.46
1392,1107.46
1393,1107.46
1394,1107.46
1395,1107.46
1396,1107.46
1397,1107.46
1398,1107.46
1399,1107.46
1400,1107.46
1401,1107.46
1402,1107.46
1403,1107.46
1404,1107.46
1405,1107.46
1406,1107.46
1407,1107.46
1408,1107.46
1409,1107.46
1410,1107.46
1411,1107.46
1412,1107.46
1413,1107.46
1414,1107.46
1415,1107.46
1416,1107.46
1417,1107.46
1418,1107.46
1419,1107.46
1420,1107.46
1421,1107.46
1422,1107.46
1423,1107.46
1424,1107.46
1425,1107.46
1426,1107.46
1427,1107.46
1428,1107.46
1429,1107.46
1430,1107.46
1431,1107.46
1432,1107.46
1433,1107.46
1434,1107.46
1435,1107.46
1436,1107.46
1437,1107.46
1438,1107.46
1439,1107.46
1440,1107.46
1441,1107.46
1442,1107.46
1443,1107.46
1444,1107.46
1445,1107.46
1446,1107.46
1447,1107.46
1448,1107.46
1449,1107.46
1450,1107.46
1451,1107.46
1452,1107.46
1453,1107.46
1454,1107.46
1455,1107.46
1456,1107.46
1457,1107.46
1458,1107.46
1459,1107.46
1460,1107.46
1461,1107.46
1462,1107.46
1463,1107.46
1464,1107.46
1465,1107.46
1466,1107.46
1467,1107.46
1468,1107.46
1469,1107.46
1470,1107.46
1471,1107.46
1472,1107.46
1473,1107.46
1474,1107.46
1475,1107.46
1476,1107.46
1477,1107.46
1478,1107.46
1479,1107.46
1480,1107.46
1481,1107.46
1482,1107.46
1483,1107.46
1484,1107.46
1485,1107.46
1486,1107.46
1487,1107.46
1488,1107.46
1489,1107.46
1490,1107.46
1491,1107.46
1492,1107.46
1493,1107.46
1494,1107.46
1495,1107.46
1496,1107.46
1497,1107.46
1498,1107.46
1499,1107.46
1500,1107.46
1501,1107.46
1502,1107.46
1503,1107.46
1504,1107.46
1505,1107.46
1506,1107.46
1507,1107.46
1508,1107.46
1509,1107.46
1510,1107.46
1511,1107.46
1512,1107.46
1513,1107.46
1514,1107.46
1515,1107.46
1516,1107.46
1517,1107.46
1518,1107.46
1519,1107.46
1520,1107.46
1521,1107.46
1522,1107.46
1523,1107.46
1524,1107.46
1525,1107.46
1526,1107.46
1527,1107.46
1528,1107.46
1529,1107.46
1530,1107.46
1531,1107.46
1532,1107.46
1533,1107.46
1534,1107.46
1535,1107.46
1536,1107.46
1537,1107.46
1538,1107.46
1539,1107.46
1540,1107.46
1541,1107.46
1542,1107.46
1543,1107.46
1544,1107.46
1545,1107.46
1546,1107.46
1547,1107.46
1548,1107.46
1549,1107.46
1550,1107.46
1551,1107.46
1552,1107.46
1553,1107.46
1554,1107.46
1555,1107.46
1556,1107.46
1557,1107.46
1558,1107.46
1559,1107.46
1560,1107.46
1561,1107.46
1562,1107.46
1563,1107.46
1564,1107.46
1565,1107.46
1566,1107.46
1567,1107.46
1568,1107.46
1569,1107.46
1570,1107.46
1571,1107.46
1572,1107.46
1573,1107.46
1574,1107.46
1575,1107.46
1576,1107.46
1577,1107.46
1578,1107.46
1579,1107.46
1580,1107.46
1581,1107.46
1582,1107.46
1583,1107.46
1584,1107.46
1585,1107.46
1586,1107.46
1587,1107.46
1588,1107.46
1589,1107.46
1590,1107.46
1591,1107.46
1592,1107.46
1593,1107.46
1594,1107.46
1595,1107.46
1596,1107.46
1597,1107.46
1598,1107.46
1599,1107.46
1600,1107.46
1601,1107.46
1602,1107.46
1603,1107.46
1604,1107.46
1605,1107.46
1606,1107.46
1607,1107.46
1608,1107.46
1609,1107.46
1610,1107.46
1611,1107.46
1612,1107.46
1613,1107.46
1614,1107.46
1615,1107.46
1616,1107.46
1617,1107.46
1618,1107.46
1619,1107.46
1620,1107.46
1621,1107.46
1622,1107.46
1623,1107.46
1624,1107.46
1625,1107.46
1626,1107.46
1627,1107.46
1628,1107.46
1629,1107.46
1630,1107.46
1631,1107.46
1632,1107.46
1633,1107.46
1634,1107.46
1635,1107.46
1636,1107.46
1637,1107.46
1638,1107.46
1639,1107.46
1640,1107.46
1641,1107.46
1642,1107.46
1643,1107.46
1644,1107.46
1645,1107.46
1646,1107.46
1647,1107.46
1648,1107.46
1649,1107.46
1650,1107.46
1651,1107.46
1652,1107.46
1653,1107.46
1654,1107.46
1655,1107.46
1656,1107.46
1657,1107.46
1658,1107.46
1659,1107.46
1660,1107.46
1661,1107.46
1662,1107.46
1663,1107.46
1664,1107.46
1665,1107.46
1666,1107.46
1667,1107.46
1668,1107.46
1669,1107.46
1670,1107.46
1671,1107.46
1672,1107.46
1673,1107.46
1674,1107.46
1675,1107.46
1676,1107.46
1677,1107.46
1678,1107.46
1679,1107.46
1680,1107.46
1681,1107.46
1682,1107.46
1683,1107.46
1684,1107.46
1685,1107.46
1686,1107.46
1687,1107.46
1688,1107.46
1689,1107.46
1690,1107.46
1691,1107.46
1692,1107.46
1693,1107.46
1694,1107.46
1695,1107.46
1696,1107.46
1697,1107.46
1698,1107.46
1699,1107.46
1700,1107.46
1701,1107.46
1702,1107.46
1703,1107.46
1704,1107.46
1705,1107.46
1706,1107.46
1707,1107.46
1708,1107.46
1709,1107.46
1710,1107.46
1711,1107.46
1712,1107.46
1713,1107.46
1714,1107.46
1715,1107.46
1716,1107.46
1717,1107.46
1718,1107.46
1719,1107.46
1720,1107.46
1721,1107.46
1722,1107.46
1723,1107.46
1724,1107.46
1725,1107.46
1726,1107.46
1727,1107.46
1728,1107.46
1729,1107.46
1730,1107.46
1731,1107.46
1732,1107.46
1733,1107.46
1734,1107.46
1735,1107.46
1736,1107.46
1737,1107.46
1738,1107.46
1739,1107.46
1740,1107.46
1741,1107.46
1742,1107.46
1743,1107.46
1744,1107.46
1745,1107.46
1746,1107.46
1747,1107.46
1748,1107.46
1749,1107.46
1750,1107.46
1751,1107.46
1752,1107.46
1753,1107.46
1754,1107.46
1755,1107.46
1756,1107.46
1757,1107.46
1758,1107.46
1759,1107.46
1760,1107.46
1761,1107.46
1762,1107.46
1763,1107.46
1764,1107.46
1765,1107.46
1766,1107.46
1767,1107.46
1768,1107.46
1769,1107.46
1770,1107.46
1771,1107.46
1772,1107.46
1773,1107.46
1774,1107.46
1775,1107.46
1776,1107.46
1777,1107.46
1778,1107.46
1779,1107.46
1780,1107.46
1781,1107.46
1782,1107.46
1783,1107.46
1784,1107.46
1785,1107.46
