row_index,WTUR.CTim.Wt.F32.WindLow
1853,5154.53
1854,5154.53
1855,5154.53
1856,5154.53
1857,5154.53
1858,5154.53
1859,5154.53
1860,5154.53
1861,5154.53
1862,5154.53
1863,5154.53
1864,5154.53
1865,5154.53
1866,5154.53
1867,5154.53
1868,5154.53
1869,5154.53
1870,5154.53
1871,5154.53
1872,5154.53
1873,5154.53
1874,5154.53
1875,5154.53
1876,5154.53
1877,5154.53
1878,5154.53
1879,5154.53
1880,5154.53
1881,5154.53
1882,5154.53
1883,5154.53
1884,5154.53
1885,5154.53
1886,5154.53
1887,5154.53
1888,5154.53
1889,5154.53
1890,5154.53
1891,5154.53
1892,5154.53
1893,5154.53
1894,5154.53
1895,5154.53
1896,5154.53
1897,5154.53
1898,5154.53
1899,5154.53
1900,5154.53
1901,5154.53
1902,5154.53
1903,5154.53
1904,5154.53
1905,5154.53
1906,5154.53
1907,5154.53
1908,5154.53
1909,5154.53
1910,5154.53
1911,5154.53
1912,5154.53
1913,5154.53
1914,5154.53
1915,5154.53
1916,5154.53
1917,5154.53
1918,5154.53
1919,5154.53
1920,5154.53
1921,5154.53
1922,5154.53
1923,5154.53
1924,5154.53
1925,5154.53
1926,5154.53
1927,5154.53
1928,5154.53
1929,5154.53
1930,5154.53
1931,5154.53
1932,5154.53
1933,5154.53
1934,5154.53
1935,5154.53
1936,5154.53
1937,5154.53
1938,5154.53
1939,5154.53
1940,5154.53
1941,5154.53
1942,5154.53
1943,5154.53
1944,5154.53
1945,5154.53
1946,5154.53
1947,5154.53
1948,5154.53
1949,5154.53
1950,5154.53
1951,5154.53
1952,5154.53
1953,5154.53
1954,5154.53
1955,5154.53
1956,5154.53
1957,5154.53
1958,5154.53
1959,5154.53
1960,5154.53
1961,5154.53
1962,5154.53
1963,5154.53
1964,5154.53
1965,5154.53
1966,5154.53
1967,5154.53
1968,5154.53
1969,5154.53
1970,5154.53
1971,5154.53
1972,5154.53
1973,5154.53
1974,5154.53
1975,5154.53
1976,5154.53
1977,5154.53
1978,5154.53
1979,5154.53
1980,5154.53
1981,5154.53
1982,5154.53
1983,5154.53
1984,5154.53
1985,5154.53
1986,5154.53
1987,5154.53
1988,5154.53
1989,5154.53
1990,5154.53
1991,5154.53
1992,5154.53
1993,5154.53
1994,5154.53
1995,5154.53
1996,5154.53
1997,5154.53
1998,5154.53
1999,5154.53
2000,5154.53
2001,5154.53
2002,5154.53
2003,5154.53
2004,5154.53
2005,5154.53
2006,5154.53
2007,5154.53
2008,5154.53
2009,5154.53
2010,5154.53
2011,5154.53
2012,5154.53
2013,5154.53
2014,5154.53
2015,5154.53
2016,5154.53
2017,5154.53
2018,5154.53
2019,5154.53
2020,5154.53
2021,5154.53
2022,5154.53
2023,5154.53
2024,5154.53
2025,5154.53
2026,5154.53
2027,5154.53
2028,5154.53
2029,5154.53
2030,5154.53
2031,5154.53
2032,5154.53
2033,5154.53
2034,5154.53
2035,5154.53
2036,5154.53
2037,5154.53
2038,5154.53
2039,5154.53
2040,5154.53
2041,5154.53
2042,5154.53
2043,5154.53
2044,5154.53
2045,5154.53
2046,5154.53
2047,5154.53
2048,5154.53
2049,5154.53
2050,5154.53
2051,5154.53
2052,5154.53
2053,5154.53
2054,5154.53
2055,5154.53
2056,5154.53
2057,5154.53
2058,5154.53
2059,5154.53
2060,5154.53
2061,5154.53
2062,5154.53
2063,5154.53
2064,5154.53
2065,5154.53
2066,5154.53
2067,5154.53
2068,5154.53
2069,5154.53
2070,5154.53
2071,5154.53
2072,5154.53
2073,5154.53
2074,5154.53
2075,5154.53
2076,5154.53
2077,5154.53
2078,5154.53
2079,5154.53
2080,5154.53
2081,5154.53
2082,5154.53
2083,5154.53
2084,5154.53
2085,5154.53
2086,5154.53
2087,5154.53
2088,5154.53
2089,5154.53
2090,5154.53
2091,5154.53
2092,5154.53
2093,5154.53
2094,5154.53
2095,5154.53
2096,5154.53
2097,5154.53
2098,5154.53
2099,5154.53
2100,5154.53
2101,5154.53
2102,5154.53
2103,5154.53
2104,5154.53
2105,5154.53
2106,5154.53
2107,5154.53
2108,5154.53
2109,5154.53
2110,5154.53
2111,5154.53
2112,5154.53
2113,5154.53
2114,5154.53
2115,5154.53
2116,5154.53
2117,5154.53
2118,5154.53
2119,5154.53
2120,5154.53
2121,5154.53
2122,5154.53
2123,5154.53
2124,5154.53
2125,5154.53
2126,5154.53
2127,5154.53
2128,5154.53
2129,5154.53
2130,5154.53
2131,5154.53
2132,5154.53
2133,5154.53
2134,5154.53
2135,5154.53
2136,5154.53
2137,5154.53
2138,5154.53
2139,5154.53
2140,5154.53
2141,5154.53
2142,5154.53
2143,5154.53
2144,5154.53
2145,5154.53
2146,5154.53
2147,5154.53
2148,5154.53
2149,5154.53
2150,5154.53
2151,5154.53
2152,5154.53
2153,5154.53
2154,5154.53
2155,5154.53
2156,5154.53
2157,5154.53
2158,5154.53
2159,5154.53
2160,5154.53
2161,5154.53
2162,5154.53
2163,5154.53
2164,5154.53
2165,5154.53
2166,5154.53
2167,5154.53
2168,5154.53
2169,5154.53
2170,5154.53
2171,5154.53
2172,5154.53
2173,5154.53
2174,5154.53
2175,5154.53
2176,5154.53
2177,5154.53
2178,5154.53
2179,5154.53
2180,5154.53
2181,5154.53
2182,5154.53
2183,5154.53
2184,5154.53
2185,5154.53
2186,5154.53
2187,5154.53
2188,5154.53
2189,5154.53
2190,5154.53
2191,5154.53
2192,5154.53
2193,5154.53
2194,5154.53
2195,5154.53
2196,5154.53
2197,5154.53
2198,5154.53
2199,5154.53
2200,5154.53
2201,5154.53
2202,5154.53
2203,5154.53
2204,5154.53
2205,5154.53
2206,5154.53
2207,5154.53
2208,5154.53
2209,5154.53
2210,5154.53
2211,5154.53
2212,5154.53
2213,5154.53
2214,5154.53
2215,5154.53
2216,5154.53
2217,5154.53
2218,5154.53
2219,5154.53
2220,5154.53
2221,5154.53
2222,5154.53
2223,5154.53
2224,5154.53
2225,5154.53
2226,5154.53
2227,5154.53
2228,5154.53
2229,5154.53
2230,5154.53
2231,5154.53
2232,5154.53
2233,5154.53
2234,5154.53
2235,5154.53
2236,5154.53
2237,5154.53
2238,5154.53
2239,5154.53
2240,5154.53
2241,5154.53
2242,5154.53
2243,5154.53
2244,5154.53
2245,5154.53
2246,5154.53
2247,5154.53
2248,5154.53
2249,5154.53
2250,5154.53
2251,5154.53
2252,5154.53
2253,5154.53
2254,5154.53
2255,5154.53
2256,5154.53
2257,5154.53
2258,5154.53
2259,5154.53
2260,5154.53
2261,5154.53
2262,5154.53
2263,5154.53
2264,5154.53
2265,5154.53
2266,5154.53
2267,5154.53
2268,5154.53
2269,5154.53
2270,5154.53
2271,5154.53
2272,5154.53
2273,5154.53
2274,5154.53
2275,5154.53
2276,5154.53
2277,5154.53
2278,5154.53
2279,5154.53
2280,5154.53
2281,5154.53
2282,5154.53
2283,5154.53
2284,5154.53
2285,5154.53
2286,5154.53
2287,5154.53
2288,5154.53
2289,5154.53
2290,5154.53
2291,5154.53
2292,5154.53
2293,5154.53
2294,5154.53
2295,5154.53
2296,5154.53
2297,5154.53
2298,5154.53
2299,5154.53
2300,5154.53
2301,5154.53
2302,5154.53
2303,5154.53
2304,5154.53
2305,5154.53
2306,5154.53
2307,5154.53
2308,5154.53
2309,5154.53
2310,5154.53
2311,5154.53
2312,5154.53
2313,5154.53
2314,5154.53
2315,5154.53
2316,5154.53
2317,5154.53
2318,5154.53
2319,5154.53
2320,5154.53
2321,5154.53
2322,5154.53
2323,5154.53
2324,5154.53
2325,5154.53
2326,5154.53
2327,5154.53
2328,5154.53
2329,5154.53
2330,5154.53
2331,5154.53
2332,5154.53
2333,5154.53
2334,5154.53
2335,5154.53
2336,5154.53
2337,5154.53
2338,5154.53
2339,5154.53
2340,5154.53
2341,5154.53
2342,5154.53
2343,5154.53
2344,5154.53
2345,5154.53
2346,5154.53
2347,5154.53
2348,5154.53
2349,5154.53
2350,5154.53
2351,5154.53
2352,5154.53
2353,5154.53
2354,5154.53
2355,5154.53
2356,5154.53
2357,5154.53
2358,5154.53
2359,5154.53
2360,5154.53
2361,5154.53
2362,5154.53
2363,5154.53
2364,5154.53
2365,5154.53
2366,5154.53
2367,5154.53
2368,5154.53
2369,5154.53
2370,5154.53
2371,5154.53
2372,5154.53
2373,5154.53
2374,5154.53
2375,5154.53
2376,5154.53
2377,5154.53
2378,5154.53
2379,5154.53
2380,5154.53
2381,5154.53
2382,5154.53
2383,5154.53
2384,5154.53
2385,5154.53
2386,5154.53
2387,5154.53
2388,5154.53
2389,5154.53
2390,5154.53
2391,5154.53
2392,5154.53
2393,5154.53
2394,5154.53
2395,5154.53
2396,5154.53
2397,5154.53
2398,5154.53
2399,5154.53
2400,5154.53
2401,5154.53
2402,5154.53
2403,5154.53
2404,5154.53
2405,5154.53
2406,5154.53
2407,5154.53
2408,5154.53
2409,5154.53
2410,5154.53
2411,5154.53
2412,5154.53
2413,5154.53
2414,5154.53
2415,5154.53
2416,5154.53
2417,5154.53
2418,5154.53
2419,5154.53
2420,5154.53
2421,5154.53
2422,5154.53
2423,5154.53
2424,5154.53
2425,5154.53
2426,5154.53
2427,5154.53
2428,5154.53
2429,5154.53
2430,5154.53
2431,5154.53
2432,5154.53
2433,5154.53
2434,5154.53
2435,5154.53
2436,5154.53
2437,5154.53
2438,5154.53
2439,5154.53
2440,5154.53
2441,5154.53
2442,5154.53
2443,5154.53
2444,5154.53
2445,5154.53
2446,5154.53
2447,5154.53
2448,5154.53
2449,5154.53
2450,5154.53
2451,5154.53
2452,5154.53
2453,5154.53
2454,5154.53
2455,5154.53
2456,5154.53
2457,5154.53
2458,5154.53
2459,5154.53
2460,5154.53
2461,5154.53
2462,5154.53
2463,5154.53
2464,5154.53
2465,5154.53
2466,5154.53
2467,5154.53
2468,5154.53
2469,5154.53
2470,5154.53
2471,5154.53
2472,5154.53
2473,5154.53
2474,5154.53
2475,5154.53
2476,5154.53
2477,5154.53
2478,5154.53
2479,5154.53
2480,5154.53
2481,5154.53
2482,5154.53
2483,5154.53
2484,5154.53
2485,5154.53
2486,5154.53
2487,5154.53
2488,5154.53
2489,5154.53
2490,5154.53
2491,5154.53
2492,5154.53
2493,5154.53
2494,5154.53
2495,5154.53
2496,5154.53
2497,5154.53
2498,5154.53
2499,5154.53
2500,5154.53
2501,5154.53
2502,5154.53
2503,5154.53
2504,5154.53
2505,5154.53
2506,5154.53
2507,5154.53
2508,5154.53
2509,5154.53
2510,5154.53
2511,5154.53
2512,5154.53
2513,5154.53
2514,5154.53
2515,5154.53
2516,5154.53
2517,5154.53
2518,5154.53
2519,5154.53
2520,5154.53
2521,5154.53
2522,5154.53
2523,5154.53
2524,5154.53
2525,5154.53
2526,5154.53
2527,5154.53
2528,5154.53
2529,5154.53
2530,5154.53
2531,5154.53
2532,5154.53
2533,5154.53
2534,5154.53
2535,5154.53
2536,5154.53
2537,5154.53
2538,5154.53
2539,5154.53
2540,5154.53
2541,5154.53
2542,5154.53
2543,5154.53
2544,5154.53
2545,5154.53
2546,5154.53
2547,5154.53
2548,5154.53
2549,5154.53
2550,5154.53
2551,5154.53
2552,5154.53
2553,5154.53
2554,5154.53
2555,5154.53
2556,5154.53
2557,5154.53
2558,5154.53
2559,5154.53
2560,5154.53
2561,5154.53
2562,5154.53
2563,5154.53
2564,5154.53
2565,5154.53
2566,5154.53
2567,5154.53
2568,5154.53
2569,5154.53
2570,5154.53
2571,5154.53
2572,5154.53
2573,5154.53
2574,5154.53
2575,5154.53
2576,5154.53
2577,5154.53
2578,5154.53
2579,5154.53
2580,5154.53
2581,5154.53
2582,5154.53
2583,5154.53
2584,5154.53
2585,5154.53
2586,5154.53
2587,5154.53
2588,5154.53
2589,5154.53
2590,5154.53
2591,5154.53
2592,5154.53
2593,5154.53
2594,5154.53
2595,5154.53
2596,5154.53
2597,5154.53
2598,5154.53
2599,5154.53
2600,5154.53
2601,5154.53
2602,5154.53
2603,5154.53
2604,5154.53
2605,5154.53
2606,5154.53
2607,5154.53
2608,5154.53
2609,5154.53
2610,5154.53
2611,5154.53
2612,5154.53
2613,5154.53
2614,5154.53
2615,5154.53
2616,5154.53
2617,5154.53
2618,5154.53
2619,5154.53
2620,5154.53
2621,5154.53
2622,5154.53
2623,5154.53
2624,5154.53
2625,5154.53
2626,5154.53
2627,5154.53
2628,5154.53
2629,5154.53
2630,5154.53
2631,5154.53
2632,5154.53
2633,5154.53
2634,5154.53
2635,5154.53
2636,5154.53
2637,5154.53
2638,5154.53
2639,5154.53
2640,5154.53
2641,5154.53
2642,5154.53
2643,5154.53
2644,5154.53
2645,5154.53
2646,5154.53
2647,5154.53
2648,5154.53
2649,5154.53
2650,5154.53
2651,5154.53
2652,5154.53
2653,5154.53
2654,5154.53
2655,5154.53
2656,5154.53
2657,5154.53
2658,5154.53
2659,5154.53
2660,5154.53
2661,5154.53
2662,5154.53
2663,5154.53
2664,5154.53
2665,5154.53
2666,5154.53
2667,5154.53
2668,5154.53
2669,5154.53
2670,5154.53
2671,5154.53
2672,5154.53
2673,5154.53
2674,5154.53
2675,5154.53
2676,5154.53
2677,5154.53
2678,5154.53
2679,5154.53
2680,5154.53
2681,5154.53
2682,5154.53
2683,5154.53
2684,5154.53
2685,5154.53
2686,5154.53
2687,5154.53
2688,5154.53
2689,5154.53
2690,5154.53
2691,5154.53
2692,5154.53
2693,5154.53
2694,5154.53
2695,5154.53
2696,5154.53
2697,5154.53
2698,5154.53
2699,5154.53
2700,5154.53
2701,5154.53
2702,5154.53
2703,5154.53
2704,5154.53
2705,5154.53
2706,5154.53
2707,5154.53
2708,5154.53
2709,5154.53
2710,5154.53
2711,5154.53
2712,5154.53
2713,5154.53
2714,5154.53
2715,5154.53
2716,5154.53
2717,5154.53
2718,5154.53
2719,5154.53
2720,5154.53
2721,5154.53
2722,5154.53
2723,5154.53
2724,5154.53
2725,5154.53
2726,5154.53
2727,5154.53
2728,5154.53
2729,5154.53
2730,5154.53
2731,5154.53
2732,5154.53
2733,5154.53
2734,5154.53
2735,5154.53
2736,5154.53
2737,5154.53
2738,5154.53
2739,5154.53
2740,5154.53
2741,5154.53
2742,5154.53
2743,5154.53
2744,5154.53
2745,5154.53
2746,5154.53
2747,5154.53
2748,5154.53
2749,5154.53
2750,5154.53
2751,5154.53
2752,5154.53
2753,5154.53
2754,5154.53
2755,5154.53
2756,5154.53
2757,5154.53
2758,5154.53
2759,5154.53
2760,5154.53
2761,5154.53
2762,5154.53
2763,5154.53
2764,5154.53
2765,5154.53
2766,5154.53
2767,5154.53
2768,5154.53
2769,5154.53
2770,5154.53
2771,5154.53
2772,5154.53
2773,5154.53
2774,5154.53
2775,5154.53
2776,5154.53
2777,5154.53
2778,5154.53
2779,5154.53
2780,5154.53
2781,5154.53
2782,5154.53
2783,5154.53
2784,5154.53
2785,5154.53
2786,5154.53
2787,5154.53
2788,5154.53
2789,5154.53
2790,5154.53
2791,5154.53
2792,5154.53
2793,5154.53
2794,5154.53
2795,5154.53
2796,5154.53
2797,5154.53
2798,5154.53
2799,5154.53
2800,5154.53
2801,5154.53
2802,5154.53
2803,5154.53
2804,5154.53
2805,5154.53
2806,5154.53
2807,5154.53
2808,5154.53
2809,5154.53
2810,5154.53
2811,5154.53
2812,5154.53
2813,5154.53
2814,5154.53
2815,5154.53
2816,5154.53
2817,5154.53
2818,5154.53
2819,5154.53
2820,5154.53
2821,5154.53
2822,5154.53
2823,5154.53
2824,5154.53
2825,5154.53
2826,5154.53
2827,5154.53
2828,5154.53
2829,5154.53
2830,5154.53
2831,5154.53
2832,5154.53
2833,5154.53
2834,5154.53
2835,5154.53
2836,5154.53
2837,5154.53
2838,5154.53
2839,5154.53
2840,5154.53
2841,5154.53
2842,5154.53
2843,5154.53
2844,5154.53
2845,5154.53
2846,5154.53
2847,5154.53
2848,5154.53
2849,5154.53
2850,5154.53
2851,5154.53
2852,5154.53
2853,5154.53
2854,5154.53
2855,5154.53
2856,5154.53
2857,5154.53
2858,5154.53
2859,5154.53
2860,5154.53
2861,5154.53
2862,5154.53
2863,5154.53
2864,5154.53
2865,5154.53
2866,5154.53
2867,5154.53
2868,5154.53
2869,5154.53
2870,5154.53
2871,5154.53
2872,5154.53
2873,5154.53
2874,5154.53
2875,5154.53
2876,5154.53
2877,5154.53
2878,5154.53
2879,5154.53
2880,5154.53
2881,5154.53
2882,5154.53
2883,5154.53
2884,5154.53
2885,5154.53
2886,5154.53
2887,5154.53
2888,5154.53
2889,5154.53
2890,5154.53
2891,5154.53
2892,5154.53
2893,5154.53
2894,5154.53
2895,5154.53
2896,5154.53
2897,5154.53
2898,5154.53
2899,5154.53
2900,5154.53
2901,5154.53
2902,5154.53
2903,5154.53
2904,5154.53
2905,5154.53
2906,5154.53
2907,5154.53
2908,5154.53
2909,5154.53
2910,5154.53
2911,5154.53
2912,5154.53
2913,5154.53
2914,5154.53
2915,5154.53
2916,5154.53
2917,5154.53
2918,5154.53
2919,5154.53
2920,5154.53
2921,5154.53
2922,5154.53
2923,5154.53
2924,5154.53
2925,5154.53
2926,5154.53
2927,5154.53
2928,5154.53
2929,5154.53
2930,5154.53
2931,5154.53
2932,5154.53
2933,5154.53
2934,5154.53
2935,5154.53
2936,5154.53
2937,5154.53
2938,5154.53
2939,5154.53
2940,5154.53
2941,5154.53
2942,5154.53
2943,5154.53
2944,5154.53
2945,5154.53
2946,5154.53
2947,5154.53
2948,5154.53
2949,5154.53
2950,5154.53
2951,5154.53
2952,5154.53
2953,5154.53
2954,5154.53
2955,5154.53
2956,5154.53
2957,5154.53
2958,5154.53
2959,5154.53
2960,5154.53
2961,5154.53
2962,5154.53
2963,5154.53
2964,5154.53
2965,5154.53
2966,5154.53
2967,5154.53
2968,5154.53
2969,5154.53
2970,5154.53
2971,5154.53
2972,5154.53
2973,5154.53
2974,5154.53
2975,5154.53
2976,5154.53
2977,5154.53
2978,5154.53
2979,5154.53
2980,5154.53
2981,5154.53
2982,5154.53
2983,5154.53
2984,5154.53
2985,5154.53
2986,5154.53
2987,5154.53
2988,5154.53
2989,5154.53
2990,5154.53
2991,5154.53
2992,5154.53
2993,5154.53
2994,5154.53
2995,5154.53
2996,5154.53
2997,5154.53
2998,5154.53
2999,5154.53
3000,5154.53
3001,5154.53
3002,5154.53
3003,5154.53
3004,5154.53
3005,5154.53
3006,5154.53
3007,5154.53
3008,5154.53
3009,5154.53
3010,5154.53
3011,5154.53
3012,5154.53
3013,5154.53
3014,5154.53
3015,5154.53
3016,5154.53
3017,5154.53
3018,5154.53
3019,5154.53
3020,5154.53
3021,5154.53
3022,5154.53
3023,5154.53
3024,5154.53
3025,5154.53
3026,5154.53
3027,5154.53
3028,5154.53
3029,5154.53
3030,5154.53
3031,5154.53
3032,5154.53
3033,5154.53
3034,5154.53
3035,5154.53
3036,5154.53
3037,5154.53
3038,5154.53
3039,5154.53
3040,5154.53
3041,5154.53
3042,5154.53
3043,5154.53
3044,5154.53
3045,5154.53
3046,5154.53
3047,5154.53
3048,5154.53
3049,5154.53
3050,5154.53
3051,5154.53
3052,5154.53
3053,5154.53
3054,5154.53
3055,5154.53
3056,5154.53
3057,5154.53
3058,5154.53
3059,5154.53
3060,5154.53
3061,5154.53
3062,5154.53
3063,5154.53
3064,5154.53
3065,5154.53
3066,5154.53
3067,5154.53
3068,5154.53
3069,5154.53
3070,5154.53
3071,5154.53
3072,5154.53
3073,5154.53
3074,5154.53
3075,5154.53
3076,5154.53
3077,5154.53
3078,5154.53
3079,5154.53
3080,5154.53
3081,5154.53
3082,5154.53
3083,5154.53
3084,5154.53
3085,5154.53
3086,5154.53
3087,5154.53
3088,5154.53
3089,5154.53
3090,5154.53
3091,5154.53
3092,5154.53
3093,5154.53
3094,5154.53
3095,5154.53
3096,5154.53
3097,5154.53
3098,5154.53
3099,5154.53
3100,5154.53
3101,5154.53
3102,5154.53
3103,5154.53
3104,5154.53
3105,5154.53
3106,5154.53
3107,5154.53
3108,5154.53
3109,5154.53
3110,5154.53
3111,5154.53
3112,5154.53
3113,5154.53
3114,5154.53
3115,5154.53
3116,5154.53
3117,5154.53
3118,5154.53
3119,5154.53
3120,5154.53
3121,5154.53
3122,5154.53
3123,5154.53
3124,5154.53
3125,5154.53
3126,5154.53
3127,5154.53
3128,5154.53
3129,5154.53
3130,5154.53
3131,5154.53
3132,5154.53
3133,5154.53
3134,5154.53
3135,5154.53
3136,5154.53
3137,5154.53
3138,5154.53
3139,5154.53
3140,5154.53
3141,5154.53
3142,5154.53
3143,5154.53
3144,5154.53
3145,5154.53
3146,5154.53
3147,5154.53
3148,5154.53
3149,5154.53
3150,5154.53
3151,5154.53
3152,5154.53
3153,5154.53
3154,5154.53
3155,5154.53
3156,5154.53
3157,5154.53
3158,5154.53
3159,5154.53
3160,5154.53
3161,5154.53
3162,5154.53
3163,5154.53
3164,5154.53
3165,5154.53
3166,5154.53
3167,5154.53
3168,5154.53
3169,5154.53
3170,5154.53
3171,5154.53
3172,5154.53
3173,5154.53
3174,5154.53
3175,5154.53
3176,5154.53
3177,5154.53
3178,5154.53
3179,5154.53
3180,5154.53
3181,5154.53
3182,5154.53
3183,5154.53
3184,5154.53
3185,5154.53
3186,5154.53
3187,5154.53
3188,5154.53
3189,5154.53
3190,5154.53
3191,5154.53
3192,5154.53
3193,5154.53
3194,5154.53
3195,5154.53
3196,5154.53
3197,5154.53
3198,5154.53
3199,5154.53
3200,5154.53
3201,5154.53
3202,5154.53
3203,5154.53
3204,5154.53
3205,5154.53
3206,5154.53
3207,5154.53
3208,5154.53
3209,5154.53
3210,5154.53
3211,5154.53
3212,5154.53
3213,5154.53
3214,5154.53
3215,5154.53
3216,5154.53
3217,5154.53
3218,5154.53
3219,5154.53
3220,5154.53
3221,5154.53
3222,5154.53
3223,5154.53
3224,5154.53
3225,5154.53
3226,5154.53
3227,5154.53
3228,5154.53
3229,5154.53
3230,5154.53
3231,5154.53
3232,5154.53
3233,5154.53
3234,5154.53
3235,5154.53
3236,5154.53
3237,5154.53
3238,5154.53
3239,5154.53
3240,5154.53
3241,5154.53
3242,5154.53
3243,5154.53
3244,5154.53
3245,5154.53
3246,5154.53
3247,5154.53
3248,5154.53
3249,5154.53
3250,5154.53
3251,5154.53
3252,5154.53
3253,5154.53
3254,5154.53
3255,5154.53
3256,5154.53
3257,5154.53
3258,5154.53
3259,5154.53
3260,5154.53
3261,5154.53
3262,5154.53
3263,5154.53
3264,5154.53
3265,5154.53
3266,5154.53
3267,5154.53
3268,5154.53
3269,5154.53
3270,5154.53
3271,5154.53
3272,5154.53
3273,5154.53
3274,5154.53
3275,5154.53
3276,5154.53
3277,5154.53
3278,5154.53
3279,5154.53
3280,5154.53
3281,5154.53
3282,5154.53
3283,5154.53
3284,5154.53
3285,5154.53
3286,5154.53
3287,5154.53
3288,5154.53
3289,5154.53
3290,5154.53
3291,5154.53
3292,5154.53
3293,5154.53
3294,5154.53
3295,5154.53
3296,5154.53
3297,5154.53
3298,5154.53
3299,5154.53
3300,5154.53
3301,5154.53
3302,5154.53
3303,5154.53
3304,5154.53
3305,5154.53
3306,5154.53
3307,5154.53
3308,5154.53
3309,5154.53
3310,5154.53
3311,5154.53
3312,5154.53
3313,5154.53
3314,5154.53
3315,5154.53
3316,5154.53
3317,5154.53
3318,5154.53
3319,5154.53
3320,5154.53
3321,5154.53
3322,5154.53
3323,5154.53
3324,5154.53
3325,5154.53
3326,5154.53
3327,5154.53
3328,5154.53
3329,5154.53
3330,5154.53
3331,5154.53
3332,5154.53
3333,5154.53
3334,5154.53
3335,5154.53
3336,5154.53
3337,5154.53
3338,5154.53
3339,5154.53
3340,5154.53
3341,5154.53
3342,5154.53
3343,5154.53
3344,5154.53
3345,5154.53
3346,5154.53
3347,5154.53
3348,5154.53
3349,5154.53
3350,5154.53
3351,5154.53
3352,5154.53
3353,5154.53
3354,5154.53
3355,5154.53
3356,5154.53
3357,5154.53
3358,5154.53
3359,5154.53
3360,5154.53
3361,5154.53
3362,5154.53
3363,5154.53
3364,5154.53
3365,5154.53
3366,5154.53
3367,5154.53
3368,5154.53
3369,5154.53
3370,5154.53
3371,5154.53
3372,5154.53
3373,5154.53
3374,5154.53
3375,5154.53
3376,5154.53
3377,5154.53
3378,5154.53
3379,5154.53
3380,5154.53
3381,5154.53
3382,5154.53
3383,5154.53
3384,5154.53
3385,5154.53
3386,5154.53
3387,5154.53
3388,5154.53
3389,5154.53
3390,5154.53
3391,5154.53
3392,5154.53
3393,5154.53
3394,5154.53
3395,5154.53
3396,5154.53
3397,5154.53
3398,5154.53
3399,5154.53
3400,5154.53
3401,5154.53
3402,5154.53
3403,5154.53
3404,5154.53
3405,5154.53
3406,5154.53
3407,5154.53
3408,5154.53
3409,5154.53
3410,5154.53
3411,5154.53
3412,5154.53
3413,5154.53
3414,5154.53
3415,5154.53
3416,5154.53
3417,5154.53
3418,5154.53
3419,5154.53
3420,5154.53
3421,5154.53
3422,5154.53
3423,5154.53
3424,5154.53
3425,5154.53
3426,5154.53
3427,5154.53
3428,5154.53
3429,5154.53
3430,5154.53
3431,5154.53
3432,5154.53
3433,5154.53
3434,5154.53
3435,5154.53
3436,5154.53
3437,5154.53
3438,5154.53
3439,5154.53
3440,5154.53
3441,5154.53
3442,5154.53
3443,5154.53
3444,5154.53
3445,5154.53
3446,5154.53
3447,5154.53
3448,5154.53
3449,5154.53
3450,5154.53
3451,5154.53
3452,5154.53
3453,5154.53
3454,5154.53
3455,5154.53
3456,5154.53
3457,5154.53
3458,5154.53
3459,5154.53
3460,5154.53
3461,5154.53
3462,5154.53
3463,5154.53
3464,5154.53
3465,5154.53
3466,5154.53
3467,5154.53
3468,5154.53
3469,5154.53
3470,5154.53
3471,5154.53
3472,5154.53
3473,5154.53
3474,5154.53
3475,5154.53
3476,5154.53
3477,5154.53
3478,5154.53
3479,5154.53
3480,5154.53
3481,5154.53
3482,5154.53
3483,5154.53
3484,5154.53
3485,5154.53
3486,5154.53
3487,5154.53
3488,5154.53
3489,5154.53
3490,5154.53
3491,5154.53
3492,5154.53
3493,5154.53
3494,5154.53
3495,5154.53
3496,5154.53
3497,5154.53
3498,5154.53
3499,5154.53
3500,5154.53
3501,5154.53
3502,5154.53
3503,5154.53
3504,5154.53
3505,5154.53
3506,5154.53
3507,5154.53
3508,5154.53
3509,5154.53
3510,5154.53
3511,5154.53
3512,5154.53
3513,5154.53
3514,5154.53
3515,5154.53
3516,5154.53
3517,5154.53
3518,5154.53
3519,5154.53
3520,5154.53
3521,5154.53
3522,5154.53
3523,5154.53
3524,5154.53
3525,5154.53
3526,5154.53
3527,5154.53
3528,5154.53
3529,5154.53
3530,5154.53
3531,5154.53
3532,5154.53
3533,5154.53
3534,5154.53
3535,5154.53
3536,5154.53
3537,5154.53
3538,5154.53
3539,5154.53
3540,5154.53
3541,5154.53
3542,5154.53
3543,5154.53
3544,5154.53
3545,5154.53
3546,5154.53
3547,5154.53
3548,5154.53
3549,5154.53
3550,5154.53
3551,5154.53
3552,5154.53
3553,5154.53
3554,5154.53
3555,5154.53
3556,5154.53
3557,5154.53
3558,5154.53
3559,5154.53
3560,5154.53
3561,5154.53
3562,5154.53
3563,5154.53
3564,5154.53
3565,5154.53
3566,5154.53
3567,5154.53
3568,5154.53
3569,5154.53
3570,5154.53
3571,5154.53
3572,5154.53
3573,5154.53
3574,5154.53
3575,5154.53
3576,5154.53
3577,5154.53
3578,5154.53
3579,5154.53
3580,5154.53
3581,5154.53
3582,5154.53
3583,5154.53
3584,5154.53
3585,5154.53
3586,5154.53
3587,5154.53
3588,5154.53
3589,5154.53
3590,5154.53
3591,5154.53
3592,5154.53
3593,5154.53
3594,5154.53
3595,5154.53
3596,5154.53
3597,5154.53
3598,5154.53
