row_index,WROT.PtMotorTmp.Bl1
649,0.1
650,0.1
651,0.1
652,0.1
653,0.1
654,0.1
655,0.1
656,0.1
657,0.2
658,0.5
659,0.6
660,0.69
661,0.69
662,0.69
663,0.6
664,0.6
665,0.6
666,0.6
667,0.69
668,0.6
669,0.6
670,0.6
671,0.6
672,0.6
673,0.5
674,0.6
675,0.69
676,0.69
677,0.8
678,0.69
679,0.69
680,0.69
681,0.6
682,0.6
683,0.6
684,0.5
685,0.5
686,0.5
687,0.5
688,0.5
689,0.5
690,0.4
691,0.3
692,0.3
693,0.3
694,0.3
695,0.3
696,0.3
697,0.3
698,0.2
699,0.3
700,0.2
701,0.2
702,0.2
703,0.2
704,0.2
705,0.1
706,0.1
707,0.1
708,0.1
709,0.1
710,0.1
711,0.1
712,0.1
713,0.1
714,0.1
715,0.1
716,0.0
717,0.1
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,-0.1
742,0.0
743,-0.1
744,-0.1
745,-0.1
746,0.0
747,-0.1
748,-0.1
749,-0.1
750,-0.1
751,-0.1
752,-0.1
753,-0.1
754,-0.1
755,-0.1
756,-0.1
757,-0.1
758,-0.1
759,-0.1
760,-0.1
761,-0.1
762,-0.1
763,-0.1
764,-0.2
765,-0.1
766,-0.1
767,-0.1
768,-0.2
769,-0.2
770,-0.2
771,-0.2
772,-0.2
773,-0.2
774,-0.2
775,-0.2
776,-0.2
777,-0.2
778,-0.2
779,-0.2
780,-0.2
781,-0.2
782,-0.2
783,-0.2
784,-0.2
785,-0.2
786,-0.2
787,-0.2
788,-0.2
789,-0.2
790,-0.2
791,-0.2
792,-0.2
793,-0.2
794,-0.2
795,-0.2
796,-0.2
797,-0.2
798,-0.2
799,-0.2
800,-0.2
801,-0.2
802,-0.2
803,-0.2
804,-0.2
805,-0.2
806,-0.2
807,-0.2
808,-0.2
809,-0.2
810,-0.2
811,-0.2
812,-0.2
813,-0.2
814,-0.2
815,-0.2
816,-0.2
817,-0.2
818,-0.2
819,-0.2
820,-0.2
821,-0.3
822,-0.2
823,-0.3
824,-0.3
825,-0.3
826,-0.3
827,-0.3
828,-0.3
829,-0.3
830,-0.3
831,-0.3
832,-0.3
833,-0.3
834,-0.3
835,-0.3
836,-0.3
837,-0.3
838,-0.3
839,-0.3
840,-0.3
841,-0.4
842,-0.3
843,-0.3
844,-0.4
845,-0.4
846,-0.3
847,-0.4
848,-0.4
849,-0.4
850,-0.4
851,-0.4
852,-0.3
853,-0.4
854,-0.4
855,-0.4
856,-0.4
857,-0.4
858,-0.4
859,-0.2
860,-0.1
861,0.0
862,0.1
863,0.1
864,0.1
865,0.1
866,0.1
867,0.1
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,-0.1
876,0.1
877,0.2
878,0.3
879,0.3
880,0.3
881,0.3
882,0.3
883,0.3
884,0.2
885,0.2
886,0.1
887,0.1
888,0.1
889,0.1
890,0.1
891,0.0
892,0.1
893,0.2
894,0.3
895,0.4
896,0.5
897,0.4
898,0.4
899,0.3
900,0.3
901,0.3
902,0.3
903,0.2
904,0.2
905,0.2
906,0.1
907,0.1
908,0.1
909,0.1
910,0.1
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,-0.1
920,-0.1
921,-0.1
922,-0.1
923,-0.1
924,-0.1
925,-0.1
926,-0.1
927,-0.1
928,-0.2
929,-0.2
930,-0.2
931,-0.2
932,-0.2
933,-0.2
934,-0.1
935,0.1
936,0.3
937,0.4
938,0.4
939,0.4
940,0.4
941,0.3
942,0.3
943,0.5
944,0.5
945,0.6
946,0.6
947,0.6
948,0.5
949,0.5
950,0.5
951,0.5
952,0.4
953,0.3
954,0.3
955,0.3
956,0.3
957,0.2
958,0.2
959,0.1
960,0.1
961,0.1
962,0.1
963,0.1
964,0.1
965,0.0
966,0.0
967,0.0
968,0.1
969,0.2
970,0.2
971,0.2
972,0.2
973,0.2
974,0.2
975,0.2
976,0.3
977,0.5
978,0.6
979,0.6
980,0.6
981,0.6
982,0.5
983,0.5
984,0.5
985,0.5
986,0.5
987,0.5
988,0.3
989,0.3
990,0.3
991,0.3
992,0.3
993,0.4
994,0.5
995,0.5
996,0.6
997,0.5
998,0.5
999,0.5
1000,0.3
1001,0.5
1002,0.6
1003,0.69
1004,0.69
1005,0.69
1006,0.6
1007,0.6
1008,0.6
1009,0.6
1010,0.5
1011,0.5
1012,0.5
1013,0.5
1014,0.5
1015,0.4
1016,0.4
1017,0.3
1018,0.3
1019,0.3
1020,0.3
1021,0.3
1022,0.2
1023,0.2
1024,0.2
1025,0.2
1026,0.1
1027,0.1
1028,0.1
1029,0.1
1030,0.1
1031,0.1
1032,0.1
1033,0.1
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.1
1045,0.1
1046,0.2
1047,0.2
1048,0.2
1049,0.2
1050,0.2
1051,0.2
1052,0.1
1053,0.1
1054,0.1
1055,0.1
1056,0.1
1057,0.1
1058,0.1
1059,0.1
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.1
1070,0.3
1071,0.3
1072,0.3
1073,0.3
1074,0.3
1075,0.3
1076,0.3
1077,0.4
1078,0.5
1079,0.5
1080,0.5
1081,0.5
1082,0.5
1083,0.5
1084,0.5
1085,0.4
1086,0.3
1087,0.3
1088,0.3
1089,0.3
1090,0.3
1091,0.2
1092,0.2
1093,0.2
1094,0.2
1095,0.1
1096,0.1
1097,0.1
1098,0.1
1099,0.1
1100,0.1
1101,0.1
1102,0.1
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,-0.1
1116,-0.1
1117,-0.1
1118,-0.1
1119,-0.1
1120,-0.1
1121,-0.1
1122,-0.2
1123,-0.1
1124,-0.2
1125,-0.2
1126,-0.2
1127,-0.2
1128,-0.2
1129,-0.2
1130,-0.2
1131,-0.2
1132,-0.2
1133,-0.2
1134,-0.2
1135,-0.2
1136,0.0
1137,0.2
1138,0.3
1139,0.3
1140,0.4
1141,0.4
1142,0.3
1143,0.3
1144,0.3
1145,0.5
1146,0.6
1147,0.6
1148,0.6
1149,0.6
1150,0.5
1151,0.5
1152,0.5
1153,0.69
1154,0.8
1155,0.8
1156,0.8
1157,0.8
1158,0.8
1159,0.69
1160,0.69
1161,0.6
1162,0.6
1163,0.5
1164,0.5
1165,0.5
1166,0.5
1167,0.5
1168,0.4
1169,0.3
1170,0.3
1171,0.3
1172,0.3
1173,0.2
1174,0.2
1175,0.2
1176,0.2
1177,0.2
1178,0.1
1179,0.1
1180,0.1
1181,0.1
1182,0.1
1183,0.1
1184,0.1
1185,0.0
1186,0.0
1187,0.1
1188,0.2
1189,0.3
1190,0.3
1191,0.3
1192,0.3
1193,0.3
1194,0.3
1195,0.2
1196,0.2
1197,0.2
1198,0.2
1199,0.1
1200,0.1
1201,0.1
1202,0.1
1203,0.1
1204,0.3
1205,0.5
1206,0.5
1207,0.5
1208,0.5
1209,0.5
1210,0.5
1211,0.5
1212,0.6
1213,0.6
1214,0.69
1215,0.69
1216,0.6
1217,0.6
1218,0.6
1219,0.6
1220,0.6
1221,0.5
1222,0.5
1223,0.5
1224,0.5
1225,0.4
1226,0.3
1227,0.3
1228,0.3
1229,0.3
1230,0.3
1231,0.2
1232,0.2
1233,0.2
1234,0.2
1235,0.2
1236,0.1
1237,0.1
1238,0.1
1239,0.1
1240,0.1
1241,0.1
1242,0.1
1243,0.1
1244,0.1
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,-0.1
1259,0.0
1260,0.0
1261,-0.1
1262,0.0
1263,0.3
1264,0.4
1265,0.5
1266,0.5
1267,0.5
1268,0.5
1269,0.5
1270,0.5
1271,0.4
1272,0.4
1273,0.3
1274,0.3
1275,0.3
1276,0.3
1277,0.3
1278,0.2
1279,0.2
1280,0.2
1281,0.1
1282,0.1
1283,0.1
1284,0.1
1285,0.1
1286,0.1
1287,0.2
1288,0.3
1289,0.5
1290,0.5
1291,0.5
1292,0.5
1293,0.5
1294,0.5
1295,0.5
1296,0.4
1297,0.4
1298,0.3
1299,0.3
1300,0.3
1301,0.3
1302,0.3
1303,0.2
1304,0.2
1305,0.2
1306,0.2
1307,0.1
1308,0.1
1309,0.1
1310,0.1
1311,0.1
1312,0.1
1313,0.3
1314,0.4
1315,0.5
1316,0.5
1317,0.5
1318,0.5
1319,0.4
1320,0.5
1321,0.5
1322,0.5
1323,0.6
1324,0.5
1325,0.5
1326,0.5
1327,0.5
1328,0.5
1329,0.5
1330,0.5
1331,0.5
1332,0.5
1333,0.5
1334,0.5
1335,0.5
1336,0.5
1337,0.5
1338,0.6
1339,0.6
1340,0.6
1341,0.6
1342,0.6
1343,0.6
1344,0.6
1345,0.6
1346,0.6
1347,0.8
1348,0.89
1349,0.89
1350,0.89
1351,0.8
1352,0.8
1353,0.8
1354,0.8
1355,1.0
1356,1.0
1357,1.0
1358,1.0
1359,1.0
1360,1.0
1361,1.0
1362,0.89
1363,1.0
1364,1.2
1365,1.29
1366,1.29
1367,1.29
1368,1.2
1369,1.2
1370,1.1
1371,1.1
1372,1.0
1373,1.0
1374,1.0
1375,0.89
1376,0.8
1377,0.8
1378,0.8
1379,0.69
1380,0.69
1381,0.6
1382,0.6
1383,0.6
1384,0.5
1385,0.5
1386,0.5
1387,0.5
1388,0.6
1389,0.69
1390,0.8
1391,0.8
1392,0.8
1393,0.8
1394,0.69
1395,0.69
1396,0.6
1397,0.6
1398,0.6
1399,0.6
1400,0.5
1401,0.5
1402,0.5
1403,0.5
1404,0.5
1405,0.5
1406,0.5
1407,0.4
1408,0.4
1409,0.3
1410,0.3
1411,0.3
1412,0.3
1413,0.3
1414,0.3
1415,0.3
1416,0.3
1417,0.3
1418,0.3
1419,0.3
1420,0.2
1421,0.2
1422,0.2
1423,0.2
1424,0.2
1425,0.1
1426,0.2
1427,0.1
1428,0.1
1429,0.1
1430,0.3
1431,0.5
1432,0.69
1433,0.8
1434,0.8
1435,0.8
1436,0.69
1437,0.69
1438,0.69
1439,0.6
1440,0.6
1441,0.6
1442,0.6
1443,0.5
1444,0.5
1445,0.5
1446,0.5
1447,0.5
1448,0.4
1449,0.4
1450,0.3
1451,0.3
1452,0.3
1453,0.3
1454,0.3
1455,0.3
1456,0.3
1457,0.3
1458,0.2
1459,0.2
1460,0.2
1461,0.2
1462,0.2
1463,0.2
1464,0.1
1465,0.1
1466,0.1
1467,0.1
1468,0.1
1469,0.1
1470,0.1
1471,0.1
1472,0.3
1473,0.5
1474,0.5
1475,0.5
1476,0.5
1477,0.5
1478,0.5
1479,0.5
1480,0.5
1481,0.5
1482,0.5
1483,0.4
1484,0.4
1485,0.3
1486,0.3
1487,0.3
1488,0.4
1489,0.6
1490,0.8
1491,1.0
1492,1.0
1493,1.0
1494,0.89
1495,0.89
1496,0.8
1497,0.8
1498,0.8
1499,0.69
1500,0.69
1501,0.6
1502,0.6
1503,0.5
1504,0.5
1505,0.5
1506,0.5
1507,0.5
1508,0.5
1509,0.4
1510,0.4
1511,0.3
1512,0.3
1513,0.3
1514,0.3
1515,0.3
1516,0.3
1517,0.3
1518,0.3
1519,0.3
1520,0.2
1521,0.2
1522,0.2
1523,0.2
1524,0.2
1525,0.1
1526,0.1
1527,0.1
1528,0.1
1529,0.1
1530,0.1
1531,0.3
1532,0.6
1533,0.69
1534,0.8
1535,0.8
1536,0.8
1537,0.8
1538,0.8
1539,0.69
1540,0.69
1541,0.6
1542,0.6
1543,0.6
1544,0.6
1545,0.5
1546,0.5
1547,0.5
1548,0.5
1549,0.5
1550,0.4
1551,0.3
1552,0.3
1553,0.3
1554,0.3
1555,0.3
1556,0.3
1557,0.3
1558,0.3
1559,0.2
1560,0.2
1561,0.2
1562,0.2
1563,0.2
1564,0.3
1565,0.5
1566,0.5
1567,0.6
1568,0.6
1569,0.6
1570,0.6
1571,0.5
1572,0.6
1573,0.6
1574,0.8
1575,0.8
1576,0.8
1577,0.69
1578,0.69
1579,0.6
1580,0.69
1581,0.8
1582,1.1
1583,1.1
1584,1.2
1585,1.2
1586,1.1
1587,1.1
1588,1.1
1589,1.0
1590,1.0
1591,1.0
1592,0.89
1593,0.8
1594,0.8
1595,0.8
1596,0.8
1597,0.8
1598,0.8
1599,0.8
1600,0.89
1601,0.89
1602,0.89
1603,0.8
1604,0.8
1605,0.8
1606,0.8
1607,0.69
1608,0.69
1609,0.6
1610,0.6
1611,0.6
1612,0.6
1613,0.5
1614,0.5
1615,0.5
1616,0.5
1617,0.5
1618,0.5
1619,0.5
1620,0.4
1621,0.4
1622,0.4
1623,0.5
1624,0.6
1625,0.69
1626,0.69
1627,0.8
1628,0.69
1629,0.69
1630,0.6
1631,0.6
1632,0.8
1633,1.0
1634,1.1
1635,1.1
1636,1.1
1637,1.0
1638,1.0
1639,1.0
1640,1.0
1641,0.89
1642,0.8
1643,0.8
1644,0.8
1645,0.8
1646,0.69
1647,0.69
1648,0.6
1649,0.6
1650,0.6
1651,0.6
1652,0.5
1653,0.5
1654,0.5
1655,0.5
1656,0.5
1657,0.5
1658,0.4
1659,0.5
1660,0.4
1661,0.4
1662,0.3
1663,0.3
1664,0.3
1665,0.3
1666,0.3
1667,0.3
1668,0.3
1669,0.3
1670,0.3
1671,0.3
1672,0.2
1673,0.2
1674,0.2
1675,0.2
1676,0.2
1677,0.2
1678,0.2
1679,0.2
1680,0.2
1681,0.2
1682,0.2
1683,0.2
1684,0.2
1685,0.1
1686,0.1
1687,0.1
1688,0.1
1689,0.1
1690,0.1
1691,0.1
1692,0.1
1693,0.1
1694,0.1
1695,0.1
1696,0.1
1697,0.1
1698,0.1
1699,0.1
1700,0.3
1701,0.4
1702,0.5
1703,0.5
1704,0.5
1705,0.5
1706,0.5
1707,0.4
1708,0.4
1709,0.4
1710,0.3
1711,0.3
1712,0.3
1713,0.3
1714,0.3
1715,0.3
1716,0.3
1717,0.3
1718,0.3
1719,0.2
1720,0.2
1721,0.2
1722,0.2
1723,0.2
1724,0.2
1725,0.1
1726,0.1
1727,0.1
1728,0.1
1729,0.1
1730,0.1
1731,0.1
1732,0.1
1733,0.3
1734,0.5
1735,0.6
1736,0.6
1737,0.6
1738,0.6
1739,0.6
1740,0.6
1741,0.6
1742,0.5
1743,0.5
1744,0.5
1745,0.5
1746,0.5
1747,0.4
1748,0.4
1749,0.4
1750,0.3
1751,0.3
1752,0.3
1753,0.3
1754,0.3
1755,0.3
1756,0.3
1757,0.2
1758,0.2
1759,0.2
1760,0.2
1761,0.2
1762,0.1
1763,0.1
1764,0.1
1765,0.1
1766,0.1
1767,0.1
1768,0.1
1769,0.1
1770,0.1
1771,0.1
1772,0.1
1773,0.1
1774,0.1
1775,0.1
1776,0.1
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,-0.1
1810,-0.1
1811,0.0
1812,-0.1
1813,-0.1
1814,-0.1
1815,-0.1
1816,-0.1
1817,-0.1
1818,-0.1
1819,-0.1
1820,-0.1
1821,-0.1
1822,-0.1
1823,-0.1
1824,-0.1
1825,-0.1
1826,-0.1
1827,-0.1
1828,-0.1
1829,-0.1
1830,-0.1
1831,-0.1
1832,-0.1
1833,-0.1
1834,-0.1
1835,-0.2
1836,-0.1
1837,-0.1
1838,-0.2
1839,-0.1
1840,-0.1
1841,-0.1
1842,-0.2
1843,-0.2
1844,-0.2
1845,-0.1
1846,-0.2
1847,-0.2
1848,-0.2
1849,-0.2
1850,-0.2
1851,-0.2
1852,-0.2
1853,-0.2
1854,-0.2
1855,-0.2
1856,-0.2
1857,-0.2
1858,-0.2
1859,-0.2
1860,-0.2
1861,-0.2
1862,-0.2
1863,-0.2
1864,-0.2
1865,-0.2
1866,-0.2
1867,-0.2
1868,-0.2
1869,-0.2
1870,-0.2
1871,-0.2
1872,-0.2
1873,-0.2
1874,-0.2
1875,-0.2
1876,-0.2
1877,-0.2
1878,-0.2
1879,-0.2
1880,-0.2
1881,-0.2
1882,-0.2
1883,-0.2
1884,-0.2
1885,-0.2
1886,-0.2
1887,-0.2
1888,-0.2
1889,-0.2
1890,-0.2
1891,-0.2
1892,-0.2
1893,-0.2
1894,-0.2
1895,-0.2
1896,-0.2
1897,-0.2
1898,-0.2
1899,-0.2
1900,-0.2
1901,-0.2
1902,-0.2
1903,-0.2
1904,-0.2
1905,-0.2
1906,-0.3
1907,-0.2
1908,-0.2
1909,-0.3
1910,-0.3
1911,-0.2
1912,-0.3
1913,-0.3
1914,-0.3
1915,-0.3
1916,-0.3
1917,-0.3
1918,-0.3
1919,-0.3
1920,-0.3
1921,-0.3
1922,-0.3
1923,-0.3
1924,-0.3
1925,-0.3
1926,-0.3
1927,-0.3
1928,-0.3
1929,-0.3
1930,-0.3
1931,-0.3
1932,-0.3
1933,-0.3
1934,-0.3
1935,-0.3
1936,-0.4
1937,-0.3
1938,-0.3
1939,-0.4
1940,-0.3
1941,-0.4
1942,-0.4
1943,-0.3
1944,-0.4
1945,-0.3
1946,-0.4
1947,-0.4
1948,-0.4
1949,-0.4
1950,-0.3
1951,-0.4
1952,-0.4
1953,-0.4
1954,-0.4
1955,-0.4
1956,-0.4
1957,-0.4
1958,-0.4
1959,-0.4
1960,-0.4
1961,-0.4
1962,-0.4
1963,-0.4
1964,-0.4
1965,-0.4
1966,-0.4
1967,-0.4
1968,-0.4
1969,-0.4
1970,-0.4
1971,-0.4
1972,-0.4
1973,-0.4
1974,-0.4
1975,-0.4
1976,-0.4
1977,-0.4
1978,-0.4
1979,-0.4
1980,-0.4
1981,-0.4
1982,-0.4
1983,-0.4
1984,-0.4
1985,-0.4
1986,-0.4
1987,-0.4
1988,-0.4
1989,-0.4
1990,-0.4
1991,-0.4
1992,-0.4
1993,-0.4
1994,-0.4
1995,-0.4
1996,-0.4
1997,-0.4
1998,-0.4
1999,-0.4
2000,-0.4
2001,-0.4
2002,-0.4
2003,-0.1
2004,0.1
2005,0.1
2006,0.2
2007,0.2
2008,0.2
2009,0.2
2010,0.2
2011,0.1
2012,0.1
2013,0.1
2014,0.1
2015,0.1
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,-0.1
2025,-0.1
2026,-0.1
2027,-0.1
2028,-0.2
2029,-0.2
2030,-0.2
2031,-0.2
2032,-0.2
2033,-0.2
2034,-0.2
2035,-0.2
2036,-0.2
2037,0.0
2038,0.2
2039,0.3
2040,0.3
2041,0.3
2042,0.3
2043,0.3
2044,0.3
2045,0.3
2046,0.2
2047,0.2
2048,0.2
2049,0.1
2050,0.1
2051,0.1
2052,0.1
2053,0.1
2054,0.2
2055,0.3
2056,0.3
2057,0.3
2058,0.3
2059,0.3
2060,0.3
2061,0.3
2062,0.5
2063,0.6
2064,0.6
2065,0.6
2066,0.6
2067,0.6
2068,0.5
2069,0.4
2070,0.6
2071,0.8
2072,0.89
