row_index,WTUR.environment_notok
1861,5359.53
1862,5359.53
1863,5359.53
1864,5359.53
1865,5359.53
1866,5359.53
1867,5359.53
1868,5359.53
1869,5359.53
1870,5359.53
1871,5359.53
1872,5359.53
1873,5359.53
1874,5359.53
1875,5359.53
1876,5359.53
1877,5359.53
1878,5359.53
1879,5359.53
1880,5359.53
1881,5359.53
1882,5359.53
1883,5359.53
1884,5359.53
1885,5359.53
1886,5359.53
1887,5359.53
1888,5359.53
1889,5359.53
1890,5359.53
1891,5359.53
1892,5359.53
1893,5359.53
1894,5359.53
1895,5359.53
1896,5359.53
1897,5359.53
1898,5359.53
1899,5359.53
1900,5359.53
1901,5359.53
1902,5359.53
1903,5359.53
1904,5359.53
1905,5359.53
1906,5359.53
1907,5359.53
1908,5359.53
1909,5359.53
1910,5359.53
1911,5359.53
1912,5359.53
1913,5359.53
1914,5359.53
1915,5359.53
1916,5359.53
1917,5359.53
1918,5359.53
1919,5359.53
1920,5359.53
1921,5359.53
1922,5359.53
1923,5359.53
1924,5359.53
1925,5359.53
1926,5359.53
1927,5359.53
1928,5359.53
1929,5359.53
1930,5359.53
1931,5359.53
1932,5359.53
1933,5359.53
1934,5359.53
1935,5359.53
1936,5359.53
1937,5359.53
1938,5359.53
1939,5359.53
1940,5359.53
1941,5359.53
1942,5359.53
1943,5359.53
1944,5359.53
1945,5359.53
1946,5359.53
1947,5359.53
1948,5359.53
1949,5359.53
1950,5359.53
1951,5359.53
1952,5359.53
1953,5359.53
1954,5359.53
1955,5359.53
1956,5359.53
1957,5359.53
1958,5359.53
1959,5359.53
1960,5359.53
1961,5359.53
1962,5359.53
1963,5359.53
1964,5359.53
1965,5359.53
1966,5359.53
1967,5359.53
1968,5359.53
1969,5359.53
1970,5359.53
1971,5359.53
1972,5359.53
1973,5359.53
1974,5359.53
1975,5359.53
1976,5359.53
1977,5359.53
1978,5359.53
1979,5359.53
1980,5359.53
1981,5359.53
1982,5359.53
1983,5359.53
1984,5359.53
1985,5359.53
1986,5359.53
1987,5359.53
1988,5359.53
1989,5359.53
1990,5359.53
1991,5359.53
1992,5359.53
1993,5359.53
1994,5359.53
1995,5359.53
1996,5359.53
1997,5359.53
1998,5359.53
1999,5359.53
2000,5359.53
2001,5359.53
2002,5359.53
2003,5359.53
2004,5359.53
2005,5359.53
2006,5359.53
2007,5359.53
2008,5359.53
2009,5359.53
2010,5359.53
2011,5359.53
2012,5359.53
2013,5359.53
2014,5359.53
2015,5359.53
2016,5359.53
2017,5359.53
2018,5359.53
2019,5359.53
2020,5359.53
2021,5359.53
2022,5359.53
2023,5359.53
2024,5359.53
2025,5359.53
2026,5359.53
2027,5359.53
2028,5359.53
2029,5359.53
2030,5359.53
2031,5359.53
2032,5359.53
2033,5359.53
2034,5359.53
2035,5359.53
2036,5359.53
2037,5359.53
2038,5359.53
2039,5359.53
2040,5359.53
2041,5359.53
2042,5359.53
2043,5359.53
2044,5359.53
2045,5359.53
2046,5359.53
2047,5359.53
2048,5359.53
2049,5359.53
2050,5359.53
2051,5359.53
2052,5359.53
2053,5359.53
2054,5359.53
2055,5359.53
2056,5359.53
2057,5359.53
2058,5359.53
2059,5359.53
2060,5359.53
2061,5359.53
2062,5359.53
2063,5359.53
2064,5359.53
2065,5359.53
2066,5359.53
2067,5359.53
2068,5359.53
2069,5359.53
2070,5359.53
2071,5359.53
2072,5359.53
2073,5359.53
2074,5359.53
2075,5359.53
2076,5359.53
2077,5359.53
2078,5359.53
2079,5359.53
2080,5359.53
2081,5359.53
2082,5359.53
2083,5359.53
2084,5359.53
2085,5359.53
2086,5359.53
2087,5359.53
2088,5359.53
2089,5359.53
2090,5359.53
2091,5359.53
2092,5359.53
2093,5359.53
2094,5359.53
2095,5359.53
2096,5359.53
2097,5359.53
2098,5359.53
2099,5359.53
2100,5359.53
2101,5359.53
2102,5359.53
2103,5359.53
2104,5359.53
2105,5359.53
2106,5359.53
2107,5359.53
2108,5359.53
2109,5359.53
2110,5359.53
2111,5359.53
2112,5359.53
2113,5359.53
2114,5359.53
2115,5359.53
2116,5359.53
2117,5359.53
2118,5359.53
2119,5359.53
2120,5359.53
2121,5359.53
2122,5359.53
2123,5359.53
2124,5359.53
2125,5359.53
2126,5359.53
2127,5359.53
2128,5359.53
2129,5359.53
2130,5359.53
2131,5359.53
2132,5359.53
2133,5359.53
2134,5359.53
2135,5359.53
2136,5359.53
2137,5359.53
2138,5359.53
2139,5359.53
2140,5359.53
2141,5359.53
2142,5359.53
2143,5359.53
2144,5359.53
2145,5359.53
2146,5359.53
2147,5359.53
2148,5359.53
2149,5359.53
2150,5359.53
2151,5359.53
2152,5359.53
2153,5359.53
2154,5359.53
2155,5359.53
2156,5359.53
2157,5359.53
2158,5359.53
2159,5359.53
2160,5359.53
2161,5359.53
2162,5359.53
2163,5359.53
2164,5359.53
2165,5359.53
2166,5359.53
2167,5359.53
2168,5359.53
2169,5359.53
2170,5359.53
2171,5359.53
2172,5359.53
2173,5359.53
2174,5359.53
2175,5359.53
2176,5359.53
2177,5359.53
2178,5359.53
2179,5359.53
2180,5359.53
2181,5359.53
2182,5359.53
2183,5359.53
2184,5359.53
2185,5359.53
2186,5359.53
2187,5359.53
2188,5359.53
2189,5359.53
2190,5359.53
2191,5359.53
2192,5359.53
2193,5359.53
2194,5359.53
2195,5359.53
2196,5359.53
2197,5359.53
2198,5359.53
2199,5359.53
2200,5359.53
2201,5359.53
2202,5359.53
2203,5359.53
2204,5359.53
2205,5359.53
2206,5359.53
2207,5359.53
2208,5359.53
2209,5359.53
2210,5359.53
2211,5359.53
2212,5359.53
2213,5359.53
2214,5359.53
2215,5359.53
2216,5359.53
2217,5359.53
2218,5359.53
2219,5359.53
2220,5359.53
2221,5359.53
2222,5359.53
2223,5359.53
2224,5359.53
2225,5359.53
2226,5359.53
2227,5359.53
2228,5359.53
2229,5359.53
2230,5359.53
2231,5359.53
2232,5359.53
2233,5359.53
2234,5359.53
2235,5359.53
2236,5359.53
2237,5359.53
2238,5359.53
2239,5359.53
2240,5359.53
2241,5359.53
2242,5359.53
2243,5359.53
2244,5359.53
2245,5359.53
2246,5359.53
2247,5359.53
2248,5359.53
2249,5359.53
2250,5359.53
2251,5359.53
2252,5359.53
2253,5359.53
2254,5359.53
2255,5359.53
2256,5359.53
2257,5359.53
2258,5359.53
2259,5359.53
2260,5359.53
2261,5359.53
2262,5359.53
2263,5359.53
2264,5359.53
2265,5359.53
2266,5359.53
2267,5359.53
2268,5359.53
2269,5359.53
2270,5359.53
2271,5359.53
2272,5359.53
2273,5359.53
2274,5359.53
2275,5359.53
2276,5359.53
2277,5359.53
2278,5359.53
2279,5359.53
2280,5359.53
2281,5359.53
2282,5359.53
2283,5359.53
2284,5359.53
2285,5359.53
2286,5359.53
2287,5359.53
2288,5359.53
2289,5359.53
2290,5359.53
2291,5359.53
2292,5359.53
2293,5359.53
2294,5359.53
2295,5359.53
2296,5359.53
2297,5359.53
2298,5359.53
2299,5359.53
2300,5359.53
2301,5359.53
2302,5359.53
2303,5359.53
2304,5359.53
2305,5359.53
2306,5359.53
2307,5359.53
2308,5359.53
2309,5359.53
2310,5359.53
2311,5359.53
2312,5359.53
2313,5359.53
2314,5359.53
2315,5359.53
2316,5359.53
2317,5359.53
2318,5359.53
2319,5359.53
2320,5359.53
2321,5359.53
2322,5359.53
2323,5359.53
2324,5359.53
2325,5359.53
2326,5359.53
2327,5359.53
2328,5359.53
2329,5359.53
2330,5359.53
2331,5359.53
2332,5359.53
2333,5359.53
2334,5359.53
2335,5359.53
2336,5359.53
2337,5359.53
2338,5359.53
2339,5359.53
2340,5359.53
2341,5359.53
2342,5359.53
2343,5359.53
2344,5359.53
2345,5359.53
2346,5359.53
2347,5359.53
2348,5359.53
2349,5359.53
2350,5359.53
2351,5359.53
2352,5359.53
2353,5359.53
2354,5359.53
2355,5359.53
2356,5359.53
2357,5359.53
2358,5359.53
2359,5359.53
2360,5359.53
2361,5359.53
2362,5359.53
2363,5359.53
2364,5359.53
2365,5359.53
2366,5359.53
2367,5359.53
2368,5359.53
2369,5359.53
2370,5359.53
2371,5359.53
2372,5359.53
2373,5359.53
2374,5359.53
2375,5359.53
2376,5359.53
2377,5359.53
2378,5359.53
2379,5359.53
2380,5359.53
2381,5359.53
2382,5359.53
2383,5359.53
2384,5359.53
2385,5359.53
2386,5359.53
2387,5359.53
2388,5359.53
2389,5359.53
2390,5359.53
2391,5359.53
2392,5359.53
2393,5359.53
2394,5359.53
2395,5359.53
2396,5359.53
2397,5359.53
2398,5359.53
2399,5359.53
2400,5359.53
2401,5359.53
2402,5359.53
2403,5359.53
2404,5359.53
2405,5359.53
2406,5359.53
2407,5359.53
2408,5359.53
2409,5359.53
2410,5359.53
2411,5359.53
2412,5359.53
2413,5359.53
2414,5359.53
2415,5359.53
2416,5359.53
2417,5359.53
2418,5359.53
2419,5359.53
2420,5359.53
2421,5359.53
2422,5359.53
2423,5359.53
2424,5359.53
2425,5359.53
2426,5359.53
2427,5359.53
2428,5359.53
2429,5359.53
2430,5359.53
2431,5359.53
2432,5359.53
2433,5359.53
2434,5359.53
2435,5359.53
2436,5359.53
2437,5359.53
2438,5359.53
2439,5359.53
2440,5359.53
2441,5359.53
2442,5359.53
2443,5359.53
2444,5359.53
2445,5359.53
2446,5359.53
2447,5359.53
2448,5359.53
2449,5359.53
2450,5359.53
2451,5359.53
2452,5359.53
2453,5359.53
2454,5359.53
2455,5359.53
2456,5359.53
2457,5359.53
2458,5359.53
2459,5359.53
2460,5359.53
2461,5359.53
2462,5359.53
2463,5359.53
2464,5359.53
2465,5359.53
2466,5359.53
2467,5359.53
2468,5359.53
2469,5359.53
2470,5359.53
2471,5359.53
2472,5359.53
2473,5359.53
2474,5359.53
2475,5359.53
2476,5359.53
2477,5359.53
2478,5359.53
2479,5359.53
2480,5359.53
2481,5359.53
2482,5359.53
2483,5359.53
2484,5359.53
2485,5359.53
2486,5359.53
2487,5359.53
2488,5359.53
2489,5359.53
2490,5359.53
2491,5359.53
2492,5359.53
2493,5359.53
2494,5359.53
2495,5359.53
2496,5359.53
2497,5359.53
2498,5359.53
2499,5359.53
2500,5359.53
2501,5359.53
2502,5359.53
2503,5359.53
2504,5359.53
2505,5359.53
2506,5359.53
2507,5359.53
2508,5359.53
2509,5359.53
2510,5359.53
2511,5359.53
2512,5359.53
2513,5359.53
2514,5359.53
2515,5359.53
2516,5359.53
2517,5359.53
2518,5359.53
2519,5359.53
2520,5359.53
2521,5359.53
2522,5359.53
2523,5359.53
2524,5359.53
2525,5359.53
2526,5359.53
2527,5359.53
2528,5359.53
2529,5359.53
2530,5359.53
2531,5359.53
2532,5359.53
2533,5359.53
2534,5359.53
2535,5359.53
2536,5359.53
2537,5359.53
2538,5359.53
2539,5359.53
2540,5359.53
2541,5359.53
2542,5359.53
2543,5359.53
2544,5359.53
2545,5359.53
2546,5359.53
2547,5359.53
2548,5359.53
2549,5359.53
2550,5359.53
2551,5359.53
2552,5359.53
2553,5359.53
2554,5359.53
2555,5359.53
2556,5359.53
2557,5359.53
2558,5359.53
2559,5359.53
2560,5359.53
2561,5359.53
2562,5359.53
2563,5359.53
2564,5359.53
2565,5359.53
2566,5359.53
2567,5359.53
2568,5359.53
2569,5359.53
2570,5359.53
2571,5359.53
2572,5359.53
2573,5359.53
2574,5359.53
2575,5359.53
2576,5359.53
2577,5359.53
2578,5359.53
2579,5359.53
2580,5359.53
2581,5359.53
2582,5359.53
2583,5359.53
2584,5359.53
2585,5359.53
2586,5359.53
2587,5359.53
2588,5359.53
2589,5359.53
2590,5359.53
2591,5359.53
2592,5359.53
2593,5359.53
2594,5359.53
2595,5359.53
2596,5359.53
2597,5359.53
2598,5359.53
2599,5359.53
2600,5359.53
2601,5359.53
2602,5359.53
2603,5359.53
2604,5359.53
2605,5359.53
2606,5359.53
2607,5359.53
2608,5359.53
2609,5359.53
2610,5359.53
2611,5359.53
2612,5359.53
2613,5359.53
2614,5359.53
2615,5359.53
2616,5359.53
2617,5359.53
2618,5359.53
2619,5359.53
2620,5359.53
2621,5359.53
2622,5359.53
2623,5359.53
2624,5359.53
2625,5359.53
2626,5359.53
2627,5359.53
2628,5359.53
2629,5359.53
2630,5359.53
2631,5359.53
2632,5359.53
2633,5359.53
2634,5359.53
2635,5359.53
2636,5359.53
2637,5359.53
2638,5359.53
2639,5359.53
2640,5359.53
2641,5359.53
2642,5359.53
2643,5359.53
2644,5359.53
2645,5359.53
2646,5359.53
2647,5359.53
2648,5359.53
2649,5359.53
2650,5359.53
2651,5359.53
2652,5359.53
2653,5359.53
2654,5359.53
2655,5359.53
2656,5359.53
2657,5359.53
2658,5359.53
2659,5359.53
2660,5359.53
2661,5359.53
2662,5359.53
2663,5359.53
2664,5359.53
2665,5359.53
2666,5359.53
2667,5359.53
2668,5359.53
2669,5359.53
2670,5359.53
2671,5359.53
2672,5359.53
2673,5359.53
2674,5359.53
2675,5359.53
2676,5359.53
2677,5359.53
2678,5359.53
2679,5359.53
2680,5359.53
2681,5359.53
2682,5359.53
2683,5359.53
2684,5359.53
2685,5359.53
2686,5359.53
2687,5359.53
2688,5359.53
2689,5359.53
2690,5359.53
2691,5359.53
2692,5359.53
2693,5359.53
2694,5359.53
2695,5359.53
2696,5359.53
2697,5359.53
2698,5359.53
2699,5359.53
2700,5359.53
2701,5359.53
2702,5359.53
2703,5359.53
2704,5359.53
2705,5359.53
2706,5359.53
2707,5359.53
2708,5359.53
2709,5359.53
2710,5359.53
2711,5359.53
2712,5359.53
2713,5359.53
2714,5359.53
2715,5359.53
2716,5359.53
2717,5359.53
2718,5359.53
2719,5359.53
2720,5359.53
2721,5359.53
2722,5359.53
2723,5359.53
2724,5359.53
2725,5359.53
2726,5359.53
2727,5359.53
2728,5359.53
2729,5359.53
2730,5359.53
2731,5359.53
2732,5359.53
2733,5359.53
2734,5359.53
2735,5359.53
2736,5359.53
2737,5359.53
2738,5359.53
2739,5359.53
2740,5359.53
2741,5359.53
2742,5359.53
2743,5359.53
2744,5359.53
2745,5359.53
2746,5359.53
2747,5359.53
2748,5359.53
2749,5359.53
2750,5359.53
2751,5359.53
2752,5359.53
2753,5359.53
2754,5359.53
2755,5359.53
2756,5359.53
2757,5359.53
2758,5359.53
2759,5359.53
2760,5359.53
2761,5359.53
2762,5359.53
2763,5359.53
2764,5359.53
2765,5359.53
2766,5359.53
2767,5359.53
2768,5359.53
2769,5359.53
2770,5359.53
2771,5359.53
2772,5359.53
2773,5359.53
2774,5359.53
2775,5359.53
2776,5359.53
2777,5359.53
2778,5359.53
2779,5359.53
2780,5359.53
2781,5359.53
2782,5359.53
2783,5359.53
2784,5359.53
2785,5359.53
2786,5359.53
2787,5359.53
2788,5359.53
2789,5359.53
2790,5359.53
2791,5359.53
2792,5359.53
2793,5359.53
2794,5359.53
2795,5359.53
2796,5359.53
2797,5359.53
2798,5359.53
2799,5359.53
2800,5359.53
2801,5359.53
2802,5359.53
2803,5359.53
2804,5359.53
2805,5359.53
2806,5359.53
2807,5359.53
2808,5359.53
2809,5359.53
2810,5359.53
2811,5359.53
2812,5359.53
2813,5359.53
2814,5359.53
2815,5359.53
2816,5359.53
2817,5359.53
2818,5359.53
2819,5359.53
2820,5359.53
2821,5359.53
2822,5359.53
2823,5359.53
2824,5359.53
2825,5359.53
2826,5359.53
2827,5359.53
2828,5359.53
2829,5359.53
2830,5359.53
2831,5359.53
2832,5359.53
2833,5359.53
2834,5359.53
2835,5359.53
2836,5359.53
2837,5359.53
2838,5359.53
2839,5359.53
2840,5359.53
2841,5359.53
2842,5359.53
2843,5359.53
2844,5359.53
2845,5359.53
2846,5359.53
2847,5359.53
2848,5359.53
2849,5359.53
2850,5359.53
2851,5359.53
2852,5359.53
2853,5359.53
2854,5359.53
2855,5359.53
2856,5359.53
2857,5359.53
2858,5359.53
2859,5359.53
2860,5359.53
2861,5359.53
2862,5359.53
2863,5359.53
2864,5359.53
2865,5359.53
2866,5359.53
2867,5359.53
2868,5359.53
2869,5359.53
2870,5359.53
2871,5359.53
2872,5359.53
2873,5359.53
2874,5359.53
2875,5359.53
2876,5359.53
2877,5359.53
2878,5359.53
2879,5359.53
2880,5359.53
2881,5359.53
2882,5359.53
2883,5359.53
2884,5359.53
2885,5359.53
2886,5359.53
2887,5359.53
2888,5359.53
2889,5359.53
2890,5359.53
2891,5359.53
2892,5359.53
2893,5359.53
2894,5359.53
2895,5359.53
2896,5359.53
2897,5359.53
2898,5359.53
2899,5359.53
2900,5359.53
2901,5359.53
2902,5359.53
2903,5359.53
2904,5359.53
2905,5359.53
2906,5359.53
2907,5359.53
2908,5359.53
2909,5359.53
2910,5359.53
2911,5359.53
2912,5359.53
2913,5359.53
2914,5359.53
2915,5359.53
2916,5359.53
2917,5359.53
2918,5359.53
2919,5359.53
2920,5359.53
2921,5359.53
2922,5359.53
2923,5359.53
2924,5359.53
2925,5359.53
2926,5359.53
2927,5359.53
2928,5359.53
2929,5359.53
2930,5359.53
2931,5359.53
2932,5359.53
2933,5359.53
2934,5359.53
2935,5359.53
2936,5359.53
2937,5359.53
2938,5359.53
2939,5359.53
2940,5359.53
2941,5359.53
2942,5359.53
2943,5359.53
2944,5359.53
2945,5359.53
2946,5359.53
2947,5359.53
2948,5359.53
2949,5359.53
2950,5359.53
2951,5359.53
2952,5359.53
2953,5359.53
2954,5359.53
2955,5359.53
2956,5359.53
2957,5359.53
2958,5359.53
2959,5359.53
2960,5359.53
2961,5359.53
2962,5359.53
2963,5359.53
2964,5359.53
2965,5359.53
2966,5359.53
2967,5359.53
2968,5359.53
2969,5359.53
2970,5359.53
2971,5359.53
2972,5359.53
2973,5359.53
2974,5359.53
2975,5359.53
2976,5359.53
2977,5359.53
2978,5359.53
2979,5359.53
2980,5359.53
2981,5359.53
2982,5359.53
2983,5359.53
2984,5359.53
2985,5359.53
2986,5359.53
2987,5359.53
2988,5359.53
2989,5359.53
2990,5359.53
2991,5359.53
2992,5359.53
2993,5359.53
2994,5359.53
2995,5359.53
2996,5359.53
2997,5359.53
2998,5359.53
2999,5359.53
3000,5359.53
3001,5359.53
3002,5359.53
3003,5359.53
3004,5359.53
3005,5359.53
3006,5359.53
3007,5359.53
3008,5359.53
3009,5359.53
3010,5359.53
3011,5359.53
3012,5359.53
3013,5359.53
3014,5359.53
3015,5359.53
3016,5359.53
3017,5359.53
3018,5359.53
3019,5359.53
3020,5359.53
3021,5359.53
3022,5359.53
3023,5359.53
3024,5359.53
3025,5359.53
3026,5359.53
3027,5359.53
3028,5359.53
3029,5359.53
3030,5359.53
3031,5359.53
3032,5359.53
3033,5359.53
3034,5359.53
3035,5359.53
3036,5359.53
3037,5359.53
3038,5359.53
3039,5359.53
3040,5359.53
3041,5359.53
3042,5359.53
3043,5359.53
3044,5359.53
3045,5359.53
3046,5359.53
3047,5359.53
3048,5359.53
3049,5359.53
3050,5359.53
3051,5359.53
3052,5359.53
3053,5359.53
3054,5359.53
3055,5359.53
3056,5359.53
3057,5359.53
3058,5359.53
3059,5359.53
3060,5359.53
3061,5359.53
3062,5359.53
3063,5359.53
3064,5359.53
3065,5359.53
3066,5359.53
3067,5359.53
3068,5359.53
3069,5359.53
3070,5359.53
3071,5359.53
3072,5359.53
3073,5359.53
3074,5359.53
3075,5359.53
3076,5359.53
3077,5359.53
3078,5359.53
3079,5359.53
3080,5359.53
3081,5359.53
3082,5359.53
3083,5359.53
3084,5359.53
3085,5359.53
3086,5359.53
3087,5359.53
3088,5359.53
3089,5359.53
3090,5359.53
3091,5359.53
3092,5359.53
3093,5359.53
3094,5359.53
3095,5359.53
3096,5359.53
3097,5359.53
3098,5359.53
3099,5359.53
3100,5359.53
3101,5359.53
3102,5359.53
3103,5359.53
3104,5359.53
3105,5359.53
3106,5359.53
3107,5359.53
3108,5359.53
3109,5359.53
3110,5359.53
3111,5359.53
3112,5359.53
3113,5359.53
3114,5359.53
3115,5359.53
3116,5359.53
3117,5359.53
3118,5359.53
3119,5359.53
3120,5359.53
3121,5359.53
3122,5359.53
3123,5359.53
3124,5359.53
3125,5359.53
3126,5359.53
3127,5359.53
3128,5359.53
3129,5359.53
3130,5359.53
3131,5359.53
3132,5359.53
3133,5359.53
3134,5359.53
3135,5359.53
3136,5359.53
3137,5359.53
3138,5359.53
3139,5359.53
3140,5359.53
3141,5359.53
3142,5359.53
3143,5359.53
3144,5359.53
3145,5359.53
3146,5359.53
3147,5359.53
3148,5359.53
3149,5359.53
3150,5359.53
3151,5359.53
3152,5359.53
3153,5359.53
3154,5359.53
3155,5359.53
3156,5359.53
3157,5359.53
3158,5359.53
3159,5359.53
3160,5359.53
3161,5359.53
3162,5359.53
3163,5359.53
3164,5359.53
3165,5359.53
3166,5359.53
3167,5359.53
3168,5359.53
3169,5359.53
3170,5359.53
3171,5359.53
3172,5359.53
3173,5359.53
3174,5359.53
3175,5359.53
3176,5359.53
3177,5359.53
3178,5359.53
3179,5359.53
3180,5359.53
3181,5359.53
3182,5359.53
3183,5359.53
3184,5359.53
3185,5359.53
3186,5359.53
3187,5359.53
3188,5359.53
3189,5359.53
3190,5359.53
3191,5359.53
3192,5359.53
3193,5359.53
3194,5359.53
3195,5359.53
3196,5359.53
3197,5359.53
3198,5359.53
3199,5359.53
3200,5359.53
3201,5359.53
3202,5359.53
3203,5359.53
3204,5359.53
3205,5359.53
3206,5359.53
3207,5359.53
3208,5359.53
3209,5359.53
3210,5359.53
3211,5359.53
3212,5359.53
3213,5359.53
3214,5359.53
3215,5359.53
3216,5359.53
3217,5359.53
3218,5359.53
3219,5359.53
3220,5359.53
3221,5359.53
3222,5359.53
3223,5359.53
3224,5359.53
3225,5359.53
3226,5359.53
3227,5359.53
3228,5359.53
3229,5359.53
3230,5359.53
3231,5359.53
3232,5359.53
3233,5359.53
3234,5359.53
3235,5359.53
3236,5359.53
3237,5359.53
3238,5359.53
3239,5359.53
3240,5359.53
3241,5359.53
3242,5359.53
3243,5359.53
3244,5359.53
3245,5359.53
3246,5359.53
3247,5359.53
3248,5359.53
3249,5359.53
3250,5359.53
3251,5359.53
3252,5359.53
3253,5359.53
3254,5359.53
3255,5359.53
3256,5359.53
3257,5359.53
3258,5359.53
3259,5359.53
3260,5359.53
3261,5359.53
3262,5359.53
3263,5359.53
3264,5359.53
3265,5359.53
3266,5359.53
3267,5359.53
3268,5359.53
3269,5359.53
3270,5359.53
3271,5359.53
3272,5359.53
3273,5359.53
3274,5359.53
3275,5359.53
3276,5359.53
3277,5359.53
3278,5359.53
3279,5359.53
3280,5359.53
3281,5359.53
3282,5359.53
3283,5359.53
3284,5359.53
3285,5359.53
3286,5359.53
3287,5359.53
3288,5359.53
3289,5359.53
3290,5359.53
3291,5359.53
3292,5359.53
3293,5359.53
3294,5359.53
3295,5359.53
3296,5359.53
3297,5359.53
3298,5359.53
3299,5359.53
3300,5359.53
3301,5359.53
3302,5359.53
3303,5359.53
3304,5359.53
3305,5359.53
3306,5359.53
3307,5359.53
3308,5359.53
3309,5359.53
3310,5359.53
3311,5359.53
3312,5359.53
3313,5359.53
3314,5359.53
3315,5359.53
3316,5359.53
3317,5359.53
3318,5359.53
3319,5359.53
3320,5359.53
3321,5359.53
3322,5359.53
3323,5359.53
3324,5359.53
3325,5359.53
3326,5359.53
3327,5359.53
3328,5359.53
3329,5359.53
3330,5359.53
3331,5359.53
3332,5359.53
3333,5359.53
3334,5359.53
3335,5359.53
3336,5359.53
3337,5359.53
3338,5359.53
3339,5359.53
3340,5359.53
3341,5359.53
3342,5359.53
3343,5359.53
3344,5359.53
3345,5359.53
3346,5359.53
3347,5359.53
3348,5359.53
3349,5359.53
3350,5359.53
3351,5359.53
3352,5359.53
3353,5359.53
3354,5359.53
3355,5359.53
3356,5359.53
3357,5359.53
3358,5359.53
3359,5359.53
3360,5359.53
3361,5359.53
3362,5359.53
3363,5359.53
3364,5359.53
3365,5359.53
3366,5359.53
3367,5359.53
3368,5359.53
3369,5359.53
3370,5359.53
3371,5359.53
3372,5359.53
3373,5359.53
3374,5359.53
3375,5359.53
3376,5359.53
3377,5359.53
3378,5359.53
3379,5359.53
3380,5359.53
3381,5359.53
3382,5359.53
3383,5359.53
3384,5359.53
3385,5359.53
3386,5359.53
3387,5359.53
3388,5359.53
3389,5359.53
3390,5359.53
3391,5359.53
3392,5359.53
3393,5359.53
3394,5359.53
3395,5359.53
3396,5359.53
3397,5359.53
3398,5359.53
3399,5359.53
3400,5359.53
3401,5359.53
3402,5359.53
3403,5359.53
3404,5359.53
3405,5359.53
3406,5359.53
3407,5359.53
3408,5359.53
3409,5359.53
3410,5359.53
3411,5359.53
3412,5359.53
3413,5359.53
3414,5359.53
3415,5359.53
3416,5359.53
3417,5359.53
3418,5359.53
3419,5359.53
3420,5359.53
3421,5359.53
3422,5359.53
3423,5359.53
3424,5359.53
3425,5359.53
3426,5359.53
3427,5359.53
3428,5359.53
3429,5359.53
3430,5359.53
3431,5359.53
3432,5359.53
3433,5359.53
3434,5359.53
3435,5359.53
3436,5359.53
3437,5359.53
3438,5359.53
3439,5359.53
3440,5359.53
3441,5359.53
3442,5359.53
3443,5359.53
3444,5359.53
3445,5359.53
3446,5359.53
3447,5359.53
3448,5359.53
3449,5359.53
3450,5359.53
3451,5359.53
3452,5359.53
3453,5359.53
3454,5359.53
3455,5359.53
3456,5359.53
3457,5359.53
3458,5359.53
3459,5359.53
3460,5359.53
3461,5359.53
3462,5359.53
3463,5359.53
3464,5359.53
3465,5359.53
3466,5359.53
3467,5359.53
3468,5359.53
3469,5359.53
3470,5359.53
3471,5359.53
3472,5359.53
3473,5359.53
3474,5359.53
3475,5359.53
3476,5359.53
3477,5359.53
3478,5359.53
3479,5359.53
3480,5359.53
3481,5359.53
3482,5359.53
3483,5359.53
3484,5359.53
3485,5359.53
3486,5359.53
3487,5359.53
3488,5359.53
3489,5359.53
3490,5359.53
3491,5359.53
3492,5359.53
3493,5359.53
3494,5359.53
3495,5359.53
3496,5359.53
3497,5359.53
3498,5359.53
3499,5359.53
3500,5359.53
3501,5359.53
3502,5359.53
3503,5359.53
3504,5359.53
3505,5359.53
3506,5359.53
3507,5359.53
3508,5359.53
3509,5359.53
3510,5359.53
3511,5359.53
3512,5359.53
3513,5359.53
3514,5359.53
3515,5359.53
3516,5359.53
3517,5359.53
3518,5359.53
3519,5359.53
3520,5359.53
3521,5359.53
3522,5359.53
3523,5359.53
3524,5359.53
3525,5359.53
3526,5359.53
3527,5359.53
3528,5359.53
3529,5359.53
3530,5359.53
3531,5359.53
3532,5359.53
3533,5359.53
3534,5359.53
3535,5359.53
3536,5359.53
3537,5359.53
3538,5359.53
3539,5359.53
3540,5359.53
3541,5359.53
3542,5359.53
3543,5359.53
3544,5359.53
3545,5359.53
3546,5359.53
3547,5359.53
3548,5359.53
3549,5359.53
3550,5359.53
3551,5359.53
3552,5359.53
3553,5359.53
3554,5359.53
3555,5359.53
3556,5359.53
3557,5359.53
3558,5359.53
3559,5359.53
3560,5359.53
3561,5359.53
3562,5359.53
3563,5359.53
3564,5359.53
3565,5359.53
3566,5359.53
3567,5359.53
3568,5359.53
3569,5359.53
3570,5359.53
3571,5359.53
3572,5359.53
3573,5359.53
3574,5359.53
3575,5359.53
3576,5359.53
3577,5359.53
3578,5359.53
3579,5359.53
3580,5359.53
3581,5359.53
3582,5359.53
3583,5359.53
3584,5359.53
3585,5359.53
3586,5359.53
3587,5359.53
3588,5359.53
3589,5359.53
3590,5359.53
3591,5359.53
3592,5359.53
3593,5359.53
3594,5359.53
3595,5359.53
3596,5359.53
3597,5359.53
3598,5359.53
3599,5359.53
3600,5359.53
3601,5359.53
3602,5359.53
3603,5359.53
3604,5359.53
3605,5359.53
3606,5359.53
3607,5359.53
3608,5359.53
