row_index,WROT.PtPwSupDCLow.Bl1
211,-0.15
212,-0.11
213,0.52
214,0.53
215,0.49
216,0.51
217,0.54
218,0.52
219,0.54
220,0.19
221,0.49
222,0.49
223,-0.07
224,0.62
225,-0.13
226,0.43
227,-0.02
228,0.21
229,-0.06
230,0.48
231,0.11
232,0.68
233,0.62
234,0.03
235,0.6
236,0.19
237,0.53
238,0.52
239,0.67
240,0.3
241,-0.02
242,0.3
243,-0.03
244,0.38
245,0.55
246,0.58
247,0.2
248,-0.15
249,0.44
250,-0.11
251,-0.04
252,0.59
253,0.6
254,-0.01
255,0.05
256,-0.02
257,-0.09
258,0.03
259,-0.05
260,0.67
261,0.52
262,0.56
263,0.42
264,0.49
265,-0.09
266,0.03
267,0.55
268,0.49
269,0.33
270,0.11
271,0.32
272,0.41
273,0.6
274,0.2
275,0.55
276,-0.02
277,-0.02
278,0.56
279,0.53
280,0.57
281,0.7
282,0.56
283,0.56
284,0.54
285,-0.07
286,0.73
287,0.5
288,0.52
289,0.56
290,0.55
291,0.53
292,0.51
293,0.49
294,0.54
295,0.54
296,0.07
297,0.51
298,0.68
299,0.59
300,0.24
301,-0.02
302,0.0
303,0.52
304,0.34
305,-0.06
306,0.68
307,0.54
308,0.51
309,0.27
310,-0.04
311,0.03
312,0.72
313,0.54
314,0.56
315,-0.13
316,-0.07
317,-0.22
318,-0.03
319,-0.11
320,0.0
321,0.6
322,0.05
323,0.59
324,-0.02
325,0.26
326,0.58
327,0.51
328,-0.12
329,0.28
330,0.2
331,-0.11
332,0.5
333,-0.07
334,0.55
335,0.66
336,0.27
337,0.56
338,0.55
339,0.57
340,0.58
341,0.5
342,0.21
343,0.54
344,-0.1
345,0.52
346,0.0
347,0.67
348,0.23
349,-0.05
350,0.04
351,0.51
352,0.58
353,0.64
354,0.16
355,0.04
356,0.61
357,0.53
358,0.54
359,-0.14
360,-0.12
361,-0.1
362,0.05
363,-0.06
364,0.0
365,0.04
366,0.51
367,0.51
368,0.53
369,0.53
370,0.65
371,0.17
372,0.53
373,0.61
374,0.53
375,0.54
376,0.62
377,0.69
378,-0.06
379,0.24
380,0.54
381,-0.05
382,0.61
383,-0.04
384,0.49
385,0.53
386,0.55
387,0.24
388,0.05
389,0.03
390,0.0
391,0.75
392,0.57
393,-0.11
394,0.43
395,0.56
396,0.13
397,0.64
398,0.57
399,0.49
400,0.53
401,0.6
402,0.54
403,0.34
404,-0.07
405,0.57
406,0.58
407,0.66
408,0.15
409,-0.06
410,0.48
411,0.69
412,0.25
413,0.07
414,0.56
415,0.55
416,0.53
417,0.54
418,0.53
419,0.54
420,0.57
421,-0.01
422,0.54
423,0.19
424,-0.05
425,0.53
426,-0.03
427,0.01
428,0.62
429,0.62
430,0.51
431,0.53
432,0.48
433,-0.09
434,-0.07
435,0.01
436,-0.01
437,-0.12
438,0.46
439,0.53
440,0.49
441,-0.01
442,0.52
443,0.67
444,-0.04
445,-0.03
446,0.21
447,0.23
448,-0.17
449,0.2
450,-0.03
451,0.0
452,0.21
453,0.59
454,0.47
455,0.55
456,0.03
457,0.64
458,0.62
459,0.53
460,0.51
461,0.56
462,0.27
463,0.17
464,0.54
465,0.39
466,0.13
467,0.63
468,0.04
469,0.48
470,0.66
471,0.66
472,0.58
473,0.55
474,0.66
475,-0.07
476,0.21
477,0.63
478,0.61
479,-0.16
480,0.49
481,0.53
482,0.57
483,0.5
484,0.5
485,0.01
486,0.36
487,0.51
488,0.58
489,0.16
490,0.65
491,0.51
492,0.02
493,0.29
494,0.56
495,0.56
496,0.52
497,0.53
498,0.59
499,-0.06
500,0.59
501,0.25
502,0.24
503,0.33
504,0.27
505,0.29
506,0.19
507,-0.1
508,0.54
509,0.32
510,0.6
511,0.05
512,0.81
513,0.65
514,0.62
515,0.45
516,0.15
517,-0.1
518,-0.06
519,0.27
520,0.07
521,-0.02
522,0.66
523,0.52
524,-0.01
525,0.52
526,0.48
527,0.5
528,0.52
529,0.62
530,0.56
531,0.4
532,0.52
533,0.08
534,0.73
535,-0.07
536,-0.11
537,0.68
538,0.55
539,0.14
540,0.27
541,0.63
542,0.61
543,0.18
544,-0.07
545,0.59
546,0.03
547,0.01
548,0.59
549,0.54
550,0.21
551,0.57
552,0.63
553,-0.06
554,0.17
555,-0.07
556,0.55
557,0.03
558,0.59
559,0.65
560,0.16
561,0.55
562,-0.14
563,-0.1
564,0.51
565,0.56
566,-0.04
567,-0.1
568,0.13
569,0.04
570,-0.09
571,0.47
572,0.54
573,0.04
574,0.66
575,0.06
576,0.51
577,0.57
578,0.66
579,-0.03
580,-0.07
581,0.48
582,0.55
583,0.19
584,0.18
585,0.03
586,0.2
587,-0.08
588,0.61
589,-0.08
590,0.0
591,0.0
592,-0.03
593,0.21
594,-0.02
595,0.08
596,0.54
597,0.63
598,0.67
599,0.28
600,0.22
601,-0.14
602,0.02
603,0.51
604,0.54
605,0.52
606,0.49
607,0.52
608,0.24
609,0.53
610,0.68
611,-0.13
612,0.02
613,-0.01
614,0.02
615,-0.13
616,0.51
617,0.52
618,0.52
619,-0.03
620,-0.04
621,-0.05
622,0.57
623,0.39
624,0.38
625,0.0
626,0.24
627,0.65
628,0.51
629,0.03
630,0.53
631,0.23
632,0.16
633,0.23
634,0.47
635,0.6
636,0.5
637,0.43
638,0.52
639,0.59
640,0.68
641,0.61
642,0.45
643,0.32
644,0.63
645,0.52
646,0.58
647,0.49
648,0.27
649,0.49
650,0.37
651,-0.03
652,0.56
653,0.51
654,0.51
655,0.52
656,0.06
657,0.13
658,0.04
659,0.5
660,0.71
661,0.54
662,-0.1
663,0.03
664,-0.08
665,0.53
666,0.71
667,0.71
668,0.18
669,0.66
670,0.52
671,0.04
672,-0.05
673,0.6
674,0.35
675,0.07
676,-0.16
677,0.03
678,-0.01
679,0.04
680,-0.1
681,-0.02
682,0.1
683,0.55
684,0.54
685,0.65
686,0.02
687,0.52
688,0.62
689,0.5
690,0.54
691,0.5
692,0.05
693,0.01
694,0.51
695,0.69
696,-0.02
697,-0.05
698,0.53
699,0.6
700,0.26
701,-0.12
702,0.53
703,0.54
704,0.72
705,0.76
706,0.72
707,0.6
708,0.73
709,0.12
710,0.49
711,0.49
712,0.48
713,0.62
714,-0.04
715,0.54
716,0.49
717,0.53
718,0.59
719,0.26
720,0.69
721,0.61
722,-0.02
723,0.6
724,0.25
725,0.0
726,0.53
727,0.0
728,0.62
729,0.02
730,0.78
731,0.54
732,0.64
733,0.64
734,0.66
735,0.0
736,0.02
737,0.53
738,0.71
739,-0.05
740,0.66
741,0.14
742,0.49
743,0.53
744,0.45
745,0.46
746,-0.01
747,-0.06
748,0.06
749,0.65
750,0.52
751,0.02
752,0.56
753,0.55
754,0.14
755,0.2
756,0.52
757,0.31
758,0.56
759,0.01
760,0.05
761,0.54
762,-0.07
763,0.2
764,-0.05
765,0.53
766,0.65
767,0.0
768,0.48
769,0.57
770,0.52
771,0.45
772,0.55
773,0.54
774,0.07
775,-0.01
776,0.49
777,0.31
778,0.63
779,0.24
780,0.62
781,0.02
782,0.22
783,0.55
784,-0.22
785,0.57
786,0.66
787,-0.05
788,-0.07
789,-0.16
790,0.53
791,0.52
792,0.54
793,-0.14
794,0.16
795,0.72
796,-0.13
797,0.51
798,-0.02
799,0.52
800,0.77
801,0.32
802,0.28
803,-0.16
804,-0.22
805,-0.08
806,0.04
807,-0.03
808,0.58
809,0.69
810,0.68
811,0.18
812,0.69
813,0.49
814,0.07
815,0.69
816,0.28
817,0.58
818,-0.13
819,0.47
820,0.59
821,0.5
822,0.06
823,0.5
824,0.22
825,0.55
826,-0.06
827,0.54
828,0.53
829,0.55
830,0.59
831,0.08
832,0.08
833,0.7
834,0.58
835,0.0
836,0.04
837,0.51
838,0.72
839,0.1
840,0.55
841,-0.05
842,0.09
843,0.55
844,0.59
845,0.2
846,0.53
847,0.56
848,0.53
849,0.47
850,0.51
851,0.02
852,0.07
853,0.55
854,0.65
855,0.59
856,-0.11
857,-0.04
858,-0.08
859,-0.02
860,0.25
861,0.29
862,0.53
863,-0.07
864,0.73
865,0.68
866,0.66
867,-0.14
868,0.57
869,0.02
870,0.58
871,-0.01
872,0.47
873,0.67
874,0.05
875,0.58
876,-0.13
877,0.54
878,0.15
879,0.6
880,0.25
881,0.05
882,0.05
883,0.54
884,0.54
885,0.17
886,-0.04
887,0.54
888,0.25
889,0.19
890,-0.01
891,0.54
892,0.16
893,0.0
894,0.61
895,0.61
896,0.24
897,-0.19
898,0.46
899,0.02
900,0.23
901,0.63
902,0.53
903,0.03
904,0.26
905,0.19
906,0.52
907,0.5
908,0.27
909,-0.19
910,0.6
911,0.0
912,0.68
913,0.55
914,0.66
915,0.23
916,0.02
917,0.48
918,0.51
919,0.06
920,-0.2
921,0.43
922,0.51
923,0.48
924,0.44
925,0.52
926,0.5
927,0.5
928,0.32
929,0.52
930,0.51
931,0.54
932,0.54
933,0.58
934,0.2
935,-0.01
936,-0.04
937,0.72
938,0.61
939,0.55
940,0.55
941,-0.03
942,0.11
943,0.19
944,0.55
945,-0.11
946,0.48
947,0.59
948,0.53
949,0.71
950,0.0
951,0.73
952,0.26
953,0.05
954,0.71
955,0.72
956,0.58
957,0.53
958,0.53
959,0.66
960,0.25
961,0.17
962,0.51
963,0.55
964,-0.04
965,0.61
966,0.59
967,0.49
968,0.22
969,-0.02
970,0.0
971,0.22
972,0.46
973,0.58
974,0.62
975,0.52
976,0.61
977,0.12
978,0.21
979,0.56
980,0.36
981,0.54
982,-0.14
983,-0.03
984,0.0
985,-0.11
986,0.55
987,0.62
988,0.47
989,0.53
990,-0.13
991,0.05
992,0.23
993,0.52
994,0.58
995,0.03
996,0.58
997,0.68
998,0.19
999,0.19
1000,0.27
1001,0.8
1002,0.84
1003,0.85
1004,-0.3
1005,-0.06
1006,0.01
1007,-0.11
1008,-0.11
1009,-0.1
1010,0.69
1011,0.57
1012,0.52
1013,0.66
1014,0.33
1015,0.53
1016,-0.06
1017,0.64
1018,0.2
1019,0.51
1020,0.0
1021,0.5
1022,0.56
1023,0.67
1024,0.0
1025,0.0
1026,0.48
1027,0.52
1028,0.05
1029,0.0
1030,-0.08
1031,0.66
1032,-0.09
1033,-0.09
1034,-0.18
1035,0.56
1036,0.54
1037,0.55
1038,0.54
1039,0.53
1040,0.55
1041,0.04
1042,0.52
1043,0.06
1044,0.54
1045,0.53
1046,0.02
1047,0.52
1048,0.67
1049,0.2
1050,0.57
1051,0.5
1052,0.02
1053,0.55
1054,-0.09
1055,-0.17
1056,-0.09
1057,0.01
1058,-0.13
1059,0.5
1060,0.58
1061,-0.05
1062,0.51
1063,0.49
1064,0.0
1065,0.58
1066,0.67
1067,-0.11
1068,0.14
1069,0.03
1070,0.58
1071,0.86
1072,0.56
1073,0.62
1074,0.59
1075,0.26
1076,0.13
1077,0.72
1078,0.0
1079,0.64
1080,0.65
1081,0.07
1082,0.6
1083,0.55
1084,0.54
1085,0.6
1086,0.02
1087,-0.02
1088,-0.08
1089,0.05
1090,0.68
1091,0.52
1092,0.24
1093,0.52
1094,0.53
1095,0.58
1096,0.57
1097,0.67
1098,0.24
1099,0.54
1100,0.0
1101,0.6
1102,0.53
1103,0.53
1104,-0.11
1105,0.53
1106,0.29
1107,0.59
1108,-0.11
1109,0.53
1110,0.7
1111,0.66
1112,0.58
1113,0.58
1114,0.04
1115,0.6
1116,0.02
1117,-0.12
1118,0.57
1119,0.62
1120,0.0
1121,-0.01
1122,0.18
1123,0.57
1124,0.49
1125,0.56
1126,0.05
1127,0.54
1128,0.01
1129,0.02
1130,-0.1
1131,-0.07
1132,0.02
1133,0.02
1134,0.55
1135,0.54
1136,0.58
1137,0.19
1138,0.57
1139,0.52
1140,0.66
1141,-0.01
1142,-0.01
1143,0.51
1144,0.54
1145,0.53
1146,-0.03
1147,0.49
1148,0.01
1149,0.55
1150,0.63
1151,0.19
1152,0.02
1153,0.5
1154,-0.07
1155,0.4
1156,0.01
1157,-0.08
1158,0.52
1159,0.56
1160,0.58
1161,0.45
1162,0.0
1163,0.55
1164,0.01
1165,0.48
1166,0.65
1167,0.18
1168,0.55
1169,0.35
1170,0.01
1171,0.52
1172,-0.1
1173,0.51
1174,0.63
1175,0.0
1176,-0.07
1177,0.5
1178,0.55
1179,0.02
1180,0.57
1181,0.52
1182,-0.09
1183,0.53
1184,0.08
1185,0.52
1186,0.46
1187,0.56
1188,0.55
1189,0.26
1190,-0.12
1191,0.1
1192,0.52
1193,0.49
1194,0.23
1195,-0.11
1196,-0.12
1197,0.49
1198,0.58
1199,-0.06
1200,0.03
1201,0.62
1202,0.5
1203,0.19
1204,0.55
1205,-0.1
1206,0.5
1207,0.55
1208,0.51
1209,0.63
1210,0.55
1211,0.46
1212,0.6
1213,-0.07
1214,0.5
1215,0.55
1216,0.54
1217,0.72
1218,0.72
1219,0.51
1220,0.5
1221,0.24
1222,-0.18
1223,0.0
1224,0.49
1225,0.52
1226,0.27
1227,-0.03
1228,0.03
1229,0.03
1230,0.7
1231,0.49
1232,0.5
1233,-0.02
1234,-0.05
1235,0.53
1236,0.52
1237,0.29
1238,-0.08
1239,0.64
1240,0.51
1241,0.01
1242,-0.11
1243,0.53
1244,0.6
1245,0.6
1246,0.19
1247,0.25
1248,0.68
1249,0.49
1250,0.5
1251,0.5
1252,0.58
1253,0.5
1254,0.5
1255,0.69
1256,0.58
1257,0.51
1258,0.54
1259,0.51
1260,0.05
1261,0.54
1262,0.15
1263,0.6
1264,0.56
1265,0.58
1266,0.17
1267,-0.01
1268,-0.02
1269,0.56
1270,0.02
1271,0.57
1272,0.0
1273,-0.1
1274,0.02
1275,0.02
1276,-0.07
1277,0.04
1278,-0.25
1279,0.56
1280,0.64
1281,-0.01
1282,0.55
1283,0.5
1284,0.25
1285,0.56
1286,-0.03
1287,0.08
1288,0.0
1289,0.53
1290,0.56
1291,0.54
1292,0.73
1293,-0.05
1294,0.0
1295,0.57
1296,0.52
1297,0.56
1298,0.54
1299,0.64
1300,-0.03
1301,0.69
1302,0.54
1303,0.62
1304,0.48
1305,0.48
1306,0.58
1307,0.51
1308,0.54
1309,0.66
1310,0.24
1311,0.52
1312,0.29
1313,0.68
1314,0.69
1315,-0.09
1316,-0.01
1317,0.6
1318,0.66
1319,0.54
1320,0.35
1321,0.5
1322,0.13
1323,-0.03
1324,-0.07
1325,0.57
1326,0.57
1327,0.56
1328,0.62
1329,0.58
1330,0.49
1331,0.17
1332,0.0
1333,0.54
1334,0.02
1335,0.0
1336,0.0
1337,0.46
1338,0.63
1339,0.5
1340,0.04
1341,0.7
1342,0.57
1343,0.55
1344,0.6
1345,-0.17
1346,0.11
1347,-0.09
1348,0.7
1349,0.53
1350,0.42
1351,0.54
1352,-0.1
1353,0.78
1354,0.16
1355,0.49
1356,0.63
1357,-0.01
1358,0.06
1359,0.0
1360,0.01
1361,0.03
1362,-0.22
1363,0.41
1364,0.69
1365,0.54
1366,0.55
1367,0.21
1368,-0.15
1369,-0.25
1370,0.73
1371,0.0
1372,-0.2
1373,0.65
1374,-0.12
1375,0.58
1376,0.02
1377,0.26
1378,0.52
1379,0.51
1380,0.58
1381,0.52
1382,0.52
1383,-0.24
1384,-0.12
1385,0.6
1386,0.46
1387,0.37
1388,0.52
1389,0.72
1390,0.24
1391,0.22
1392,0.18
1393,0.03
1394,0.49
1395,0.49
1396,-0.24
1397,0.57
1398,0.0
1399,0.59
1400,-0.05
1401,0.55
1402,0.57
1403,-0.27
1404,0.67
1405,0.54
1406,0.58
1407,0.17
1408,0.0
1409,0.73
1410,0.55
1411,0.55
1412,0.67
1413,0.5
1414,-0.02
1415,0.62
1416,-0.04
1417,-0.13
1418,-0.09
1419,-0.09
1420,-0.11
1421,0.73
1422,0.7
1423,0.58
1424,0.61
1425,0.62
1426,0.66
1427,-0.01
1428,-0.04
1429,0.68
1430,-0.06
1431,-0.06
1432,0.17
1433,0.62
1434,-0.13
1435,0.58
1436,0.42
1437,0.51
1438,0.24
1439,-0.21
1440,0.51
1441,-0.5
1442,0.63
1443,0.54
1444,0.46
1445,0.03
1446,0.2
1447,-0.04
1448,0.62
1449,0.54
1450,0.59
1451,0.24
1452,-0.08
1453,0.52
1454,0.0
1455,0.56
1456,0.05
1457,0.04
1458,0.04
1459,-0.27
1460,0.62
1461,-0.11
1462,0.56
1463,-0.07
1464,0.72
1465,0.54
1466,0.59
1467,0.51
1468,-0.08
1469,0.51
1470,0.61
1471,0.51
1472,0.6
1473,0.52
1474,-0.25
1475,0.68
1476,0.52
1477,0.52
1478,-0.08
1479,0.55
1480,-0.05
1481,0.54
1482,0.01
1483,-0.09
1484,0.64
1485,0.01
1486,0.66
1487,0.54
1488,0.44
1489,0.54
1490,0.59
1491,0.56
1492,0.55
1493,-0.16
1494,-0.12
1495,0.0
1496,0.2
1497,0.01
1498,0.54
1499,0.51
1500,-0.14
1501,0.08
1502,-0.05
1503,0.21
1504,0.66
1505,0.55
1506,0.07
1507,0.55
1508,0.36
1509,-0.02
1510,0.54
1511,-0.01
1512,0.5
1513,0.56
1514,0.68
1515,0.54
1516,0.56
1517,0.51
1518,0.52
1519,0.52
1520,0.54
1521,0.47
1522,0.53
1523,0.58
1524,0.68
1525,0.21
1526,-0.12
1527,-0.08
1528,-0.2
1529,0.06
1530,-0.08
1531,0.64
1532,0.56
1533,0.6
1534,0.25
1535,0.09
1536,-0.01
1537,0.6
1538,-0.09
1539,0.0
1540,0.64
1541,0.51
1542,0.57
1543,0.08
1544,0.02
1545,0.67
1546,0.54
1547,0.57
1548,0.21
1549,0.09
1550,0.54
1551,0.55
1552,0.11
1553,0.6
1554,-0.07
1555,0.17
1556,-0.01
1557,-0.07
1558,0.24
1559,0.53
1560,0.62
1561,0.03
1562,0.73
1563,0.73
1564,0.55
1565,0.48
1566,0.29
1567,-0.13
1568,0.65
1569,0.62
1570,0.55
1571,0.67
1572,-0.27
1573,0.23
1574,0.0
1575,0.61
1576,-0.1
1577,0.58
1578,0.19
1579,-0.05
1580,0.04
1581,0.53
1582,0.66
1583,0.64
1584,0.01
1585,0.2
1586,-0.11
1587,0.09
1588,0.73
1589,0.5
1590,0.51
1591,0.04
1592,0.03
1593,-0.06
1594,-0.14
1595,-0.09
1596,-0.01
1597,0.0
1598,0.22
1599,-0.16
1600,0.63
1601,0.06
1602,0.65
1603,0.25
1604,0.55
1605,0.61
1606,0.73
1607,-0.09
1608,0.58
1609,0.56
1610,0.52
1611,0.03
1612,0.07
1613,0.54
1614,0.24
1615,-0.2
1616,-0.19
1617,0.01
1618,0.62
1619,0.64
1620,-0.12
1621,0.61
1622,0.59
1623,0.57
1624,0.61
1625,0.5
1626,0.28
1627,-0.02
1628,0.2
1629,0.25
1630,0.68
1631,0.62
1632,0.51
1633,0.72
1634,0.52
1635,0.03
1636,-0.06
1637,0.11
1638,0.01
1639,0.46
1640,0.53
1641,0.2
1642,0.56
1643,0.58
1644,0.68
1645,0.54
1646,0.56
1647,0.61
1648,-0.02
1649,0.0
1650,0.61
1651,0.55
1652,0.68
1653,-0.11
1654,0.59
1655,0.59
1656,0.5
1657,0.54
1658,0.54
1659,0.05
1660,0.49
1661,0.61
1662,-0.08
1663,0.67
1664,0.54
1665,0.57
1666,0.01
1667,0.51
1668,0.5
1669,0.72
1670,0.47
1671,0.51
1672,0.66
1673,0.54
1674,0.59
1675,0.65
1676,-0.08
1677,-0.57
1678,0.54
1679,0.61
1680,-0.12
1681,0.5
1682,-0.09
1683,0.54
1684,0.56
1685,0.54
1686,0.61
1687,0.64
1688,-0.14
1689,-0.01
1690,0.58
1691,-0.08
1692,0.51
1693,-0.12
1694,0.16
1695,0.57
1696,0.07
1697,0.48
1698,0.81
1699,0.18
1700,0.15
1701,0.03
1702,0.0
1703,-0.01
1704,0.04
1705,0.05
1706,0.0
1707,0.02
1708,0.52
1709,0.55
1710,0.54
1711,0.54
1712,0.53
1713,0.51
1714,0.5
1715,0.51
1716,0.64
1717,0.52
1718,0.51
1719,0.51
1720,0.48
1721,0.44
1722,0.01
1723,0.01
1724,0.25
1725,0.52
1726,-0.09
1727,-0.08
1728,0.59
1729,0.61
1730,0.64
1731,-0.14
1732,0.07
1733,0.1
1734,0.57
1735,0.29
1736,-0.15
1737,-0.13
1738,0.51
1739,0.56
1740,0.48
1741,0.54
1742,0.51
1743,0.66
1744,-0.03
1745,0.62
1746,0.01
1747,0.69
1748,-0.07
1749,0.0
1750,0.51
1751,0.53
1752,0.05
1753,0.0
1754,0.0
1755,0.61
1756,0.6
1757,0.53
1758,0.53
1759,0.57
1760,-0.08
1761,0.69
1762,0.49
1763,0.57
1764,-0.02
1765,0.04
1766,0.0
1767,0.04
1768,0.01
1769,-0.04
1770,0.05
1771,0.49
1772,0.52
1773,0.48
1774,0.53
1775,0.48
1776,0.56
1777,0.67
1778,0.55
1779,-0.04
1780,0.49
1781,0.3
1782,-0.12
1783,0.0
1784,0.04
1785,-0.1
1786,0.62
1787,0.54
1788,0.57
1789,0.59
1790,0.63
1791,0.57
1792,0.49
1793,0.01
1794,0.33
1795,0.01
1796,0.58
1797,0.29
1798,0.31
1799,-0.14
1800,0.55
1801,0.49
1802,0.08
1803,0.49
1804,0.0
1805,0.01
1806,0.41
1807,0.52
1808,0.53
1809,0.0
1810,0.54
1811,-0.01
1812,0.78
1813,-0.24
1814,0.4
1815,-0.01
1816,0.71
1817,-0.12
1818,0.55
1819,0.75
1820,-0.13
1821,0.01
1822,0.59
1823,0.03
1824,0.01
1825,0.73
1826,0.53
1827,0.54
1828,0.31
1829,0.24
1830,0.56
1831,0.11
1832,0.03
1833,0.5
1834,0.02
1835,0.44
1836,0.33
1837,0.53
1838,-0.03
1839,-0.01
1840,-0.14
1841,-0.02
1842,0.13
1843,0.59
1844,0.55
1845,0.6
1846,0.69
1847,0.52
1848,0.62
1849,0.03
1850,0.66
1851,0.41
1852,-0.06
1853,0.5
1854,0.59
1855,0.0
1856,0.04
1857,0.51
1858,0.55
1859,0.54
1860,0.59
1861,0.52
1862,0.51
1863,0.62
1864,0.26
1865,-0.15
1866,0.04
1867,0.52
1868,0.61
1869,0.11
1870,0.59
1871,0.03
1872,0.5
1873,0.04
1874,0.27
1875,-0.01
1876,-0.08
1877,0.07
1878,0.5
1879,0.05
1880,0.58
1881,-0.07
1882,0.59
1883,0.01
1884,0.49
1885,0.54
1886,0.05
1887,0.03
1888,0.49
1889,0.56
1890,0.24
1891,0.42
1892,0.53
1893,0.0
1894,0.57
1895,-0.04
1896,0.2
1897,0.16
1898,0.59
1899,0.03
1900,0.02
1901,0.03
1902,0.0
1903,0.06
1904,0.01
1905,0.02
1906,0.63
1907,0.28
1908,0.51
1909,0.03
1910,-0.25
1911,0.55
1912,0.66
1913,-0.07
1914,-0.14
1915,0.53
1916,0.54
1917,0.64
1918,0.51
1919,0.26
1920,-0.04
1921,0.69
1922,0.58
1923,0.58
1924,0.68
1925,0.54
1926,0.56
1927,-0.04
1928,0.03
1929,0.56
1930,0.6
1931,0.03
1932,0.66
1933,-0.02
1934,0.56
1935,0.54
1936,-0.13
1937,0.54
1938,0.73
1939,0.03
1940,0.54
1941,-0.07
1942,0.54
1943,0.66
1944,0.0
1945,0.51
1946,0.53
1947,0.61
1948,0.67
1949,0.84
1950,0.82
1951,0.87
1952,0.82
1953,0.85
1954,0.34
1955,0.0
1956,-0.13
1957,-0.01
1958,0.04
1959,-0.14
1960,0.53
1961,0.53
1962,-0.02
1963,0.56
1964,-0.11
1965,0.47
1966,0.5
1967,-0.09
1968,0.5
1969,0.31
1970,0.51
1971,0.01
1972,0.05
1973,0.59
1974,-0.01
1975,-0.12
1976,0.23
1977,0.26
1978,0.43
1979,0.83
1980,0.75
1981,0.32
1982,0.05
1983,0.3
1984,0.5
1985,0.69
1986,0.54
1987,0.55
1988,0.52
1989,0.02
1990,0.54
1991,0.65
1992,0.06
1993,-0.05
1994,0.13
1995,-0.08
1996,-0.04
1997,0.28
1998,0.55
1999,0.54
2000,0.57
2001,0.62
2002,0.25
2003,-0.09
2004,0.55
2005,-0.2
2006,-0.09
2007,0.6
2008,-0.24
2009,-0.01
2010,-0.01
2011,0.0
2012,0.02
2013,0.01
2014,-0.09
2015,0.53
2016,0.02
2017,0.0
2018,0.48
2019,0.7
2020,-0.14
2021,0.0
2022,0.53
2023,0.56
2024,-0.13
2025,0.04
2026,0.58
2027,0.04
2028,0.49
2029,0.18
2030,0.59
2031,0.65
2032,0.53
2033,0.6
2034,0.29
2035,0.62
2036,0.59
2037,0.24
2038,-0.13
2039,0.05
2040,0.0
2041,-0.02
2042,0.59
2043,0.6
2044,0.04
2045,0.0
2046,0.51
2047,0.72
2048,0.59
2049,-0.2
2050,0.14
2051,0.64
2052,0.28
2053,0.07
2054,-0.05
2055,0.6
2056,0.58
2057,0.31
2058,0.05
2059,0.2
2060,-0.11
2061,0.47
2062,0.0
2063,0.03
2064,-0.02
2065,0.03
2066,-0.05
2067,0.47
2068,0.5
2069,0.33
2070,0.52
2071,0.03
2072,0.0
2073,0.0
2074,0.04
2075,0.61
2076,0.59
2077,0.03
2078,0.52
2079,0.62
2080,-0.14
2081,0.58
