row_index,WTUR.CTim.Wt.F32.WindElec
1866,27243.08
1867,27243.08
1868,27243.09
1869,27243.09
1870,27243.09
1871,27243.09
1872,27243.09
1873,27243.1
1874,27243.1
1875,27243.1
1876,27243.1
1877,27243.1
1878,27243.11
1879,27243.11
1880,27243.11
1881,27243.11
1882,27243.11
1883,27243.12
1884,27243.12
1885,27243.12
1886,27243.12
1887,27243.12
1888,27243.13
1889,27243.13
1890,27243.13
1891,27243.13
1892,27243.13
1893,27243.14
1894,27243.14
1895,27243.14
1896,27243.14
1897,27243.15
1898,27243.15
1899,27243.15
1900,27243.15
1901,27243.15
1902,27243.16
1903,27243.16
1904,27243.16
1905,27243.16
1906,27243.16
1907,27243.17
1908,27243.17
1909,27243.17
1910,27243.17
1911,27243.17
1912,27243.18
1913,27243.18
1914,27243.18
1915,27243.18
1916,27243.18
1917,27243.19
1918,27243.19
1919,27243.19
1920,27243.19
1921,27243.19
1922,27243.2
1923,27243.2
1924,27243.2
1925,27243.2
1926,27243.2
1927,27243.21
1928,27243.21
1929,27243.21
1930,27243.21
1931,27243.21
1932,27243.22
1933,27243.22
1934,27243.22
1935,27243.22
1936,27243.22
1937,27243.22
1938,27243.22
1939,27243.23
1940,27243.23
1941,27243.23
1942,27243.23
1943,27243.23
1944,27243.24
1945,27243.24
1946,27243.24
1947,27243.24
1948,27243.24
1949,27243.25
1950,27243.25
1951,27243.25
1952,27243.25
1953,27243.25
1954,27243.26
1955,27243.26
1956,27243.26
1957,27243.26
1958,27243.26
1959,27243.27
1960,27243.27
1961,27243.27
1962,27243.27
1963,27243.27
1964,27243.28
1965,27243.28
1966,27243.28
1967,27243.28
1968,27243.28
1969,27243.29
1970,27243.29
1971,27243.29
1972,27243.29
1973,27243.29
1974,27243.3
1975,27243.3
1976,27243.3
1977,27243.3
1978,27243.3
1979,27243.31
1980,27243.31
1981,27243.31
1982,27243.31
1983,27243.31
1984,27243.32
1985,27243.32
1986,27243.32
1987,27243.32
1988,27243.32
1989,27243.33
1990,27243.33
1991,27243.33
1992,27243.33
1993,27243.33
1994,27243.34
1995,27243.34
1996,27243.34
1997,27243.34
1998,27243.34
1999,27243.35
2000,27243.35
2001,27243.35
2002,27243.35
2003,27243.35
2004,27243.36
2005,27243.36
2006,27243.36
2007,27243.36
2008,27243.36
2009,27243.37
2010,27243.37
2011,27243.37
2012,27243.37
2013,27243.37
2014,27243.38
2015,27243.38
2016,27243.38
2017,27243.38
2018,27243.38
2019,27243.38
2020,27243.39
2021,27243.39
2022,27243.39
2023,27243.39
2024,27243.4
2025,27243.4
2026,27243.4
2027,27243.4
2028,27243.4
2029,27243.41
2030,27243.41
2031,27243.41
2032,27243.41
2033,27243.41
2034,27243.42
2035,27243.42
2036,27243.42
2037,27243.42
2038,27243.42
2039,27243.43
2040,27243.43
2041,27243.43
2042,27243.43
2043,27243.43
2044,27243.44
2045,27243.44
2046,27243.44
2047,27243.44
2048,27243.44
2049,27243.45
2050,27243.45
2051,27243.45
2052,27243.45
2053,27243.45
2054,27243.46
2055,27243.46
2056,27243.46
2057,27243.46
2058,27243.46
2059,27243.47
2060,27243.47
2061,27243.47
2062,27243.47
2063,27243.47
2064,27243.48
2065,27243.48
2066,27243.48
2067,27243.48
2068,27243.48
2069,27243.49
2070,27243.49
2071,27243.49
2072,27243.49
2073,27243.49
2074,27243.5
2075,27243.5
2076,27243.5
2077,27243.5
2078,27243.5
2079,27243.51
2080,27243.51
2081,27243.51
2082,27243.51
2083,27243.51
2084,27243.52
2085,27243.52
2086,27243.52
2087,27243.52
2088,27243.52
2089,27243.53
2090,27243.53
2091,27243.53
2092,27243.53
2093,27243.53
2094,27243.54
2095,27243.54
2096,27243.54
2097,27243.54
2098,27243.54
2099,27243.55
2100,27243.55
2101,27243.55
2102,27243.55
2103,27243.55
2104,27243.55
2105,27243.55
2106,27243.56
2107,27243.56
2108,27243.56
2109,27243.56
2110,27243.56
2111,27243.57
2112,27243.57
2113,27243.57
2114,27243.57
2115,27243.57
2116,27243.58
2117,27243.58
2118,27243.58
2119,27243.58
2120,27243.58
2121,27243.59
2122,27243.59
2123,27243.59
2124,27243.59
2125,27243.59
2126,27243.6
2127,27243.6
2128,27243.6
2129,27243.6
2130,27243.6
2131,27243.61
2132,27243.61
2133,27243.61
2134,27243.61
2135,27243.61
2136,27243.62
2137,27243.62
2138,27243.62
2139,27243.62
2140,27243.62
2141,27243.63
2142,27243.63
2143,27243.63
2144,27243.63
2145,27243.63
2146,27243.64
2147,27243.64
2148,27243.64
2149,27243.64
2150,27243.64
2151,27243.65
2152,27243.65
2153,27243.65
2154,27243.65
2155,27243.65
2156,27243.66
2157,27243.66
2158,27243.66
2159,27243.66
2160,27243.66
2161,27243.67
2162,27243.67
2163,27243.67
2164,27243.67
2165,27243.67
2166,27243.68
2167,27243.68
2168,27243.68
2169,27243.68
2170,27243.68
2171,27243.69
2172,27243.69
2173,27243.69
2174,27243.69
2175,27243.69
2176,27243.7
2177,27243.7
2178,27243.7
2179,27243.7
2180,27243.7
2181,27243.71
2182,27243.71
2183,27243.71
2184,27243.71
2185,27243.71
2186,27243.72
2187,27243.72
2188,27243.72
2189,27243.72
2190,27243.72
2191,27243.73
2192,27243.73
2193,27243.73
2194,27243.73
2195,27243.73
2196,27243.74
2197,27243.74
2198,27243.74
2199,27243.74
2200,27243.74
2201,27243.75
2202,27243.75
2203,27243.75
2204,27243.75
2205,27243.75
2206,27243.76
2207,27243.76
2208,27243.76
2209,27243.76
2210,27243.76
2211,27243.77
2212,27243.77
2213,27243.77
2214,27243.77
2215,27243.77
2216,27243.78
2217,27243.78
2218,27243.78
2219,27243.78
2220,27243.78
2221,27243.79
2222,27243.79
2223,27243.79
2224,27243.79
2225,27243.79
2226,27243.8
2227,27243.8
2228,27243.8
2229,27243.8
2230,27243.8
2231,27243.81
2232,27243.81
2233,27243.81
2234,27243.81
2235,27243.81
2236,27243.82
2237,27243.82
2238,27243.82
2239,27243.82
2240,27243.82
2241,27243.83
2242,27243.83
2243,27243.83
2244,27243.83
2245,27243.83
2246,27243.84
2247,27243.84
2248,27243.84
2249,27243.84
2250,27243.84
2251,27243.85
2252,27243.85
2253,27243.85
2254,27243.85
2255,27243.85
2256,27243.86
2257,27243.86
2258,27243.86
2259,27243.86
2260,27243.86
2261,27243.87
2262,27243.87
2263,27243.87
2264,27243.87
2265,27243.87
2266,27243.88
2267,27243.88
2268,27243.88
2269,27243.88
2270,27243.88
2271,27243.89
2272,27243.89
2273,27243.89
2274,27243.89
2275,27243.89
2276,27243.9
2277,27243.9
2278,27243.9
2279,27243.9
2280,27243.9
2281,27243.91
2282,27243.91
2283,27243.91
2284,27243.91
2285,27243.91
2286,27243.92
2287,27243.92
2288,27243.92
2289,27243.92
2290,27243.92
2291,27243.93
2292,27243.93
2293,27243.93
2294,27243.93
2295,27243.93
2296,27243.94
2297,27243.94
2298,27243.94
2299,27243.94
2300,27243.94
2301,27243.95
2302,27243.95
2303,27243.95
2304,27243.95
2305,27243.95
2306,27243.96
2307,27243.96
2308,27243.96
2309,27243.96
2310,27243.96
2311,27243.97
2312,27243.97
2313,27243.97
2314,27243.97
2315,27243.97
2316,27243.98
2317,27243.98
2318,27243.98
2319,27243.98
2320,27243.98
2321,27243.99
2322,27243.99
2323,27243.99
2324,27243.99
2325,27243.99
2326,27244.0
2327,27244.0
2328,27244.0
2329,27244.0
2330,27244.0
2331,27244.01
2332,27244.01
2333,27244.01
2334,27244.01
2335,27244.01
2336,27244.02
2337,27244.02
2338,27244.02
2339,27244.02
2340,27244.02
2341,27244.03
2342,27244.03
2343,27244.03
2344,27244.03
2345,27244.03
2346,27244.04
2347,27244.04
2348,27244.04
2349,27244.04
2350,27244.04
2351,27244.05
2352,27244.05
2353,27244.05
2354,27244.05
2355,27244.05
2356,27244.05
2357,27244.06
2358,27244.06
2359,27244.06
2360,27244.06
2361,27244.06
2362,27244.07
2363,27244.07
2364,27244.07
2365,27244.07
2366,27244.07
2367,27244.08
2368,27244.08
2369,27244.08
2370,27244.08
2371,27244.08
2372,27244.09
2373,27244.09
2374,27244.09
2375,27244.09
2376,27244.09
2377,27244.1
2378,27244.1
2379,27244.1
2380,27244.1
2381,27244.1
2382,27244.11
2383,27244.11
2384,27244.11
2385,27244.11
2386,27244.11
2387,27244.12
2388,27244.12
2389,27244.12
2390,27244.12
2391,27244.12
2392,27244.12
2393,27244.12
2394,27244.12
2395,27244.12
2396,27244.12
2397,27244.12
2398,27244.12
2399,27244.12
2400,27244.12
2401,27244.12
2402,27244.12
2403,27244.12
2404,27244.12
2405,27244.12
2406,27244.12
2407,27244.12
2408,27244.12
2409,27244.12
2410,27244.12
2411,27244.12
2412,27244.12
2413,27244.12
2414,27244.13
2415,27244.13
2416,27244.13
2417,27244.13
2418,27244.13
2419,27244.14
2420,27244.14
2421,27244.14
2422,27244.14
2423,27244.14
2424,27244.15
2425,27244.15
2426,27244.15
2427,27244.15
2428,27244.15
2429,27244.16
2430,27244.16
2431,27244.16
2432,27244.16
2433,27244.16
2434,27244.16
2435,27244.17
2436,27244.17
2437,27244.17
2438,27244.17
2439,27244.17
2440,27244.18
2441,27244.18
2442,27244.18
2443,27244.18
2444,27244.18
2445,27244.19
2446,27244.19
2447,27244.19
2448,27244.19
2449,27244.19
2450,27244.2
2451,27244.2
2452,27244.2
2453,27244.2
2454,27244.2
2455,27244.21
2456,27244.21
2457,27244.21
2458,27244.21
2459,27244.21
2460,27244.22
2461,27244.22
2462,27244.22
2463,27244.22
2464,27244.22
2465,27244.23
2466,27244.23
2467,27244.23
2468,27244.23
2469,27244.23
2470,27244.24
2471,27244.24
2472,27244.24
2473,27244.24
2474,27244.24
2475,27244.25
2476,27244.25
2477,27244.25
2478,27244.25
2479,27244.25
2480,27244.26
2481,27244.26
2482,27244.26
2483,27244.26
2484,27244.26
2485,27244.27
2486,27244.27
2487,27244.27
2488,27244.27
2489,27244.27
2490,27244.28
2491,27244.28
2492,27244.28
2493,27244.28
2494,27244.28
2495,27244.29
2496,27244.29
2497,27244.29
2498,27244.29
2499,27244.29
2500,27244.3
2501,27244.3
2502,27244.3
2503,27244.3
2504,27244.3
2505,27244.31
2506,27244.31
2507,27244.31
2508,27244.31
2509,27244.31
2510,27244.32
2511,27244.32
2512,27244.32
2513,27244.32
2514,27244.32
2515,27244.33
2516,27244.33
2517,27244.33
2518,27244.33
2519,27244.33
2520,27244.34
2521,27244.34
2522,27244.34
2523,27244.34
2524,27244.34
2525,27244.34
2526,27244.35
2527,27244.35
2528,27244.35
2529,27244.35
2530,27244.35
2531,27244.36
2532,27244.36
2533,27244.36
2534,27244.36
2535,27244.36
2536,27244.37
2537,27244.37
2538,27244.37
2539,27244.37
2540,27244.37
2541,27244.38
2542,27244.38
2543,27244.38
2544,27244.38
2545,27244.38
2546,27244.39
2547,27244.39
2548,27244.39
2549,27244.39
2550,27244.39
2551,27244.4
2552,27244.4
2553,27244.4
2554,27244.4
2555,27244.4
2556,27244.41
2557,27244.41
2558,27244.41
2559,27244.41
2560,27244.42
2561,27244.42
2562,27244.42
2563,27244.42
2564,27244.42
2565,27244.43
2566,27244.43
2567,27244.43
2568,27244.43
2569,27244.43
2570,27244.44
2571,27244.44
2572,27244.44
2573,27244.44
2574,27244.44
2575,27244.45
2576,27244.45
2577,27244.45
2578,27244.45
2579,27244.45
2580,27244.46
2581,27244.46
2582,27244.46
2583,27244.46
2584,27244.46
2585,27244.47
2586,27244.47
2587,27244.47
2588,27244.47
2589,27244.47
2590,27244.48
2591,27244.48
2592,27244.48
2593,27244.48
2594,27244.48
2595,27244.49
2596,27244.49
2597,27244.49
2598,27244.49
2599,27244.49
2600,27244.5
2601,27244.5
2602,27244.5
2603,27244.5
2604,27244.5
2605,27244.51
2606,27244.51
2607,27244.51
2608,27244.51
2609,27244.51
2610,27244.51
2611,27244.52
2612,27244.52
2613,27244.52
2614,27244.52
2615,27244.52
2616,27244.53
2617,27244.53
2618,27244.53
2619,27244.53
2620,27244.53
2621,27244.54
2622,27244.54
2623,27244.54
2624,27244.54
2625,27244.54
2626,27244.55
2627,27244.55
2628,27244.55
2629,27244.55
2630,27244.55
2631,27244.56
2632,27244.56
2633,27244.56
2634,27244.56
2635,27244.56
2636,27244.57
2637,27244.57
2638,27244.57
2639,27244.57
2640,27244.57
2641,27244.58
2642,27244.58
2643,27244.58
2644,27244.58
2645,27244.58
2646,27244.59
2647,27244.59
2648,27244.59
2649,27244.59
2650,27244.59
2651,27244.6
2652,27244.6
2653,27244.6
2654,27244.6
2655,27244.6
2656,27244.61
2657,27244.61
2658,27244.61
2659,27244.61
2660,27244.61
2661,27244.62
2662,27244.62
2663,27244.62
2664,27244.62
2665,27244.62
2666,27244.63
2667,27244.63
2668,27244.63
2669,27244.63
2670,27244.63
2671,27244.64
2672,27244.64
2673,27244.64
2674,27244.64
2675,27244.64
2676,27244.65
2677,27244.65
2678,27244.65
2679,27244.65
2680,27244.65
2681,27244.66
2682,27244.66
2683,27244.66
2684,27244.66
2685,27244.66
2686,27244.67
2687,27244.67
2688,27244.67
2689,27244.67
2690,27244.67
2691,27244.67
2692,27244.68
2693,27244.68
2694,27244.68
2695,27244.68
2696,27244.68
2697,27244.69
2698,27244.69
2699,27244.69
2700,27244.69
2701,27244.69
2702,27244.7
2703,27244.7
2704,27244.7
2705,27244.7
2706,27244.7
2707,27244.71
2708,27244.71
2709,27244.71
2710,27244.71
2711,27244.71
2712,27244.72
2713,27244.72
2714,27244.72
2715,27244.72
2716,27244.72
2717,27244.73
2718,27244.73
2719,27244.73
2720,27244.73
2721,27244.73
2722,27244.74
2723,27244.74
2724,27244.74
2725,27244.74
2726,27244.74
2727,27244.75
2728,27244.75
2729,27244.75
2730,27244.75
2731,27244.75
2732,27244.76
2733,27244.76
2734,27244.76
2735,27244.76
2736,27244.76
2737,27244.77
2738,27244.77
2739,27244.77
2740,27244.77
2741,27244.77
2742,27244.78
2743,27244.78
2744,27244.78
2745,27244.78
2746,27244.78
2747,27244.79
2748,27244.79
2749,27244.79
2750,27244.79
2751,27244.79
2752,27244.8
2753,27244.8
2754,27244.8
2755,27244.8
2756,27244.8
2757,27244.81
2758,27244.81
2759,27244.81
2760,27244.81
2761,27244.81
2762,27244.82
2763,27244.82
2764,27244.82
2765,27244.82
2766,27244.82
2767,27244.83
2768,27244.83
2769,27244.83
2770,27244.83
2771,27244.83
2772,27244.84
2773,27244.84
2774,27244.84
2775,27244.84
2776,27244.84
2777,27244.85
2778,27244.85
2779,27244.85
2780,27244.85
2781,27244.85
2782,27244.86
2783,27244.86
2784,27244.86
2785,27244.86
2786,27244.86
2787,27244.87
2788,27244.87
2789,27244.87
2790,27244.87
2791,27244.87
2792,27244.88
2793,27244.88
2794,27244.88
2795,27244.88
2796,27244.88
2797,27244.89
2798,27244.89
2799,27244.89
2800,27244.89
2801,27244.89
2802,27244.9
2803,27244.9
2804,27244.9
2805,27244.9
2806,27244.9
2807,27244.91
2808,27244.91
2809,27244.91
2810,27244.91
2811,27244.91
2812,27244.92
2813,27244.92
2814,27244.92
2815,27244.92
2816,27244.92
2817,27244.93
2818,27244.93
2819,27244.93
2820,27244.93
2821,27244.93
2822,27244.94
2823,27244.94
2824,27244.94
2825,27244.94
2826,27244.94
2827,27244.95
2828,27244.95
2829,27244.95
2830,27244.95
2831,27244.95
2832,27244.96
2833,27244.96
2834,27244.96
2835,27244.96
2836,27244.96
2837,27244.97
2838,27244.97
2839,27244.97
2840,27244.97
2841,27244.97
2842,27244.98
2843,27244.98
2844,27244.98
2845,27244.98
2846,27244.98
2847,27244.99
2848,27244.99
2849,27244.99
2850,27244.99
2851,27244.99
2852,27245.0
2853,27245.0
2854,27245.0
2855,27245.0
2856,27245.0
2857,27245.01
2858,27245.01
2859,27245.01
2860,27245.01
2861,27245.01
2862,27245.01
2863,27245.02
2864,27245.02
2865,27245.02
2866,27245.02
2867,27245.02
2868,27245.03
2869,27245.03
2870,27245.03
2871,27245.03
2872,27245.03
2873,27245.04
2874,27245.04
2875,27245.04
2876,27245.04
2877,27245.04
2878,27245.05
2879,27245.05
2880,27245.05
2881,27245.05
2882,27245.05
2883,27245.06
2884,27245.06
2885,27245.06
2886,27245.06
2887,27245.06
2888,27245.07
2889,27245.07
2890,27245.07
2891,27245.07
2892,27245.07
2893,27245.08
2894,27245.08
2895,27245.08
2896,27245.08
2897,27245.08
2898,27245.09
2899,27245.09
2900,27245.09
2901,27245.09
2902,27245.09
2903,27245.1
2904,27245.1
2905,27245.1
2906,27245.1
2907,27245.1
2908,27245.11
2909,27245.11
2910,27245.11
2911,27245.11
2912,27245.11
2913,27245.12
2914,27245.12
2915,27245.12
2916,27245.12
2917,27245.12
2918,27245.13
2919,27245.13
2920,27245.13
2921,27245.13
2922,27245.13
2923,27245.14
2924,27245.14
2925,27245.14
2926,27245.14
2927,27245.14
2928,27245.15
2929,27245.15
2930,27245.15
2931,27245.15
2932,27245.15
2933,27245.16
2934,27245.16
2935,27245.16
2936,27245.16
2937,27245.16
2938,27245.17
2939,27245.17
2940,27245.17
2941,27245.17
2942,27245.17
2943,27245.17
2944,27245.18
2945,27245.18
2946,27245.18
2947,27245.18
2948,27245.18
2949,27245.19
2950,27245.19
2951,27245.19
2952,27245.19
2953,27245.19
2954,27245.2
2955,27245.2
2956,27245.2
2957,27245.2
2958,27245.2
2959,27245.21
2960,27245.21
2961,27245.21
2962,27245.21
2963,27245.21
2964,27245.22
2965,27245.22
2966,27245.22
2967,27245.22
2968,27245.22
2969,27245.23
2970,27245.23
2971,27245.23
2972,27245.23
2973,27245.23
2974,27245.24
2975,27245.24
2976,27245.24
2977,27245.24
2978,27245.25
2979,27245.25
2980,27245.25
2981,27245.25
2982,27245.25
2983,27245.26
2984,27245.26
2985,27245.26
2986,27245.26
2987,27245.26
2988,27245.27
2989,27245.27
2990,27245.27
2991,27245.27
2992,27245.27
2993,27245.28
2994,27245.28
2995,27245.28
2996,27245.28
2997,27245.28
2998,27245.29
2999,27245.29
3000,27245.29
3001,27245.29
3002,27245.29
3003,27245.3
3004,27245.3
3005,27245.3
3006,27245.3
3007,27245.3
3008,27245.31
3009,27245.31
3010,27245.31
3011,27245.31
3012,27245.31
3013,27245.32
3014,27245.32
3015,27245.32
3016,27245.32
3017,27245.32
3018,27245.33
3019,27245.33
3020,27245.33
3021,27245.33
3022,27245.33
3023,27245.34
3024,27245.34
3025,27245.34
3026,27245.34
3027,27245.34
3028,27245.34
3029,27245.35
3030,27245.35
3031,27245.35
3032,27245.35
3033,27245.35
3034,27245.36
3035,27245.36
3036,27245.36
3037,27245.36
3038,27245.36
3039,27245.37
3040,27245.37
3041,27245.37
3042,27245.37
3043,27245.37
3044,27245.38
3045,27245.38
3046,27245.38
3047,27245.38
3048,27245.38
3049,27245.39
3050,27245.39
3051,27245.39
3052,27245.39
3053,27245.39
3054,27245.4
3055,27245.4
3056,27245.4
3057,27245.4
3058,27245.4
3059,27245.41
3060,27245.41
3061,27245.41
3062,27245.41
3063,27245.41
3064,27245.42
3065,27245.42
3066,27245.42
3067,27245.42
3068,27245.42
3069,27245.43
3070,27245.43
3071,27245.43
3072,27245.43
3073,27245.43
3074,27245.44
3075,27245.44
3076,27245.44
3077,27245.44
3078,27245.44
3079,27245.45
3080,27245.45
3081,27245.45
3082,27245.45
3083,27245.45
3084,27245.46
3085,27245.46
3086,27245.46
3087,27245.46
3088,27245.46
3089,27245.47
3090,27245.47
3091,27245.47
3092,27245.47
3093,27245.47
3094,27245.48
3095,27245.48
3096,27245.48
3097,27245.48
3098,27245.48
3099,27245.49
3100,27245.49
3101,27245.49
3102,27245.49
3103,27245.49
3104,27245.5
3105,27245.5
3106,27245.5
3107,27245.5
3108,27245.5
3109,27245.51
3110,27245.51
3111,27245.51
3112,27245.51
3113,27245.51
3114,27245.52
3115,27245.52
3116,27245.52
3117,27245.52
3118,27245.52
3119,27245.53
3120,27245.53
3121,27245.53
3122,27245.53
3123,27245.53
3124,27245.54
3125,27245.54
3126,27245.54
3127,27245.54
3128,27245.54
3129,27245.55
3130,27245.55
3131,27245.55
3132,27245.55
3133,27245.55
3134,27245.56
3135,27245.56
3136,27245.56
3137,27245.56
3138,27245.56
3139,27245.57
3140,27245.57
3141,27245.57
3142,27245.57
3143,27245.57
3144,27245.58
3145,27245.58
3146,27245.58
3147,27245.58
3148,27245.58
3149,27245.59
3150,27245.59
3151,27245.59
3152,27245.59
3153,27245.59
3154,27245.6
3155,27245.6
3156,27245.6
3157,27245.6
3158,27245.6
3159,27245.61
3160,27245.61
3161,27245.61
3162,27245.61
3163,27245.61
3164,27245.62
3165,27245.62
3166,27245.62
3167,27245.62
3168,27245.62
3169,27245.63
3170,27245.63
3171,27245.63
3172,27245.63
3173,27245.63
3174,27245.64
3175,27245.64
3176,27245.64
3177,27245.64
3178,27245.64
3179,27245.65
3180,27245.65
3181,27245.65
3182,27245.65
3183,27245.65
3184,27245.66
3185,27245.66
3186,27245.66
3187,27245.66
3188,27245.66
3189,27245.67
3190,27245.67
3191,27245.67
3192,27245.67
3193,27245.67
3194,27245.67
3195,27245.68
3196,27245.68
3197,27245.68
3198,27245.68
3199,27245.68
3200,27245.69
3201,27245.69
3202,27245.69
3203,27245.69
3204,27245.69
3205,27245.7
3206,27245.7
3207,27245.7
3208,27245.7
3209,27245.7
3210,27245.71
3211,27245.71
3212,27245.71
3213,27245.71
3214,27245.71
3215,27245.72
3216,27245.72
3217,27245.72
3218,27245.72
3219,27245.72
3220,27245.73
3221,27245.73
3222,27245.73
3223,27245.73
3224,27245.73
3225,27245.74
3226,27245.74
3227,27245.74
3228,27245.74
3229,27245.74
3230,27245.75
3231,27245.75
3232,27245.75
3233,27245.75
3234,27245.75
3235,27245.76
3236,27245.76
3237,27245.76
3238,27245.76
3239,27245.76
3240,27245.77
3241,27245.77
3242,27245.77
3243,27245.77
3244,27245.77
3245,27245.78
3246,27245.78
3247,27245.78
3248,27245.78
3249,27245.78
3250,27245.79
3251,27245.79
3252,27245.79
3253,27245.79
3254,27245.79
3255,27245.8
3256,27245.8
3257,27245.8
3258,27245.8
3259,27245.8
3260,27245.81
3261,27245.81
3262,27245.81
3263,27245.81
3264,27245.81
3265,27245.82
3266,27245.82
3267,27245.82
3268,27245.82
3269,27245.82
3270,27245.83
3271,27245.83
3272,27245.83
3273,27245.83
3274,27245.83
3275,27245.84
3276,27245.84
3277,27245.84
3278,27245.84
3279,27245.84
3280,27245.84
3281,27245.85
3282,27245.85
3283,27245.85
3284,27245.85
3285,27245.85
3286,27245.86
3287,27245.86
3288,27245.86
3289,27245.86
3290,27245.86
3291,27245.87
3292,27245.87
3293,27245.87
3294,27245.87
3295,27245.87
3296,27245.88
3297,27245.88
3298,27245.88
3299,27245.88
3300,27245.88
3301,27245.89
3302,27245.89
3303,27245.89
3304,27245.89
3305,27245.89
3306,27245.9
3307,27245.9
3308,27245.9
3309,27245.9
3310,27245.9
3311,27245.91
3312,27245.91
3313,27245.91
3314,27245.91
3315,27245.91
3316,27245.92
3317,27245.92
3318,27245.92
3319,27245.92
3320,27245.92
3321,27245.93
3322,27245.93
3323,27245.93
3324,27245.93
3325,27245.93
3326,27245.94
3327,27245.94
3328,27245.94
3329,27245.94
3330,27245.94
3331,27245.95
3332,27245.95
3333,27245.95
3334,27245.95
3335,27245.95
3336,27245.96
3337,27245.96
3338,27245.96
3339,27245.96
3340,27245.97
3341,27245.97
3342,27245.97
3343,27245.97
3344,27245.97
3345,27245.98
3346,27245.98
3347,27245.98
3348,27245.98
3349,27245.98
3350,27245.99
3351,27245.99
3352,27245.99
3353,27245.99
3354,27245.99
3355,27246.0
3356,27246.0
3357,27246.0
3358,27246.0
3359,27246.0
3360,27246.01
3361,27246.01
3362,27246.01
3363,27246.01
3364,27246.01
3365,27246.01
3366,27246.02
3367,27246.02
3368,27246.02
3369,27246.02
3370,27246.02
3371,27246.03
3372,27246.03
3373,27246.03
3374,27246.03
3375,27246.03
3376,27246.04
3377,27246.04
3378,27246.04
3379,27246.04
3380,27246.04
3381,27246.05
3382,27246.05
3383,27246.05
3384,27246.05
3385,27246.05
3386,27246.06
3387,27246.06
3388,27246.06
3389,27246.06
3390,27246.06
3391,27246.07
3392,27246.07
3393,27246.07
3394,27246.07
3395,27246.07
3396,27246.08
3397,27246.08
3398,27246.08
3399,27246.08
3400,27246.08
3401,27246.09
3402,27246.09
3403,27246.09
3404,27246.09
3405,27246.09
3406,27246.1
3407,27246.1
3408,27246.1
3409,27246.1
3410,27246.1
3411,27246.11
3412,27246.11
3413,27246.11
3414,27246.11
3415,27246.11
3416,27246.12
3417,27246.12
3418,27246.12
3419,27246.12
3420,27246.12
3421,27246.13
3422,27246.13
3423,27246.13
3424,27246.13
3425,27246.13
3426,27246.14
3427,27246.14
3428,27246.14
3429,27246.14
3430,27246.14
3431,27246.15
3432,27246.15
3433,27246.15
3434,27246.15
3435,27246.15
3436,27246.16
3437,27246.16
3438,27246.16
3439,27246.16
3440,27246.16
3441,27246.17
3442,27246.17
3443,27246.17
3444,27246.17
3445,27246.17
3446,27246.18
3447,27246.18
3448,27246.18
3449,27246.18
3450,27246.18
3451,27246.18
3452,27246.19
3453,27246.19
3454,27246.19
3455,27246.19
3456,27246.19
3457,27246.2
3458,27246.2
3459,27246.2
3460,27246.2
3461,27246.21
3462,27246.21
3463,27246.21
3464,27246.21
3465,27246.21
3466,27246.22
3467,27246.22
3468,27246.22
3469,27246.22
3470,27246.22
3471,27246.23
3472,27246.23
3473,27246.23
3474,27246.23
3475,27246.23
3476,27246.24
3477,27246.24
3478,27246.24
3479,27246.24
3480,27246.24
3481,27246.25
3482,27246.25
3483,27246.25
3484,27246.25
3485,27246.25
3486,27246.26
3487,27246.26
3488,27246.26
3489,27246.26
3490,27246.26
3491,27246.27
3492,27246.27
3493,27246.27
3494,27246.27
3495,27246.27
3496,27246.28
3497,27246.28
3498,27246.28
3499,27246.28
3500,27246.28
3501,27246.29
3502,27246.29
3503,27246.29
3504,27246.29
3505,27246.29
3506,27246.3
3507,27246.3
3508,27246.3
3509,27246.3
3510,27246.3
3511,27246.31
3512,27246.31
3513,27246.31
3514,27246.31
3515,27246.31
3516,27246.32
3517,27246.32
3518,27246.32
3519,27246.32
3520,27246.32
3521,27246.33
3522,27246.33
3523,27246.33
3524,27246.33
3525,27246.33
3526,27246.34
3527,27246.34
3528,27246.34
3529,27246.34
3530,27246.34
3531,27246.34
3532,27246.35
3533,27246.35
3534,27246.35
3535,27246.35
3536,27246.35
3537,27246.36
3538,27246.36
3539,27246.36
3540,27246.36
3541,27246.36
3542,27246.37
3543,27246.37
3544,27246.37
3545,27246.37
3546,27246.37
3547,27246.38
3548,27246.38
3549,27246.38
3550,27246.38
3551,27246.38
3552,27246.39
3553,27246.39
3554,27246.39
3555,27246.39
3556,27246.39
3557,27246.4
3558,27246.4
3559,27246.4
3560,27246.4
3561,27246.4
3562,27246.41
3563,27246.41
3564,27246.41
3565,27246.41
3566,27246.41
3567,27246.42
3568,27246.42
3569,27246.42
3570,27246.42
3571,27246.42
3572,27246.43
3573,27246.43
3574,27246.43
3575,27246.43
3576,27246.43
3577,27246.44
3578,27246.44
3579,27246.44
3580,27246.44
3581,27246.44
3582,27246.45
3583,27246.45
3584,27246.45
3585,27246.45
3586,27246.45
3587,27246.46
3588,27246.46
3589,27246.46
3590,27246.46
3591,27246.46
3592,27246.47
3593,27246.47
3594,27246.47
3595,27246.47
3596,27246.47
3597,27246.48
3598,27246.48
3599,27246.48
3600,27246.48
3601,27246.48
3602,27246.49
3603,27246.49
3604,27246.49
3605,27246.49
3606,27246.49
3607,27246.5
3608,27246.5
3609,27246.5
3610,27246.5
3611,27246.5
