row_index,WNAC.AccY
1983,0.0
1984,-0.01
1985,0.0
1986,-0.01
1987,0.0
1988,-0.01
1989,0.0
1990,0.0
1991,-0.01
1992,-0.01
1993,-0.01
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,-0.01
2002,-0.01
2003,0.0
2004,-0.01
2005,0.0
2006,0.0
2007,-0.01
2008,0.0
2009,-0.01
2010,0.0
2011,-0.01
2012,-0.01
2013,0.0
2014,-0.01
2015,0.0
2016,-0.01
2017,0.0
2018,-0.01
2019,-0.01
2020,-0.01
2021,0.0
2022,0.0
2023,0.0
2024,-0.01
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,-0.01
2030,0.0
2031,-0.01
2032,0.0
2033,0.0
2034,-0.01
2035,-0.01
2036,0.0
2037,-0.01
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,-0.01
2043,-0.01
2044,-0.01
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,-0.01
2051,0.0
2052,-0.01
2053,0.0
2054,0.0
2055,-0.01
2056,0.0
2057,0.0
2058,-0.01
2059,0.0
2060,-0.01
2061,-0.01
2062,0.0
2063,0.0
2064,-0.01
2065,-0.01
2066,-0.01
2067,0.0
2068,0.0
2069,0.0
2070,-0.01
2071,-0.01
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,-0.01
2077,-0.01
2078,-0.01
2079,0.0
2080,0.0
2081,0.0
2082,-0.01
2083,0.0
2084,0.0
2085,-0.01
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,-0.01
2091,-0.01
2092,-0.01
2093,-0.01
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,-0.01
2099,0.0
2100,-0.01
2101,-0.01
2102,-0.01
2103,0.0
2104,-0.01
2105,0.0
2106,0.0
2107,-0.01
2108,0.0
2109,0.0
2110,-0.01
2111,0.0
2112,0.0
2113,0.0
2114,-0.01
2115,0.0
2116,-0.01
2117,-0.01
2118,-0.01
2119,-0.01
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,-0.01
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,-0.01
2131,0.0
2132,0.0
2133,-0.01
2134,0.0
2135,0.0
2136,-0.01
2137,-0.01
2138,0.0
2139,-0.01
2140,0.0
2141,0.0
2142,-0.01
2143,0.0
2144,-0.01
2145,-0.01
2146,0.0
2147,0.0
2148,0.0
2149,-0.01
2150,-0.01
2151,-0.01
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,-0.01
2157,-0.01
2158,-0.01
2159,0.0
2160,0.0
2161,0.0
2162,-0.01
2163,-0.01
2164,-0.01
2165,0.0
2166,0.0
2167,0.0
2168,-0.01
2169,-0.01
2170,0.0
2171,-0.01
2172,0.0
2173,-0.01
2174,0.0
2175,-0.01
2176,-0.01
2177,0.0
2178,-0.01
2179,0.0
2180,0.0
2181,0.0
2182,-0.01
2183,0.0
2184,-0.01
2185,-0.01
2186,0.0
2187,-0.01
2188,0.0
2189,-0.01
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,-0.01
2195,-0.01
2196,0.0
2197,0.0
2198,0.0
2199,-0.01
2200,-0.01
2201,-0.01
2202,0.0
2203,-0.01
2204,0.0
2205,-0.01
2206,-0.01
2207,-0.01
2208,-0.01
2209,-0.01
2210,0.0
2211,-0.01
2212,0.0
2213,0.0
2214,0.0
2215,-0.01
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,-0.01
2221,-0.01
2222,-0.01
2223,-0.01
2224,0.0
2225,-0.01
2226,-0.01
2227,0.0
2228,-0.01
2229,0.0
2230,-0.01
2231,0.0
2232,0.0
2233,0.0
2234,-0.01
2235,-0.01
2236,-0.01
2237,-0.01
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,-0.01
2243,-0.01
2244,-0.01
2245,0.0
2246,-0.01
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,-0.01
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,-0.01
2258,-0.01
2259,-0.01
2260,0.0
2261,-0.01
2262,0.0
2263,0.0
2264,0.0
2265,-0.01
2266,-0.01
2267,-0.01
2268,-0.01
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,-0.01
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,-0.01
2288,0.0
2289,0.0
2290,-0.01
2291,-0.01
2292,0.0
2293,-0.01
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,-0.01
2299,-0.01
2300,-0.01
2301,-0.01
2302,0.0
2303,0.0
2304,0.0
2305,-0.01
2306,-0.01
2307,0.0
2308,0.0
2309,0.0
2310,-0.01
2311,0.0
2312,0.0
2313,0.0
2314,-0.01
2315,-0.01
2316,-0.01
2317,-0.01
2318,0.0
2319,-0.01
2320,0.0
2321,0.0
2322,-0.01
2323,-0.01
2324,0.0
2325,-0.01
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,-0.01
2331,0.0
2332,-0.01
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,-0.01
2340,-0.01
2341,0.0
2342,0.0
2343,0.0
2344,-0.01
2345,-0.01
2346,-0.01
2347,0.0
2348,-0.01
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,-0.01
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,-0.01
2362,-0.01
2363,0.0
2364,-0.01
2365,0.0
2366,-0.01
2367,-0.01
2368,0.0
2369,0.0
2370,-0.01
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,-0.01
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,-0.01
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,-0.01
2396,0.0
2397,0.0
2398,-0.01
2399,0.0
2400,0.0
2401,-0.01
2402,-0.01
2403,-0.01
2404,-0.01
2405,-0.01
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,-0.01
2411,-0.01
2412,-0.01
2413,0.0
2414,-0.01
2415,-0.01
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,-0.01
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,-0.01
2429,-0.01
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,-0.01
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,-0.01
2447,0.0
2448,0.0
2449,0.0
2450,-0.01
2451,0.0
2452,-0.01
2453,-0.01
2454,-0.01
2455,0.0
2456,0.0
2457,0.0
2458,-0.01
2459,-0.01
2460,0.0
2461,0.0
2462,0.0
2463,-0.01
2464,-0.01
2465,-0.01
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,-0.01
2471,-0.01
2472,-0.01
2473,-0.01
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,-0.01
2482,-0.01
2483,-0.01
2484,0.0
2485,-0.01
2486,-0.01
2487,0.0
2488,0.0
2489,-0.01
2490,-0.01
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,-0.01
2497,-0.01
2498,-0.01
2499,0.0
2500,-0.01
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,-0.01
2506,-0.01
2507,-0.01
2508,-0.01
2509,-0.01
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,-0.01
2515,0.0
2516,-0.01
2517,-0.01
2518,0.0
2519,-0.01
2520,-0.01
2521,-0.01
2522,-0.01
2523,-0.01
2524,0.0
2525,0.0
2526,0.0
2527,-0.01
2528,-0.01
2529,-0.01
2530,-0.01
2531,-0.01
2532,-0.01
2533,-0.01
2534,-0.01
2535,-0.01
2536,0.0
2537,0.0
2538,0.0
2539,-0.01
2540,-0.01
2541,-0.01
2542,-0.01
2543,-0.01
2544,0.0
2545,0.0
2546,-0.01
2547,0.0
2548,-0.01
2549,0.0
2550,0.0
2551,0.0
2552,-0.01
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,-0.01
2558,0.0
2559,-0.01
2560,0.0
2561,0.0
2562,-0.01
2563,-0.01
2564,0.0
2565,-0.01
2566,-0.01
2567,0.0
2568,-0.01
2569,-0.01
2570,-0.01
2571,-0.01
2572,0.0
2573,0.0
2574,-0.01
2575,-0.01
2576,-0.01
2577,-0.01
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,-0.01
2583,-0.01
2584,-0.01
2585,-0.01
2586,0.0
2587,0.0
2588,-0.01
2589,-0.01
2590,-0.01
2591,-0.01
2592,0.0
2593,-0.01
2594,-0.01
2595,-0.01
2596,-0.01
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,-0.01
2603,-0.01
2604,-0.01
2605,-0.01
2606,-0.01
2607,0.0
2608,0.0
2609,0.0
2610,-0.01
2611,0.0
2612,-0.01
2613,-0.01
2614,-0.01
2615,0.0
2616,0.0
2617,-0.01
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,-0.01
2626,-0.01
2627,0.0
2628,0.0
2629,0.0
2630,-0.01
2631,-0.01
2632,-0.01
2633,-0.01
2634,0.0
2635,-0.01
2636,-0.01
2637,-0.01
2638,-0.01
2639,0.0
2640,-0.01
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,-0.01
2647,-0.01
2648,0.0
2649,0.0
2650,-0.01
2651,0.0
2652,-0.01
2653,-0.01
2654,0.0
2655,0.0
2656,-0.01
2657,0.0
2658,0.0
2659,-0.01
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,-0.01
2665,-0.01
2666,-0.01
2667,-0.01
2668,0.0
2669,0.0
2670,-0.01
2671,-0.01
2672,-0.01
2673,-0.01
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,-0.01
2679,-0.01
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,-0.01
2685,-0.01
2686,0.0
2687,-0.01
2688,0.0
2689,0.0
2690,-0.02
2691,-0.01
2692,0.0
2693,-0.01
2694,-0.01
2695,-0.01
2696,-0.01
2697,0.0
2698,0.0
2699,-0.01
2700,-0.01
2701,-0.01
2702,-0.01
2703,0.0
2704,0.0
2705,0.0
2706,-0.01
2707,-0.01
2708,-0.01
2709,0.0
2710,0.0
2711,0.0
2712,-0.01
2713,-0.01
2714,-0.01
2715,-0.01
2716,-0.01
2717,0.0
2718,-0.01
2719,0.0
2720,-0.01
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,-0.01
2727,0.0
2728,0.0
2729,-0.01
2730,0.0
2731,-0.01
2732,-0.01
2733,-0.01
2734,-0.01
2735,-0.01
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,-0.01
2741,-0.01
2742,0.0
2743,-0.01
2744,-0.01
2745,-0.01
2746,-0.01
2747,0.0
2748,-0.01
2749,0.0
2750,-0.01
2751,0.0
2752,-0.01
2753,0.0
2754,0.0
2755,0.0
2756,-0.01
2757,0.0
2758,-0.01
2759,-0.01
2760,-0.01
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,-0.01
2767,-0.01
2768,-0.01
2769,-0.01
2770,-0.01
2771,0.0
2772,-0.01
2773,0.0
2774,-0.01
2775,0.0
2776,0.0
2777,-0.01
2778,0.0
2779,0.0
2780,-0.01
2781,-0.01
2782,0.0
2783,0.0
2784,0.0
2785,-0.01
2786,0.0
2787,0.0
2788,0.0
2789,-0.01
2790,0.0
2791,-0.01
2792,-0.01
2793,-0.01
2794,0.0
2795,-0.01
2796,0.0
2797,0.0
2798,-0.01
2799,-0.01
2800,-0.01
2801,-0.01
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,-0.01
2808,-0.01
2809,-0.01
2810,-0.01
2811,-0.01
2812,-0.01
2813,-0.01
2814,-0.01
2815,0.0
2816,0.0
2817,0.0
2818,-0.01
2819,0.0
2820,-0.01
2821,0.0
2822,-0.01
2823,-0.01
2824,-0.01
2825,-0.01
2826,-0.01
2827,-0.01
2828,0.0
2829,0.0
2830,0.0
2831,-0.01
2832,-0.01
2833,-0.01
2834,0.0
2835,-0.01
2836,0.0
2837,0.0
2838,0.0
2839,-0.01
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,-0.01
2845,-0.01
2846,-0.01
2847,-0.01
2848,-0.01
2849,-0.01
2850,0.0
2851,-0.01
2852,0.0
2853,0.0
2854,-0.01
2855,-0.01
2856,-0.01
2857,-0.01
2858,-0.01
2859,-0.01
2860,0.0
2861,0.0
2862,-0.01
2863,-0.01
2864,-0.01
2865,-0.01
2866,0.0
2867,0.0
2868,-0.01
2869,-0.01
2870,-0.01
2871,-0.01
2872,-0.01
2873,-0.01
2874,0.0
2875,-0.01
2876,-0.01
2877,-0.01
2878,-0.01
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,-0.01
2884,-0.01
2885,-0.01
2886,-0.01
2887,-0.01
2888,0.0
2889,-0.01
2890,-0.01
2891,0.0
2892,0.0
2893,-0.01
2894,0.0
2895,-0.01
2896,-0.01
2897,-0.01
2898,0.0
2899,0.0
2900,0.0
2901,-0.01
2902,0.0
2903,0.0
2904,0.0
2905,-0.01
2906,0.0
2907,-0.01
2908,-0.01
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,-0.01
2915,-0.01
2916,-0.01
2917,-0.01
2918,-0.01
2919,0.0
2920,0.0
2921,0.0
2922,-0.01
2923,-0.01
2924,0.0
2925,0.0
2926,0.0
2927,-0.01
2928,0.0
2929,-0.01
2930,-0.01
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,-0.01
2936,0.0
2937,0.0
2938,0.0
2939,-0.01
2940,-0.01
2941,-0.02
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,-0.02
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,-0.01
2956,-0.01
2957,-0.01
2958,-0.01
2959,0.0
2960,0.0
2961,-0.01
2962,-0.01
2963,0.0
2964,-0.01
2965,0.0
2966,-0.01
2967,-0.01
2968,0.0
2969,-0.01
2970,0.0
2971,0.0
2972,-0.01
2973,-0.01
2974,-0.01
2975,0.0
2976,-0.01
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,-0.01
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,-0.01
2994,0.0
2995,-0.01
2996,-0.01
2997,-0.01
2998,0.0
2999,0.0
3000,-0.01
3001,-0.01
3002,-0.01
3003,-0.01
3004,-0.01
3005,-0.01
3006,0.0
3007,-0.01
3008,-0.01
3009,-0.01
3010,0.0
3011,-0.01
3012,0.0
3013,0.0
3014,0.0
3015,-0.01
3016,-0.01
3017,-0.01
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,-0.01
3023,0.0
3024,0.0
3025,0.0
3026,-0.01
3027,-0.01
3028,0.0
3029,-0.01
3030,-0.01
3031,0.0
3032,-0.01
3033,-0.01
3034,0.0
3035,-0.01
3036,-0.01
3037,-0.01
3038,-0.01
3039,-0.01
3040,0.0
3041,0.0
3042,-0.01
3043,0.0
3044,-0.01
3045,0.0
3046,-0.01
3047,0.0
3048,-0.01
3049,0.0
3050,0.0
3051,-0.01
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,-0.01
3059,-0.01
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,-0.01
3067,-0.01
3068,0.0
3069,-0.01
3070,-0.01
3071,0.0
3072,-0.01
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,-0.01
3079,-0.01
3080,0.0
3081,-0.01
3082,-0.01
3083,-0.01
3084,0.0
3085,-0.01
3086,0.0
3087,0.0
3088,0.0
3089,-0.01
3090,-0.01
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,-0.01
3096,-0.01
3097,-0.01
3098,-0.01
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,-0.01
3105,-0.01
3106,-0.01
3107,0.0
3108,0.0
3109,-0.01
3110,-0.01
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,-0.01
3117,0.0
3118,0.0
3119,0.0
3120,-0.01
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,-0.01
3126,0.0
3127,-0.01
3128,-0.01
3129,-0.01
3130,0.0
3131,-0.01
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,-0.01
3138,-0.01
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,-0.01
3144,-0.01
3145,0.0
3146,0.0
3147,0.0
3148,-0.01
3149,-0.01
3150,0.0
3151,-0.01
3152,-0.01
3153,0.0
3154,0.0
3155,0.0
3156,-0.01
3157,-0.01
3158,-0.01
3159,0.0
3160,-0.01
3161,0.0
3162,-0.01
3163,-0.01
3164,0.0
3165,-0.01
3166,0.0
3167,0.0
3168,-0.01
3169,-0.01
3170,-0.01
3171,-0.01
3172,-0.01
3173,0.0
3174,-0.01
3175,0.0
3176,0.0
3177,-0.01
3178,-0.01
3179,-0.01
3180,0.0
3181,0.0
3182,0.0
3183,-0.01
3184,0.0
3185,-0.01
3186,0.0
3187,0.0
3188,0.0
3189,-0.01
3190,-0.01
3191,-0.01
3192,0.0
3193,0.0
3194,-0.01
3195,-0.01
3196,0.0
3197,-0.01
3198,0.0
3199,0.0
3200,-0.01
3201,0.0
3202,-0.01
3203,-0.01
3204,0.0
3205,-0.01
3206,0.0
3207,-0.01
3208,-0.01
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,-0.01
3215,-0.01
3216,-0.01
3217,0.0
3218,0.0
3219,-0.01
3220,0.0
3221,0.0
3222,-0.01
3223,0.0
3224,0.0
3225,0.0
3226,0.0
3227,-0.01
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,-0.01
3236,0.0
3237,0.0
3238,-0.01
3239,0.0
3240,0.0
3241,-0.01
3242,-0.01
3243,-0.01
3244,-0.01
3245,0.0
3246,-0.01
3247,0.0
3248,-0.01
3249,-0.01
3250,-0.01
3251,-0.01
3252,-0.01
3253,0.0
3254,0.0
3255,-0.01
3256,-0.01
3257,0.0
3258,0.0
3259,-0.01
3260,-0.01
3261,-0.01
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,-0.01
3267,0.0
3268,0.0
3269,-0.01
3270,-0.01
3271,0.0
3272,0.0
3273,-0.01
3274,-0.01
3275,-0.01
3276,-0.01
3277,-0.01
3278,-0.01
3279,-0.01
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,-0.01
3285,-0.01
3286,0.0
3287,-0.01
3288,0.0
3289,-0.01
3290,-0.01
3291,-0.01
3292,-0.01
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,-0.01
3299,0.0
3300,-0.01
3301,0.0
3302,0.0
3303,-0.01
3304,-0.01
3305,-0.01
3306,-0.01
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,-0.01
3312,-0.01
3313,0.0
3314,-0.01
3315,0.0
3316,0.0
3317,-0.01
3318,-0.01
3319,-0.01
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,-0.01
3326,0.0
3327,0.0
3328,-0.01
3329,0.0
3330,-0.01
3331,-0.01
3332,-0.01
3333,-0.01
3334,0.0
3335,0.0
3336,0.0
3337,-0.01
3338,-0.01
3339,-0.01
3340,0.0
3341,0.0
3342,-0.01
3343,0.0
3344,-0.01
3345,-0.01
3346,-0.01
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,-0.01
3352,0.0
3353,-0.01
3354,-0.01
3355,0.0
3356,0.0
3357,-0.01
3358,0.0
3359,-0.01
3360,0.0
3361,0.0
3362,-0.01
3363,-0.01
3364,0.0
3365,-0.01
3366,-0.01
3367,-0.01
3368,0.0
3369,0.0
3370,-0.01
3371,0.0
3372,0.0
3373,-0.01
3374,-0.01
3375,0.0
3376,-0.01
3377,0.0
3378,0.0
3379,-0.01
3380,0.0
3381,-0.01
3382,-0.01
3383,0.0
3384,-0.01
3385,-0.01
3386,0.0
3387,-0.01
3388,-0.01
3389,0.0
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,-0.01
3395,0.0
3396,-0.01
3397,0.0
3398,-0.01
3399,0.0
3400,0.0
3401,-0.01
3402,0.0
3403,0.0
3404,0.0
3405,-0.01
3406,-0.01
3407,0.0
3408,-0.01
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,-0.01
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,0.0
3419,-0.01
3420,0.0
3421,0.0
3422,0.0
3423,0.0
3424,-0.01
3425,-0.01
3426,-0.01
3427,-0.01
3428,0.0
3429,-0.01
3430,0.0
3431,0.0
3432,-0.01
3433,-0.01
3434,-0.01
3435,0.0
3436,0.0
3437,0.0
3438,-0.01
3439,-0.01
3440,0.0
3441,-0.01
3442,0.0
3443,0.0
3444,0.0
3445,-0.01
3446,-0.01
3447,0.0
3448,0.0
3449,0.0
3450,-0.01
3451,-0.01
3452,-0.01
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,-0.01
3458,-0.01
3459,0.0
3460,0.0
3461,0.0
3462,-0.01
3463,0.0
3464,-0.01
3465,-0.01
3466,-0.01
3467,0.0
3468,0.0
3469,0.0
3470,-0.01
3471,0.0
3472,-0.01
3473,-0.01
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,-0.01
3479,-0.01
3480,0.0
3481,-0.01
3482,0.0
3483,0.0
3484,-0.01
3485,-0.01
3486,-0.01
3487,0.0
3488,0.0
3489,-0.01
3490,0.0
3491,0.0
3492,-0.01
3493,-0.01
3494,-0.01
3495,-0.01
3496,0.0
3497,-0.01
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,-0.01
3510,0.0
3511,-0.01
3512,0.0
3513,0.0
3514,-0.01
3515,0.0
3516,0.0
3517,-0.01
3518,-0.01
3519,-0.01
3520,0.0
3521,-0.01
3522,0.0
3523,0.0
3524,-0.01
3525,0.0
3526,0.0
3527,0.0
3528,-0.01
3529,-0.01
3530,0.0
3531,0.0
3532,-0.01
3533,0.0
3534,0.0
3535,0.0
3536,-0.01
3537,-0.01
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,-0.01
3543,-0.01
3544,-0.01
3545,-0.01
3546,0.0
3547,0.0
3548,-0.01
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,-0.01
3565,-0.01
3566,0.0
3567,-0.01
3568,-0.01
3569,0.0
3570,-0.01
3571,-0.01
3572,0.0
3573,-0.01
3574,0.0
3575,-0.01
3576,-0.01
3577,-0.01
3578,-0.01
3579,-0.01
3580,-0.01
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,-0.01
3587,-0.01
3588,-0.01
3589,-0.01
3590,0.0
3591,0.0
3592,-0.01
3593,-0.01
3594,0.0
3595,0.0
3596,-0.01
3597,0.0
3598,0.0
3599,0.0
3600,-0.01
3601,-0.01
3602,-0.01
3603,-0.01
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,-0.01
3611,0.0
3612,0.0
3613,-0.01
3614,0.0
3615,-0.01
3616,-0.01
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,-0.01
3624,-0.01
3625,0.0
3626,0.0
3627,-0.01
3628,0.0
3629,-0.01
3630,0.0
3631,0.0
3632,0.0
3633,-0.01
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,-0.01
3642,0.0
3643,0.0
3644,-0.01
3645,0.0
3646,-0.01
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,-0.01
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,-0.01
3661,0.0
3662,0.0
3663,-0.01
3664,-0.01
3665,0.0
3666,-0.01
3667,-0.01
3668,-0.01
3669,0.0
3670,0.0
3671,0.0
3672,-0.01
3673,-0.01
3674,-0.01
3675,0.0
3676,0.0
3677,-0.01
3678,0.0
3679,0.0
3680,-0.01
3681,-0.01
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,-0.01
3687,0.0
3688,0.0
3689,-0.01
3690,-0.01
3691,0.0
3692,0.0
3693,-0.01
3694,-0.01
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,-0.01
3703,-0.01
3704,0.0
3705,0.0
3706,-0.01
3707,-0.01
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,-0.01
3715,-0.01
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,-0.01
3724,-0.01
3725,0.0
3726,-0.01
3727,0.0
3728,-0.01
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,-0.01
3734,-0.01
3735,0.0
3736,-0.01
3737,-0.01
3738,-0.01
3739,-0.01
3740,-0.01
3741,-0.01
3742,-0.01
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,-0.01
3750,-0.01
3751,0.0
3752,-0.01
3753,-0.01
3754,0.0
3755,-0.01
3756,0.0
3757,-0.01
3758,0.0
3759,-0.01
3760,0.0
3761,0.0
3762,-0.01
3763,-0.01
3764,-0.01
3765,0.0
3766,0.0
3767,-0.01
3768,0.0
3769,-0.01
3770,-0.01
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,-0.01
3777,0.0
3778,-0.01
3779,0.0
3780,0.0
3781,-0.01
3782,-0.01
3783,-0.01
3784,-0.01
3785,0.0
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,-0.01
3791,0.0
3792,-0.01
3793,0.0
3794,-0.01
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,-0.01
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,-0.01
3805,0.0
3806,-0.01
3807,0.0
3808,0.0
3809,0.0
3810,0.0
3811,0.0
3812,-0.01
3813,0.0
3814,-0.01
3815,0.0
3816,-0.01
3817,-0.01
3818,0.0
3819,0.0
3820,-0.01
3821,0.0
3822,0.0
3823,0.0
3824,0.0
3825,0.0
3826,0.0
3827,0.0
3828,-0.01
3829,0.0
3830,0.0
3831,-0.01
3832,0.0
3833,-0.01
3834,0.0
3835,0.0
3836,0.0
3837,0.0
3838,-0.01
3839,-0.01
3840,0.0
3841,-0.01
3842,-0.01
3843,0.0
3844,0.0
3845,-0.01
3846,0.0
3847,0.0
3848,0.0
3849,0.0
3850,-0.01
3851,-0.01
3852,-0.01
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,-0.01
3858,-0.01
3859,0.0
3860,-0.01
3861,-0.01
3862,0.0
