row_index,WGEN.TotTm.actTmVal_h
1867,41600.83
1868,41600.83
1869,41600.83
1870,41600.84
1871,41600.84
1872,41600.84
1873,41600.84
1874,41600.85
1875,41600.85
1876,41600.85
1877,41600.85
1878,41600.85
1879,41600.85
1880,41600.86
1881,41600.86
1882,41600.86
1883,41600.86
1884,41600.87
1885,41600.87
1886,41600.87
1887,41600.87
1888,41600.87
1889,41600.87
1890,41600.88
1891,41600.88
1892,41600.88
1893,41600.89
1894,41600.89
1895,41600.89
1896,41600.89
1897,41600.89
1898,41600.89
1899,41600.9
1900,41600.9
1901,41600.9
1902,41600.9
1903,41600.91
1904,41600.91
1905,41600.91
1906,41600.91
1907,41600.91
1908,41600.91
1909,41600.92
1910,41600.92
1911,41600.92
1912,41600.92
1913,41600.92
1914,41600.92
1915,41600.93
1916,41600.93
1917,41600.93
1918,41600.93
1919,41600.94
1920,41600.94
1921,41600.94
1922,41600.94
1923,41600.94
1924,41600.94
1925,41600.95
1926,41600.95
1927,41600.95
1928,41600.96
1929,41600.96
1930,41600.96
1931,41600.96
1932,41600.96
1933,41600.96
1934,41600.96
1935,41600.97
1936,41600.97
1937,41600.97
1938,41600.97
1939,41600.97
1940,41600.98
1941,41600.98
1942,41600.98
1943,41600.98
1944,41600.98
1945,41600.99
1946,41600.99
1947,41600.99
1948,41600.99
1949,41601.0
1950,41601.0
1951,41601.0
1952,41601.0
1953,41601.0
1954,41601.0
1955,41601.01
1956,41601.01
1957,41601.01
1958,41601.01
1959,41601.01
1960,41601.01
1961,41601.02
1962,41601.02
1963,41601.02
1964,41601.02
1965,41601.03
1966,41601.03
1967,41601.03
1968,41601.03
1969,41601.03
1970,41601.03
1971,41601.04
1972,41601.04
1973,41601.04
1974,41601.04
1975,41601.05
1976,41601.05
1977,41601.05
1978,41601.05
1979,41601.05
1980,41601.06
1981,41601.06
1982,41601.06
1983,41601.06
1984,41601.07
1985,41601.07
1986,41601.07
1987,41601.07
1988,41601.07
1989,41601.07
1990,41601.08
1991,41601.08
1992,41601.08
1993,41601.08
1994,41601.08
1995,41601.08
1996,41601.09
1997,41601.09
1998,41601.09
1999,41601.09
2000,41601.1
2001,41601.1
2002,41601.1
2003,41601.1
2004,41601.1
2005,41601.1
2006,41601.11
2007,41601.11
2008,41601.11
2009,41601.11
2010,41601.12
2011,41601.12
2012,41601.12
2013,41601.12
2014,41601.12
2015,41601.12
2016,41601.13
2017,41601.13
2018,41601.13
2019,41601.13
2020,41601.14
2021,41601.14
2022,41601.14
2023,41601.14
2024,41601.14
2025,41601.14
2026,41601.15
2027,41601.15
2028,41601.15
2029,41601.15
2030,41601.16
2031,41601.16
2032,41601.16
2033,41601.16
2034,41601.16
2035,41601.16
2036,41601.17
2037,41601.17
2038,41601.17
2039,41601.17
2040,41601.17
2041,41601.17
2042,41601.18
2043,41601.18
2044,41601.18
2045,41601.18
2046,41601.19
2047,41601.19
2048,41601.19
2049,41601.19
2050,41601.19
2051,41601.19
2052,41601.2
2053,41601.2
2054,41601.2
2055,41601.2
2056,41601.21
2057,41601.21
2058,41601.21
2059,41601.21
2060,41601.21
2061,41601.22
2062,41601.22
2063,41601.22
2064,41601.22
2065,41601.23
2066,41601.23
2067,41601.23
2068,41601.23
2069,41601.23
2070,41601.23
2071,41601.24
2072,41601.24
2073,41601.24
2074,41601.24
2075,41601.25
2076,41601.25
2077,41601.25
2078,41601.25
2079,41601.25
2080,41601.25
2081,41601.26
2082,41601.26
2083,41601.26
2084,41601.26
2085,41601.26
2086,41601.26
2087,41601.27
2088,41601.27
2089,41601.27
2090,41601.27
2091,41601.28
2092,41601.28
2093,41601.28
2094,41601.28
2095,41601.28
2096,41601.29
2097,41601.29
2098,41601.29
2099,41601.29
2100,41601.3
2101,41601.3
2102,41601.3
2103,41601.3
2104,41601.3
2105,41601.3
2106,41601.3
2107,41601.3
2108,41601.31
2109,41601.31
2110,41601.31
2111,41601.31
2112,41601.32
2113,41601.32
2114,41601.32
2115,41601.32
2116,41601.32
2117,41601.33
2118,41601.33
2119,41601.33
2120,41601.33
2121,41601.33
2122,41601.33
2123,41601.34
2124,41601.34
2125,41601.34
2126,41601.34
2127,41601.35
2128,41601.35
2129,41601.35
2130,41601.35
2131,41601.35
2132,41601.35
2133,41601.36
2134,41601.36
2135,41601.36
2136,41601.36
2137,41601.37
2138,41601.37
2139,41601.37
2140,41601.37
2141,41601.37
2142,41601.37
2143,41601.38
2144,41601.38
2145,41601.38
2146,41601.38
2147,41601.39
2148,41601.39
2149,41601.39
2150,41601.39
2151,41601.39
2152,41601.4
2153,41601.4
2154,41601.4
2155,41601.4
2156,41601.41
2157,41601.41
2158,41601.41
2159,41601.41
2160,41601.41
2161,41601.41
2162,41601.42
2163,41601.42
2164,41601.42
2165,41601.42
2166,41601.42
2167,41601.42
2168,41601.43
2169,41601.43
2170,41601.43
2171,41601.43
2172,41601.44
2173,41601.44
2174,41601.44
2175,41601.44
2176,41601.44
2177,41601.44
2178,41601.45
2179,41601.45
2180,41601.45
2181,41601.45
2182,41601.46
2183,41601.46
2184,41601.46
2185,41601.46
2186,41601.46
2187,41601.46
2188,41601.47
2189,41601.47
2190,41601.47
2191,41601.47
2192,41601.48
2193,41601.48
2194,41601.48
2195,41601.48
2196,41601.48
2197,41601.48
2198,41601.49
2199,41601.49
2200,41601.49
2201,41601.5
2202,41601.5
2203,41601.5
2204,41601.5
2205,41601.5
2206,41601.5
2207,41601.51
2208,41601.51
2209,41601.51
2210,41601.51
2211,41601.51
2212,41601.51
2213,41601.52
2214,41601.52
2215,41601.52
2216,41601.52
2217,41601.53
2218,41601.53
2219,41601.53
2220,41601.53
2221,41601.53
2222,41601.53
2223,41601.54
2224,41601.54
2225,41601.54
2226,41601.54
2227,41601.55
2228,41601.55
2229,41601.55
2230,41601.55
2231,41601.55
2232,41601.55
2233,41601.56
2234,41601.56
2235,41601.56
2236,41601.56
2237,41601.57
2238,41601.57
2239,41601.57
2240,41601.57
2241,41601.57
2242,41601.58
2243,41601.58
2244,41601.58
2245,41601.58
2246,41601.58
2247,41601.58
2248,41601.59
2249,41601.59
2250,41601.59
2251,41601.59
2252,41601.6
2253,41601.6
2254,41601.6
2255,41601.6
2256,41601.6
2257,41601.6
2258,41601.61
2259,41601.61
2260,41601.61
2261,41601.61
2262,41601.62
2263,41601.62
2264,41601.62
2265,41601.62
2266,41601.62
2267,41601.62
2268,41601.63
2269,41601.63
2270,41601.63
2271,41601.63
2272,41601.64
2273,41601.64
2274,41601.64
2275,41601.64
2276,41601.64
2277,41601.64
2278,41601.65
2279,41601.65
2280,41601.65
2281,41601.65
2282,41601.66
2283,41601.66
2284,41601.66
2285,41601.66
2286,41601.66
2287,41601.66
2288,41601.67
2289,41601.67
2290,41601.67
2291,41601.67
2292,41601.67
2293,41601.68
2294,41601.68
2295,41601.68
2296,41601.68
2297,41601.69
2298,41601.69
2299,41601.69
2300,41601.69
2301,41601.69
2302,41601.69
2303,41601.7
2304,41601.7
2305,41601.7
2306,41601.7
2307,41601.71
2308,41601.71
2309,41601.71
2310,41601.71
2311,41601.71
2312,41601.71
2313,41601.72
2314,41601.72
2315,41601.72
2316,41601.72
2317,41601.73
2318,41601.73
2319,41601.73
2320,41601.73
2321,41601.73
2322,41601.73
2323,41601.74
2324,41601.74
2325,41601.74
2326,41601.75
2327,41601.75
2328,41601.75
2329,41601.75
2330,41601.75
2331,41601.75
2332,41601.76
2333,41601.76
2334,41601.76
2335,41601.76
2336,41601.76
2337,41601.76
2338,41601.77
2339,41601.77
2340,41601.77
2341,41601.77
2342,41601.78
2343,41601.78
2344,41601.78
2345,41601.78
2346,41601.78
2347,41601.78
2348,41601.79
2349,41601.79
2350,41601.79
2351,41601.79
2352,41601.8
2353,41601.8
2354,41601.8
2355,41601.8
2356,41601.8
2357,41601.8
2358,41601.8
2359,41601.81
2360,41601.81
2361,41601.81
2362,41601.81
2363,41601.82
2364,41601.82
2365,41601.82
2366,41601.82
2367,41601.82
2368,41601.83
2369,41601.83
2370,41601.83
2371,41601.83
2372,41601.83
2373,41601.83
2374,41601.84
2375,41601.84
2376,41601.84
2377,41601.84
2378,41601.85
2379,41601.85
2380,41601.85
2381,41601.85
2382,41601.85
2383,41601.85
2384,41601.86
2385,41601.86
2386,41601.86
2387,41601.86
2388,41601.87
2389,41601.87
2390,41601.87
2391,41601.87
2392,41601.87
2393,41601.87
2394,41601.88
2395,41601.88
2396,41601.88
2397,41601.88
2398,41601.89
2399,41601.89
2400,41601.89
2401,41601.89
2402,41601.89
2403,41601.9
2404,41601.9
2405,41601.9
2406,41601.9
2407,41601.91
2408,41601.91
2409,41601.91
2410,41601.91
2411,41601.91
2412,41601.91
2413,41601.92
2414,41601.92
2415,41601.92
2416,41601.92
2417,41601.92
2418,41601.92
2419,41601.93
2420,41601.93
2421,41601.93
2422,41601.93
2423,41601.94
2424,41601.94
2425,41601.94
2426,41601.94
2427,41601.94
2428,41601.94
2429,41601.95
2430,41601.95
2431,41601.95
2432,41601.95
2433,41601.96
2434,41601.96
2435,41601.96
2436,41601.96
2437,41601.96
2438,41601.96
2439,41601.97
2440,41601.97
2441,41601.97
2442,41601.97
2443,41601.98
2444,41601.98
2445,41601.98
2446,41601.98
2447,41601.98
2448,41601.98
2449,41601.99
2450,41601.99
2451,41601.99
2452,41601.99
2453,41602.0
2454,41602.0
2455,41602.0
2456,41602.0
2457,41602.0
2458,41602.0
2459,41602.01
2460,41602.01
2461,41602.01
2462,41602.01
2463,41602.01
2464,41602.01
2465,41602.02
2466,41602.02
2467,41602.02
2468,41602.02
2469,41602.03
2470,41602.03
2471,41602.03
2472,41602.03
2473,41602.03
2474,41602.03
2475,41602.04
2476,41602.04
2477,41602.04
2478,41602.05
2479,41602.05
2480,41602.05
2481,41602.05
2482,41602.05
2483,41602.05
2484,41602.06
2485,41602.06
2486,41602.06
2487,41602.06
2488,41602.07
2489,41602.07
2490,41602.07
2491,41602.07
2492,41602.07
2493,41602.07
2494,41602.08
2495,41602.08
2496,41602.08
2497,41602.08
2498,41602.08
2499,41602.08
2500,41602.09
2501,41602.09
2502,41602.09
2503,41602.09
2504,41602.1
2505,41602.1
2506,41602.1
2507,41602.1
2508,41602.1
2509,41602.1
2510,41602.11
2511,41602.11
2512,41602.11
2513,41602.12
2514,41602.12
2515,41602.12
2516,41602.12
2517,41602.12
2518,41602.12
2519,41602.13
2520,41602.13
2521,41602.13
2522,41602.13
2523,41602.13
2524,41602.14
2525,41602.14
2526,41602.14
2527,41602.14
2528,41602.14
2529,41602.14
2530,41602.15
2531,41602.15
2532,41602.15
2533,41602.16
2534,41602.16
2535,41602.16
2536,41602.16
2537,41602.16
2538,41602.16
2539,41602.17
2540,41602.17
2541,41602.17
2542,41602.17
2543,41602.17
2544,41602.17
2545,41602.18
2546,41602.18
2547,41602.18
2548,41602.18
2549,41602.19
2550,41602.19
2551,41602.19
2552,41602.19
2553,41602.19
2554,41602.19
2555,41602.2
2556,41602.2
2557,41602.2
2558,41602.2
2559,41602.21
2560,41602.21
2561,41602.21
2562,41602.21
2563,41602.21
2564,41602.21
2565,41602.22
2566,41602.22
2567,41602.22
2568,41602.23
2569,41602.23
2570,41602.23
2571,41602.23
2572,41602.23
2573,41602.23
2574,41602.24
2575,41602.24
2576,41602.24
2577,41602.24
2578,41602.25
2579,41602.25
2580,41602.25
2581,41602.25
2582,41602.25
2583,41602.25
2584,41602.26
2585,41602.26
2586,41602.26
2587,41602.26
2588,41602.26
2589,41602.26
2590,41602.27
2591,41602.27
2592,41602.27
2593,41602.27
2594,41602.28
2595,41602.28
2596,41602.28
2597,41602.28
2598,41602.28
2599,41602.28
2600,41602.29
2601,41602.29
2602,41602.29
2603,41602.29
2604,41602.3
2605,41602.3
2606,41602.3
2607,41602.3
2608,41602.3
2609,41602.3
2610,41602.31
2611,41602.31
2612,41602.31
2613,41602.31
2614,41602.32
2615,41602.32
2616,41602.32
2617,41602.32
2618,41602.32
2619,41602.32
2620,41602.33
2621,41602.33
2622,41602.33
2623,41602.33
2624,41602.33
2625,41602.33
2626,41602.34
2627,41602.34
2628,41602.34
2629,41602.34
2630,41602.35
2631,41602.35
2632,41602.35
2633,41602.35
2634,41602.35
2635,41602.35
2636,41602.36
2637,41602.36
2638,41602.36
2639,41602.37
2640,41602.37
2641,41602.37
2642,41602.37
2643,41602.37
2644,41602.37
2645,41602.38
2646,41602.38
2647,41602.38
2648,41602.38
2649,41602.39
2650,41602.39
2651,41602.39
2652,41602.39
2653,41602.39
2654,41602.39
2655,41602.4
2656,41602.4
2657,41602.4
2658,41602.4
2659,41602.41
2660,41602.41
2661,41602.41
2662,41602.41
2663,41602.41
2664,41602.41
2665,41602.42
2666,41602.42
2667,41602.42
2668,41602.42
2669,41602.42
2670,41602.42
2671,41602.43
2672,41602.43
2673,41602.43
2674,41602.43
2675,41602.44
2676,41602.44
2677,41602.44
2678,41602.44
2679,41602.44
2680,41602.45
2681,41602.45
2682,41602.45
2683,41602.45
2684,41602.46
2685,41602.46
2686,41602.46
2687,41602.46
2688,41602.46
2689,41602.46
2690,41602.46
2691,41602.47
2692,41602.47
2693,41602.47
2694,41602.47
2695,41602.48
2696,41602.48
2697,41602.48
2698,41602.48
2699,41602.48
2700,41602.48
2701,41602.49
2702,41602.49
2703,41602.49
2704,41602.49
2705,41602.5
2706,41602.5
2707,41602.5
2708,41602.5
2709,41602.5
2710,41602.5
2711,41602.51
2712,41602.51
2713,41602.51
2714,41602.51
2715,41602.51
2716,41602.52
2717,41602.52
2718,41602.52
2719,41602.52
2720,41602.53
2721,41602.53
2722,41602.53
2723,41602.53
2724,41602.53
2725,41602.53
2726,41602.54
2727,41602.54
2728,41602.54
2729,41602.54
2730,41602.55
2731,41602.55
2732,41602.55
2733,41602.55
2734,41602.55
2735,41602.55
2736,41602.56
2737,41602.56
2738,41602.56
2739,41602.56
2740,41602.57
2741,41602.57
2742,41602.57
2743,41602.57
2744,41602.57
2745,41602.57
2746,41602.58
2747,41602.58
2748,41602.58
2749,41602.58
2750,41602.58
2751,41602.59
2752,41602.59
2753,41602.59
2754,41602.59
2755,41602.6
2756,41602.6
2757,41602.6
2758,41602.6
2759,41602.6
2760,41602.6
2761,41602.61
2762,41602.61
2763,41602.61
2764,41602.61
2765,41602.62
2766,41602.62
2767,41602.62
2768,41602.62
2769,41602.62
2770,41602.62
2771,41602.63
2772,41602.63
2773,41602.63
2774,41602.63
2775,41602.64
2776,41602.64
2777,41602.64
2778,41602.64
2779,41602.64
2780,41602.64
2781,41602.65
2782,41602.65
2783,41602.65
2784,41602.65
2785,41602.66
2786,41602.66
2787,41602.66
2788,41602.66
2789,41602.66
2790,41602.66
2791,41602.67
2792,41602.67
2793,41602.67
2794,41602.67
2795,41602.67
2796,41602.67
2797,41602.68
2798,41602.68
2799,41602.68
2800,41602.68
2801,41602.69
2802,41602.69
2803,41602.69
2804,41602.69
2805,41602.69
2806,41602.7
2807,41602.7
2808,41602.7
2809,41602.7
2810,41602.71
2811,41602.71
2812,41602.71
2813,41602.71
2814,41602.71
2815,41602.71
2816,41602.72
2817,41602.72
2818,41602.72
2819,41602.72
2820,41602.73
2821,41602.73
2822,41602.73
2823,41602.73
2824,41602.73
2825,41602.73
2826,41602.74
2827,41602.74
2828,41602.74
2829,41602.74
2830,41602.75
2831,41602.75
2832,41602.75
2833,41602.75
2834,41602.75
2835,41602.75
2836,41602.76
2837,41602.76
2838,41602.76
2839,41602.76
2840,41602.76
2841,41602.76
2842,41602.77
2843,41602.77
2844,41602.77
2845,41602.78
2846,41602.78
2847,41602.78
2848,41602.78
2849,41602.78
2850,41602.78
2851,41602.79
2852,41602.79
2853,41602.79
2854,41602.79
2855,41602.8
2856,41602.8
2857,41602.8
2858,41602.8
2859,41602.8
2860,41602.8
2861,41602.8
2862,41602.81
2863,41602.81
2864,41602.81
2865,41602.81
2866,41602.82
2867,41602.82
2868,41602.82
2869,41602.82
2870,41602.82
2871,41602.82
2872,41602.83
2873,41602.83
2874,41602.83
2875,41602.83
2876,41602.83
2877,41602.84
2878,41602.84
2879,41602.84
2880,41602.84
2881,41602.85
2882,41602.85
2883,41602.85
2884,41602.85
2885,41602.85
2886,41602.85
2887,41602.86
2888,41602.86
2889,41602.86
2890,41602.86
2891,41602.87
2892,41602.87
2893,41602.87
2894,41602.87
2895,41602.87
2896,41602.87
2897,41602.88
2898,41602.88
2899,41602.88
2900,41602.88
2901,41602.89
2902,41602.89
2903,41602.89
2904,41602.89
2905,41602.89
2906,41602.89
2907,41602.9
2908,41602.9
2909,41602.9
2910,41602.9
2911,41602.91
2912,41602.91
2913,41602.91
2914,41602.91
2915,41602.91
2916,41602.92
2917,41602.92
2918,41602.92
2919,41602.92
2920,41602.92
2921,41602.92
2922,41602.93
2923,41602.93
2924,41602.93
2925,41602.93
2926,41602.94
2927,41602.94
2928,41602.94
2929,41602.94
2930,41602.94
2931,41602.94
2932,41602.95
2933,41602.95
2934,41602.95
2935,41602.95
2936,41602.96
2937,41602.96
2938,41602.96
2939,41602.96
2940,41602.96
2941,41602.96
2942,41602.97
2943,41602.97
2944,41602.97
2945,41602.97
2946,41602.97
2947,41602.98
2948,41602.98
2949,41602.98
2950,41602.98
2951,41602.98
2952,41602.99
2953,41602.99
2954,41602.99
2955,41602.99
2956,41603.0
2957,41603.0
2958,41603.0
2959,41603.0
2960,41603.0
2961,41603.0
2962,41603.01
2963,41603.01
2964,41603.01
2965,41603.01
2966,41603.01
2967,41603.01
2968,41603.02
2969,41603.02
2970,41603.02
2971,41603.02
2972,41603.03
2973,41603.03
2974,41603.03
2975,41603.03
2976,41603.03
2977,41603.03
2978,41603.04
2979,41603.04
2980,41603.04
2981,41603.05
2982,41603.05
2983,41603.05
2984,41603.05
2985,41603.05
2986,41603.05
2987,41603.06
2988,41603.06
2989,41603.06
2990,41603.06
2991,41603.07
2992,41603.07
2993,41603.07
2994,41603.07
2995,41603.07
2996,41603.07
2997,41603.08
2998,41603.08
2999,41603.08
3000,41603.08
3001,41603.08
3002,41603.08
3003,41603.09
3004,41603.09
3005,41603.09
3006,41603.09
3007,41603.1
3008,41603.1
3009,41603.1
3010,41603.1
3011,41603.1
3012,41603.1
3013,41603.11
3014,41603.11
3015,41603.11
3016,41603.11
3017,41603.12
3018,41603.12
3019,41603.12
3020,41603.12
3021,41603.12
3022,41603.12
3023,41603.13
3024,41603.13
3025,41603.13
3026,41603.13
3027,41603.14
3028,41603.14
3029,41603.14
3030,41603.14
3031,41603.14
3032,41603.14
3033,41603.15
3034,41603.15
3035,41603.15
3036,41603.15
3037,41603.16
3038,41603.16
3039,41603.16
3040,41603.16
3041,41603.16
3042,41603.16
3043,41603.17
3044,41603.17
3045,41603.17
3046,41603.17
3047,41603.17
3048,41603.17
3049,41603.18
3050,41603.18
3051,41603.18
3052,41603.18
3053,41603.19
3054,41603.19
3055,41603.19
3056,41603.19
3057,41603.19
3058,41603.2
3059,41603.2
3060,41603.2
3061,41603.2
3062,41603.21
3063,41603.21
3064,41603.21
3065,41603.21
3066,41603.21
3067,41603.21
3068,41603.22
3069,41603.22
3070,41603.22
3071,41603.22
3072,41603.23
3073,41603.23
3074,41603.23
3075,41603.23
3076,41603.23
3077,41603.23
3078,41603.24
3079,41603.24
3080,41603.24
3081,41603.24
3082,41603.25
3083,41603.25
3084,41603.25
3085,41603.25
3086,41603.25
3087,41603.25
3088,41603.26
3089,41603.26
3090,41603.26
3091,41603.26
3092,41603.26
3093,41603.26
3094,41603.27
3095,41603.27
3096,41603.27
3097,41603.28
3098,41603.28
3099,41603.28
3100,41603.28
3101,41603.28
3102,41603.28
3103,41603.29
3104,41603.29
3105,41603.29
3106,41603.29
3107,41603.3
3108,41603.3
3109,41603.3
3110,41603.3
3111,41603.3
3112,41603.3
3113,41603.31
3114,41603.31
3115,41603.31
3116,41603.31
3117,41603.32
3118,41603.32
3119,41603.32
3120,41603.32
3121,41603.32
3122,41603.32
3123,41603.33
3124,41603.33
3125,41603.33
3126,41603.33
3127,41603.33
3128,41603.33
3129,41603.34
3130,41603.34
3131,41603.34
3132,41603.34
3133,41603.35
3134,41603.35
3135,41603.35
3136,41603.35
3137,41603.35
3138,41603.35
3139,41603.36
3140,41603.36
3141,41603.36
3142,41603.36
3143,41603.37
3144,41603.37
3145,41603.37
3146,41603.37
3147,41603.37
3148,41603.37
3149,41603.38
3150,41603.38
3151,41603.38
3152,41603.39
3153,41603.39
3154,41603.39
3155,41603.39
3156,41603.39
3157,41603.39
3158,41603.4
3159,41603.4
3160,41603.4
3161,41603.4
3162,41603.41
3163,41603.41
3164,41603.41
3165,41603.41
3166,41603.41
3167,41603.41
3168,41603.42
3169,41603.42
3170,41603.42
3171,41603.42
3172,41603.42
3173,41603.42
3174,41603.43
3175,41603.43
3176,41603.43
3177,41603.43
3178,41603.44
3179,41603.44
3180,41603.44
3181,41603.44
3182,41603.44
3183,41603.44
3184,41603.45
3185,41603.45
3186,41603.45
3187,41603.46
3188,41603.46
3189,41603.46
3190,41603.46
3191,41603.46
3192,41603.46
3193,41603.47
3194,41603.47
3195,41603.47
3196,41603.47
3197,41603.47
3198,41603.48
3199,41603.48
3200,41603.48
3201,41603.48
3202,41603.48
3203,41603.48
3204,41603.49
3205,41603.49
3206,41603.49
3207,41603.49
3208,41603.5
3209,41603.5
3210,41603.5
3211,41603.5
3212,41603.5
3213,41603.5
3214,41603.51
3215,41603.51
3216,41603.51
3217,41603.51
3218,41603.51
3219,41603.52
3220,41603.52
3221,41603.52
3222,41603.52
3223,41603.53
3224,41603.53
3225,41603.53
3226,41603.53
3227,41603.53
3228,41603.53
3229,41603.54
3230,41603.54
3231,41603.54
3232,41603.54
3233,41603.55
3234,41603.55
3235,41603.55
3236,41603.55
3237,41603.55
3238,41603.55
3239,41603.56
3240,41603.56
3241,41603.56
3242,41603.56
3243,41603.57
3244,41603.57
3245,41603.57
3246,41603.57
3247,41603.57
3248,41603.57
3249,41603.58
3250,41603.58
3251,41603.58
3252,41603.58
3253,41603.58
3254,41603.59
3255,41603.59
3256,41603.59
3257,41603.59
3258,41603.6
3259,41603.6
3260,41603.6
3261,41603.6
3262,41603.6
3263,41603.6
3264,41603.61
3265,41603.61
3266,41603.61
3267,41603.61
3268,41603.62
3269,41603.62
3270,41603.62
3271,41603.62
3272,41603.62
3273,41603.62
3274,41603.63
3275,41603.63
3276,41603.63
3277,41603.63
3278,41603.64
3279,41603.64
3280,41603.64
3281,41603.64
3282,41603.64
3283,41603.64
3284,41603.64
3285,41603.65
3286,41603.65
3287,41603.65
3288,41603.66
3289,41603.66
3290,41603.66
3291,41603.66
3292,41603.66
3293,41603.66
3294,41603.67
3295,41603.67
3296,41603.67
3297,41603.67
3298,41603.67
3299,41603.67
3300,41603.68
3301,41603.68
3302,41603.68
3303,41603.68
3304,41603.69
3305,41603.69
3306,41603.69
3307,41603.69
3308,41603.69
3309,41603.69
3310,41603.7
3311,41603.7
3312,41603.7
3313,41603.7
3314,41603.71
3315,41603.71
3316,41603.71
3317,41603.71
3318,41603.71
3319,41603.71
3320,41603.72
3321,41603.72
3322,41603.72
3323,41603.73
3324,41603.73
3325,41603.73
3326,41603.73
3327,41603.73
3328,41603.73
3329,41603.74
3330,41603.74
3331,41603.74
3332,41603.74
3333,41603.75
3334,41603.75
3335,41603.75
3336,41603.75
3337,41603.75
3338,41603.75
3339,41603.76
3340,41603.76
3341,41603.76
3342,41603.76
3343,41603.76
3344,41603.76
3345,41603.77
3346,41603.77
3347,41603.77
3348,41603.77
3349,41603.78
3350,41603.78
3351,41603.78
3352,41603.78
3353,41603.78
3354,41603.78
3355,41603.79
3356,41603.79
3357,41603.79
3358,41603.8
3359,41603.8
3360,41603.8
3361,41603.8
3362,41603.8
3363,41603.8
3364,41603.8
3365,41603.81
3366,41603.81
3367,41603.81
3368,41603.81
3369,41603.82
3370,41603.82
3371,41603.82
3372,41603.82
3373,41603.82
3374,41603.82
3375,41603.83
3376,41603.83
3377,41603.83
3378,41603.83
3379,41603.83
3380,41603.83
3381,41603.84
3382,41603.84
3383,41603.84
3384,41603.84
3385,41603.85
3386,41603.85
3387,41603.85
3388,41603.85
3389,41603.85
3390,41603.85
3391,41603.86
3392,41603.86
3393,41603.86
3394,41603.86
3395,41603.87
3396,41603.87
3397,41603.87
3398,41603.87
3399,41603.87
3400,41603.88
3401,41603.88
3402,41603.88
3403,41603.88
3404,41603.89
3405,41603.89
3406,41603.89
3407,41603.89
3408,41603.89
3409,41603.89
3410,41603.9
3411,41603.9
3412,41603.9
3413,41603.9
3414,41603.91
3415,41603.91
3416,41603.91
3417,41603.91
3418,41603.91
3419,41603.91
3420,41603.92
3421,41603.92
3422,41603.92
3423,41603.92
3424,41603.92
3425,41603.92
3426,41603.93
3427,41603.93
3428,41603.93
3429,41603.93
3430,41603.94
3431,41603.94
3432,41603.94
3433,41603.94
3434,41603.94
3435,41603.94
3436,41603.95
3437,41603.95
3438,41603.95
3439,41603.96
3440,41603.96
3441,41603.96
3442,41603.96
3443,41603.96
3444,41603.96
3445,41603.97
3446,41603.97
3447,41603.97
3448,41603.97
3449,41603.97
3450,41603.98
3451,41603.98
3452,41603.98
3453,41603.98
3454,41603.98
3455,41603.99
3456,41603.99
3457,41603.99
3458,41603.99
3459,41604.0
3460,41604.0
3461,41604.0
3462,41604.0
3463,41604.0
3464,41604.0
3465,41604.01
3466,41604.01
3467,41604.01
3468,41604.01
3469,41604.01
3470,41604.01
3471,41604.02
3472,41604.02
3473,41604.02
3474,41604.02
3475,41604.03
3476,41604.03
3477,41604.03
3478,41604.03
3479,41604.03
3480,41604.03
3481,41604.04
3482,41604.04
3483,41604.04
3484,41604.04
3485,41604.05
3486,41604.05
3487,41604.05
3488,41604.05
3489,41604.05
3490,41604.06
3491,41604.06
3492,41604.06
3493,41604.06
3494,41604.07
3495,41604.07
3496,41604.07
3497,41604.07
3498,41604.07
3499,41604.07
3500,41604.08
3501,41604.08
3502,41604.08
3503,41604.08
3504,41604.08
3505,41604.08
3506,41604.09
3507,41604.09
3508,41604.09
3509,41604.09
3510,41604.1
3511,41604.1
3512,41604.1
3513,41604.1
3514,41604.1
3515,41604.1
3516,41604.11
3517,41604.11
3518,41604.11
3519,41604.12
3520,41604.12
3521,41604.12
3522,41604.12
3523,41604.12
3524,41604.12
3525,41604.13
3526,41604.13
3527,41604.13
3528,41604.13
3529,41604.14
3530,41604.14
3531,41604.14
3532,41604.14
3533,41604.14
3534,41604.14
3535,41604.14
3536,41604.15
3537,41604.15
3538,41604.15
3539,41604.15
3540,41604.16
3541,41604.16
3542,41604.16
3543,41604.16
3544,41604.16
3545,41604.16
3546,41604.17
3547,41604.17
3548,41604.17
3549,41604.17
3550,41604.17
3551,41604.17
3552,41604.18
3553,41604.18
3554,41604.18
3555,41604.18
3556,41604.19
3557,41604.19
3558,41604.19
3559,41604.19
3560,41604.19
3561,41604.19
3562,41604.2
3563,41604.2
3564,41604.2
3565,41604.21
3566,41604.21
3567,41604.21
3568,41604.21
3569,41604.21
3570,41604.21
3571,41604.22
3572,41604.22
3573,41604.22
3574,41604.22
3575,41604.23
3576,41604.23
3577,41604.23
3578,41604.23
3579,41604.23
3580,41604.23
3581,41604.24
3582,41604.24
3583,41604.24
3584,41604.24
3585,41604.25
3586,41604.25
3587,41604.25
3588,41604.25
3589,41604.25
3590,41604.25
3591,41604.26
3592,41604.26
3593,41604.26
3594,41604.26
3595,41604.26
3596,41604.26
3597,41604.27
3598,41604.27
3599,41604.27
3600,41604.28
3601,41604.28
3602,41604.28
3603,41604.28
3604,41604.28
3605,41604.28
3606,41604.29
3607,41604.29
3608,41604.29
3609,41604.29
3610,41604.3
3611,41604.3
3612,41604.3
3613,41604.3
