row_index,WROT.CptVolLow.Bl1
168,29.64
169,29.24
170,29.18
171,29.44
172,29.15
173,29.61
174,29.19
175,29.06
176,29.15
177,29.66
178,29.08
179,29.58
180,29.21
181,29.03
182,29.03
183,29.07
184,29.0
185,29.0
186,28.77
187,29.07
188,29.58
189,29.64
190,29.18
191,29.22
192,29.13
193,29.5
194,29.67
195,29.17
196,29.27
197,29.21
198,29.22
199,29.65
200,29.58
201,29.58
202,29.63
203,29.31
204,29.61
205,29.68
206,29.24
207,29.18
208,29.0
209,29.09
210,29.08
211,29.03
212,29.12
213,29.55
214,29.55
215,29.55
216,29.53
217,29.54
218,29.59
219,29.18
220,29.35
221,29.61
222,29.21
223,29.56
224,29.17
225,29.16
226,29.64
227,29.65
228,29.05
229,29.55
230,29.67
231,29.18
232,29.16
233,29.64
234,29.65
235,29.15
236,29.38
237,29.58
238,29.55
239,29.17
240,29.62
241,29.1
242,29.26
243,29.37
244,29.64
245,29.22
246,29.17
247,29.05
248,29.64
249,29.65
250,29.24
251,29.42
252,29.63
253,29.46
254,29.36
255,29.66
256,29.34
257,29.15
258,29.13
259,29.62
260,29.49
261,29.59
262,29.57
263,29.64
264,29.56
265,29.61
266,29.66
267,29.33
268,29.59
269,29.29
270,29.67
271,29.35
272,29.63
273,29.24
274,29.5
275,29.12
276,29.59
277,29.11
278,29.21
279,29.57
280,29.62
281,29.6
282,29.15
283,29.17
284,29.41
285,29.2
286,29.11
287,29.61
288,29.2
289,29.19
290,29.22
291,29.21
292,29.58
293,29.6
294,29.48
295,29.18
296,29.6
297,29.62
298,29.48
299,29.22
300,29.38
301,29.33
302,29.02
303,29.23
304,29.23
305,29.5
306,29.61
307,29.23
308,29.21
309,29.38
310,29.4
311,29.37
312,29.22
313,29.59
314,29.21
315,29.15
316,29.07
317,29.0
318,28.99
319,29.12
320,29.02
321,29.62
322,29.14
323,29.6
324,29.36
325,29.16
326,29.15
327,29.63
328,29.16
329,29.33
330,29.16
331,29.61
332,29.68
333,29.27
334,29.2
335,29.18
336,29.2
337,29.59
338,29.52
339,29.17
340,29.61
341,29.66
342,29.05
343,29.15
344,29.6
345,29.18
346,29.08
347,29.62
348,29.08
349,29.23
350,29.63
351,29.56
352,29.6
353,29.2
354,29.52
355,29.67
356,29.58
357,29.57
358,29.64
359,29.13
360,29.2
361,29.06
362,29.64
363,29.21
364,29.21
365,29.64
366,29.65
367,29.64
368,29.6
369,29.22
370,29.2
371,29.39
372,29.17
373,29.63
374,29.36
375,29.2
376,29.55
377,29.62
378,29.37
379,29.27
380,29.61
381,29.21
382,29.63
383,29.29
384,29.62
385,29.66
386,29.18
387,29.16
388,29.02
389,29.59
390,29.39
391,29.18
392,29.13
393,29.64
394,29.18
395,29.6
396,29.1
397,29.2
398,29.63
399,29.65
400,29.58
401,29.63
402,29.24
403,29.31
404,29.62
405,29.57
406,29.58
407,29.63
408,29.56
409,29.34
410,29.23
411,29.57
412,29.24
413,29.44
414,29.56
415,29.56
416,29.57
417,29.58
418,29.56
419,29.56
420,29.12
421,29.05
422,29.18
423,29.6
424,29.62
425,29.67
426,29.4
427,29.5
428,29.23
429,29.64
430,29.36
431,29.66
432,29.69
433,29.55
434,29.61
435,29.69
436,29.12
437,29.12
438,29.17
439,29.6
440,29.21
441,29.49
442,29.24
443,29.61
444,29.31
445,29.14
446,29.42
447,29.36
448,29.29
449,29.05
450,29.49
451,29.69
452,29.05
453,29.21
454,29.58
455,29.18
456,29.63
457,29.64
458,29.21
459,29.22
460,29.23
461,29.2
462,29.24
463,29.35
464,29.56
465,29.2
466,29.61
467,29.29
468,29.14
469,29.63
470,29.21
471,29.61
472,29.6
473,29.18
474,29.2
475,29.16
476,29.12
477,29.15
478,29.62
479,29.22
480,29.7
481,29.65
482,29.66
483,29.65
484,29.68
485,29.65
486,29.65
487,29.65
488,29.09
489,29.45
490,29.21
491,29.58
492,29.66
493,29.12
494,29.18
495,29.17
496,29.24
497,29.38
498,29.62
499,29.65
500,29.28
501,29.09
502,29.12
503,29.08
504,29.17
505,29.14
506,29.48
507,29.24
508,29.64
509,29.35
510,29.64
511,29.65
512,29.17
513,29.2
514,29.66
515,29.64
516,29.29
517,29.59
518,29.27
519,29.38
520,29.09
521,29.22
522,29.17
523,29.61
524,29.07
525,29.59
526,29.41
527,29.58
528,29.56
529,29.61
530,29.6
531,29.68
532,29.46
533,29.16
534,29.62
535,29.23
536,29.61
537,29.67
538,29.17
539,29.03
540,29.4
541,29.19
542,29.62
543,29.26
544,29.61
545,29.21
546,29.43
547,29.05
548,29.32
549,29.62
550,29.09
551,29.17
552,29.62
553,29.62
554,29.05
555,29.23
556,29.59
557,29.64
558,29.63
559,29.2
560,29.31
561,29.59
562,29.63
563,29.12
564,29.25
565,29.58
566,29.61
567,29.57
568,29.31
569,29.63
570,29.62
571,29.56
572,29.64
573,29.63
574,29.2
575,29.57
576,29.57
577,29.15
578,29.19
579,29.15
580,29.62
581,29.17
582,29.64
583,29.06
584,29.38
585,29.55
586,29.1
587,29.62
588,29.6
589,29.6
590,29.23
591,29.32
592,29.61
593,29.53
594,29.06
595,29.13
596,29.66
597,29.18
598,29.21
599,29.07
600,29.05
601,29.13
602,28.99
603,29.2
604,29.65
605,29.58
606,29.59
607,29.67
608,29.05
609,29.61
610,29.2
611,29.19
612,29.01
613,29.0
614,28.99
615,29.21
616,29.59
617,29.22
618,29.63
619,29.29
620,29.61
621,29.11
622,29.21
623,29.61
624,29.63
625,29.67
626,29.3
627,29.2
628,29.23
629,29.62
630,29.21
631,29.1
632,29.08
633,29.59
634,29.58
635,29.15
636,29.59
637,29.65
638,29.58
639,29.59
640,29.14
641,29.16
642,29.12
643,29.31
644,29.18
645,29.22
646,29.63
647,29.56
648,29.38
649,29.61
650,29.2
651,29.64
652,29.66
653,29.68
654,29.67
655,29.59
656,29.64
657,29.57
658,29.67
659,29.63
660,29.21
661,29.59
662,29.6
663,29.68
664,29.27
665,29.27
666,29.2
667,29.17
668,29.33
669,29.19
670,29.57
671,28.99
672,29.55
673,29.61
674,29.62
675,29.58
676,29.62
677,28.96
678,29.07
679,29.04
680,29.09
681,29.0
682,29.55
683,29.18
684,29.19
685,29.16
686,29.67
687,29.59
688,29.6
689,29.28
690,29.58
691,29.62
692,29.59
693,29.56
694,29.61
695,29.18
696,29.12
697,29.61
698,29.56
699,29.21
700,29.35
701,29.64
702,29.57
703,29.58
704,29.14
705,29.15
706,29.19
707,29.2
708,29.58
709,29.63
710,29.6
711,29.58
712,29.6
713,29.22
714,29.58
715,29.19
716,29.22
717,29.21
718,29.22
719,29.34
720,29.21
721,29.61
722,29.66
723,29.37
724,29.07
725,29.59
726,29.55
727,29.05
728,29.63
729,29.65
730,29.13
731,29.54
732,29.62
733,29.62
734,29.2
735,29.27
736,29.57
737,29.62
738,29.61
739,29.28
740,29.21
741,29.57
742,29.29
743,29.57
744,29.65
745,29.66
746,29.6
747,29.58
748,29.6
749,29.58
750,29.38
751,29.21
752,29.26
753,29.17
754,29.35
755,29.04
756,29.27
757,29.61
758,29.66
759,29.09
760,29.62
761,29.27
762,29.22
763,29.06
764,29.61
765,29.69
766,29.21
767,29.52
768,29.57
769,29.62
770,29.49
771,29.2
772,29.17
773,29.26
774,29.43
775,29.03
776,29.61
777,29.24
778,29.63
779,29.16
780,29.36
781,29.58
782,29.35
783,29.47
784,29.06
785,29.61
786,29.21
787,29.09
788,29.64
789,29.11
790,29.37
791,29.25
792,29.56
793,29.63
794,29.44
795,29.22
796,29.06
797,29.56
798,29.15
799,29.69
800,29.55
801,29.17
802,29.28
803,29.14
804,29.02
805,29.02
806,29.02
807,29.31
808,29.59
809,29.14
810,29.65
811,29.59
812,29.19
813,29.63
814,29.13
815,29.6
816,29.31
817,29.61
818,29.17
819,29.6
820,29.6
821,29.23
822,29.67
823,29.67
824,29.05
825,29.56
826,29.57
827,29.18
828,29.65
829,29.19
830,29.15
831,29.34
832,29.64
833,29.6
834,29.2
835,29.44
836,29.59
837,29.61
838,29.64
839,29.11
840,29.61
841,29.53
842,29.5
843,29.63
844,29.64
845,29.06
846,29.58
847,29.15
848,29.57
849,29.6
850,29.57
851,29.59
852,29.6
853,29.58
854,29.18
855,29.59
856,29.59
857,29.16
858,29.22
859,29.22
860,29.39
861,29.21
862,29.19
863,29.62
864,29.56
865,29.56
866,29.23
867,29.1
868,29.18
869,29.6
870,29.16
871,29.64
872,29.68
873,29.19
874,29.6
875,29.11
876,29.65
877,29.23
878,29.61
879,29.2
880,29.06
881,29.59
882,29.61
883,29.58
884,29.2
885,29.21
886,29.61
887,29.57
888,29.67
889,29.05
890,29.03
891,29.57
892,29.05
893,29.63
894,29.61
895,29.14
896,29.19
897,29.01
898,29.63
899,29.61
900,29.06
901,29.18
902,29.64
903,29.66
904,29.25
905,29.22
906,29.2
907,29.63
908,29.34
909,29.01
910,29.61
911,29.14
912,29.19
913,29.2
914,29.15
915,29.08
916,29.62
917,29.69
918,29.59
919,29.6
920,29.25
921,29.59
922,29.68
923,29.6
924,29.65
925,29.65
926,29.64
927,29.68
928,29.16
929,29.6
930,29.58
931,29.66
932,29.2
933,29.2
934,29.57
935,29.07
936,29.27
937,29.2
938,29.21
939,29.17
940,29.22
941,29.22
942,29.78
943,29.06
944,29.18
945,29.28
946,29.65
947,29.32
948,29.18
949,29.13
950,29.66
951,29.58
952,29.12
953,29.08
954,29.15
955,29.19
956,29.22
957,29.24
958,29.7
959,29.19
960,29.33
961,29.14
962,29.57
963,29.23
964,29.13
965,29.64
966,29.21
967,29.54
968,29.19
969,29.11
970,29.11
971,29.22
972,29.23
973,29.16
974,29.58
975,29.33
976,29.63
977,29.63
978,29.07
979,29.16
980,29.65
981,29.18
982,29.58
983,29.49
984,29.11
985,29.12
986,29.38
987,29.56
988,29.63
989,29.58
990,29.61
991,29.63
992,29.68
993,29.58
994,29.18
995,29.1
996,29.64
997,29.19
998,29.04
999,29.06
1000,28.98
1001,29.06
1002,29.66
1003,29.65
1004,29.64
1005,29.58
1006,29.69
1007,29.64
1008,29.59
1009,29.62
1010,29.58
1011,29.21
1012,29.59
1013,29.19
1014,29.6
1015,29.2
1016,29.65
1017,29.61
1018,29.06
1019,29.59
1020,29.02
1021,29.31
1022,29.35
1023,29.21
1024,29.13
1025,29.31
1026,29.57
1027,29.65
1028,29.44
1029,29.61
1030,29.11
1031,29.2
1032,29.11
1033,29.1
1034,29.0
1035,29.14
1036,29.19
1037,29.6
1038,29.58
1039,29.55
1040,29.21
1041,29.56
1042,29.62
1043,29.63
1044,29.23
1045,29.58
1046,29.55
1047,29.22
1048,29.59
1049,29.05
1050,29.22
1051,29.6
1052,29.68
1053,29.27
1054,29.22
1055,29.12
1056,29.03
1057,29.04
1058,29.19
1059,29.63
1060,29.61
1061,29.14
1062,29.31
1063,29.58
1064,29.5
1065,29.19
1066,29.2
1067,29.18
1068,29.59
1069,29.41
1070,29.64
1071,29.63
1072,29.58
1073,29.62
1074,29.62
1075,29.59
1076,29.28
1077,29.61
1078,29.54
1079,29.19
1080,29.6
1081,29.62
1082,29.18
1083,29.59
1084,29.58
1085,29.67
1086,29.03
1087,29.4
1088,29.09
1089,29.62
1090,29.62
1091,29.56
1092,29.13
1093,29.57
1094,29.23
1095,29.15
1096,29.47
1097,29.59
1098,29.39
1099,29.6
1100,29.04
1101,29.55
1102,29.64
1103,29.57
1104,29.49
1105,29.18
1106,29.66
1107,29.22
1108,29.14
1109,29.17
1110,29.18
1111,29.15
1112,29.14
1113,29.14
1114,29.01
1115,29.6
1116,29.65
1117,29.19
1118,29.34
1119,29.19
1120,29.03
1121,29.64
1122,29.59
1123,29.32
1124,29.23
1125,29.57
1126,29.64
1127,29.17
1128,29.63
1129,29.66
1130,29.55
1131,29.25
1132,29.5
1133,29.64
1134,29.19
1135,29.58
1136,29.19
1137,29.09
1138,29.6
1139,29.51
1140,29.18
1141,29.12
1142,29.33
1143,29.62
1144,29.66
1145,29.6
1146,29.07
1147,29.6
1148,29.12
1149,29.62
1150,29.3
1151,29.05
1152,29.06
1153,29.63
1154,29.18
1155,29.32
1156,29.04
1157,29.58
1158,29.56
1159,29.6
1160,29.62
1161,29.59
1162,29.26
1163,29.56
1164,29.11
1165,29.67
1166,29.41
1167,29.04
1168,29.15
1169,29.58
1170,29.11
1171,29.23
1172,29.16
1173,29.2
1174,29.19
1175,29.53
1176,29.6
1177,29.58
1178,29.16
1179,29.62
1180,29.1
1181,29.57
1182,29.12
1183,29.22
1184,29.63
1185,29.62
1186,29.56
1187,29.64
1188,29.22
1189,29.06
1190,29.16
1191,29.2
1192,29.58
1193,29.69
1194,29.05
1195,29.17
1196,29.16
1197,29.56
1198,29.17
1199,29.17
1200,29.67
1201,29.59
1202,29.22
1203,29.34
1204,29.59
1205,29.6
1206,29.62
1207,29.22
1208,29.23
1209,29.21
1210,29.18
1211,29.53
1212,29.22
1213,29.63
1214,29.67
1215,29.69
1216,29.67
1217,29.58
1218,29.58
1219,29.68
1220,29.23
1221,29.13
1222,29.09
1223,29.03
1224,29.6
1225,29.2
1226,29.09
1227,29.11
1228,29.67
1229,29.6
1230,29.59
1231,29.65
1232,29.59
1233,29.65
1234,29.56
1235,29.69
1236,29.22
1237,29.12
1238,29.25
1239,29.2
1240,29.6
1241,29.67
1242,29.2
1243,29.58
1244,29.63
1245,29.17
1246,29.19
1247,29.18
1248,29.21
1249,29.18
1250,29.66
1251,29.27
1252,29.63
1253,29.68
1254,29.63
1255,29.59
1256,29.64
1257,29.42
1258,29.19
1259,29.25
1260,29.55
1261,29.57
1262,29.62
1263,29.62
1264,29.33
1265,29.17
1266,29.06
1267,29.5
1268,29.25
1269,29.19
1270,29.55
1271,29.17
1272,29.02
1273,29.41
1274,29.56
1275,29.01
1276,29.06
1277,29.0
1278,28.99
1279,29.16
1280,29.18
1281,29.48
1282,29.29
1283,29.62
1284,29.43
1285,29.55
1286,29.42
1287,29.31
1288,29.63
1289,29.24
1290,29.15
1291,29.19
1292,29.18
1293,29.06
1294,29.62
1295,29.59
1296,29.22
1297,29.21
1298,29.19
1299,29.63
1300,29.67
1301,29.64
1302,29.23
1303,29.6
1304,29.7
1305,29.63
1306,29.62
1307,29.61
1308,29.63
1309,29.59
1310,29.09
1311,29.56
1312,29.68
1313,29.48
1314,29.2
1315,29.63
1316,29.34
1317,29.62
1318,29.64
1319,29.56
1320,29.61
1321,29.66
1322,29.26
1323,29.04
1324,29.11
1325,29.61
1326,29.63
1327,29.23
1328,29.06
1329,29.17
1330,29.66
1331,29.04
1332,29.27
1333,29.2
1334,29.0
1335,29.38
1336,29.59
1337,29.57
1338,29.67
1339,29.2
1340,29.66
1341,29.2
1342,29.15
1343,29.16
1344,29.62
1345,29.2
1346,29.62
1347,29.14
1348,29.2
1349,29.34
1350,29.61
1351,29.21
1352,29.58
1353,29.17
1354,29.08
1355,29.58
1356,29.18
1357,29.58
1358,29.59
1359,29.36
1360,29.54
1361,29.65
1362,29.06
1363,29.63
1364,29.62
1365,29.2
1366,29.15
1367,29.09
1368,29.19
1369,29.24
1370,29.16
1371,29.35
1372,29.01
1373,29.16
1374,29.09
1375,29.58
1376,29.64
1377,29.56
1378,29.58
1379,29.31
1380,29.11
1381,29.2
1382,29.21
1383,29.02
1384,29.23
1385,29.6
1386,29.07
1387,29.53
1388,29.26
1389,29.18
1390,29.02
1391,29.04
1392,29.39
1393,29.34
1394,29.59
1395,29.58
1396,29.24
1397,29.57
1398,29.11
1399,29.61
1400,29.16
1401,29.13
1402,29.63
1403,29.23
1404,29.18
1405,29.18
1406,29.13
1407,29.06
1408,29.66
1409,29.61
1410,29.6
1411,29.6
1412,29.64
1413,29.54
1414,29.02
1415,29.61
1416,29.11
1417,29.6
1418,29.58
1419,29.57
1420,29.57
1421,29.6
1422,29.6
1423,29.24
1424,29.58
1425,29.64
1426,29.47
1427,29.08
1428,29.6
1429,29.2
1430,29.14
1431,29.61
1432,29.04
1433,29.17
1434,29.63
1435,29.2
1436,29.67
1437,29.24
1438,29.25
1439,29.07
1440,29.58
1441,29.21
1442,29.57
1443,29.26
1444,29.2
1445,29.13
1446,29.51
1447,29.61
1448,29.6
1449,29.55
1450,29.2
1451,29.32
1452,29.28
1453,29.58
1454,29.25
1455,29.14
1456,28.95
1457,28.99
1458,28.97
1459,28.99
1460,29.15
1461,29.6
1462,29.32
1463,29.59
1464,29.17
1465,29.49
1466,29.58
1467,29.67
1468,29.22
1469,29.62
1470,29.62
1471,29.49
1472,29.63
1473,29.61
1474,29.0
1475,29.18
1476,29.6
1477,29.17
1478,29.59
1479,29.19
1480,29.31
1481,29.15
1482,29.01
1483,29.58
1484,29.65
1485,29.68
1486,29.2
1487,29.17
1488,29.48
1489,29.68
1490,29.19
1491,29.18
1492,29.2
1493,29.16
1494,29.62
1495,29.66
1496,29.05
1497,29.05
1498,29.08
1499,29.2
1500,29.14
1501,29.59
1502,29.6
1503,29.05
1504,29.21
1505,29.6
1506,29.13
1507,29.65
1508,29.4
1509,29.31
1510,29.16
1511,29.57
1512,29.59
1513,29.17
1514,29.2
1515,29.2
1516,29.37
1517,29.21
1518,29.38
1519,29.55
1520,29.29
1521,29.17
1522,29.17
1523,29.63
1524,29.18
1525,29.05
1526,29.2
1527,29.25
1528,28.99
1529,29.03
1530,29.17
1531,29.2
1532,29.2
1533,29.22
1534,29.25
1535,29.17
1536,29.11
1537,29.2
1538,29.19
1539,29.01
1540,29.62
1541,29.37
1542,29.21
1543,29.27
1544,29.6
1545,29.58
1546,29.19
1547,29.21
1548,29.05
1549,29.5
1550,29.55
1551,29.13
1552,29.13
1553,29.6
1554,29.63
1555,29.04
1556,29.54
1557,29.59
1558,29.13
1559,29.16
1560,29.6
1561,29.16
1562,29.54
1563,29.59
1564,29.58
1565,29.22
1566,29.43
1567,29.12
1568,29.2
1569,29.59
1570,29.62
1571,29.18
1572,29.22
1573,29.16
1574,29.07
1575,29.15
1576,29.6
1577,29.18
1578,29.02
1579,29.24
1580,29.32
1581,29.53
1582,29.2
1583,29.6
1584,29.64
1585,29.05
1586,29.2
1587,29.38
1588,29.11
1589,29.59
1590,29.22
1591,29.55
1592,29.0
1593,29.12
1594,29.18
1595,29.06
1596,29.03
1597,29.01
1598,29.42
1599,29.63
1600,29.57
1601,29.08
1602,29.62
1603,29.13
1604,29.16
1605,29.15
1606,29.2
1607,29.19
1608,29.2
1609,29.17
1610,29.54
1611,29.61
1612,29.1
1613,29.62
1614,29.11
1615,29.06
1616,28.99
1617,29.43
1618,29.63
1619,29.58
1620,29.15
1621,29.62
1622,29.61
1623,29.19
1624,29.16
1625,29.6
1626,29.26
1627,29.18
1628,29.09
1629,29.03
1630,29.29
1631,29.09
1632,29.59
1633,29.61
1634,29.56
1635,29.64
1636,29.62
1637,29.58
1638,29.7
1639,29.68
1640,29.7
1641,29.05
1642,29.19
1643,29.38
1644,29.45
1645,29.18
1646,29.2
1647,29.22
1648,29.08
1649,29.13
1650,29.21
1651,29.59
1652,29.19
1653,29.6
1654,29.6
1655,29.62
1656,29.2
1657,29.19
1658,29.12
1659,29.67
1660,29.66
1661,29.2
1662,29.28
1663,29.19
1664,29.65
1665,29.2
1666,29.65
1667,29.62
1668,29.66
1669,29.6
1670,29.65
1671,29.6
1672,29.23
1673,29.21
1674,29.46
1675,29.2
1676,29.15
1677,29.18
1678,29.6
1679,29.17
1680,29.64
1681,29.23
1682,29.12
1683,29.61
1684,29.21
1685,29.19
1686,29.61
1687,29.63
1688,29.16
1689,29.07
1690,29.55
1691,29.6
1692,29.45
1693,29.23
1694,29.26
1695,29.61
1696,29.58
1697,29.59
1698,29.15
1699,29.34
1700,29.63
1701,29.55
1702,29.53
1703,29.11
1704,29.07
1705,29.39
1706,29.56
1707,29.58
1708,29.57
1709,29.57
1710,29.56
1711,29.59
1712,29.55
1713,29.56
1714,29.57
1715,29.58
1716,29.61
1717,29.22
1718,29.56
1719,29.55
1720,29.59
1721,29.59
1722,29.6
1723,29.57
1724,29.6
1725,29.36
1726,29.61
1727,29.63
1728,29.58
1729,29.62
1730,29.64
1731,29.09
1732,29.43
1733,29.17
1734,29.66
1735,29.23
1736,29.14
1737,29.19
1738,29.58
1739,29.59
1740,29.58
1741,29.58
1742,29.56
1743,29.21
1744,29.55
1745,29.63
1746,29.61
1747,29.18
1748,29.12
1749,29.65
1750,29.57
1751,29.63
1752,29.21
1753,29.45
1754,29.6
1755,29.58
1756,29.6
1757,29.22
1758,29.56
1759,29.59
1760,29.59
1761,29.21
1762,29.56
1763,29.19
1764,29.03
1765,29.0
1766,29.35
1767,29.55
1768,29.0
1769,29.09
1770,29.6
1771,29.57
1772,29.22
1773,29.66
1774,29.25
1775,29.58
1776,29.16
1777,29.22
1778,29.2
1779,29.11
1780,29.6
1781,29.63
1782,29.17
1783,29.58
1784,29.65
1785,29.16
1786,29.64
1787,29.62
1788,29.16
1789,29.19
1790,29.2
1791,29.13
1792,29.61
1793,29.69
1794,29.06
1795,29.02
1796,29.61
1797,29.57
1798,29.18
1799,29.15
1800,29.6
1801,29.56
1802,29.59
1803,29.59
1804,29.62
1805,29.57
1806,29.59
1807,29.58
1808,29.23
1809,29.02
1810,29.61
1811,29.65
1812,29.16
1813,29.03
1814,29.58
1815,29.59
1816,29.17
1817,29.09
1818,29.62
1819,29.61
1820,29.24
1821,29.47
1822,29.26
1823,29.13
1824,29.71
1825,29.64
1826,29.7
1827,29.21
1828,29.47
1829,29.23
1830,29.59
1831,29.15
1832,29.6
1833,29.58
1834,29.15
1835,29.63
1836,29.25
1837,29.57
1838,29.62
1839,29.65
1840,29.16
1841,29.6
1842,29.19
1843,29.19
1844,29.59
1845,29.6
1846,29.64
1847,29.58
1848,29.64
1849,29.59
1850,29.59
1851,29.58
1852,29.65
1853,29.62
1854,29.23
1855,29.36
1856,29.64
1857,29.69
1858,29.61
1859,29.23
1860,29.2
1861,29.26
1862,29.22
1863,29.18
1864,29.11
1865,29.09
1866,29.07
1867,29.21
1868,29.64
1869,29.2
1870,29.14
1871,29.61
1872,29.6
1873,29.63
1874,29.27
1875,29.21
1876,29.62
1877,29.41
1878,29.57
1879,29.64
1880,29.2
1881,29.28
1882,29.21
1883,29.0
1884,29.59
1885,29.21
1886,29.39
1887,29.68
1888,29.7
1889,29.2
1890,29.29
1891,29.53
1892,29.19
1893,29.57
1894,29.19
1895,29.61
1896,29.05
1897,29.28
1898,29.17
1899,29.65
1900,29.68
1901,29.68
1902,29.15
1903,29.14
1904,29.14
1905,29.68
1906,29.63
1907,29.11
1908,29.58
1909,29.6
1910,29.24
1911,29.22
1912,29.18
1913,29.14
1914,29.15
1915,29.61
1916,29.67
1917,29.2
1918,29.1
1919,29.09
1920,29.56
1921,29.62
1922,29.16
1923,29.22
1924,29.21
1925,29.16
1926,29.6
1927,29.13
1928,29.69
1929,29.63
1930,29.18
1931,29.25
1932,29.2
1933,29.57
1934,29.27
1935,29.21
1936,29.2
1937,29.3
1938,29.19
1939,29.61
1940,29.69
1941,29.13
1942,29.18
1943,29.2
1944,29.1
1945,29.23
1946,29.65
1947,29.22
1948,29.24
1949,29.61
1950,29.65
1951,29.64
1952,29.66
1953,29.65
1954,29.21
1955,29.14
1956,29.16
1957,29.61
1958,29.65
1959,29.14
1960,29.64
1961,29.69
1962,29.15
1963,29.16
1964,29.62
1965,29.63
1966,29.22
1967,29.12
1968,29.69
1969,29.48
1970,29.55
1971,29.56
1972,29.12
1973,29.19
1974,29.11
1975,29.2
1976,29.21
1977,29.18
1978,29.42
1979,29.64
1980,29.59
1981,29.1
1982,29.6
1983,29.18
1984,29.25
1985,29.62
1986,29.55
1987,29.66
1988,29.66
1989,29.3
1990,29.24
1991,29.23
1992,29.08
1993,29.57
1994,29.52
1995,29.62
1996,29.64
1997,29.24
1998,29.57
1999,29.6
2000,29.12
2001,29.21
2002,29.67
2003,29.17
2004,29.2
2005,29.08
2006,29.12
2007,29.6
2008,29.18
2009,29.69
2010,29.68
2011,29.58
2012,29.12
2013,29.11
2014,29.15
2015,29.2
2016,29.13
2017,29.69
2018,29.65
2019,29.43
2020,29.15
2021,29.05
2022,29.16
2023,29.67
2024,29.14
2025,29.15
2026,29.35
2027,29.67
2028,29.24
2029,29.5
2030,29.2
2031,29.67
2032,29.1
2033,29.63
2034,29.24
2035,29.16
2036,29.16
2037,29.2
2038,29.64
2039,29.64
2040,29.34
2041,29.33
2042,29.59
2043,29.2
2044,29.68
2045,29.67
2046,29.61
2047,29.62
2048,29.16
2049,29.06
2050,29.62
2051,29.17
2052,29.33
2053,29.65
2054,29.31
2055,29.6
2056,29.2
2057,29.33
2058,29.4
2059,29.17
2060,29.15
2061,29.23
2062,29.15
2063,29.67
2064,29.5
2065,29.11
2066,29.18
2067,29.22
2068,29.61
2069,29.46
2070,29.63
2071,29.58
2072,29.55
2073,29.55
2074,29.61
2075,29.59
2076,29.19
2077,29.15
2078,29.56
2079,29.2
2080,29.15
2081,29.6
2082,29.21
2083,29.17
2084,29.19
2085,29.48
2086,29.18
2087,29.52
2088,29.57
2089,29.66
2090,29.07
2091,29.1
2092,29.3
2093,29.06
2094,29.32
2095,29.18
2096,29.68
2097,29.34
2098,29.19
2099,29.2
2100,29.48
2101,29.55
2102,29.22
2103,29.29
2104,29.39
2105,29.1
2106,29.54
2107,29.64
2108,29.61
2109,29.27
2110,29.68
2111,29.21
2112,29.18
2113,29.1
2114,29.63
2115,29.66
2116,29.22
2117,29.11
2118,29.62
2119,29.23
2120,29.56
2121,29.27
2122,29.6
2123,29.21
2124,29.07
2125,29.65
2126,29.04
2127,29.2
2128,29.65
2129,29.13
2130,29.66
2131,29.24
2132,29.13
2133,29.59
2134,29.63
2135,29.17
2136,29.08
2137,29.61
