row_index,WTUR.environment_ok
1872,44281.3
1873,44281.3
1874,44281.3
1875,44281.3
1876,44281.31
1877,44281.31
1878,44281.31
1879,44281.31
1880,44281.31
1881,44281.32
1882,44281.32
1883,44281.32
1884,44281.32
1885,44281.32
1886,44281.33
1887,44281.33
1888,44281.33
1889,44281.33
1890,44281.33
1891,44281.34
1892,44281.34
1893,44281.34
1894,44281.34
1895,44281.34
1896,44281.35
1897,44281.35
1898,44281.35
1899,44281.35
1900,44281.35
1901,44281.36
1902,44281.36
1903,44281.36
1904,44281.36
1905,44281.36
1906,44281.37
1907,44281.37
1908,44281.37
1909,44281.37
1910,44281.37
1911,44281.38
1912,44281.38
1913,44281.38
1914,44281.38
1915,44281.38
1916,44281.39
1917,44281.39
1918,44281.39
1919,44281.39
1920,44281.39
1921,44281.4
1922,44281.4
1923,44281.4
1924,44281.4
1925,44281.4
1926,44281.41
1927,44281.41
1928,44281.41
1929,44281.41
1930,44281.41
1931,44281.42
1932,44281.42
1933,44281.42
1934,44281.42
1935,44281.42
1936,44281.42
1937,44281.43
1938,44281.43
1939,44281.43
1940,44281.43
1941,44281.43
1942,44281.44
1943,44281.44
1944,44281.44
1945,44281.44
1946,44281.44
1947,44281.45
1948,44281.45
1949,44281.45
1950,44281.45
1951,44281.45
1952,44281.46
1953,44281.46
1954,44281.46
1955,44281.46
1956,44281.46
1957,44281.47
1958,44281.47
1959,44281.47
1960,44281.47
1961,44281.47
1962,44281.48
1963,44281.48
1964,44281.48
1965,44281.48
1966,44281.48
1967,44281.49
1968,44281.49
1969,44281.49
1970,44281.49
1971,44281.49
1972,44281.5
1973,44281.5
1974,44281.5
1975,44281.5
1976,44281.5
1977,44281.51
1978,44281.51
1979,44281.51
1980,44281.51
1981,44281.51
1982,44281.52
1983,44281.52
1984,44281.52
1985,44281.52
1986,44281.52
1987,44281.53
1988,44281.53
1989,44281.53
1990,44281.53
1991,44281.53
1992,44281.54
1993,44281.54
1994,44281.54
1995,44281.54
1996,44281.54
1997,44281.55
1998,44281.55
1999,44281.55
2000,44281.55
2001,44281.55
2002,44281.56
2003,44281.56
2004,44281.56
2005,44281.56
2006,44281.56
2007,44281.57
2008,44281.57
2009,44281.57
2010,44281.57
2011,44281.57
2012,44281.58
2013,44281.58
2014,44281.58
2015,44281.58
2016,44281.58
2017,44281.59
2018,44281.59
2019,44281.59
2020,44281.59
2021,44281.59
2022,44281.59
2023,44281.6
2024,44281.6
2025,44281.6
2026,44281.6
2027,44281.6
2028,44281.61
2029,44281.61
2030,44281.61
2031,44281.61
2032,44281.61
2033,44281.62
2034,44281.62
2035,44281.62
2036,44281.62
2037,44281.62
2038,44281.63
2039,44281.63
2040,44281.63
2041,44281.63
2042,44281.63
2043,44281.64
2044,44281.64
2045,44281.64
2046,44281.64
2047,44281.64
2048,44281.65
2049,44281.65
2050,44281.65
2051,44281.65
2052,44281.65
2053,44281.66
2054,44281.66
2055,44281.66
2056,44281.66
2057,44281.66
2058,44281.67
2059,44281.67
2060,44281.67
2061,44281.67
2062,44281.67
2063,44281.68
2064,44281.68
2065,44281.68
2066,44281.68
2067,44281.68
2068,44281.69
2069,44281.69
2070,44281.69
2071,44281.69
2072,44281.69
2073,44281.7
2074,44281.7
2075,44281.7
2076,44281.7
2077,44281.7
2078,44281.71
2079,44281.71
2080,44281.71
2081,44281.71
2082,44281.71
2083,44281.72
2084,44281.72
2085,44281.72
2086,44281.72
2087,44281.72
2088,44281.73
2089,44281.73
2090,44281.73
2091,44281.73
2092,44281.73
2093,44281.74
2094,44281.74
2095,44281.74
2096,44281.74
2097,44281.74
2098,44281.75
2099,44281.75
2100,44281.75
2101,44281.75
2102,44281.75
2103,44281.75
2104,44281.76
2105,44281.76
2106,44281.76
2107,44281.76
2108,44281.76
2109,44281.77
2110,44281.77
2111,44281.77
2112,44281.77
2113,44281.77
2114,44281.78
2115,44281.78
2116,44281.78
2117,44281.78
2118,44281.78
2119,44281.79
2120,44281.79
2121,44281.79
2122,44281.79
2123,44281.79
2124,44281.8
2125,44281.8
2126,44281.8
2127,44281.8
2128,44281.8
2129,44281.81
2130,44281.81
2131,44281.81
2132,44281.81
2133,44281.81
2134,44281.82
2135,44281.82
2136,44281.82
2137,44281.82
2138,44281.82
2139,44281.83
2140,44281.83
2141,44281.83
2142,44281.83
2143,44281.83
2144,44281.84
2145,44281.84
2146,44281.84
2147,44281.84
2148,44281.84
2149,44281.85
2150,44281.85
2151,44281.85
2152,44281.85
2153,44281.85
2154,44281.86
2155,44281.86
2156,44281.86
2157,44281.86
2158,44281.86
2159,44281.87
2160,44281.87
2161,44281.87
2162,44281.87
2163,44281.87
2164,44281.88
2165,44281.88
2166,44281.88
2167,44281.88
2168,44281.88
2169,44281.89
2170,44281.89
2171,44281.89
2172,44281.89
2173,44281.89
2174,44281.9
2175,44281.9
2176,44281.9
2177,44281.9
2178,44281.9
2179,44281.91
2180,44281.91
2181,44281.91
2182,44281.91
2183,44281.91
2184,44281.92
2185,44281.92
2186,44281.92
2187,44281.92
2188,44281.92
2189,44281.93
2190,44281.93
2191,44281.93
2192,44281.93
2193,44281.93
2194,44281.94
2195,44281.94
2196,44281.94
2197,44281.94
2198,44281.94
2199,44281.95
2200,44281.95
2201,44281.95
2202,44281.95
2203,44281.95
2204,44281.96
2205,44281.96
2206,44281.96
2207,44281.96
2208,44281.96
2209,44281.97
2210,44281.97
2211,44281.97
2212,44281.97
2213,44281.97
2214,44281.98
2215,44281.98
2216,44281.98
2217,44281.98
2218,44281.98
2219,44281.99
2220,44281.99
2221,44281.99
2222,44281.99
2223,44281.99
2224,44282.0
2225,44282.0
2226,44282.0
2227,44282.0
2228,44282.0
2229,44282.01
2230,44282.01
2231,44282.01
2232,44282.01
2233,44282.01
2234,44282.02
2235,44282.02
2236,44282.02
2237,44282.02
2238,44282.02
2239,44282.03
2240,44282.03
2241,44282.03
2242,44282.03
2243,44282.03
2244,44282.04
2245,44282.04
2246,44282.04
2247,44282.04
2248,44282.04
2249,44282.05
2250,44282.05
2251,44282.05
2252,44282.05
2253,44282.05
2254,44282.06
2255,44282.06
2256,44282.06
2257,44282.06
2258,44282.06
2259,44282.07
2260,44282.07
2261,44282.07
2262,44282.07
2263,44282.07
2264,44282.08
2265,44282.08
2266,44282.08
2267,44282.08
2268,44282.08
2269,44282.09
2270,44282.09
2271,44282.09
2272,44282.09
2273,44282.09
2274,44282.1
2275,44282.1
2276,44282.1
2277,44282.1
2278,44282.1
2279,44282.11
2280,44282.11
2281,44282.11
2282,44282.11
2283,44282.11
2284,44282.12
2285,44282.12
2286,44282.12
2287,44282.12
2288,44282.12
2289,44282.13
2290,44282.13
2291,44282.13
2292,44282.13
2293,44282.13
2294,44282.14
2295,44282.14
2296,44282.14
2297,44282.14
2298,44282.14
2299,44282.15
2300,44282.15
2301,44282.15
2302,44282.15
2303,44282.15
2304,44282.16
2305,44282.16
2306,44282.16
2307,44282.16
2308,44282.16
2309,44282.17
2310,44282.17
2311,44282.17
2312,44282.17
2313,44282.17
2314,44282.18
2315,44282.18
2316,44282.18
2317,44282.18
2318,44282.18
2319,44282.19
2320,44282.19
2321,44282.19
2322,44282.19
2323,44282.19
2324,44282.2
2325,44282.2
2326,44282.2
2327,44282.2
2328,44282.2
2329,44282.21
2330,44282.21
2331,44282.21
2332,44282.21
2333,44282.21
2334,44282.22
2335,44282.22
2336,44282.22
2337,44282.22
2338,44282.22
2339,44282.23
2340,44282.23
2341,44282.23
2342,44282.23
2343,44282.23
2344,44282.24
2345,44282.24
2346,44282.24
2347,44282.24
2348,44282.24
2349,44282.25
2350,44282.25
2351,44282.25
2352,44282.25
2353,44282.25
2354,44282.25
2355,44282.26
2356,44282.26
2357,44282.26
2358,44282.26
2359,44282.26
2360,44282.27
2361,44282.27
2362,44282.27
2363,44282.27
2364,44282.27
2365,44282.28
2366,44282.28
2367,44282.28
2368,44282.28
2369,44282.28
2370,44282.29
2371,44282.29
2372,44282.29
2373,44282.29
2374,44282.29
2375,44282.3
2376,44282.3
2377,44282.3
2378,44282.3
2379,44282.3
2380,44282.31
2381,44282.31
2382,44282.31
2383,44282.31
2384,44282.31
2385,44282.32
2386,44282.32
2387,44282.32
2388,44282.32
2389,44282.32
2390,44282.33
2391,44282.33
2392,44282.33
2393,44282.33
2394,44282.33
2395,44282.34
2396,44282.34
2397,44282.34
2398,44282.34
2399,44282.34
2400,44282.35
2401,44282.35
2402,44282.35
2403,44282.35
2404,44282.35
2405,44282.36
2406,44282.36
2407,44282.36
2408,44282.36
2409,44282.36
2410,44282.37
2411,44282.37
2412,44282.37
2413,44282.37
2414,44282.37
2415,44282.38
2416,44282.38
2417,44282.38
2418,44282.38
2419,44282.38
2420,44282.39
2421,44282.39
2422,44282.39
2423,44282.39
2424,44282.39
2425,44282.4
2426,44282.4
2427,44282.4
2428,44282.4
2429,44282.4
2430,44282.41
2431,44282.41
2432,44282.41
2433,44282.41
2434,44282.41
2435,44282.42
2436,44282.42
2437,44282.42
2438,44282.42
2439,44282.42
2440,44282.42
2441,44282.43
2442,44282.43
2443,44282.43
2444,44282.43
2445,44282.43
2446,44282.44
2447,44282.44
2448,44282.44
2449,44282.44
2450,44282.44
2451,44282.45
2452,44282.45
2453,44282.45
2454,44282.45
2455,44282.45
2456,44282.46
2457,44282.46
2458,44282.46
2459,44282.46
2460,44282.46
2461,44282.47
2462,44282.47
2463,44282.47
2464,44282.47
2465,44282.47
2466,44282.48
2467,44282.48
2468,44282.48
2469,44282.48
2470,44282.48
2471,44282.49
2472,44282.49
2473,44282.49
2474,44282.49
2475,44282.49
2476,44282.5
2477,44282.5
2478,44282.5
2479,44282.5
2480,44282.5
2481,44282.51
2482,44282.51
2483,44282.51
2484,44282.51
2485,44282.51
2486,44282.52
2487,44282.52
2488,44282.52
2489,44282.52
2490,44282.52
2491,44282.53
2492,44282.53
2493,44282.53
2494,44282.53
2495,44282.53
2496,44282.54
2497,44282.54
2498,44282.54
2499,44282.54
2500,44282.54
2501,44282.55
2502,44282.55
2503,44282.55
2504,44282.55
2505,44282.55
2506,44282.56
2507,44282.56
2508,44282.56
2509,44282.56
2510,44282.56
2511,44282.57
2512,44282.57
2513,44282.57
2514,44282.57
2515,44282.57
2516,44282.58
2517,44282.58
2518,44282.58
2519,44282.58
2520,44282.58
2521,44282.59
2522,44282.59
2523,44282.59
2524,44282.59
2525,44282.59
2526,44282.6
2527,44282.6
2528,44282.6
2529,44282.6
2530,44282.6
2531,44282.61
2532,44282.61
2533,44282.61
2534,44282.61
2535,44282.61
2536,44282.62
2537,44282.62
2538,44282.62
2539,44282.62
2540,44282.62
2541,44282.63
2542,44282.63
2543,44282.63
2544,44282.63
2545,44282.63
2546,44282.64
2547,44282.64
2548,44282.64
2549,44282.64
2550,44282.64
2551,44282.65
2552,44282.65
2553,44282.65
2554,44282.65
2555,44282.65
2556,44282.66
2557,44282.66
2558,44282.66
2559,44282.66
2560,44282.66
2561,44282.67
2562,44282.67
2563,44282.67
2564,44282.67
2565,44282.67
2566,44282.68
2567,44282.68
2568,44282.68
2569,44282.68
2570,44282.68
2571,44282.69
2572,44282.69
2573,44282.69
2574,44282.69
2575,44282.69
2576,44282.7
2577,44282.7
2578,44282.7
2579,44282.7
2580,44282.7
2581,44282.71
2582,44282.71
2583,44282.71
2584,44282.71
2585,44282.71
2586,44282.72
2587,44282.72
2588,44282.72
2589,44282.72
2590,44282.72
2591,44282.73
2592,44282.73
2593,44282.73
2594,44282.73
2595,44282.73
2596,44282.74
2597,44282.74
2598,44282.74
2599,44282.74
2600,44282.74
2601,44282.75
2602,44282.75
2603,44282.75
2604,44282.75
2605,44282.75
2606,44282.76
2607,44282.76
2608,44282.76
2609,44282.76
2610,44282.76
2611,44282.76
2612,44282.77
2613,44282.77
2614,44282.77
2615,44282.77
2616,44282.77
2617,44282.78
2618,44282.78
2619,44282.78
2620,44282.78
2621,44282.78
2622,44282.79
2623,44282.79
2624,44282.79
2625,44282.79
2626,44282.79
2627,44282.8
2628,44282.8
2629,44282.8
2630,44282.8
2631,44282.8
2632,44282.81
2633,44282.81
2634,44282.81
2635,44282.81
2636,44282.81
2637,44282.82
2638,44282.82
2639,44282.82
2640,44282.82
2641,44282.82
2642,44282.83
2643,44282.83
2644,44282.83
2645,44282.83
2646,44282.83
2647,44282.84
2648,44282.84
2649,44282.84
2650,44282.84
2651,44282.84
2652,44282.85
2653,44282.85
2654,44282.85
2655,44282.85
2656,44282.85
2657,44282.86
2658,44282.86
2659,44282.86
2660,44282.86
2661,44282.86
2662,44282.87
2663,44282.87
2664,44282.87
2665,44282.87
2666,44282.87
2667,44282.88
2668,44282.88
2669,44282.88
2670,44282.88
2671,44282.88
2672,44282.89
2673,44282.89
2674,44282.89
2675,44282.89
2676,44282.9
2677,44282.9
2678,44282.9
2679,44282.9
2680,44282.9
2681,44282.91
2682,44282.91
2683,44282.91
2684,44282.91
2685,44282.91
2686,44282.92
2687,44282.92
2688,44282.92
2689,44282.92
2690,44282.92
2691,44282.92
2692,44282.93
2693,44282.93
2694,44282.93
2695,44282.93
2696,44282.93
2697,44282.94
2698,44282.94
2699,44282.94
2700,44282.94
2701,44282.94
2702,44282.95
2703,44282.95
2704,44282.95
2705,44282.95
2706,44282.95
2707,44282.96
2708,44282.96
2709,44282.96
2710,44282.96
2711,44282.96
2712,44282.97
2713,44282.97
2714,44282.97
2715,44282.97
2716,44282.97
2717,44282.98
2718,44282.98
2719,44282.98
2720,44282.98
2721,44282.98
2722,44282.99
2723,44282.99
2724,44282.99
2725,44282.99
2726,44282.99
2727,44283.0
2728,44283.0
2729,44283.0
2730,44283.0
2731,44283.0
2732,44283.01
2733,44283.01
2734,44283.01
2735,44283.01
2736,44283.01
2737,44283.02
2738,44283.02
2739,44283.02
2740,44283.02
2741,44283.02
2742,44283.03
2743,44283.03
2744,44283.03
2745,44283.03
2746,44283.03
2747,44283.04
2748,44283.04
2749,44283.04
2750,44283.04
2751,44283.04
2752,44283.05
2753,44283.05
2754,44283.05
2755,44283.05
2756,44283.05
2757,44283.06
2758,44283.06
2759,44283.06
2760,44283.06
2761,44283.06
2762,44283.07
2763,44283.07
2764,44283.07
2765,44283.07
2766,44283.07
2767,44283.08
2768,44283.08
2769,44283.08
2770,44283.08
2771,44283.08
2772,44283.09
2773,44283.09
2774,44283.09
2775,44283.09
2776,44283.09
2777,44283.09
2778,44283.1
2779,44283.1
2780,44283.1
2781,44283.1
2782,44283.1
2783,44283.11
2784,44283.11
2785,44283.11
2786,44283.11
2787,44283.11
2788,44283.12
2789,44283.12
2790,44283.12
2791,44283.12
2792,44283.12
2793,44283.13
2794,44283.13
2795,44283.13
2796,44283.13
2797,44283.14
2798,44283.14
2799,44283.14
2800,44283.14
2801,44283.14
2802,44283.15
2803,44283.15
2804,44283.15
2805,44283.15
2806,44283.15
2807,44283.16
2808,44283.16
2809,44283.16
2810,44283.16
2811,44283.16
2812,44283.17
2813,44283.17
2814,44283.17
2815,44283.17
2816,44283.17
2817,44283.18
2818,44283.18
2819,44283.18
2820,44283.18
2821,44283.18
2822,44283.19
2823,44283.19
2824,44283.19
2825,44283.19
2826,44283.19
2827,44283.2
2828,44283.2
2829,44283.2
2830,44283.2
2831,44283.2
2832,44283.21
2833,44283.21
2834,44283.21
2835,44283.21
2836,44283.21
2837,44283.22
2838,44283.22
2839,44283.22
2840,44283.22
2841,44283.22
2842,44283.23
2843,44283.23
2844,44283.23
2845,44283.23
2846,44283.23
2847,44283.24
2848,44283.24
2849,44283.24
2850,44283.24
2851,44283.24
2852,44283.25
2853,44283.25
2854,44283.25
2855,44283.25
2856,44283.25
2857,44283.26
2858,44283.26
2859,44283.26
2860,44283.26
2861,44283.26
2862,44283.26
2863,44283.27
2864,44283.27
2865,44283.27
2866,44283.27
2867,44283.27
2868,44283.28
2869,44283.28
2870,44283.28
2871,44283.28
2872,44283.28
2873,44283.29
2874,44283.29
2875,44283.29
2876,44283.29
2877,44283.29
2878,44283.3
2879,44283.3
2880,44283.3
2881,44283.3
2882,44283.3
2883,44283.31
2884,44283.31
2885,44283.31
2886,44283.31
2887,44283.31
2888,44283.32
2889,44283.32
2890,44283.32
2891,44283.32
2892,44283.32
2893,44283.33
2894,44283.33
2895,44283.33
2896,44283.33
2897,44283.33
2898,44283.34
2899,44283.34
2900,44283.34
2901,44283.34
2902,44283.34
2903,44283.35
2904,44283.35
2905,44283.35
2906,44283.35
2907,44283.35
2908,44283.36
2909,44283.36
2910,44283.36
2911,44283.36
2912,44283.36
2913,44283.37
2914,44283.37
2915,44283.37
2916,44283.37
2917,44283.37
2918,44283.38
2919,44283.38
2920,44283.38
2921,44283.38
2922,44283.38
2923,44283.39
2924,44283.39
2925,44283.39
2926,44283.39
2927,44283.39
2928,44283.4
2929,44283.4
2930,44283.4
2931,44283.4
2932,44283.4
2933,44283.41
2934,44283.41
2935,44283.41
2936,44283.41
2937,44283.41
2938,44283.42
2939,44283.42
2940,44283.42
2941,44283.42
2942,44283.42
2943,44283.42
2944,44283.43
2945,44283.43
2946,44283.43
2947,44283.43
2948,44283.43
2949,44283.44
2950,44283.44
2951,44283.44
2952,44283.44
2953,44283.44
2954,44283.45
2955,44283.45
2956,44283.45
2957,44283.45
2958,44283.45
2959,44283.46
2960,44283.46
2961,44283.46
2962,44283.46
2963,44283.46
2964,44283.47
2965,44283.47
2966,44283.47
2967,44283.47
2968,44283.47
2969,44283.48
2970,44283.48
2971,44283.48
2972,44283.48
2973,44283.48
2974,44283.49
2975,44283.49
2976,44283.49
2977,44283.49
2978,44283.49
2979,44283.5
2980,44283.5
2981,44283.5
2982,44283.5
2983,44283.5
2984,44283.51
2985,44283.51
2986,44283.51
2987,44283.51
2988,44283.51
2989,44283.52
2990,44283.52
2991,44283.52
2992,44283.52
2993,44283.52
2994,44283.53
2995,44283.53
2996,44283.53
2997,44283.53
2998,44283.53
2999,44283.54
3000,44283.54
3001,44283.54
3002,44283.54
3003,44283.54
3004,44283.55
3005,44283.55
3006,44283.55
3007,44283.55
3008,44283.55
3009,44283.56
3010,44283.56
3011,44283.56
3012,44283.56
3013,44283.56
3014,44283.57
3015,44283.57
3016,44283.57
3017,44283.57
3018,44283.57
3019,44283.58
3020,44283.58
3021,44283.58
3022,44283.58
3023,44283.58
3024,44283.59
3025,44283.59
3026,44283.59
3027,44283.59
3028,44283.59
3029,44283.59
3030,44283.6
3031,44283.6
3032,44283.6
3033,44283.6
3034,44283.6
3035,44283.61
3036,44283.61
3037,44283.61
3038,44283.61
3039,44283.61
3040,44283.62
3041,44283.62
3042,44283.62
3043,44283.62
3044,44283.62
3045,44283.63
3046,44283.63
3047,44283.63
3048,44283.63
3049,44283.63
3050,44283.64
3051,44283.64
3052,44283.64
3053,44283.64
3054,44283.64
3055,44283.65
3056,44283.65
3057,44283.65
3058,44283.65
3059,44283.65
3060,44283.66
3061,44283.66
3062,44283.66
3063,44283.66
3064,44283.66
3065,44283.67
3066,44283.67
3067,44283.67
3068,44283.67
3069,44283.67
3070,44283.68
3071,44283.68
3072,44283.68
3073,44283.68
3074,44283.68
3075,44283.69
3076,44283.69
3077,44283.69
3078,44283.69
3079,44283.7
3080,44283.7
3081,44283.7
3082,44283.7
3083,44283.7
3084,44283.71
3085,44283.71
3086,44283.71
3087,44283.71
3088,44283.71
3089,44283.72
3090,44283.72
3091,44283.72
3092,44283.72
3093,44283.72
3094,44283.73
3095,44283.73
3096,44283.73
3097,44283.73
3098,44283.73
3099,44283.74
3100,44283.74
3101,44283.74
3102,44283.74
3103,44283.74
3104,44283.75
3105,44283.75
3106,44283.75
3107,44283.75
3108,44283.75
3109,44283.76
3110,44283.76
3111,44283.76
3112,44283.76
3113,44283.76
3114,44283.76
3115,44283.77
3116,44283.77
3117,44283.77
3118,44283.77
3119,44283.77
3120,44283.78
3121,44283.78
3122,44283.78
3123,44283.78
3124,44283.78
3125,44283.79
3126,44283.79
3127,44283.79
3128,44283.79
3129,44283.79
3130,44283.8
3131,44283.8
3132,44283.8
3133,44283.8
3134,44283.8
3135,44283.81
3136,44283.81
3137,44283.81
3138,44283.81
3139,44283.81
3140,44283.82
3141,44283.82
3142,44283.82
3143,44283.82
3144,44283.82
3145,44283.83
3146,44283.83
3147,44283.83
3148,44283.83
3149,44283.83
3150,44283.84
3151,44283.84
3152,44283.84
3153,44283.84
3154,44283.84
3155,44283.85
3156,44283.85
3157,44283.85
3158,44283.85
3159,44283.85
3160,44283.86
3161,44283.86
3162,44283.86
3163,44283.86
3164,44283.86
3165,44283.87
3166,44283.87
3167,44283.87
3168,44283.87
3169,44283.87
3170,44283.88
3171,44283.88
3172,44283.88
3173,44283.88
3174,44283.88
3175,44283.89
3176,44283.89
3177,44283.89
3178,44283.89
3179,44283.89
3180,44283.9
3181,44283.9
3182,44283.9
3183,44283.9
3184,44283.9
3185,44283.91
3186,44283.91
3187,44283.91
3188,44283.91
3189,44283.91
3190,44283.92
3191,44283.92
3192,44283.92
3193,44283.92
3194,44283.92
3195,44283.92
3196,44283.93
3197,44283.93
3198,44283.93
3199,44283.93
3200,44283.94
3201,44283.94
3202,44283.94
3203,44283.94
3204,44283.94
3205,44283.95
3206,44283.95
3207,44283.95
3208,44283.95
3209,44283.95
3210,44283.96
3211,44283.96
3212,44283.96
3213,44283.96
3214,44283.96
3215,44283.97
3216,44283.97
3217,44283.97
3218,44283.97
3219,44283.97
3220,44283.98
3221,44283.98
3222,44283.98
3223,44283.98
3224,44283.98
3225,44283.99
3226,44283.99
3227,44283.99
3228,44283.99
3229,44283.99
3230,44284.0
3231,44284.0
3232,44284.0
3233,44284.0
3234,44284.0
3235,44284.01
3236,44284.01
3237,44284.01
3238,44284.01
3239,44284.01
3240,44284.02
3241,44284.02
3242,44284.02
3243,44284.02
3244,44284.02
3245,44284.03
3246,44284.03
3247,44284.03
3248,44284.03
3249,44284.03
3250,44284.04
3251,44284.04
3252,44284.04
3253,44284.04
3254,44284.04
3255,44284.05
3256,44284.05
3257,44284.05
3258,44284.05
3259,44284.05
3260,44284.06
3261,44284.06
3262,44284.06
3263,44284.06
3264,44284.06
3265,44284.07
3266,44284.07
3267,44284.07
3268,44284.07
3269,44284.07
3270,44284.08
3271,44284.08
3272,44284.08
3273,44284.08
3274,44284.08
3275,44284.09
3276,44284.09
3277,44284.09
3278,44284.09
3279,44284.09
3280,44284.09
3281,44284.1
3282,44284.1
3283,44284.1
3284,44284.1
3285,44284.1
3286,44284.11
3287,44284.11
3288,44284.11
3289,44284.11
3290,44284.11
3291,44284.12
3292,44284.12
3293,44284.12
3294,44284.12
3295,44284.12
3296,44284.13
3297,44284.13
3298,44284.13
3299,44284.13
3300,44284.13
3301,44284.14
3302,44284.14
3303,44284.14
3304,44284.14
3305,44284.14
3306,44284.15
3307,44284.15
3308,44284.15
3309,44284.15
3310,44284.15
3311,44284.16
3312,44284.16
3313,44284.16
3314,44284.16
3315,44284.16
3316,44284.17
3317,44284.17
3318,44284.17
3319,44284.17
3320,44284.17
3321,44284.18
3322,44284.18
3323,44284.18
3324,44284.18
3325,44284.18
3326,44284.19
3327,44284.19
3328,44284.19
3329,44284.19
3330,44284.19
3331,44284.2
3332,44284.2
3333,44284.2
3334,44284.2
3335,44284.2
3336,44284.21
3337,44284.21
3338,44284.21
3339,44284.21
3340,44284.21
3341,44284.22
3342,44284.22
3343,44284.22
3344,44284.22
3345,44284.22
3346,44284.23
3347,44284.23
3348,44284.23
3349,44284.23
3350,44284.23
3351,44284.24
3352,44284.24
3353,44284.24
3354,44284.24
3355,44284.24
3356,44284.25
3357,44284.25
3358,44284.25
3359,44284.25
3360,44284.25
3361,44284.26
3362,44284.26
3363,44284.26
3364,44284.26
3365,44284.26
3366,44284.26
3367,44284.27
3368,44284.27
3369,44284.27
3370,44284.27
3371,44284.27
3372,44284.28
3373,44284.28
3374,44284.28
3375,44284.28
3376,44284.28
3377,44284.29
3378,44284.29
3379,44284.29
3380,44284.29
3381,44284.29
3382,44284.3
3383,44284.3
3384,44284.3
3385,44284.3
3386,44284.3
3387,44284.31
3388,44284.31
3389,44284.31
3390,44284.31
3391,44284.31
3392,44284.32
3393,44284.32
3394,44284.32
3395,44284.32
3396,44284.32
3397,44284.33
3398,44284.33
3399,44284.33
3400,44284.33
3401,44284.33
3402,44284.34
3403,44284.34
3404,44284.34
3405,44284.34
3406,44284.34
3407,44284.35
3408,44284.35
3409,44284.35
3410,44284.35
3411,44284.35
3412,44284.36
3413,44284.36
3414,44284.36
3415,44284.36
3416,44284.36
3417,44284.37
3418,44284.37
3419,44284.37
3420,44284.37
3421,44284.37
3422,44284.38
3423,44284.38
3424,44284.38
3425,44284.38
3426,44284.38
3427,44284.39
3428,44284.39
3429,44284.39
3430,44284.39
3431,44284.39
3432,44284.4
3433,44284.4
3434,44284.4
3435,44284.4
3436,44284.4
3437,44284.41
3438,44284.41
3439,44284.41
3440,44284.41
3441,44284.41
3442,44284.42
3443,44284.42
3444,44284.42
3445,44284.42
3446,44284.42
3447,44284.43
3448,44284.43
3449,44284.43
3450,44284.43
3451,44284.43
3452,44284.44
3453,44284.44
3454,44284.44
3455,44284.44
3456,44284.44
3457,44284.45
3458,44284.45
3459,44284.45
3460,44284.45
3461,44284.45
3462,44284.46
3463,44284.46
3464,44284.46
3465,44284.46
3466,44284.46
3467,44284.47
3468,44284.47
3469,44284.47
3470,44284.47
3471,44284.47
3472,44284.48
3473,44284.48
3474,44284.48
3475,44284.48
3476,44284.48
3477,44284.49
3478,44284.49
3479,44284.49
3480,44284.49
3481,44284.49
3482,44284.5
3483,44284.5
3484,44284.5
3485,44284.5
3486,44284.5
3487,44284.51
3488,44284.51
3489,44284.51
3490,44284.51
3491,44284.51
3492,44284.52
3493,44284.52
3494,44284.52
3495,44284.52
3496,44284.52
3497,44284.53
3498,44284.53
3499,44284.53
3500,44284.53
3501,44284.53
3502,44284.54
3503,44284.54
3504,44284.54
3505,44284.54
3506,44284.54
3507,44284.55
3508,44284.55
3509,44284.55
3510,44284.55
3511,44284.55
3512,44284.56
3513,44284.56
3514,44284.56
3515,44284.56
3516,44284.56
3517,44284.57
3518,44284.57
3519,44284.57
3520,44284.57
3521,44284.57
3522,44284.58
3523,44284.58
3524,44284.58
3525,44284.58
3526,44284.58
3527,44284.59
3528,44284.59
3529,44284.59
3530,44284.59
3531,44284.59
3532,44284.59
3533,44284.6
3534,44284.6
3535,44284.6
3536,44284.6
3537,44284.6
3538,44284.61
3539,44284.61
3540,44284.61
3541,44284.61
3542,44284.61
3543,44284.62
3544,44284.62
3545,44284.62
3546,44284.62
3547,44284.62
3548,44284.63
3549,44284.63
3550,44284.63
3551,44284.63
3552,44284.63
3553,44284.64
3554,44284.64
3555,44284.64
3556,44284.64
3557,44284.64
3558,44284.65
3559,44284.65
3560,44284.65
3561,44284.65
3562,44284.65
3563,44284.66
3564,44284.66
3565,44284.66
3566,44284.66
3567,44284.66
3568,44284.67
3569,44284.67
3570,44284.67
3571,44284.67
3572,44284.67
3573,44284.68
3574,44284.68
3575,44284.68
3576,44284.68
3577,44284.68
3578,44284.69
3579,44284.69
3580,44284.69
3581,44284.69
3582,44284.7
3583,44284.7
3584,44284.7
3585,44284.7
3586,44284.7
3587,44284.71
3588,44284.71
3589,44284.71
3590,44284.71
3591,44284.71
3592,44284.72
3593,44284.72
3594,44284.72
3595,44284.72
3596,44284.72
3597,44284.73
3598,44284.73
3599,44284.73
3600,44284.73
3601,44284.73
3602,44284.74
3603,44284.74
3604,44284.74
3605,44284.74
3606,44284.74
3607,44284.75
3608,44284.75
3609,44284.75
3610,44284.75
3611,44284.75
3612,44284.76
3613,44284.76
3614,44284.76
3615,44284.76
3616,44284.76
3617,44284.76
3618,44284.77
3619,44284.77
