row_index,WTUR.CTim.Wt.F32.WindValid
1856,27801.03
1857,27801.03
1858,27801.03
1859,27801.04
1860,27801.04
1861,27801.04
1862,27801.04
1863,27801.04
1864,27801.05
1865,27801.05
1866,27801.05
1867,27801.05
1868,27801.05
1869,27801.06
1870,27801.06
1871,27801.06
1872,27801.06
1873,27801.06
1874,27801.07
1875,27801.07
1876,27801.07
1877,27801.07
1878,27801.07
1879,27801.08
1880,27801.08
1881,27801.08
1882,27801.08
1883,27801.08
1884,27801.09
1885,27801.09
1886,27801.09
1887,27801.09
1888,27801.09
1889,27801.1
1890,27801.1
1891,27801.1
1892,27801.1
1893,27801.1
1894,27801.11
1895,27801.11
1896,27801.11
1897,27801.11
1898,27801.11
1899,27801.12
1900,27801.12
1901,27801.12
1902,27801.12
1903,27801.12
1904,27801.13
1905,27801.13
1906,27801.13
1907,27801.13
1908,27801.13
1909,27801.14
1910,27801.14
1911,27801.14
1912,27801.14
1913,27801.14
1914,27801.15
1915,27801.15
1916,27801.15
1917,27801.15
1918,27801.15
1919,27801.16
1920,27801.16
1921,27801.16
1922,27801.16
1923,27801.16
1924,27801.17
1925,27801.17
1926,27801.17
1927,27801.17
1928,27801.17
1929,27801.18
1930,27801.18
1931,27801.18
1932,27801.18
1933,27801.18
1934,27801.18
1935,27801.19
1936,27801.19
1937,27801.19
1938,27801.19
1939,27801.19
1940,27801.2
1941,27801.2
1942,27801.2
1943,27801.2
1944,27801.2
1945,27801.21
1946,27801.21
1947,27801.21
1948,27801.21
1949,27801.21
1950,27801.22
1951,27801.22
1952,27801.22
1953,27801.22
1954,27801.22
1955,27801.23
1956,27801.23
1957,27801.23
1958,27801.23
1959,27801.23
1960,27801.24
1961,27801.24
1962,27801.24
1963,27801.24
1964,27801.24
1965,27801.25
1966,27801.25
1967,27801.25
1968,27801.25
1969,27801.25
1970,27801.26
1971,27801.26
1972,27801.26
1973,27801.26
1974,27801.26
1975,27801.27
1976,27801.27
1977,27801.27
1978,27801.27
1979,27801.27
1980,27801.28
1981,27801.28
1982,27801.28
1983,27801.28
1984,27801.28
1985,27801.29
1986,27801.29
1987,27801.29
1988,27801.29
1989,27801.29
1990,27801.3
1991,27801.3
1992,27801.3
1993,27801.3
1994,27801.3
1995,27801.31
1996,27801.31
1997,27801.31
1998,27801.31
1999,27801.31
2000,27801.32
2001,27801.32
2002,27801.32
2003,27801.32
2004,27801.32
2005,27801.33
2006,27801.33
2007,27801.33
2008,27801.33
2009,27801.33
2010,27801.34
2011,27801.34
2012,27801.34
2013,27801.34
2014,27801.34
2015,27801.35
2016,27801.35
2017,27801.35
2018,27801.35
2019,27801.35
2020,27801.35
2021,27801.36
2022,27801.36
2023,27801.36
2024,27801.36
2025,27801.36
2026,27801.37
2027,27801.37
2028,27801.37
2029,27801.37
2030,27801.37
2031,27801.38
2032,27801.38
2033,27801.38
2034,27801.38
2035,27801.38
2036,27801.39
2037,27801.39
2038,27801.39
2039,27801.39
2040,27801.39
2041,27801.4
2042,27801.4
2043,27801.4
2044,27801.4
2045,27801.4
2046,27801.41
2047,27801.41
2048,27801.41
2049,27801.41
2050,27801.41
2051,27801.42
2052,27801.42
2053,27801.42
2054,27801.42
2055,27801.42
2056,27801.43
2057,27801.43
2058,27801.43
2059,27801.43
2060,27801.43
2061,27801.44
2062,27801.44
2063,27801.44
2064,27801.44
2065,27801.44
2066,27801.45
2067,27801.45
2068,27801.45
2069,27801.45
2070,27801.45
2071,27801.46
2072,27801.46
2073,27801.46
2074,27801.46
2075,27801.46
2076,27801.47
2077,27801.47
2078,27801.47
2079,27801.47
2080,27801.47
2081,27801.48
2082,27801.48
2083,27801.48
2084,27801.48
2085,27801.48
2086,27801.49
2087,27801.49
2088,27801.49
2089,27801.49
2090,27801.49
2091,27801.5
2092,27801.5
2093,27801.5
2094,27801.5
2095,27801.5
2096,27801.51
2097,27801.51
2098,27801.51
2099,27801.51
2100,27801.51
2101,27801.52
2102,27801.52
2103,27801.52
2104,27801.52
2105,27801.52
2106,27801.52
2107,27801.53
2108,27801.53
2109,27801.53
2110,27801.53
2111,27801.53
2112,27801.54
2113,27801.54
2114,27801.54
2115,27801.54
2116,27801.54
2117,27801.55
2118,27801.55
2119,27801.55
2120,27801.55
2121,27801.55
2122,27801.56
2123,27801.56
2124,27801.56
2125,27801.56
2126,27801.56
2127,27801.57
2128,27801.57
2129,27801.57
2130,27801.57
2131,27801.57
2132,27801.58
2133,27801.58
2134,27801.58
2135,27801.58
2136,27801.58
2137,27801.59
2138,27801.59
2139,27801.59
2140,27801.59
2141,27801.59
2142,27801.6
2143,27801.6
2144,27801.6
2145,27801.6
2146,27801.6
2147,27801.61
2148,27801.61
2149,27801.61
2150,27801.61
2151,27801.61
2152,27801.62
2153,27801.62
2154,27801.62
2155,27801.62
2156,27801.62
2157,27801.63
2158,27801.63
2159,27801.63
2160,27801.63
2161,27801.63
2162,27801.64
2163,27801.64
2164,27801.64
2165,27801.64
2166,27801.64
2167,27801.65
2168,27801.65
2169,27801.65
2170,27801.65
2171,27801.65
2172,27801.66
2173,27801.66
2174,27801.66
2175,27801.66
2176,27801.66
2177,27801.67
2178,27801.67
2179,27801.67
2180,27801.67
2181,27801.67
2182,27801.68
2183,27801.68
2184,27801.68
2185,27801.68
2186,27801.68
2187,27801.69
2188,27801.69
2189,27801.69
2190,27801.69
2191,27801.69
2192,27801.7
2193,27801.7
2194,27801.7
2195,27801.7
2196,27801.7
2197,27801.71
2198,27801.71
2199,27801.71
2200,27801.71
2201,27801.71
2202,27801.72
2203,27801.72
2204,27801.72
2205,27801.72
2206,27801.72
2207,27801.73
2208,27801.73
2209,27801.73
2210,27801.73
2211,27801.73
2212,27801.74
2213,27801.74
2214,27801.74
2215,27801.74
2216,27801.74
2217,27801.75
2218,27801.75
2219,27801.75
2220,27801.75
2221,27801.75
2222,27801.76
2223,27801.76
2224,27801.76
2225,27801.76
2226,27801.76
2227,27801.77
2228,27801.77
2229,27801.77
2230,27801.77
2231,27801.77
2232,27801.78
2233,27801.78
2234,27801.78
2235,27801.78
2236,27801.78
2237,27801.79
2238,27801.79
2239,27801.79
2240,27801.79
2241,27801.79
2242,27801.8
2243,27801.8
2244,27801.8
2245,27801.8
2246,27801.8
2247,27801.81
2248,27801.81
2249,27801.81
2250,27801.81
2251,27801.81
2252,27801.82
2253,27801.82
2254,27801.82
2255,27801.82
2256,27801.82
2257,27801.83
2258,27801.83
2259,27801.83
2260,27801.83
2261,27801.83
2262,27801.84
2263,27801.84
2264,27801.84
2265,27801.84
2266,27801.84
2267,27801.85
2268,27801.85
2269,27801.85
2270,27801.85
2271,27801.85
2272,27801.86
2273,27801.86
2274,27801.86
2275,27801.86
2276,27801.86
2277,27801.87
2278,27801.87
2279,27801.87
2280,27801.87
2281,27801.87
2282,27801.88
2283,27801.88
2284,27801.88
2285,27801.88
2286,27801.88
2287,27801.89
2288,27801.89
2289,27801.89
2290,27801.89
2291,27801.89
2292,27801.9
2293,27801.9
2294,27801.9
2295,27801.9
2296,27801.9
2297,27801.91
2298,27801.91
2299,27801.91
2300,27801.91
2301,27801.91
2302,27801.92
2303,27801.92
2304,27801.92
2305,27801.92
2306,27801.92
2307,27801.93
2308,27801.93
2309,27801.93
2310,27801.93
2311,27801.93
2312,27801.94
2313,27801.94
2314,27801.94
2315,27801.94
2316,27801.94
2317,27801.95
2318,27801.95
2319,27801.95
2320,27801.95
2321,27801.95
2322,27801.96
2323,27801.96
2324,27801.96
2325,27801.96
2326,27801.96
2327,27801.97
2328,27801.97
2329,27801.97
2330,27801.97
2331,27801.97
2332,27801.98
2333,27801.98
2334,27801.98
2335,27801.98
2336,27801.98
2337,27801.99
2338,27801.99
2339,27801.99
2340,27801.99
2341,27801.99
2342,27802.0
2343,27802.0
2344,27802.0
2345,27802.0
2346,27802.0
2347,27802.01
2348,27802.01
2349,27802.01
2350,27802.01
2351,27802.01
2352,27802.02
2353,27802.02
2354,27802.02
2355,27802.02
2356,27802.02
2357,27802.02
2358,27802.03
2359,27802.03
2360,27802.03
2361,27802.03
2362,27802.03
2363,27802.04
2364,27802.04
2365,27802.04
2366,27802.04
2367,27802.04
2368,27802.05
2369,27802.05
2370,27802.05
2371,27802.05
2372,27802.05
2373,27802.06
2374,27802.06
2375,27802.06
2376,27802.06
2377,27802.06
2378,27802.07
2379,27802.07
2380,27802.07
2381,27802.07
2382,27802.07
2383,27802.08
2384,27802.08
2385,27802.08
2386,27802.08
2387,27802.08
2388,27802.09
2389,27802.09
2390,27802.09
2391,27802.09
2392,27802.09
2393,27802.09
2394,27802.09
2395,27802.09
2396,27802.09
2397,27802.09
2398,27802.09
2399,27802.09
2400,27802.09
2401,27802.09
2402,27802.09
2403,27802.09
2404,27802.09
2405,27802.09
2406,27802.09
2407,27802.09
2408,27802.09
2409,27802.09
2410,27802.09
2411,27802.09
2412,27802.09
2413,27802.09
2414,27802.09
2415,27802.1
2416,27802.1
2417,27802.1
2418,27802.1
2419,27802.1
2420,27802.11
2421,27802.11
2422,27802.11
2423,27802.11
2424,27802.11
2425,27802.12
2426,27802.12
2427,27802.12
2428,27802.12
2429,27802.12
2430,27802.12
2431,27802.13
2432,27802.13
2433,27802.13
2434,27802.13
2435,27802.13
2436,27802.14
2437,27802.14
2438,27802.14
2439,27802.14
2440,27802.14
2441,27802.14
2442,27802.15
2443,27802.15
2444,27802.15
2445,27802.15
2446,27802.15
2447,27802.16
2448,27802.16
2449,27802.16
2450,27802.16
2451,27802.16
2452,27802.17
2453,27802.17
2454,27802.17
2455,27802.17
2456,27802.17
2457,27802.18
2458,27802.18
2459,27802.18
2460,27802.18
2461,27802.18
2462,27802.19
2463,27802.19
2464,27802.19
2465,27802.19
2466,27802.19
2467,27802.2
2468,27802.2
2469,27802.2
2470,27802.2
2471,27802.2
2472,27802.21
2473,27802.21
2474,27802.21
2475,27802.21
2476,27802.21
2477,27802.22
2478,27802.22
2479,27802.22
2480,27802.22
2481,27802.22
2482,27802.23
2483,27802.23
2484,27802.23
2485,27802.23
2486,27802.23
2487,27802.24
2488,27802.24
2489,27802.24
2490,27802.24
2491,27802.24
2492,27802.25
2493,27802.25
2494,27802.25
2495,27802.25
2496,27802.26
2497,27802.26
2498,27802.26
2499,27802.26
2500,27802.26
2501,27802.27
2502,27802.27
2503,27802.27
2504,27802.27
2505,27802.27
2506,27802.28
2507,27802.28
2508,27802.28
2509,27802.28
2510,27802.28
2511,27802.29
2512,27802.29
2513,27802.29
2514,27802.29
2515,27802.29
2516,27802.3
2517,27802.3
2518,27802.3
2519,27802.3
2520,27802.3
2521,27802.31
2522,27802.31
2523,27802.31
2524,27802.31
2525,27802.31
2526,27802.31
2527,27802.32
2528,27802.32
2529,27802.32
2530,27802.32
2531,27802.32
2532,27802.33
2533,27802.33
2534,27802.33
2535,27802.33
2536,27802.33
2537,27802.34
2538,27802.34
2539,27802.34
2540,27802.34
2541,27802.34
2542,27802.35
2543,27802.35
2544,27802.35
2545,27802.35
2546,27802.35
2547,27802.36
2548,27802.36
2549,27802.36
2550,27802.36
2551,27802.36
2552,27802.37
2553,27802.37
2554,27802.37
2555,27802.37
2556,27802.37
2557,27802.38
2558,27802.38
2559,27802.38
2560,27802.38
2561,27802.38
2562,27802.39
2563,27802.39
2564,27802.39
2565,27802.39
2566,27802.39
2567,27802.4
2568,27802.4
2569,27802.4
2570,27802.4
2571,27802.4
2572,27802.41
2573,27802.41
2574,27802.41
2575,27802.41
2576,27802.41
2577,27802.42
2578,27802.42
2579,27802.42
2580,27802.42
2581,27802.42
2582,27802.43
2583,27802.43
2584,27802.43
2585,27802.43
2586,27802.43
2587,27802.44
2588,27802.44
2589,27802.44
2590,27802.44
2591,27802.44
2592,27802.45
2593,27802.45
2594,27802.45
2595,27802.45
2596,27802.45
2597,27802.46
2598,27802.46
2599,27802.46
2600,27802.46
2601,27802.46
2602,27802.47
2603,27802.47
2604,27802.47
2605,27802.47
2606,27802.47
2607,27802.47
2608,27802.48
2609,27802.48
2610,27802.48
2611,27802.48
2612,27802.48
2613,27802.49
2614,27802.49
2615,27802.49
2616,27802.49
2617,27802.5
2618,27802.5
2619,27802.5
2620,27802.5
2621,27802.5
2622,27802.51
2623,27802.51
2624,27802.51
2625,27802.51
2626,27802.51
2627,27802.52
2628,27802.52
2629,27802.52
2630,27802.52
2631,27802.52
2632,27802.53
2633,27802.53
2634,27802.53
2635,27802.53
2636,27802.53
2637,27802.54
2638,27802.54
2639,27802.54
2640,27802.54
2641,27802.54
2642,27802.55
2643,27802.55
2644,27802.55
2645,27802.55
2646,27802.55
2647,27802.56
2648,27802.56
2649,27802.56
2650,27802.56
2651,27802.56
2652,27802.57
2653,27802.57
2654,27802.57
2655,27802.57
2656,27802.57
2657,27802.58
2658,27802.58
2659,27802.58
2660,27802.58
2661,27802.58
2662,27802.59
2663,27802.59
2664,27802.59
2665,27802.59
2666,27802.59
2667,27802.6
2668,27802.6
2669,27802.6
2670,27802.6
2671,27802.6
2672,27802.61
2673,27802.61
2674,27802.61
2675,27802.61
2676,27802.61
2677,27802.62
2678,27802.62
2679,27802.62
2680,27802.62
2681,27802.62
2682,27802.63
2683,27802.63
2684,27802.63
2685,27802.63
2686,27802.63
2687,27802.64
2688,27802.64
2689,27802.64
2690,27802.64
2691,27802.64
2692,27802.64
2693,27802.65
2694,27802.65
2695,27802.65
2696,27802.65
2697,27802.65
2698,27802.66
2699,27802.66
2700,27802.66
2701,27802.66
2702,27802.66
2703,27802.67
2704,27802.67
2705,27802.67
2706,27802.67
2707,27802.67
2708,27802.68
2709,27802.68
2710,27802.68
2711,27802.68
2712,27802.68
2713,27802.69
2714,27802.69
2715,27802.69
2716,27802.69
2717,27802.69
2718,27802.7
2719,27802.7
2720,27802.7
2721,27802.7
2722,27802.7
2723,27802.71
2724,27802.71
2725,27802.71
2726,27802.71
2727,27802.71
2728,27802.72
2729,27802.72
2730,27802.72
2731,27802.72
2732,27802.72
2733,27802.73
2734,27802.73
2735,27802.73
2736,27802.73
2737,27802.73
2738,27802.74
2739,27802.74
2740,27802.74
2741,27802.74
2742,27802.74
2743,27802.75
2744,27802.75
2745,27802.75
2746,27802.75
2747,27802.75
2748,27802.76
2749,27802.76
2750,27802.76
2751,27802.76
2752,27802.76
2753,27802.77
2754,27802.77
2755,27802.77
2756,27802.77
2757,27802.77
2758,27802.78
2759,27802.78
2760,27802.78
2761,27802.78
2762,27802.78
2763,27802.79
2764,27802.79
2765,27802.79
2766,27802.79
2767,27802.79
2768,27802.8
2769,27802.8
2770,27802.8
2771,27802.8
2772,27802.8
2773,27802.81
2774,27802.81
2775,27802.81
2776,27802.81
2777,27802.81
2778,27802.82
2779,27802.82
2780,27802.82
2781,27802.82
2782,27802.82
2783,27802.83
2784,27802.83
2785,27802.83
2786,27802.83
2787,27802.83
2788,27802.84
2789,27802.84
2790,27802.84
2791,27802.84
2792,27802.84
2793,27802.85
2794,27802.85
2795,27802.85
2796,27802.85
2797,27802.85
2798,27802.86
2799,27802.86
2800,27802.86
2801,27802.86
2802,27802.86
2803,27802.87
2804,27802.87
2805,27802.87
2806,27802.87
2807,27802.87
2808,27802.88
2809,27802.88
2810,27802.88
2811,27802.88
2812,27802.88
2813,27802.89
2814,27802.89
2815,27802.89
2816,27802.89
2817,27802.89
2818,27802.9
2819,27802.9
2820,27802.9
2821,27802.9
2822,27802.9
2823,27802.91
2824,27802.91
2825,27802.91
2826,27802.91
2827,27802.91
2828,27802.92
2829,27802.92
2830,27802.92
2831,27802.92
2832,27802.92
2833,27802.93
2834,27802.93
2835,27802.93
2836,27802.93
2837,27802.93
2838,27802.94
2839,27802.94
2840,27802.94
2841,27802.94
2842,27802.94
2843,27802.95
2844,27802.95
2845,27802.95
2846,27802.95
2847,27802.95
2848,27802.96
2849,27802.96
2850,27802.96
2851,27802.96
2852,27802.96
2853,27802.97
2854,27802.97
2855,27802.97
2856,27802.97
2857,27802.97
2858,27802.97
2859,27802.98
2860,27802.98
2861,27802.98
2862,27802.98
2863,27802.98
2864,27802.99
2865,27802.99
2866,27802.99
2867,27802.99
2868,27802.99
2869,27803.0
2870,27803.0
2871,27803.0
2872,27803.0
2873,27803.0
2874,27803.01
2875,27803.01
2876,27803.01
2877,27803.01
2878,27803.01
2879,27803.02
2880,27803.02
2881,27803.02
2882,27803.02
2883,27803.02
2884,27803.03
2885,27803.03
2886,27803.03
2887,27803.03
2888,27803.03
2889,27803.04
2890,27803.04
2891,27803.04
2892,27803.04
2893,27803.04
2894,27803.05
2895,27803.05
2896,27803.05
2897,27803.05
2898,27803.05
2899,27803.06
2900,27803.06
2901,27803.06
2902,27803.06
2903,27803.06
2904,27803.07
2905,27803.07
2906,27803.07
2907,27803.07
2908,27803.07
2909,27803.08
2910,27803.08
2911,27803.08
2912,27803.08
2913,27803.08
2914,27803.09
2915,27803.09
2916,27803.09
2917,27803.09
2918,27803.09
2919,27803.1
2920,27803.1
2921,27803.1
2922,27803.1
2923,27803.1
2924,27803.11
2925,27803.11
2926,27803.11
2927,27803.11
2928,27803.11
2929,27803.12
2930,27803.12
2931,27803.12
2932,27803.12
2933,27803.12
2934,27803.13
2935,27803.13
2936,27803.13
2937,27803.13
2938,27803.13
2939,27803.14
2940,27803.14
2941,27803.14
2942,27803.14
2943,27803.14
2944,27803.14
2945,27803.15
2946,27803.15
2947,27803.15
2948,27803.15
2949,27803.15
2950,27803.16
2951,27803.16
2952,27803.16
2953,27803.16
2954,27803.16
2955,27803.17
2956,27803.17
2957,27803.17
2958,27803.17
2959,27803.17
2960,27803.18
2961,27803.18
2962,27803.18
2963,27803.18
2964,27803.18
2965,27803.19
2966,27803.19
2967,27803.19
2968,27803.19
2969,27803.19
2970,27803.2
2971,27803.2
2972,27803.2
2973,27803.2
2974,27803.2
2975,27803.21
2976,27803.21
2977,27803.21
2978,27803.21
2979,27803.21
2980,27803.22
2981,27803.22
2982,27803.22
2983,27803.22
2984,27803.22
2985,27803.23
2986,27803.23
2987,27803.23
2988,27803.23
2989,27803.23
2990,27803.24
2991,27803.24
2992,27803.24
2993,27803.24
2994,27803.24
2995,27803.25
2996,27803.25
2997,27803.25
2998,27803.25
2999,27803.25
3000,27803.26
3001,27803.26
3002,27803.26
3003,27803.26
3004,27803.26
3005,27803.27
3006,27803.27
3007,27803.27
3008,27803.27
3009,27803.27
3010,27803.28
3011,27803.28
3012,27803.28
3013,27803.28
3014,27803.28
3015,27803.29
3016,27803.29
3017,27803.29
3018,27803.29
3019,27803.29
3020,27803.3
3021,27803.3
3022,27803.3
3023,27803.3
3024,27803.3
3025,27803.31
3026,27803.31
3027,27803.31
3028,27803.31
3029,27803.31
3030,27803.31
3031,27803.32
3032,27803.32
3033,27803.32
3034,27803.32
3035,27803.32
3036,27803.33
3037,27803.33
3038,27803.33
3039,27803.33
3040,27803.34
3041,27803.34
3042,27803.34
3043,27803.34
3044,27803.34
3045,27803.35
3046,27803.35
3047,27803.35
3048,27803.35
3049,27803.35
3050,27803.36
3051,27803.36
3052,27803.36
3053,27803.36
3054,27803.36
3055,27803.37
3056,27803.37
3057,27803.37
3058,27803.37
3059,27803.37
3060,27803.38
3061,27803.38
3062,27803.38
3063,27803.38
3064,27803.38
3065,27803.39
3066,27803.39
3067,27803.39
3068,27803.39
3069,27803.39
3070,27803.4
3071,27803.4
3072,27803.4
3073,27803.4
3074,27803.4
3075,27803.41
3076,27803.41
3077,27803.41
3078,27803.41
3079,27803.41
3080,27803.42
3081,27803.42
3082,27803.42
3083,27803.42
3084,27803.42
3085,27803.43
3086,27803.43
3087,27803.43
3088,27803.43
3089,27803.43
3090,27803.44
3091,27803.44
3092,27803.44
3093,27803.44
3094,27803.44
3095,27803.45
3096,27803.45
3097,27803.45
3098,27803.45
3099,27803.45
3100,27803.46
3101,27803.46
3102,27803.46
3103,27803.46
3104,27803.46
3105,27803.47
3106,27803.47
3107,27803.47
3108,27803.47
3109,27803.47
3110,27803.48
3111,27803.48
3112,27803.48
3113,27803.48
3114,27803.48
3115,27803.48
3116,27803.49
3117,27803.49
3118,27803.49
3119,27803.49
3120,27803.49
3121,27803.5
3122,27803.5
3123,27803.5
3124,27803.5
3125,27803.5
3126,27803.51
3127,27803.51
3128,27803.51
3129,27803.51
3130,27803.51
3131,27803.52
3132,27803.52
3133,27803.52
3134,27803.52
3135,27803.52
3136,27803.53
3137,27803.53
3138,27803.53
3139,27803.53
3140,27803.53
3141,27803.54
3142,27803.54
3143,27803.54
3144,27803.54
3145,27803.54
3146,27803.55
3147,27803.55
3148,27803.55
3149,27803.55
3150,27803.55
3151,27803.56
3152,27803.56
3153,27803.56
3154,27803.56
3155,27803.56
3156,27803.57
3157,27803.57
3158,27803.57
3159,27803.57
3160,27803.58
3161,27803.58
3162,27803.58
3163,27803.58
3164,27803.58
3165,27803.59
3166,27803.59
3167,27803.59
3168,27803.59
3169,27803.59
3170,27803.6
3171,27803.6
3172,27803.6
3173,27803.6
3174,27803.6
3175,27803.61
3176,27803.61
3177,27803.61
3178,27803.61
3179,27803.61
3180,27803.62
3181,27803.62
3182,27803.62
3183,27803.62
3184,27803.62
3185,27803.63
3186,27803.63
3187,27803.63
3188,27803.63
3189,27803.63
3190,27803.64
3191,27803.64
3192,27803.64
3193,27803.64
3194,27803.64
3195,27803.64
3196,27803.65
3197,27803.65
3198,27803.65
3199,27803.65
3200,27803.65
3201,27803.66
3202,27803.66
3203,27803.66
3204,27803.66
3205,27803.66
3206,27803.67
3207,27803.67
3208,27803.67
3209,27803.67
3210,27803.67
3211,27803.68
3212,27803.68
3213,27803.68
3214,27803.68
3215,27803.68
3216,27803.69
3217,27803.69
3218,27803.69
3219,27803.69
3220,27803.69
3221,27803.7
3222,27803.7
3223,27803.7
3224,27803.7
3225,27803.7
3226,27803.71
3227,27803.71
3228,27803.71
3229,27803.71
3230,27803.71
3231,27803.72
3232,27803.72
3233,27803.72
3234,27803.72
3235,27803.72
3236,27803.73
3237,27803.73
3238,27803.73
3239,27803.73
3240,27803.73
3241,27803.74
3242,27803.74
3243,27803.74
3244,27803.74
3245,27803.74
3246,27803.75
3247,27803.75
3248,27803.75
3249,27803.75
3250,27803.75
3251,27803.76
3252,27803.76
3253,27803.76
3254,27803.76
3255,27803.76
3256,27803.77
3257,27803.77
3258,27803.77
3259,27803.77
3260,27803.77
3261,27803.78
3262,27803.78
3263,27803.78
3264,27803.78
3265,27803.78
3266,27803.79
3267,27803.79
3268,27803.79
3269,27803.79
3270,27803.79
3271,27803.8
3272,27803.8
3273,27803.8
3274,27803.8
3275,27803.8
3276,27803.81
3277,27803.81
3278,27803.81
3279,27803.81
3280,27803.81
3281,27803.81
3282,27803.82
3283,27803.82
3284,27803.82
3285,27803.82
3286,27803.82
3287,27803.83
3288,27803.83
3289,27803.83
3290,27803.83
3291,27803.83
3292,27803.84
3293,27803.84
3294,27803.84
3295,27803.84
3296,27803.84
3297,27803.85
3298,27803.85
3299,27803.85
3300,27803.85
3301,27803.85
3302,27803.86
3303,27803.86
3304,27803.86
3305,27803.86
3306,27803.86
3307,27803.87
3308,27803.87
3309,27803.87
3310,27803.87
3311,27803.87
3312,27803.88
3313,27803.88
3314,27803.88
3315,27803.88
3316,27803.88
3317,27803.89
3318,27803.89
3319,27803.89
3320,27803.89
3321,27803.89
3322,27803.9
3323,27803.9
3324,27803.9
3325,27803.9
3326,27803.9
3327,27803.91
3328,27803.91
3329,27803.91
3330,27803.91
3331,27803.91
3332,27803.92
3333,27803.92
3334,27803.92
3335,27803.92
3336,27803.92
3337,27803.93
3338,27803.93
3339,27803.93
3340,27803.93
3341,27803.93
3342,27803.94
3343,27803.94
3344,27803.94
3345,27803.94
3346,27803.94
3347,27803.95
3348,27803.95
3349,27803.95
3350,27803.95
3351,27803.95
3352,27803.96
3353,27803.96
3354,27803.96
3355,27803.96
3356,27803.96
3357,27803.97
3358,27803.97
3359,27803.97
3360,27803.97
3361,27803.97
3362,27803.98
3363,27803.98
3364,27803.98
3365,27803.98
3366,27803.98
3367,27803.98
3368,27803.99
3369,27803.99
3370,27803.99
3371,27803.99
3372,27803.99
3373,27804.0
3374,27804.0
3375,27804.0
3376,27804.0
3377,27804.0
3378,27804.01
3379,27804.01
3380,27804.01
3381,27804.01
3382,27804.01
3383,27804.02
3384,27804.02
3385,27804.02
3386,27804.02
3387,27804.02
3388,27804.03
3389,27804.03
3390,27804.03
3391,27804.03
3392,27804.03
3393,27804.04
3394,27804.04
3395,27804.04
3396,27804.04
3397,27804.04
3398,27804.05
3399,27804.05
3400,27804.05
3401,27804.05
3402,27804.06
3403,27804.06
3404,27804.06
3405,27804.06
3406,27804.06
3407,27804.07
3408,27804.07
3409,27804.07
3410,27804.07
3411,27804.07
3412,27804.08
3413,27804.08
3414,27804.08
3415,27804.08
3416,27804.08
3417,27804.09
3418,27804.09
3419,27804.09
3420,27804.09
3421,27804.09
3422,27804.1
3423,27804.1
3424,27804.1
3425,27804.1
3426,27804.1
3427,27804.11
3428,27804.11
3429,27804.11
3430,27804.11
3431,27804.11
3432,27804.12
3433,27804.12
3434,27804.12
3435,27804.12
3436,27804.12
3437,27804.13
3438,27804.13
3439,27804.13
3440,27804.13
3441,27804.13
3442,27804.14
3443,27804.14
3444,27804.14
3445,27804.14
3446,27804.14
3447,27804.14
3448,27804.15
3449,27804.15
3450,27804.15
3451,27804.15
3452,27804.15
3453,27804.16
3454,27804.16
3455,27804.16
3456,27804.16
3457,27804.16
3458,27804.17
3459,27804.17
3460,27804.17
3461,27804.17
3462,27804.17
3463,27804.18
3464,27804.18
3465,27804.18
3466,27804.18
3467,27804.18
3468,27804.19
3469,27804.19
3470,27804.19
3471,27804.19
3472,27804.19
3473,27804.2
3474,27804.2
3475,27804.2
3476,27804.2
3477,27804.2
3478,27804.21
3479,27804.21
3480,27804.21
3481,27804.21
3482,27804.21
3483,27804.22
3484,27804.22
3485,27804.22
3486,27804.22
3487,27804.22
3488,27804.23
3489,27804.23
3490,27804.23
3491,27804.23
3492,27804.23
3493,27804.24
3494,27804.24
3495,27804.24
3496,27804.24
3497,27804.24
3498,27804.25
3499,27804.25
3500,27804.25
3501,27804.25
3502,27804.25
3503,27804.26
3504,27804.26
3505,27804.26
3506,27804.26
3507,27804.26
3508,27804.27
3509,27804.27
3510,27804.27
3511,27804.27
3512,27804.27
3513,27804.28
3514,27804.28
3515,27804.28
3516,27804.28
3517,27804.28
3518,27804.29
3519,27804.29
3520,27804.29
3521,27804.29
3522,27804.3
3523,27804.3
3524,27804.3
3525,27804.3
3526,27804.3
3527,27804.31
3528,27804.31
3529,27804.31
3530,27804.31
3531,27804.31
3532,27804.31
3533,27804.32
3534,27804.32
3535,27804.32
3536,27804.32
3537,27804.32
3538,27804.33
3539,27804.33
3540,27804.33
3541,27804.33
3542,27804.33
3543,27804.34
3544,27804.34
3545,27804.34
3546,27804.34
3547,27804.34
3548,27804.35
3549,27804.35
3550,27804.35
3551,27804.35
3552,27804.35
3553,27804.36
3554,27804.36
3555,27804.36
3556,27804.36
3557,27804.36
3558,27804.37
3559,27804.37
3560,27804.37
3561,27804.37
3562,27804.37
3563,27804.38
3564,27804.38
3565,27804.38
3566,27804.38
3567,27804.38
3568,27804.39
3569,27804.39
3570,27804.39
3571,27804.39
3572,27804.39
3573,27804.4
3574,27804.4
3575,27804.4
3576,27804.4
3577,27804.4
3578,27804.41
3579,27804.41
3580,27804.41
3581,27804.41
3582,27804.41
3583,27804.42
3584,27804.42
3585,27804.42
3586,27804.42
3587,27804.42
3588,27804.43
3589,27804.43
3590,27804.43
3591,27804.43
3592,27804.43
3593,27804.44
3594,27804.44
3595,27804.44
3596,27804.44
3597,27804.44
3598,27804.45
3599,27804.45
3600,27804.45
3601,27804.45
