row_index,WROT.CptVolHigh.Bl1
1010,59.5
1011,58.93
1012,58.94
1013,59.05
1014,59.27
1015,58.83
1016,59.06
1017,59.34
1018,58.81
1019,58.85
1020,59.1
1021,58.89
1022,58.99
1023,59.06
1024,59.12
1025,58.84
1026,58.89
1027,58.86
1028,58.83
1029,59.05
1030,59.15
1031,58.9
1032,58.82
1033,59.11
1034,59.17
1035,59.03
1036,58.97
1037,58.98
1038,59.09
1039,58.93
1040,58.85
1041,59.03
1042,58.92
1043,58.8
1044,58.85
1045,59.01
1046,58.96
1047,58.91
1048,59.44
1049,58.82
1050,58.83
1051,58.86
1052,58.8
1053,58.88
1054,58.82
1055,58.83
1056,59.15
1057,59.1
1058,59.1
1059,58.82
1060,59.22
1061,59.13
1062,58.8
1063,58.87
1064,59.1
1065,59.02
1066,59.05
1067,58.99
1068,58.76
1069,58.86
1070,59.29
1071,59.36
1072,59.02
1073,59.35
1074,59.09
1075,58.84
1076,58.75
1077,59.43
1078,59.12
1079,58.87
1080,59.38
1081,59.14
1082,58.86
1083,59.02
1084,59.13
1085,59.06
1086,59.12
1087,59.11
1088,58.82
1089,58.93
1090,59.33
1091,58.91
1092,58.96
1093,59.0
1094,58.81
1095,58.89
1096,59.11
1097,59.52
1098,59.01
1099,58.95
1100,59.11
1101,59.28
1102,58.86
1103,58.99
1104,59.09
1105,58.91
1106,59.06
1107,58.83
1108,58.82
1109,58.98
1110,59.03
1111,58.98
1112,58.82
1113,59.14
1114,59.09
1115,59.31
1116,58.9
1117,58.83
1118,59.13
1119,58.88
1120,59.08
1121,58.92
1122,58.83
1123,59.08
1124,58.79
1125,59.1
1126,58.85
1127,58.95
1128,59.03
1129,58.83
1130,59.55
1131,59.13
1132,59.1
1133,58.92
1134,58.84
1135,58.95
1136,59.04
1137,58.87
1138,59.22
1139,58.82
1140,59.06
1141,59.12
1142,58.81
1143,58.92
1144,58.87
1145,59.01
1146,59.1
1147,58.88
1148,59.14
1149,59.09
1150,59.19
1151,58.82
1152,59.15
1153,58.85
1154,59.16
1155,59.19
1156,59.09
1157,59.48
1158,58.99
1159,59.1
1160,59.06
1161,59.0
1162,59.11
1163,59.1
1164,59.1
1165,58.79
1166,59.19
1167,58.8
1168,59.06
1169,59.14
1170,59.13
1171,58.81
1172,58.82
1173,58.91
1174,59.04
1175,59.11
1176,59.28
1177,59.01
1178,58.93
1179,58.91
1180,59.15
1181,59.0
1182,59.08
1183,58.9
1184,59.05
1185,58.92
1186,58.57
1187,59.0
1188,58.79
1189,58.84
1190,58.78
1191,58.92
1192,59.07
1193,58.8
1194,58.82
1195,59.01
1196,59.08
1197,58.97
1198,59.24
1199,59.07
1200,58.8
1201,59.15
1202,58.8
1203,58.94
1204,59.08
1205,59.25
1206,58.78
1207,59.07
1208,58.83
1209,58.95
1210,58.85
1211,59.0
1212,59.04
1213,59.32
1214,58.77
1215,58.91
1216,58.84
1217,59.49
1218,59.43
1219,58.8
1220,58.79
1221,58.87
1222,58.83
1223,59.15
1224,59.01
1225,58.86
1226,59.36
1227,59.11
1228,58.79
1229,59.36
1230,59.46
1231,58.77
1232,58.78
1233,59.17
1234,59.47
1235,58.83
1236,58.8
1237,59.2
1238,58.81
1239,58.99
1240,59.0
1241,58.82
1242,58.82
1243,58.95
1244,59.05
1245,58.88
1246,59.33
1247,58.92
1248,59.04
1249,58.9
1250,58.85
1251,58.78
1252,59.04
1253,58.79
1254,58.82
1255,59.4
1256,59.01
1257,58.81
1258,58.87
1259,58.74
1260,58.97
1261,58.9
1262,58.9
1263,59.14
1264,58.97
1265,58.89
1266,58.82
1267,58.99
1268,59.13
1269,58.75
1270,58.99
1271,58.79
1272,59.11
1273,59.09
1274,59.07
1275,59.11
1276,59.11
1277,59.18
1278,59.12
1279,58.94
1280,59.02
1281,59.01
1282,59.14
1283,59.15
1284,59.05
1285,58.98
1286,59.08
1287,58.89
1288,59.13
1289,58.76
1290,58.89
1291,58.98
1292,59.06
1293,59.1
1294,58.96
1295,59.12
1296,58.96
1297,58.81
1298,58.99
1299,59.36
1300,59.18
1301,59.31
1302,58.82
1303,59.31
1304,58.77
1305,58.79
1306,59.15
1307,58.82
1308,58.99
1309,59.35
1310,59.36
1311,58.93
1312,58.65
1313,59.25
1314,59.05
1315,59.43
1316,58.83
1317,59.3
1318,59.23
1319,58.99
1320,58.81
1321,58.8
1322,58.84
1323,59.07
1324,59.13
1325,59.21
1326,59.15
1327,58.82
1328,58.78
1329,58.99
1330,58.78
1331,58.82
1332,58.8
1333,58.8
1334,59.08
1335,59.11
1336,58.98
1337,58.85
1338,59.39
1339,58.9
1340,58.78
1341,59.08
1342,59.04
1343,58.9
1344,59.04
1345,59.06
1346,58.75
1347,59.16
1348,59.11
1349,58.95
1350,58.83
1351,58.87
1352,59.57
1353,59.51
1354,58.72
1355,59.0
1356,58.98
1357,59.33
1358,58.79
1359,58.83
1360,59.02
1361,58.9
1362,58.82
1363,58.83
1364,59.35
1365,58.98
1366,58.91
1367,58.81
1368,59.1
1369,58.88
1370,59.32
1371,58.81
1372,59.13
1373,59.0
1374,59.09
1375,59.27
1376,58.82
1377,59.02
1378,59.02
1379,58.79
1380,58.93
1381,59.07
1382,58.76
1383,58.82
1384,59.09
1385,59.32
1386,59.26
1387,58.84
1388,58.84
1389,59.1
1390,58.83
1391,58.82
1392,58.83
1393,58.82
1394,58.84
1395,58.89
1396,58.88
1397,59.13
1398,59.1
1399,59.01
1400,58.82
1401,58.85
1402,59.11
1403,58.85
1404,59.06
1405,58.92
1406,59.11
1407,58.8
1408,59.24
1409,59.36
1410,59.09
1411,59.06
1412,59.24
1413,58.96
1414,59.07
1415,59.29
1416,59.11
1417,59.48
1418,59.53
1419,59.45
1420,59.51
1421,59.52
1422,59.38
1423,58.84
1424,59.19
1425,59.35
1426,59.3
1427,59.12
1428,59.17
1429,59.23
1430,59.12
1431,59.28
1432,58.81
1433,58.88
1434,59.33
1435,58.98
1436,58.8
1437,58.85
1438,59.09
1439,58.82
1440,58.98
1441,58.99
1442,59.34
1443,58.77
1444,58.95
1445,59.14
1446,58.81
1447,59.0
1448,59.2
1449,59.03
1450,59.03
1451,59.11
1452,59.08
1453,59.42
1454,58.81
1455,58.85
1456,59.1
1457,59.14
1458,59.13
1459,59.15
1460,58.91
1461,59.16
1462,59.06
1463,59.41
1464,59.12
1465,58.95
1466,59.26
1467,58.84
1468,58.83
1469,59.04
1470,59.07
1471,58.93
1472,59.24
1473,58.84
1474,58.83
1475,59.05
1476,58.92
1477,58.95
1478,59.39
1479,58.82
1480,58.84
1481,58.84
1482,59.12
1483,59.3
1484,59.38
1485,58.85
1486,58.99
1487,58.99
1488,58.73
1489,58.84
1490,58.88
1491,58.95
1492,58.84
1493,58.86
1494,59.39
1495,58.88
1496,58.81
1497,59.09
1498,59.27
1499,58.79
1500,58.81
1501,59.27
1502,59.33
1503,58.82
1504,59.02
1505,59.14
1506,59.13
1507,58.89
1508,59.33
1509,58.83
1510,58.91
1511,59.04
1512,58.86
1513,58.94
1514,59.02
1515,58.79
1516,59.2
1517,58.78
1518,58.99
1519,59.02
1520,58.83
1521,58.88
1522,58.88
1523,59.08
1524,59.02
1525,58.82
1526,58.83
1527,58.84
1528,59.12
1529,59.09
1530,59.0
1531,58.92
1532,58.84
1533,59.0
1534,59.13
1535,59.13
1536,59.09
1537,58.84
1538,58.83
1539,59.12
1540,59.39
1541,58.94
1542,58.98
1543,59.14
1544,59.08
1545,59.41
1546,58.84
1547,58.88
1548,58.81
1549,58.83
1550,58.99
1551,59.01
1552,59.15
1553,59.27
1554,59.33
1555,58.79
1556,59.05
1557,59.1
1558,58.88
1559,58.83
1560,59.34
1561,59.14
1562,59.55
1563,59.46
1564,58.78
1565,58.81
1566,59.3
1567,58.81
1568,59.06
1569,59.26
1570,59.0
1571,59.07
1572,58.84
1573,58.94
1574,59.13
1575,59.29
1576,59.48
1577,58.93
1578,58.8
1579,58.84
1580,58.63
1581,58.96
1582,59.02
1583,59.35
1584,58.84
1585,58.81
1586,59.1
1587,59.32
1588,59.44
1589,58.84
1590,58.97
1591,59.08
1592,59.13
1593,59.1
1594,59.09
1595,59.12
1596,59.09
1597,59.09
1598,59.31
1599,59.38
1600,59.31
1601,59.1
1602,59.27
1603,58.85
1604,58.81
1605,59.25
1606,59.07
1607,58.91
1608,58.97
1609,58.82
1610,58.92
1611,58.91
1612,59.16
1613,58.91
1614,58.87
1615,58.81
1616,59.09
1617,59.08
1618,59.35
1619,59.29
1620,58.84
1621,59.33
1622,59.08
1623,59.01
1624,59.32
1625,58.82
1626,59.32
1627,58.81
1628,58.82
1629,58.81
1630,59.37
1631,59.12
1632,58.83
1633,59.37
1634,58.76
1635,58.89
1636,59.39
1637,58.78
1638,58.81
1639,58.78
1640,58.84
1641,58.81
1642,58.83
1643,59.22
1644,59.32
1645,58.89
1646,59.04
1647,58.95
1648,59.11
1649,59.11
1650,58.85
1651,59.06
1652,59.04
1653,59.38
1654,59.28
1655,59.15
1656,58.87
1657,58.9
1658,59.05
1659,59.16
1660,58.79
1661,58.97
1662,58.84
1663,59.02
1664,59.4
1665,58.99
1666,58.81
1667,58.84
1668,58.79
1669,59.47
1670,58.84
1671,58.79
1672,58.99
1673,59.0
1674,59.23
1675,58.92
1676,59.09
1677,58.98
1678,59.07
1679,59.28
1680,59.44
1681,59.18
1682,59.09
1683,59.03
1684,58.85
1685,58.92
1686,59.32
1687,59.15
1688,58.83
1689,59.11
1690,59.26
1691,59.05
1692,58.79
1693,58.81
1694,59.26
1695,59.13
1696,59.15
1697,58.82
1698,58.94
1699,58.75
1700,58.86
1701,58.89
1702,59.12
1703,59.12
1704,59.12
1705,59.09
1706,58.92
1707,58.94
1708,58.85
1709,58.98
1710,58.96
1711,58.89
1712,58.97
1713,58.91
1714,58.92
1715,58.86
1716,59.29
1717,58.91
1718,58.91
1719,58.84
1720,58.77
1721,58.77
1722,59.04
1723,59.07
1724,58.91
1725,58.98
1726,59.23
1727,59.09
1728,59.15
1729,59.21
1730,59.2
1731,58.81
1732,58.41
1733,59.21
1734,59.07
1735,59.34
1736,58.81
1737,58.84
1738,58.9
1739,59.05
1740,58.84
1741,59.02
1742,58.92
1743,59.05
1744,59.05
1745,59.29
1746,59.09
1747,59.08
1748,59.1
1749,58.97
1750,58.88
1751,59.01
1752,58.87
1753,59.05
1754,59.38
1755,59.16
1756,59.34
1757,58.79
1758,59.06
1759,59.27
1760,59.5
1761,59.05
1762,58.9
1763,58.85
1764,59.12
1765,59.09
1766,59.11
1767,59.1
1768,59.11
1769,59.09
1770,58.86
1771,58.84
1772,58.88
1773,58.86
1774,58.74
1775,59.0
1776,59.08
1777,59.04
1778,58.93
1779,59.08
1780,58.89
1781,58.86
1782,58.82
1783,59.08
1784,58.79
1785,58.82
1786,59.32
1787,58.84
1788,58.92
1789,59.02
1790,58.94
1791,59.12
1792,58.83
1793,58.78
1794,59.32
1795,59.11
1796,59.15
1797,59.36
1798,59.37
1799,58.85
1800,58.96
1801,58.86
1802,58.91
1803,58.88
1804,59.01
1805,58.98
1806,58.82
1807,58.93
1808,58.99
1809,59.11
1810,59.07
1811,59.03
1812,59.02
1813,59.11
1814,58.98
1815,59.11
1816,59.07
1817,59.09
1818,59.07
1819,59.47
1820,58.84
1821,59.09
1822,59.26
1823,59.14
1824,58.79
1825,59.33
1826,58.83
1827,58.8
1828,59.36
1829,58.82
1830,59.04
1831,59.22
1832,58.93
1833,58.9
1834,59.13
1835,58.94
1836,59.32
1837,59.04
1838,59.29
1839,58.95
1840,58.83
1841,58.99
1842,59.23
1843,58.98
1844,59.07
1845,59.22
1846,59.27
1847,58.98
1848,59.36
1849,58.94
1850,59.4
1851,58.81
1852,59.18
1853,58.87
1854,59.02
1855,59.11
1856,58.78
1857,58.81
1858,58.97
1859,58.79
1860,58.9
1861,58.76
1862,58.72
1863,58.95
1864,58.86
1865,58.84
1866,59.11
1867,58.92
1868,59.12
1869,58.84
1870,58.9
1871,58.88
1872,58.9
1873,58.82
1874,58.99
1875,59.11
1876,59.41
1877,58.86
1878,59.27
1879,58.98
1880,58.85
1881,58.84
1882,59.17
1883,59.07
1884,58.88
1885,58.95
1886,59.14
1887,58.78
1888,58.79
1889,58.88
1890,58.97
1891,58.85
1892,58.82
1893,58.93
1894,59.1
1895,59.42
1896,58.82
1897,59.24
1898,59.15
1899,58.97
1900,58.81
1901,59.1
1902,59.11
1903,59.15
1904,59.08
1905,58.85
1906,59.25
1907,58.85
1908,58.93
1909,58.96
1910,58.86
1911,58.82
1912,59.01
1913,59.09
1914,58.83
1915,59.02
1916,58.88
1917,58.99
1918,59.12
1919,58.85
1920,59.07
1921,59.38
1922,58.89
1923,58.97
1924,59.01
1925,58.91
1926,59.17
1927,59.15
1928,58.77
1929,59.01
1930,58.96
1931,58.83
1932,59.02
1933,59.14
1934,59.2
1935,58.79
1936,58.86
1937,59.04
1938,59.06
1939,58.93
1940,58.84
1941,59.09
1942,58.99
1943,59.02
1944,59.12
1945,58.9
1946,58.88
1947,58.92
1948,59.37
1949,59.37
1950,59.35
1951,59.36
1952,59.36
1953,59.36
1954,59.33
1955,58.82
1956,58.84
1957,59.05
1958,58.82
1959,58.85
1960,59.03
1961,58.89
1962,58.83
1963,58.89
1964,59.1
1965,58.9
1966,58.9
1967,59.09
1968,58.78
1969,59.37
1970,58.89
1971,59.05
1972,59.17
1973,58.88
1974,58.82
1975,58.82
1976,58.83
1977,58.93
1978,59.39
1979,59.34
1980,59.34
1981,58.85
1982,58.94
1983,59.0
1984,58.88
1985,59.35
1986,59.01
1987,59.1
1988,58.92
1989,58.86
1990,58.98
1991,58.99
1992,59.14
1993,59.06
1994,58.79
1995,59.08
1996,59.0
1997,59.32
1998,58.98
1999,58.98
2000,59.07
2001,59.01
2002,58.63
2003,59.12
2004,58.83
2005,58.83
2006,59.09
2007,59.28
2008,58.87
2009,58.91
2010,58.97
2011,59.1
2012,59.11
2013,59.09
2014,59.13
2015,58.9
2016,59.12
2017,58.89
2018,58.82
2019,59.28
2020,58.82
2021,59.07
2022,58.93
2023,58.92
2024,58.82
2025,58.94
2026,59.19
2027,58.79
2028,58.78
2029,58.82
2030,58.84
2031,59.37
2032,59.14
2033,59.18
2034,59.34
2035,59.11
2036,59.04
2037,58.97
2038,59.09
2039,59.24
2040,58.82
2041,59.08
2042,59.17
2043,59.03
2044,59.09
2045,58.8
2046,58.79
2047,59.37
2048,58.88
2049,58.81
2050,59.04
2051,59.12
2052,59.27
2053,58.96
2054,58.87
2055,59.29
2056,58.88
2057,59.28
2058,59.12
2059,58.85
2060,59.11
2061,58.82
2062,59.13
2063,58.8
2064,59.08
2065,59.14
2066,59.09
2067,58.86
2068,58.91
2069,58.41
2070,58.89
2071,58.89
2072,59.09
2073,59.09
2074,59.32
2075,59.32
2076,58.97
2077,59.12
2078,58.66
2079,59.02
2080,58.86
2081,59.23
2082,58.94
2083,58.86
2084,58.89
2085,59.25
2086,58.86
2087,59.11
2088,58.98
2089,58.87
2090,58.93
2091,59.12
2092,59.29
2093,58.85
2094,59.11
2095,59.01
2096,58.77
2097,59.06
2098,58.84
2099,59.07
2100,59.1
2101,59.1
2102,59.1
2103,59.12
2104,59.11
2105,59.14
2106,59.1
2107,59.39
2108,58.93
2109,59.26
2110,58.82
2111,58.79
2112,58.85
2113,59.12
2114,59.15
2115,58.93
2116,58.94
2117,58.83
2118,59.09
2119,58.89
2120,58.89
2121,58.87
2122,59.3
2123,58.99
2124,59.11
2125,58.81
2126,58.82
2127,59.05
2128,59.06
2129,59.1
2130,58.79
2131,58.72
2132,58.85
2133,58.87
2134,59.07
2135,58.83
2136,59.12
