row_index,WTUR.TmOK.actTmVal
1862,48905.31
1863,48905.31
1864,48905.31
1865,48905.31
1866,48905.32
1867,48905.32
1868,48905.32
1869,48905.32
1870,48905.32
1871,48905.33
1872,48905.33
1873,48905.33
1874,48905.33
1875,48905.33
1876,48905.34
1877,48905.34
1878,48905.34
1879,48905.34
1880,48905.34
1881,48905.35
1882,48905.35
1883,48905.35
1884,48905.35
1885,48905.35
1886,48905.36
1887,48905.36
1888,48905.36
1889,48905.36
1890,48905.36
1891,48905.37
1892,48905.37
1893,48905.37
1894,48905.37
1895,48905.37
1896,48905.38
1897,48905.38
1898,48905.38
1899,48905.38
1900,48905.38
1901,48905.39
1902,48905.39
1903,48905.39
1904,48905.39
1905,48905.39
1906,48905.4
1907,48905.4
1908,48905.4
1909,48905.4
1910,48905.4
1911,48905.41
1912,48905.41
1913,48905.41
1914,48905.41
1915,48905.41
1916,48905.42
1917,48905.42
1918,48905.42
1919,48905.42
1920,48905.42
1921,48905.43
1922,48905.43
1923,48905.43
1924,48905.43
1925,48905.43
1926,48905.44
1927,48905.44
1928,48905.44
1929,48905.44
1930,48905.44
1931,48905.45
1932,48905.45
1933,48905.45
1934,48905.45
1935,48905.45
1936,48905.45
1937,48905.46
1938,48905.46
1939,48905.46
1940,48905.46
1941,48905.46
1942,48905.47
1943,48905.47
1944,48905.47
1945,48905.47
1946,48905.47
1947,48905.48
1948,48905.48
1949,48905.48
1950,48905.48
1951,48905.48
1952,48905.49
1953,48905.49
1954,48905.49
1955,48905.49
1956,48905.49
1957,48905.5
1958,48905.5
1959,48905.5
1960,48905.5
1961,48905.5
1962,48905.51
1963,48905.51
1964,48905.51
1965,48905.51
1966,48905.51
1967,48905.52
1968,48905.52
1969,48905.52
1970,48905.52
1971,48905.52
1972,48905.53
1973,48905.53
1974,48905.53
1975,48905.53
1976,48905.53
1977,48905.54
1978,48905.54
1979,48905.54
1980,48905.54
1981,48905.54
1982,48905.55
1983,48905.55
1984,48905.55
1985,48905.55
1986,48905.55
1987,48905.56
1988,48905.56
1989,48905.56
1990,48905.56
1991,48905.56
1992,48905.57
1993,48905.57
1994,48905.57
1995,48905.57
1996,48905.57
1997,48905.58
1998,48905.58
1999,48905.58
2000,48905.58
2001,48905.58
2002,48905.59
2003,48905.59
2004,48905.59
2005,48905.59
2006,48905.59
2007,48905.6
2008,48905.6
2009,48905.6
2010,48905.6
2011,48905.6
2012,48905.61
2013,48905.61
2014,48905.61
2015,48905.61
2016,48905.61
2017,48905.62
2018,48905.62
2019,48905.62
2020,48905.62
2021,48905.62
2022,48905.62
2023,48905.63
2024,48905.63
2025,48905.63
2026,48905.63
2027,48905.63
2028,48905.64
2029,48905.64
2030,48905.64
2031,48905.64
2032,48905.64
2033,48905.65
2034,48905.65
2035,48905.65
2036,48905.65
2037,48905.65
2038,48905.66
2039,48905.66
2040,48905.66
2041,48905.66
2042,48905.66
2043,48905.67
2044,48905.67
2045,48905.67
2046,48905.67
2047,48905.67
2048,48905.68
2049,48905.68
2050,48905.68
2051,48905.68
2052,48905.68
2053,48905.69
2054,48905.69
2055,48905.69
2056,48905.69
2057,48905.69
2058,48905.7
2059,48905.7
2060,48905.7
2061,48905.7
2062,48905.7
2063,48905.71
2064,48905.71
2065,48905.71
2066,48905.71
2067,48905.71
2068,48905.72
2069,48905.72
2070,48905.72
2071,48905.72
2072,48905.72
2073,48905.73
2074,48905.73
2075,48905.73
2076,48905.73
2077,48905.73
2078,48905.74
2079,48905.74
2080,48905.74
2081,48905.74
2082,48905.74
2083,48905.75
2084,48905.75
2085,48905.75
2086,48905.75
2087,48905.75
2088,48905.76
2089,48905.76
2090,48905.76
2091,48905.76
2092,48905.76
2093,48905.77
2094,48905.77
2095,48905.77
2096,48905.77
2097,48905.77
2098,48905.78
2099,48905.78
2100,48905.78
2101,48905.78
2102,48905.78
2103,48905.78
2104,48905.79
2105,48905.79
2106,48905.79
2107,48905.79
2108,48905.79
2109,48905.8
2110,48905.8
2111,48905.8
2112,48905.8
2113,48905.8
2114,48905.81
2115,48905.81
2116,48905.81
2117,48905.81
2118,48905.81
2119,48905.82
2120,48905.82
2121,48905.82
2122,48905.82
2123,48905.82
2124,48905.83
2125,48905.83
2126,48905.83
2127,48905.83
2128,48905.83
2129,48905.84
2130,48905.84
2131,48905.84
2132,48905.84
2133,48905.84
2134,48905.85
2135,48905.85
2136,48905.85
2137,48905.85
2138,48905.85
2139,48905.86
2140,48905.86
2141,48905.86
2142,48905.86
2143,48905.86
2144,48905.87
2145,48905.87
2146,48905.87
2147,48905.87
2148,48905.87
2149,48905.88
2150,48905.88
2151,48905.88
2152,48905.88
2153,48905.88
2154,48905.89
2155,48905.89
2156,48905.89
2157,48905.89
2158,48905.89
2159,48905.9
2160,48905.9
2161,48905.9
2162,48905.9
2163,48905.9
2164,48905.91
2165,48905.91
2166,48905.91
2167,48905.91
2168,48905.91
2169,48905.92
2170,48905.92
2171,48905.92
2172,48905.92
2173,48905.92
2174,48905.93
2175,48905.93
2176,48905.93
2177,48905.93
2178,48905.93
2179,48905.94
2180,48905.94
2181,48905.94
2182,48905.94
2183,48905.94
2184,48905.95
2185,48905.95
2186,48905.95
2187,48905.95
2188,48905.95
2189,48905.96
2190,48905.96
2191,48905.96
2192,48905.96
2193,48905.96
2194,48905.97
2195,48905.97
2196,48905.97
2197,48905.97
2198,48905.97
2199,48905.98
2200,48905.98
2201,48905.98
2202,48905.98
2203,48905.98
2204,48905.99
2205,48905.99
2206,48905.99
2207,48905.99
2208,48905.99
2209,48906.0
2210,48906.0
2211,48906.0
2212,48906.0
2213,48906.0
2214,48906.01
2215,48906.01
2216,48906.01
2217,48906.01
2218,48906.01
2219,48906.02
2220,48906.02
2221,48906.02
2222,48906.02
2223,48906.02
2224,48906.03
2225,48906.03
2226,48906.03
2227,48906.03
2228,48906.03
2229,48906.04
2230,48906.04
2231,48906.04
2232,48906.04
2233,48906.04
2234,48906.05
2235,48906.05
2236,48906.05
2237,48906.05
2238,48906.05
2239,48906.06
2240,48906.06
2241,48906.06
2242,48906.06
2243,48906.06
2244,48906.07
2245,48906.07
2246,48906.07
2247,48906.07
2248,48906.07
2249,48906.08
2250,48906.08
2251,48906.08
2252,48906.08
2253,48906.08
2254,48906.09
2255,48906.09
2256,48906.09
2257,48906.09
2258,48906.09
2259,48906.1
2260,48906.1
2261,48906.1
2262,48906.1
2263,48906.1
2264,48906.11
2265,48906.11
2266,48906.11
2267,48906.11
2268,48906.11
2269,48906.12
2270,48906.12
2271,48906.12
2272,48906.12
2273,48906.12
2274,48906.13
2275,48906.13
2276,48906.13
2277,48906.13
2278,48906.13
2279,48906.14
2280,48906.14
2281,48906.14
2282,48906.14
2283,48906.14
2284,48906.15
2285,48906.15
2286,48906.15
2287,48906.15
2288,48906.15
2289,48906.16
2290,48906.16
2291,48906.16
2292,48906.16
2293,48906.16
2294,48906.17
2295,48906.17
2296,48906.17
2297,48906.17
2298,48906.17
2299,48906.18
2300,48906.18
2301,48906.18
2302,48906.18
2303,48906.18
2304,48906.19
2305,48906.19
2306,48906.19
2307,48906.19
2308,48906.19
2309,48906.2
2310,48906.2
2311,48906.2
2312,48906.2
2313,48906.2
2314,48906.21
2315,48906.21
2316,48906.21
2317,48906.21
2318,48906.21
2319,48906.22
2320,48906.22
2321,48906.22
2322,48906.22
2323,48906.22
2324,48906.23
2325,48906.23
2326,48906.23
2327,48906.23
2328,48906.23
2329,48906.24
2330,48906.24
2331,48906.24
2332,48906.24
2333,48906.24
2334,48906.25
2335,48906.25
2336,48906.25
2337,48906.25
2338,48906.25
2339,48906.26
2340,48906.26
2341,48906.26
2342,48906.26
2343,48906.26
2344,48906.27
2345,48906.27
2346,48906.27
2347,48906.27
2348,48906.27
2349,48906.28
2350,48906.28
2351,48906.28
2352,48906.28
2353,48906.28
2354,48906.28
2355,48906.29
2356,48906.29
2357,48906.29
2358,48906.29
2359,48906.29
2360,48906.3
2361,48906.3
2362,48906.3
2363,48906.3
2364,48906.3
2365,48906.31
2366,48906.31
2367,48906.31
2368,48906.31
2369,48906.31
2370,48906.32
2371,48906.32
2372,48906.32
2373,48906.32
2374,48906.32
2375,48906.33
2376,48906.33
2377,48906.33
2378,48906.33
2379,48906.33
2380,48906.34
2381,48906.34
2382,48906.34
2383,48906.34
2384,48906.34
2385,48906.35
2386,48906.35
2387,48906.35
2388,48906.35
2389,48906.35
2390,48906.36
2391,48906.36
2392,48906.36
2393,48906.36
2394,48906.36
2395,48906.37
2396,48906.37
2397,48906.37
2398,48906.37
2399,48906.37
2400,48906.38
2401,48906.38
2402,48906.38
2403,48906.38
2404,48906.38
2405,48906.39
2406,48906.39
2407,48906.39
2408,48906.39
2409,48906.39
2410,48906.4
2411,48906.4
2412,48906.4
2413,48906.4
2414,48906.4
2415,48906.41
2416,48906.41
2417,48906.41
2418,48906.41
2419,48906.41
2420,48906.42
2421,48906.42
2422,48906.42
2423,48906.42
2424,48906.42
2425,48906.43
2426,48906.43
2427,48906.43
2428,48906.43
2429,48906.43
2430,48906.44
2431,48906.44
2432,48906.44
2433,48906.44
2434,48906.44
2435,48906.45
2436,48906.45
2437,48906.45
2438,48906.45
2439,48906.45
2440,48906.45
2441,48906.46
2442,48906.46
2443,48906.46
2444,48906.46
2445,48906.46
2446,48906.47
2447,48906.47
2448,48906.47
2449,48906.47
2450,48906.47
2451,48906.48
2452,48906.48
2453,48906.48
2454,48906.48
2455,48906.48
2456,48906.49
2457,48906.49
2458,48906.49
2459,48906.49
2460,48906.49
2461,48906.5
2462,48906.5
2463,48906.5
2464,48906.5
2465,48906.5
2466,48906.51
2467,48906.51
2468,48906.51
2469,48906.51
2470,48906.51
2471,48906.52
2472,48906.52
2473,48906.52
2474,48906.52
2475,48906.52
2476,48906.53
2477,48906.53
2478,48906.53
2479,48906.53
2480,48906.53
2481,48906.54
2482,48906.54
2483,48906.54
2484,48906.54
2485,48906.54
2486,48906.55
2487,48906.55
2488,48906.55
2489,48906.55
2490,48906.55
2491,48906.56
2492,48906.56
2493,48906.56
2494,48906.56
2495,48906.56
2496,48906.57
2497,48906.57
2498,48906.57
2499,48906.57
2500,48906.57
2501,48906.58
2502,48906.58
2503,48906.58
2504,48906.58
2505,48906.58
2506,48906.59
2507,48906.59
2508,48906.59
2509,48906.59
2510,48906.59
2511,48906.6
2512,48906.6
2513,48906.6
2514,48906.6
2515,48906.6
2516,48906.61
2517,48906.61
2518,48906.61
2519,48906.61
2520,48906.61
2521,48906.62
2522,48906.62
2523,48906.62
2524,48906.62
2525,48906.62
2526,48906.63
2527,48906.63
2528,48906.63
2529,48906.63
2530,48906.63
2531,48906.64
2532,48906.64
2533,48906.64
2534,48906.64
2535,48906.64
2536,48906.65
2537,48906.65
2538,48906.65
2539,48906.65
2540,48906.65
2541,48906.66
2542,48906.66
2543,48906.66
2544,48906.66
2545,48906.66
2546,48906.67
2547,48906.67
2548,48906.67
2549,48906.67
2550,48906.67
2551,48906.68
2552,48906.68
2553,48906.68
2554,48906.68
2555,48906.68
2556,48906.69
2557,48906.69
2558,48906.69
2559,48906.69
2560,48906.69
2561,48906.7
2562,48906.7
2563,48906.7
2564,48906.7
2565,48906.7
2566,48906.71
2567,48906.71
2568,48906.71
2569,48906.71
2570,48906.71
2571,48906.72
2572,48906.72
2573,48906.72
2574,48906.72
2575,48906.72
2576,48906.73
2577,48906.73
2578,48906.73
2579,48906.73
2580,48906.73
2581,48906.74
2582,48906.74
2583,48906.74
2584,48906.74
2585,48906.74
2586,48906.75
2587,48906.75
2588,48906.75
2589,48906.75
2590,48906.75
2591,48906.76
2592,48906.76
2593,48906.76
2594,48906.76
2595,48906.76
2596,48906.77
2597,48906.77
2598,48906.77
2599,48906.77
2600,48906.77
2601,48906.78
2602,48906.78
2603,48906.78
2604,48906.78
2605,48906.78
2606,48906.79
2607,48906.79
2608,48906.79
2609,48906.79
2610,48906.79
2611,48906.79
2612,48906.8
2613,48906.8
2614,48906.8
2615,48906.8
2616,48906.8
2617,48906.81
2618,48906.81
2619,48906.81
2620,48906.81
2621,48906.81
2622,48906.82
2623,48906.82
2624,48906.82
2625,48906.82
2626,48906.82
2627,48906.83
2628,48906.83
2629,48906.83
2630,48906.83
2631,48906.83
2632,48906.84
2633,48906.84
2634,48906.84
2635,48906.84
2636,48906.84
2637,48906.85
2638,48906.85
2639,48906.85
2640,48906.85
2641,48906.85
2642,48906.86
2643,48906.86
2644,48906.86
2645,48906.86
2646,48906.86
2647,48906.87
2648,48906.87
2649,48906.87
2650,48906.87
2651,48906.87
2652,48906.88
2653,48906.88
2654,48906.88
2655,48906.88
2656,48906.88
2657,48906.89
2658,48906.89
2659,48906.89
2660,48906.89
2661,48906.89
2662,48906.9
2663,48906.9
2664,48906.9
2665,48906.9
2666,48906.9
2667,48906.91
2668,48906.91
2669,48906.91
2670,48906.91
2671,48906.91
2672,48906.92
2673,48906.92
2674,48906.92
2675,48906.92
2676,48906.92
2677,48906.93
2678,48906.93
2679,48906.93
2680,48906.93
2681,48906.93
2682,48906.94
2683,48906.94
2684,48906.94
2685,48906.94
2686,48906.94
2687,48906.95
2688,48906.95
2689,48906.95
2690,48906.95
2691,48906.95
2692,48906.95
2693,48906.96
2694,48906.96
2695,48906.96
2696,48906.96
2697,48906.97
2698,48906.97
2699,48906.97
2700,48906.97
2701,48906.97
2702,48906.98
2703,48906.98
2704,48906.98
2705,48906.98
2706,48906.98
2707,48906.99
2708,48906.99
2709,48906.99
2710,48906.99
2711,48906.99
2712,48907.0
2713,48907.0
2714,48907.0
2715,48907.0
2716,48907.0
2717,48907.01
2718,48907.01
2719,48907.01
2720,48907.01
2721,48907.01
2722,48907.02
2723,48907.02
2724,48907.02
2725,48907.02
2726,48907.02
2727,48907.03
2728,48907.03
2729,48907.03
2730,48907.03
2731,48907.03
2732,48907.04
2733,48907.04
2734,48907.04
2735,48907.04
2736,48907.04
2737,48907.05
2738,48907.05
2739,48907.05
2740,48907.05
2741,48907.05
2742,48907.06
2743,48907.06
2744,48907.06
2745,48907.06
2746,48907.06
2747,48907.07
2748,48907.07
2749,48907.07
2750,48907.07
2751,48907.07
2752,48907.08
2753,48907.08
2754,48907.08
2755,48907.08
2756,48907.08
2757,48907.09
2758,48907.09
2759,48907.09
2760,48907.09
2761,48907.09
2762,48907.1
2763,48907.1
2764,48907.1
2765,48907.1
2766,48907.1
2767,48907.11
2768,48907.11
2769,48907.11
2770,48907.11
2771,48907.11
2772,48907.12
2773,48907.12
2774,48907.12
2775,48907.12
2776,48907.12
2777,48907.12
2778,48907.13
2779,48907.13
2780,48907.13
2781,48907.13
2782,48907.13
2783,48907.14
2784,48907.14
2785,48907.14
2786,48907.14
2787,48907.14
2788,48907.15
2789,48907.15
2790,48907.15
2791,48907.15
2792,48907.15
2793,48907.16
2794,48907.16
2795,48907.16
2796,48907.16
2797,48907.16
2798,48907.17
2799,48907.17
2800,48907.17
2801,48907.17
2802,48907.17
2803,48907.18
2804,48907.18
2805,48907.18
2806,48907.18
2807,48907.18
2808,48907.19
2809,48907.19
2810,48907.19
2811,48907.19
2812,48907.19
2813,48907.2
2814,48907.2
2815,48907.2
2816,48907.2
2817,48907.2
2818,48907.21
2819,48907.21
2820,48907.21
2821,48907.21
2822,48907.21
2823,48907.22
2824,48907.22
2825,48907.22
2826,48907.22
2827,48907.22
2828,48907.23
2829,48907.23
2830,48907.23
2831,48907.23
2832,48907.23
2833,48907.24
2834,48907.24
2835,48907.24
2836,48907.24
2837,48907.24
2838,48907.25
2839,48907.25
2840,48907.25
2841,48907.25
2842,48907.25
2843,48907.26
2844,48907.26
2845,48907.26
2846,48907.26
2847,48907.26
2848,48907.27
2849,48907.27
2850,48907.27
2851,48907.27
2852,48907.27
2853,48907.28
2854,48907.28
2855,48907.28
2856,48907.28
2857,48907.29
2858,48907.29
2859,48907.29
2860,48907.29
2861,48907.29
2862,48907.29
2863,48907.3
2864,48907.3
2865,48907.3
2866,48907.3
2867,48907.3
2868,48907.31
2869,48907.31
2870,48907.31
2871,48907.31
2872,48907.31
2873,48907.32
2874,48907.32
2875,48907.32
2876,48907.32
2877,48907.32
2878,48907.33
2879,48907.33
2880,48907.33
2881,48907.33
2882,48907.33
2883,48907.34
2884,48907.34
2885,48907.34
2886,48907.34
2887,48907.34
2888,48907.35
2889,48907.35
2890,48907.35
2891,48907.35
2892,48907.35
2893,48907.36
2894,48907.36
2895,48907.36
2896,48907.36
2897,48907.36
2898,48907.37
2899,48907.37
2900,48907.37
2901,48907.37
2902,48907.37
2903,48907.38
2904,48907.38
2905,48907.38
2906,48907.38
2907,48907.38
2908,48907.39
2909,48907.39
2910,48907.39
2911,48907.39
2912,48907.39
2913,48907.4
2914,48907.4
2915,48907.4
2916,48907.4
2917,48907.4
2918,48907.41
2919,48907.41
2920,48907.41
2921,48907.41
2922,48907.41
2923,48907.42
2924,48907.42
2925,48907.42
2926,48907.42
2927,48907.42
2928,48907.43
2929,48907.43
2930,48907.43
2931,48907.43
2932,48907.43
2933,48907.44
2934,48907.44
2935,48907.44
2936,48907.44
2937,48907.44
2938,48907.45
2939,48907.45
2940,48907.45
2941,48907.45
2942,48907.45
2943,48907.45
2944,48907.46
2945,48907.46
2946,48907.46
2947,48907.46
2948,48907.46
2949,48907.47
2950,48907.47
2951,48907.47
2952,48907.47
2953,48907.47
2954,48907.48
2955,48907.48
2956,48907.48
2957,48907.48
2958,48907.48
2959,48907.49
2960,48907.49
2961,48907.49
2962,48907.49
2963,48907.49
2964,48907.5
2965,48907.5
2966,48907.5
2967,48907.5
2968,48907.5
2969,48907.51
2970,48907.51
2971,48907.51
2972,48907.51
2973,48907.51
2974,48907.52
2975,48907.52
2976,48907.52
2977,48907.52
2978,48907.52
2979,48907.53
2980,48907.53
2981,48907.53
2982,48907.53
2983,48907.53
2984,48907.54
2985,48907.54
2986,48907.54
2987,48907.54
2988,48907.54
2989,48907.55
2990,48907.55
2991,48907.55
2992,48907.55
2993,48907.55
2994,48907.56
2995,48907.56
2996,48907.56
2997,48907.56
2998,48907.56
2999,48907.57
3000,48907.57
3001,48907.57
3002,48907.57
3003,48907.57
3004,48907.58
3005,48907.58
3006,48907.58
3007,48907.58
3008,48907.58
3009,48907.59
3010,48907.59
3011,48907.59
3012,48907.59
3013,48907.59
3014,48907.6
3015,48907.6
3016,48907.6
3017,48907.6
3018,48907.6
3019,48907.61
3020,48907.61
3021,48907.61
3022,48907.61
3023,48907.61
3024,48907.62
3025,48907.62
3026,48907.62
3027,48907.62
3028,48907.62
3029,48907.62
3030,48907.63
3031,48907.63
3032,48907.63
3033,48907.63
3034,48907.63
3035,48907.64
3036,48907.64
3037,48907.64
3038,48907.64
3039,48907.64
3040,48907.65
3041,48907.65
3042,48907.65
3043,48907.65
3044,48907.65
3045,48907.66
3046,48907.66
3047,48907.66
3048,48907.66
3049,48907.66
3050,48907.67
3051,48907.67
3052,48907.67
3053,48907.67
3054,48907.67
3055,48907.68
3056,48907.68
3057,48907.68
3058,48907.68
3059,48907.68
3060,48907.69
3061,48907.69
3062,48907.69
3063,48907.69
3064,48907.69
3065,48907.7
3066,48907.7
3067,48907.7
3068,48907.7
3069,48907.7
3070,48907.71
3071,48907.71
3072,48907.71
3073,48907.71
3074,48907.71
3075,48907.72
3076,48907.72
3077,48907.72
3078,48907.72
3079,48907.72
3080,48907.73
3081,48907.73
3082,48907.73
3083,48907.73
3084,48907.73
3085,48907.74
3086,48907.74
3087,48907.74
3088,48907.74
3089,48907.74
3090,48907.75
3091,48907.75
3092,48907.75
3093,48907.75
3094,48907.75
3095,48907.76
3096,48907.76
3097,48907.76
3098,48907.76
3099,48907.77
3100,48907.77
3101,48907.77
3102,48907.77
3103,48907.77
3104,48907.78
3105,48907.78
3106,48907.78
3107,48907.78
3108,48907.78
3109,48907.79
3110,48907.79
3111,48907.79
3112,48907.79
3113,48907.79
3114,48907.79
3115,48907.8
3116,48907.8
3117,48907.8
3118,48907.8
3119,48907.8
3120,48907.81
3121,48907.81
3122,48907.81
3123,48907.81
3124,48907.81
3125,48907.82
3126,48907.82
3127,48907.82
3128,48907.82
3129,48907.82
3130,48907.83
3131,48907.83
3132,48907.83
3133,48907.83
3134,48907.83
3135,48907.84
3136,48907.84
3137,48907.84
3138,48907.84
3139,48907.84
3140,48907.85
3141,48907.85
3142,48907.85
3143,48907.85
3144,48907.85
3145,48907.86
3146,48907.86
3147,48907.86
3148,48907.86
3149,48907.86
3150,48907.87
3151,48907.87
3152,48907.87
3153,48907.87
3154,48907.87
3155,48907.88
3156,48907.88
3157,48907.88
3158,48907.88
3159,48907.88
3160,48907.89
3161,48907.89
3162,48907.89
3163,48907.89
3164,48907.89
3165,48907.9
3166,48907.9
3167,48907.9
3168,48907.9
3169,48907.9
3170,48907.91
3171,48907.91
3172,48907.91
3173,48907.91
3174,48907.91
3175,48907.92
3176,48907.92
3177,48907.92
3178,48907.92
3179,48907.92
3180,48907.93
3181,48907.93
3182,48907.93
3183,48907.93
3184,48907.93
3185,48907.94
3186,48907.94
3187,48907.94
3188,48907.94
3189,48907.94
3190,48907.95
3191,48907.95
3192,48907.95
3193,48907.95
3194,48907.95
3195,48907.95
3196,48907.96
3197,48907.96
3198,48907.96
3199,48907.96
3200,48907.96
3201,48907.97
3202,48907.97
3203,48907.97
3204,48907.97
3205,48907.97
3206,48907.98
3207,48907.98
3208,48907.98
3209,48907.98
3210,48907.98
3211,48907.99
3212,48907.99
3213,48907.99
3214,48907.99
3215,48907.99
3216,48908.0
3217,48908.0
3218,48908.0
3219,48908.0
3220,48908.01
3221,48908.01
3222,48908.01
3223,48908.01
3224,48908.01
3225,48908.02
3226,48908.02
3227,48908.02
3228,48908.02
3229,48908.02
3230,48908.03
3231,48908.03
3232,48908.03
3233,48908.03
3234,48908.03
3235,48908.04
3236,48908.04
3237,48908.04
3238,48908.04
3239,48908.04
3240,48908.05
3241,48908.05
3242,48908.05
3243,48908.05
3244,48908.05
3245,48908.06
3246,48908.06
3247,48908.06
3248,48908.06
3249,48908.06
3250,48908.07
3251,48908.07
3252,48908.07
3253,48908.07
3254,48908.07
3255,48908.08
3256,48908.08
3257,48908.08
3258,48908.08
3259,48908.08
3260,48908.09
3261,48908.09
3262,48908.09
3263,48908.09
3264,48908.09
3265,48908.1
3266,48908.1
3267,48908.1
3268,48908.1
3269,48908.1
3270,48908.11
3271,48908.11
3272,48908.11
3273,48908.11
3274,48908.11
3275,48908.12
3276,48908.12
3277,48908.12
3278,48908.12
3279,48908.12
3280,48908.12
3281,48908.13
3282,48908.13
3283,48908.13
3284,48908.13
3285,48908.13
3286,48908.14
3287,48908.14
3288,48908.14
3289,48908.14
3290,48908.14
3291,48908.15
3292,48908.15
3293,48908.15
3294,48908.15
3295,48908.15
3296,48908.16
3297,48908.16
3298,48908.16
3299,48908.16
3300,48908.16
3301,48908.17
3302,48908.17
3303,48908.17
3304,48908.17
3305,48908.17
3306,48908.18
3307,48908.18
3308,48908.18
3309,48908.18
3310,48908.18
3311,48908.19
3312,48908.19
3313,48908.19
3314,48908.19
3315,48908.19
3316,48908.2
3317,48908.2
3318,48908.2
3319,48908.2
3320,48908.2
3321,48908.21
3322,48908.21
3323,48908.21
3324,48908.21
3325,48908.21
3326,48908.22
3327,48908.22
3328,48908.22
3329,48908.22
3330,48908.22
3331,48908.23
3332,48908.23
3333,48908.23
3334,48908.23
3335,48908.23
3336,48908.24
3337,48908.24
3338,48908.24
3339,48908.24
3340,48908.24
3341,48908.25
3342,48908.25
3343,48908.25
3344,48908.25
3345,48908.25
3346,48908.26
3347,48908.26
3348,48908.26
3349,48908.26
3350,48908.26
3351,48908.27
3352,48908.27
3353,48908.27
3354,48908.27
3355,48908.27
3356,48908.28
3357,48908.28
3358,48908.28
3359,48908.28
3360,48908.28
3361,48908.29
3362,48908.29
3363,48908.29
3364,48908.29
3365,48908.29
3366,48908.29
3367,48908.3
3368,48908.3
3369,48908.3
3370,48908.3
3371,48908.3
3372,48908.31
3373,48908.31
3374,48908.31
3375,48908.31
3376,48908.31
3377,48908.32
3378,48908.32
3379,48908.32
3380,48908.32
3381,48908.32
3382,48908.33
3383,48908.33
3384,48908.33
3385,48908.33
3386,48908.33
3387,48908.34
3388,48908.34
3389,48908.34
3390,48908.34
3391,48908.34
3392,48908.35
3393,48908.35
3394,48908.35
3395,48908.35
3396,48908.35
3397,48908.36
3398,48908.36
3399,48908.36
3400,48908.36
3401,48908.36
3402,48908.37
3403,48908.37
3404,48908.37
3405,48908.37
3406,48908.37
3407,48908.38
3408,48908.38
3409,48908.38
3410,48908.38
3411,48908.38
3412,48908.39
3413,48908.39
3414,48908.39
3415,48908.39
3416,48908.39
3417,48908.4
3418,48908.4
3419,48908.4
3420,48908.4
3421,48908.4
3422,48908.41
3423,48908.41
3424,48908.41
3425,48908.41
3426,48908.41
3427,48908.42
3428,48908.42
3429,48908.42
3430,48908.42
3431,48908.42
3432,48908.43
3433,48908.43
3434,48908.43
3435,48908.43
3436,48908.43
3437,48908.44
3438,48908.44
3439,48908.44
3440,48908.44
3441,48908.44
3442,48908.45
3443,48908.45
3444,48908.45
3445,48908.45
3446,48908.45
3447,48908.46
3448,48908.46
3449,48908.46
3450,48908.46
3451,48908.46
3452,48908.47
3453,48908.47
3454,48908.47
3455,48908.47
3456,48908.47
3457,48908.48
3458,48908.48
3459,48908.48
3460,48908.48
3461,48908.48
3462,48908.49
3463,48908.49
3464,48908.49
3465,48908.49
3466,48908.49
3467,48908.5
3468,48908.5
3469,48908.5
3470,48908.5
3471,48908.5
3472,48908.51
3473,48908.51
3474,48908.51
3475,48908.51
3476,48908.51
3477,48908.52
3478,48908.52
3479,48908.52
3480,48908.52
3481,48908.52
3482,48908.53
3483,48908.53
3484,48908.53
3485,48908.53
3486,48908.53
3487,48908.54
3488,48908.54
3489,48908.54
3490,48908.54
3491,48908.54
3492,48908.55
3493,48908.55
3494,48908.55
3495,48908.55
3496,48908.55
3497,48908.56
3498,48908.56
3499,48908.56
3500,48908.56
3501,48908.56
3502,48908.57
3503,48908.57
3504,48908.57
3505,48908.57
3506,48908.57
3507,48908.58
3508,48908.58
3509,48908.58
3510,48908.58
3511,48908.58
3512,48908.59
3513,48908.59
3514,48908.59
3515,48908.59
3516,48908.59
3517,48908.6
3518,48908.6
3519,48908.6
3520,48908.6
3521,48908.6
3522,48908.61
3523,48908.61
3524,48908.61
3525,48908.61
3526,48908.61
3527,48908.62
3528,48908.62
3529,48908.62
3530,48908.62
3531,48908.62
3532,48908.62
3533,48908.63
3534,48908.63
3535,48908.63
3536,48908.63
3537,48908.63
3538,48908.64
3539,48908.64
3540,48908.64
3541,48908.64
3542,48908.64
3543,48908.65
3544,48908.65
3545,48908.65
3546,48908.65
3547,48908.65
3548,48908.66
3549,48908.66
3550,48908.66
3551,48908.66
3552,48908.66
3553,48908.67
3554,48908.67
3555,48908.67
3556,48908.67
3557,48908.67
3558,48908.68
3559,48908.68
3560,48908.68
3561,48908.68
3562,48908.68
3563,48908.69
3564,48908.69
3565,48908.69
3566,48908.69
3567,48908.69
3568,48908.7
3569,48908.7
3570,48908.7
3571,48908.7
3572,48908.7
3573,48908.71
3574,48908.71
3575,48908.71
3576,48908.71
3577,48908.71
3578,48908.72
3579,48908.72
3580,48908.72
3581,48908.72
3582,48908.72
3583,48908.73
3584,48908.73
3585,48908.73
3586,48908.73
3587,48908.73
3588,48908.74
3589,48908.74
3590,48908.74
3591,48908.74
3592,48908.74
3593,48908.75
3594,48908.75
3595,48908.75
3596,48908.75
3597,48908.75
3598,48908.76
3599,48908.76
3600,48908.76
3601,48908.76
3602,48908.76
3603,48908.77
3604,48908.77
3605,48908.77
3606,48908.77
3607,48908.77
3608,48908.78
